reference_actor_Q_std,rollout/episode_steps,total/epochs,rollout/return_history,reference_Q_std,rollout/return,train/param_noise_distance,success rate,reference_actor_Q_mean,reference_Q_mean,rollout/actions_std,total/steps,rollout/Q_mean,train/loss_critic,total/steps_per_second,total/duration,rollout/goal_tolerance,reference_action_std,rollout/error,total/episodes,rollout/episodes,errors,reference_action_mean,train/loss_actor,rollout/actions_mean
2.7340884,9.1542130741076,1,-10.32,2.7300086,-8.155027746074225,0.0,1.0,-2.3924072,-3.1060233,0.7041253,2325998,-2.9886737,0.05336823,22.47321311787937,103500.90962958336,0.001,0.8628544,0.07159,254090,254090,0.0006466788375473843,0.10893264,1.4397132,0.00546487
2.7057583,9.154858152261577,1,-9.76,2.7113538,-8.155672532565376,0.0,1.0,-2.3678656,-3.072421,0.70410293,2326998,-2.988517,0.086192176,22.472798586491187,103547.31703948975,0.001,0.8643923,0.04156,254181,254181,0.0006669730753978454,0.09695974,1.399293,0.005467252
2.704772,9.155094304006544,1,-8.46,2.7093506,-8.155908354438344,0.0,1.0,-2.3693323,-3.0674124,0.7040795,2327998,-2.9882705,0.05116858,22.472396196096945,103593.67019367218,0.001,0.86613905,0.01282,254284,254284,0.0006424964368117306,0.1073022,1.470839,0.0054793907
2.7267554,9.156558627413977,1,-11.99,2.7206895,-8.157372460212619,0.0,1.0,-2.3349113,-3.0469644,0.7040681,2328998,-2.988453,0.052913904,22.47205742933247,103639.7315788269,0.001,0.86715055,0.12216,254352,254352,0.000671822371834304,0.09905585,1.4032211,0.0054802285
2.7256217,9.157357333752554,1,-11.38,2.71472,-8.158170885080962,0.0,1.0,-2.327259,-3.0601132,0.7040486,2329998,-2.9882295,0.053483713,22.471693416579704,103685.91083931923,0.001,0.86079705,0.03448,254440,254440,0.0006592829984887769,0.10571948,1.39412,0.005457201
2.7145283,9.158050030055751,1,-9.81,2.7149162,-8.158863303303775,0.0,1.0,-2.356099,-3.0731492,0.7040327,2330998,-2.988191,0.0603232,22.47121972866255,103732.59788060188,0.001,0.8607831,0.04838,254527,254527,0.0006618850831884643,0.1199607,1.3963014,0.0054654204
2.6930604,9.15968168927783,1,-13.21,2.7081199,-8.160494748501536,0.0,1.0,-2.370093,-3.064378,0.7040013,2331998,-2.9880502,0.054221634,22.47083081582389,103778.89536499977,0.001,0.8631002,0.00039,254594,254594,0.0006994150517931518,0.1163432,1.4350784,0.00546002
2.7390575,9.160611284097111,1,-10.35,2.7420745,-8.161424078342371,0.0,1.0,-2.2817702,-3.0039058,0.70398146,2332998,-2.9881816,0.06780413,22.470422717423748,103825.28309941292,0.001,0.8665916,0.05328,254677,254677,0.0006351518745103906,0.095101364,1.428033,0.005465255
2.7061307,9.161684003925417,1,-12.66,2.6993544,-8.162496565260058,0.0,1.0,-2.440327,-3.1561685,0.7039456,2333998,-2.9878833,0.066585235,22.470059158890646,103871.46662569046,0.001,0.86534894,0.00158,254750,254750,0.000624353012352301,0.10511094,1.4164101,0.0054646656
2.7009697,9.16242485599033,1,-10.46,2.7118373,-8.163237117609205,0.0,1.0,-2.3673253,-3.0630417,0.70393395,2334998,-2.9879305,0.051245335,22.46945432072289,103918.76752638817,0.001,0.8658134,0.00259,254844,254844,0.0006680765138603543,0.09210131,1.4551475,0.0054666423
2.7095819,9.16351668353457,1,-10.67,2.707405,-8.164328696620927,0.0,1.0,-2.3815541,-3.0965626,0.7039175,2335998,-2.9880424,0.059812557,22.46897695347479,103965.48115372658,0.001,0.8648797,0.07914,254922,254922,0.0006399390616212802,0.10324162,1.43791,0.0054713865
2.720587,9.16415897104092,1,-9.82,2.72675,-8.164970687998744,0.0,1.0,-2.396671,-3.0992227,0.7038904,2336998,-2.9878051,0.05781019,22.468327927509037,104012.99142241478,0.001,0.86521286,0.05588,255015,255015,0.0006573842530281399,0.1150302,1.3910826,0.005469291
2.7190275,9.164973873093402,1,-10.47,2.7146938,-8.16578531640409,0.0,1.0,-2.3181667,-3.0405483,0.7038631,2337998,-2.9877014,0.050000835,22.467933465250404,104059.3254210949,0.001,0.86357784,0.0084,255101,255101,0.0006300278371579295,0.09723974,1.4398446,0.0054642954
2.728505,9.166127824999903,1,-11.38,2.7198448,-8.166939026636413,0.0,1.0,-2.3636918,-3.0812466,0.70383847,2338998,-2.9875748,0.056451835,22.46756818577123,104105.52582550049,0.001,0.8609034,0.0018,255177,255177,0.00064573714741402,0.11657394,1.4319949,0.0054845465
2.722998,9.166728692252548,1,-9.62,2.7214718,-8.167539595175324,0.0,1.0,-2.3364415,-3.0447886,0.7038225,2339998,-2.9874694,0.054879494,22.46697352211102,104152.79110455513,0.001,0.8659958,0.00098,255271,255271,0.0006217879618224124,0.09910474,1.4064533,0.0055021266
2.7218559,9.167298444573238,1,-9.86,2.7241204,-8.1681090521765,0.0,1.0,-2.3918893,-3.0993907,0.70380914,2340998,-2.987479,0.054062422,22.466594654972294,104199.05802154541,0.001,0.86230373,0.04071,255364,255364,0.000644817993667188,0.112184815,1.4355905,0.0054847817
2.7249978,9.167632229981523,1,-9.02,2.7188118,-8.16844252027683,0.0,1.0,-2.33616,-3.056079,0.7037875,2341998,-2.9872797,0.05181693,22.4660145989068,104246.26004266739,0.001,0.8673577,0.00089,255464,255464,0.0006492992137197046,0.0757702,1.4439397,0.0054865973
2.702773,9.169082541521218,1,-11.85,2.7089746,-8.169892616188971,0.0,1.0,-2.3994057,-3.0858798,0.7037592,2342998,-2.9872885,0.049278002,22.46558445946438,104292.76853346825,0.001,0.8655054,0.1084,255532,255532,0.0006484868652405136,0.10593581,1.4443827,0.005521292
2.7015362,9.170517099049682,1,-13.92,2.7078838,-8.171326961373088,0.0,1.0,-2.3840942,-3.0884857,0.7037351,2343998,-2.9873831,0.052598506,22.465139370561253,104339.34823799133,0.001,0.86390686,0.00982,255599,255599,0.0006980617200906194,0.10496065,1.4541876,0.005547944
2.7381468,9.171612953692115,1,-12.06,2.741975,-8.172422559449311,0.0,1.0,-2.3105023,-3.0193336,0.7037082,2344998,-2.98722,0.050540052,22.464715213975534,104385.83252286911,0.001,0.865179,0.13055,255680,255680,0.0006350129374015892,0.09826103,1.4115672,0.005557444
2.7311187,9.17244736379098,1,-10.62,2.7164564,-8.173256700486775,0.0,1.0,-2.349775,-3.0796065,0.7036965,2345998,-2.9872875,0.051199045,22.4643089867753,104432.23521280289,0.001,0.86520314,0.01868,255765,255765,0.0006569011043527757,0.11553943,1.4648343,0.0055772765
2.726453,9.173961818693517,1,-12.69,2.7295337,-8.174770943431627,0.0,1.0,-2.3921995,-3.0939698,0.7036664,2346998,-2.9871528,0.05447008,22.46390783587822,104478.61597132683,0.001,0.8652025,0.06717,255832,255832,0.0006503991909627298,0.09813892,1.4257903,0.005578089
2.734931,9.174447500859618,1,-9.4,2.7314682,-8.175256322090588,0.0,1.0,-2.334087,-3.0463157,0.70364654,2347998,-2.9869914,0.049534503,22.46346229130655,104525.20495510101,0.001,0.8673695,0.09284,255928,255928,0.000663342440399437,0.07458953,1.4323049,0.005564932
2.7471948,9.175344713097145,1,-10.55,2.7385983,-8.176153275262685,0.0,1.0,-2.311185,-3.0242343,0.7036206,2348998,-2.9867728,0.064662814,22.462826959843618,104572.67930698395,0.001,0.8625908,0.09235,256010,256010,0.0006650197494403453,0.10821358,1.4158025,0.0055705453
2.743462,9.175959766344922,1,-9.94,2.7427466,-8.176768031737106,0.0,1.0,-2.2860608,-3.0140896,0.7035984,2349998,-2.9865687,0.05025001,22.462182134157484,104620.2005648613,0.001,0.8634125,0.00058,256104,256104,0.0006528371375865427,0.099841915,1.3989625,0.0055742906
2.741409,9.177214794574022,1,-11.22,2.744748,-8.178022835951985,0.0,1.0,-2.3249693,-3.044293,0.70357525,2350998,-2.986606,0.05604262,22.461235820813805,104669.12946176529,0.001,0.8672852,0.00497,256175,256175,0.0006167915498825013,0.087954424,1.4124974,0.0055966447
2.7578082,9.178711779742043,1,-13.2,2.7415922,-8.179519600382447,0.0,1.0,-2.366582,-3.0998087,0.70355034,2351998,-2.986471,0.056918345,22.460762303655887,104715.85817980766,0.001,0.86667645,0.05698,256245,256245,0.0006880761272286117,0.09701052,1.417558,0.0056027593
2.7383847,9.179358936346187,1,-11.12,2.731123,-8.180166508013295,0.0,1.0,-2.3288674,-3.047133,0.7035258,2352998,-2.9865572,0.050562657,22.460411878776053,104762.01472616196,0.001,0.86148757,0.0028,256324,256324,0.0006454798196829629,0.124293,1.3942724,0.005605563
2.7436492,9.180676889956631,1,-12.64,2.7360826,-8.181488097095254,0.0,0.99,-2.3608685,-3.0851488,0.7035038,2353998,-2.9865563,0.052293453,22.46015992599419,104807.71320223808,0.001,0.8635848,0.03164,256408,256408,0.0020492582925241225,0.1046774,1.4239539,0.0056143384
2.7173908,9.181474030581612,1,-10.77,2.7142963,-8.182284965730192,0.0,1.0,-2.3478396,-3.067071,0.7034826,2354998,-2.986417,0.055430003,22.4596340482978,104854.6915295124,0.001,0.86401665,0.0325,256494,256494,0.0006578117440325934,0.09434291,1.4341998,0.0056348504
2.7204113,9.182159379226215,1,-10.36,2.7110777,-8.182970033088708,0.0,1.0,-2.357699,-3.0834322,0.70346195,2355998,-2.9863436,0.056461558,22.459238245791248,104901.0645070076,0.001,0.86478436,0.0011,256583,256583,0.0006485663734724158,0.07893269,1.353009,0.005635011
2.733607,9.18352334271042,1,-12.03,2.7199528,-8.184333772316036,0.0,1.0,-2.3332305,-3.0601168,0.70343363,2356998,-2.9862804,0.0484509,22.45884862282054,104947.41024279594,0.001,0.8666515,0.11607,256654,256654,0.0006585768942494365,0.09856052,1.4256623,0.0056560654
2.732896,9.184623714131023,1,-13.04,2.723637,-8.185433894357173,0.0,1.0,-2.2991743,-3.0227494,0.7034126,2357998,-2.9861565,0.05833885,22.45846105012479,104993.74800157547,0.001,0.86987895,0.00541,256733,256733,0.0006727634762204063,0.08088296,1.3901459,0.005669617
2.7494981,9.185232631033825,1,-10.11,2.7361498,-8.186042527343735,0.0,1.0,-2.3202052,-3.0419006,0.7034004,2358998,-2.9860594,0.053726234,22.457942187572932,105040.70142745972,0.001,0.86589956,0.01014,256823,256823,0.0006267805107713796,0.090101965,1.4168855,0.005682684
2.7214005,9.18568036742955,1,-9.38,2.7204094,-8.186489957963568,0.0,1.0,-2.3379946,-3.0443258,0.7033891,2359998,-2.9860005,0.04993072,22.45739637332624,105087.78314137459,0.001,0.8643549,0.02428,256920,256920,0.0006157237559450096,0.080985405,1.4192127,0.005681279
2.7383888,9.186684098505454,1,-11.17,2.729668,-8.18749343387769,0.0,1.0,-2.3824894,-3.0850754,0.7033664,2360998,-2.9859161,0.056781422,22.45682054958541,105135.00763773918,0.001,0.86909294,0.02979,257001,257001,0.000599237072539823,0.077337876,1.3948306,0.0056777014
2.7416155,9.187845712196298,1,-11.61,2.7327752,-8.188654805156412,0.0,1.0,-2.3520837,-3.0738919,0.70334625,2361998,-2.9858098,0.053055882,22.456398425330452,105181.51465177536,0.001,0.86615235,0.03241,257078,257078,0.0006396912340114555,0.08910313,1.4019197,0.0056859637
2.7470107,9.188462884473305,1,-9.87,2.736505,-8.18927168798849,0.0,1.0,-2.3278732,-3.0485797,0.7033261,2362998,-2.9857786,0.052830543,22.455960153216342,105228.09908270836,0.001,0.86649454,0.05964,257170,257170,0.0006535796780215486,0.07983106,1.4166269,0.0056807804
2.7417285,9.189485673413696,1,-11.12,2.7333794,-8.190294228548993,0.0,1.0,-2.3262262,-3.048889,0.7033057,2363998,-2.985736,0.04880219,22.45540796774545,105275.21937680244,0.001,0.86303586,0.06285,257249,257249,0.000631304456098489,0.112288035,1.4119289,0.005689301
2.752265,9.19001414449142,1,-9.62,2.7413287,-8.190822401143993,0.0,1.0,-2.3273435,-3.0447128,0.7032855,2364998,-2.9855468,0.049169216,22.455028234097387,105321.53312587738,0.001,0.8660959,0.04777,257344,257344,0.0006743535181594302,0.09581705,1.4444149,0.00569083
2.7603703,9.191086266572917,1,-10.88,2.747429,-8.191894275181316,0.0,1.0,-2.3269587,-3.0401123,0.70326775,2365998,-2.9856853,0.050776877,22.45459018657597,105368.12207841873,0.001,0.86751807,0.0149,257423,257423,0.0006202365222629589,0.09264284,1.4124844,0.00570787
2.7459903,9.192435551896354,1,-13.5,2.725368,-8.193247221294477,0.0,0.99,-2.3403816,-3.0603328,0.70324063,2366998,-2.9857755,0.047555547,22.45374322959008,105416.6325764656,0.001,0.86534,0.04512,257494,257494,0.0005859802601768638,0.0894022,1.4371634,0.005700889
2.7391047,9.193316949882947,1,-12.31,2.729508,-8.194128357733804,0.0,0.99,-2.3650835,-3.0766256,0.7032159,2367998,-2.9855769,0.050671443,22.453333377156092,105463.09361839294,0.001,0.8657377,0.01222,257577,257577,0.0006541018305536457,0.084859155,1.425271,0.0056773876
2.7443995,9.194287798990137,1,-11.2,2.7315695,-8.195098948610372,0.0,1.0,-2.3048277,-3.0255628,0.7031905,2368998,-2.9854128,0.053355016,22.452793488954253,105510.16741704941,0.001,0.8628834,0.00161,257659,257659,0.0006545882779207407,0.102237016,1.443556,0.0056867716
2.7370327,9.19481441535113,1,-9.62,2.7248325,-8.195625269153027,0.0,1.0,-2.3239164,-3.041969,0.7031725,2369998,-2.9852831,0.05281167,22.452386811468678,105556.61720514297,0.001,0.86482245,0.00578,257753,257753,0.0006758573262003341,0.08318872,1.3585898,0.0056829294
2.748846,9.196156307572966,1,-11.83,2.7378435,-8.196966934936487,0.0,1.0,-2.2883394,-3.0086763,0.70315,2370998,-2.9852874,0.053522907,22.451864367961054,105603.61318516731,0.001,0.86482525,0.07599,257825,257825,0.0006823788106573318,0.094862916,1.4067801,0.0056929938
2.7397585,9.19725709765725,1,-12.93,2.7246506,-8.198067482997418,0.0,1.0,-2.3417668,-3.0569701,0.70312476,2371998,-2.9851427,0.054299437,22.451421925090962,105650.23488998413,0.001,0.86241096,0.00803,257902,257902,0.0006869119311093669,0.10254132,1.4365895,0.0057170484
2.7413554,9.19847893416855,1,-12.36,2.7275925,-8.199289083910582,0.0,1.0,-2.3077044,-3.0277581,0.70310026,2372998,-2.9850483,0.05339548,22.45079590585025,105697.72269773483,0.001,0.8657993,0.00508,257977,257977,0.0007101952178199908,0.0976651,1.4092671,0.0057536005
2.7381375,9.19893983485293,1,-9.46,2.734996,-8.199749683229165,0.0,1.0,-2.371848,-3.08363,0.7030815,2373998,-2.9848826,0.047521867,22.450361900697636,105744.30873322487,0.001,0.8635556,0.02692,258073,258073,0.0006590439812003438,0.08913717,1.4184247,0.005750632
2.7598193,9.20025257220776,1,-11.85,2.7428944,-8.201062197843065,0.0,1.0,-2.3593454,-3.0841036,0.7030605,2374998,-2.9847925,0.04998231,22.44993355022712,105790.8699233532,0.001,0.8640809,0.01195,258144,258144,0.0006626988368406751,0.08680599,1.4214348,0.005772465
2.7566018,9.200545993146044,1,-8.92,2.7415364,-8.20135530213557,0.0,1.0,-2.3426495,-3.0708523,0.70304096,2375998,-2.9846287,0.049931545,22.449373114458105,105838.05560564995,0.001,0.86502296,0.13605,258245,258245,0.0006403963014097801,0.079556055,1.4120097,0.005774746
2.716625,9.20166304070114,1,-11.23,2.7123628,-8.20247210845379,0.0,1.0,-2.3111584,-3.02067,0.7030226,2376998,-2.9846516,0.04924962,22.448880922802985,105884.92175507545,0.001,0.8630862,0.08126,258322,258322,0.0006497863518299221,0.1078591,1.3914514,0.00579069
2.7343092,9.202588959191965,1,-10.84,2.7304003,-8.20339776707107,0.0,1.0,-2.2651143,-2.9922779,0.70300525,2377998,-2.9846623,0.05382173,22.448455016130776,105931.47716808319,0.001,0.8687226,0.1401,258405,258405,0.0006669926548114702,0.088788606,1.4096208,0.0058063795
2.753657,9.203482546646086,1,-10.7,2.7425456,-8.204294960327132,0.0,0.99,-2.3272529,-3.0562966,0.7029834,2378998,-2.9852977,0.057039086,22.4478175321479,105979.03322196007,0.001,0.87024003,0.08497,258489,258489,0.000709351679603354,0.06802674,1.429588,0.0057976786
2.749127,9.20428115633762,1,-10.44,2.7375839,-8.205093299816301,0.0,1.0,-2.3394885,-3.0658298,0.7029635,2379998,-2.985228,0.05317136,22.447438781769968,106025.36989355087,0.001,0.86555284,0.04526,258575,258575,0.0006521135849178031,0.08711692,1.4110953,0.0057943454
2.7452517,9.20527264010887,1,-10.86,2.7376378,-8.206084529258938,0.0,1.0,-2.3889887,-3.1048093,0.70294476,2380998,-2.9851835,0.04841775,22.446986588863442,106072.0551764965,0.001,0.8671043,0.00274,258656,258656,0.0006301213543295483,0.0826638,1.39493,0.005819899
2.7397919,9.2063586540617,1,-11.78,2.733219,-8.207174163426531,0.0,0.99,-2.341093,-3.0620656,0.70291954,2381998,-2.9852126,0.05566112,22.446509888974703,106118.85820031166,0.001,0.86486995,0.00359,258734,258734,0.001980017274835074,0.100530475,1.3822961,0.005815171
2.7391925,9.208002472999866,1,-13.45,2.7371538,-8.208817790142778,0.0,1.0,-2.425286,-3.1268,0.7028906,2382998,-2.985108,0.05445337,22.44616683402379,106165.03109955788,0.001,0.8659497,0.13964,258795,258795,0.0006515696765863907,0.09715915,1.4131613,0.005826026
2.7583227,9.209163708284885,1,-13.76,2.742817,-8.20997879236216,0.0,1.0,-2.2947361,-3.0232387,0.7028661,2383998,-2.9850736,0.0570675,22.44535358808547,106213.4303495884,0.001,0.865844,0.11158,258869,258869,0.0006686139057411976,0.09049309,1.4152853,0.0058166496
2.7283454,9.209474383331017,1,-8.8,2.7309477,-8.21028914322784,0.0,1.0,-2.3695505,-3.0789406,0.70284265,2384998,-2.9848015,0.05523958,22.444646011315566,106261.33282732964,0.001,0.8656619,0.07289,258972,258972,0.000639557675671715,0.09204025,1.4220304,0.0058136834
2.7431085,9.21083453648443,1,-12.0,2.7461147,-8.211649076211579,0.0,1.0,-2.3562133,-3.0527768,0.7028321,2385998,-2.985058,0.054580625,22.444071018765886,106308.61032319069,0.001,0.8668532,0.01112,259042,259042,0.0006546564111557656,0.094279535,1.3863758,0.005819281
2.7505498,9.211356199061496,1,-10.4,2.7442422,-8.212170443319339,0.0,1.0,-2.34167,-3.0560946,0.7028155,2386998,-2.9850178,0.05135833,22.443444095825768,106356.13633131981,0.001,0.8641981,0.02186,259136,259136,0.0006338357438899936,0.08686483,1.3635558,0.0058154995
2.746367,9.212670905218975,1,-11.21,2.740051,-8.213484923304836,0.0,1.0,-2.2989452,-3.0211935,0.70279896,2387998,-2.9852183,0.05572346,22.44277812311307,106403.85013389587,0.001,0.863879,0.01813,259208,259208,0.0007039533850639582,0.104314566,1.39292,0.005836931
2.7542963,9.213421830046203,1,-11.29,2.7438462,-8.214235578146814,0.0,1.0,-2.379931,-3.098071,0.702782,2388998,-2.985211,0.053584184,22.442176945501146,106451.25942111015,0.001,0.86610055,0.03313,259294,259294,0.0005993280514410933,0.08992613,1.3795655,0.005852351
2.7643352,9.214245508520317,1,-10.41,2.7645156,-8.215058986814713,0.0,1.0,-2.34617,-3.0447862,0.7027612,2389998,-2.985186,0.050506834,22.44174254527399,106497.87979602814,0.001,0.8642869,0.11742,259380,259380,0.000639416444988201,0.097153224,1.3885276,0.005856567
2.7225773,9.215684007261542,1,-12.14,2.7253754,-8.216497269212832,0.0,1.0,-2.353124,-3.036353,0.702742,2390998,-2.9854038,0.06374883,22.441119611794683,106545.39708185196,0.001,0.86483884,0.0002,259449,259449,0.0006293084538852051,0.12216177,1.3906308,0.0058567207
2.7660668,9.216925732693182,1,-12.36,2.7579496,-8.217738765884974,0.0,1.0,-2.3142028,-3.0336833,0.702722,2391998,-2.9853592,0.052572045,22.440461624797578,106593.08351111412,0.001,0.86679006,0.09224,259522,259522,0.0006665526927906615,0.10454682,1.4009681,0.0058713197
2.7587237,9.217830935459641,1,-12.18,2.7454197,-8.218643708711312,0.0,1.0,-2.3600783,-3.061162,0.70270544,2392998,-2.9855695,0.055911683,22.439961109143354,106640.02439045906,0.001,0.8690963,0.04008,259605,259605,0.0006724480626186024,0.089069255,1.4446728,0.0058905645
2.7420058,9.21884590946724,1,-11.48,2.735452,-8.219658432331478,0.0,1.0,-2.332569,-3.0387568,0.7026916,2393998,-2.9856598,0.048408777,22.439589546461384,106686.35426878929,0.001,0.8701965,0.02745,259685,259685,0.0006942617926488126,0.10629875,1.4213173,0.0058814352
2.7660205,9.219885049063954,1,-11.9,2.7616627,-8.220697327948939,0.0,1.0,-2.356166,-3.0669596,0.7026705,2394998,-2.9857216,0.056137983,22.439152564802566,106732.99684929848,0.001,0.8658014,0.00106,259763,259763,0.000658618278679406,0.093076974,1.3998501,0.005906844
2.7607372,9.22111724748398,1,-12.55,2.7456563,-8.221929301287355,0.0,1.0,-2.3367639,-3.0531456,0.7026399,2395998,-2.9855955,0.048793923,22.438760034507897,106779.42971515656,0.001,0.86519784,0.00642,259835,259835,0.0006693729125466032,0.08576402,1.3916078,0.005917864
2.742334,9.22231285083855,1,-12.8,2.7340245,-8.223124660944238,0.0,1.0,-2.383789,-3.0903497,0.70261425,2396998,-2.9854085,0.05475492,22.438231025114487,106826.5139670372,0.001,0.86436665,0.0697,259913,259913,0.0006490345853114822,0.087888606,1.4440627,0.0059347493
2.7563055,9.223195741472946,1,-11.0,2.751704,-8.224007292419884,0.0,1.0,-2.364994,-3.0705254,0.70259845,2397998,-2.9854631,0.05223386,22.437721773532015,106873.5063302517,0.001,0.86683387,0.00259,259996,259996,0.0006360419385495009,0.09796506,1.4250051,0.0059263012
2.7581658,9.22456222651173,1,-12.44,2.7491653,-8.225377404197395,0.0,0.99,-2.313765,-3.0332372,0.7025705,2398998,-2.9854007,0.06567553,22.43708233559726,106921.12120985985,0.001,0.86923337,0.00925,260066,260066,0.0006324737372238271,0.099559665,1.400515,0.005926749
2.750975,9.225530181013042,1,-11.92,2.744786,-8.22634510488301,0.0,1.0,-2.3781333,-3.0864868,0.7025477,2399998,-2.9853308,0.05334807,22.436268249068302,106969.57147049904,0.001,0.86959064,0.00287,260147,260147,0.0006599551707914528,0.10377151,1.4171569,0.005940515
2.7329443,9.226770527901499,1,-12.17,2.7242293,-8.227585226290163,0.0,1.0,-2.34411,-3.050386,0.7025264,2400998,-2.9852715,0.05218985,22.43567529215489,107016.97046041489,0.001,0.8666339,0.04592,260219,260219,0.0006540938134305222,0.11104552,1.4512906,0.0059349374
2.7563686,9.227229422927696,1,-10.16,2.7443185,-8.228043823997172,0.0,1.0,-2.3404279,-3.0601704,0.70251435,2401998,-2.985259,0.053482793,22.434876446146596,107065.35450577736,0.001,0.8651965,0.0013,260314,260314,0.0006390802056993839,0.12413705,1.4233986,0.005929263
2.730198,9.228110599078342,1,-10.57,2.7303257,-8.228924731182795,0.0,1.0,-2.3333442,-3.043354,0.70249385,2402998,-2.9851446,0.0503889,22.434405461681884,107112.17661213875,0.001,0.86786973,0.00073,260400,260400,0.000657724618207323,0.10468633,1.3765178,0.0059361183
2.730165,9.228989991669321,1,-10.63,2.7234025,-8.22980386435967,0.0,1.0,-2.330133,-3.0323958,0.70247346,2403998,-2.9850194,0.05890395,22.43398308106357,107158.76852154732,0.001,0.8646473,0.00159,260483,260483,0.0006698854395537354,0.108598344,1.3832566,0.0059343427
2.7410812,9.229479194249684,1,-10.04,2.735438,-8.230292773345306,0.0,1.0,-2.3854318,-3.0889754,0.702453,2404998,-2.984868,0.05281054,22.4334215417104,107206.02720046043,0.001,0.86458814,0.00161,260577,260577,0.0006470751690562792,0.107408226,1.4084005,0.0059453757
2.7474287,9.230025587809921,1,-9.74,2.7432253,-8.230838873522563,0.0,1.0,-2.3766108,-3.0857868,0.702429,2405998,-2.9845853,0.05907759,22.432927880391965,107252.96371603012,0.001,0.87043774,0.00068,260671,260671,0.0006563372171908525,0.084247254,1.4118134,0.005940182
2.7356791,9.230998155328264,1,-11.3,2.7187107,-8.23181119151988,0.0,1.0,-2.3522487,-3.0550137,0.70240736,2406998,-2.984582,0.04950697,22.432317195518966,107300.46205306053,0.001,0.86672354,0.00129,260751,260751,0.0006534606438155729,0.10823455,1.393374,0.0059475666
2.7471387,9.231639197825496,1,-10.44,2.735329,-8.232451953488907,0.0,1.0,-2.3223948,-3.029992,0.7023935,2407998,-2.984594,0.05734887,22.429388508956187,107359.05702638626,0.001,0.8681774,0.00143,260841,260841,0.0006482844249969497,0.09625441,1.4117934,0.005969336
2.7496657,9.232173653107683,1,-9.61,2.7403002,-8.23298611909525,0.0,1.0,-2.385434,-3.103877,0.70237386,2408998,-2.9844735,0.05020079,22.42877918547004,107406.55922818184,0.001,0.8640105,0.1065,260934,260934,0.0006168500857769997,0.10225922,1.447338,0.005971567
2.7618406,9.233233593729048,1,-11.35,2.7411153,-8.23404581381004,0.0,1.0,-2.3525631,-3.0801299,0.7023496,2409998,-2.9843464,0.051462747,22.428170679536006,107454.06009411812,0.001,0.86960757,0.01775,261013,261013,0.0006820732742361628,0.08574775,1.4228648,0.005978383
2.738501,9.234157046887328,1,-10.97,2.7392654,-8.234969014990769,0.0,1.0,-2.3612518,-3.058743,0.70232743,2410998,-2.9842947,0.051393863,22.42758719439498,107501.44360613823,0.001,0.86676073,0.15688,261094,261094,0.0006540308172134653,0.09120041,1.4286985,0.00598478
2.7559607,9.23508961355709,1,-10.66,2.7480097,-8.235901323623443,0.0,1.0,-2.3097734,-3.0244455,0.70230776,2411998,-2.984293,0.052989386,22.427136071250885,107548.19484472275,0.001,0.8700271,0.02729,261177,261177,0.000643568668768177,0.07971982,1.4071481,0.0059957188
2.766826,9.23590022314679,1,-11.35,2.7569227,-8.23671166602236,0.0,1.0,-2.307478,-3.0220628,0.70229596,2412998,-2.984302,0.05133505,22.42677023927486,107594.53877019882,0.001,0.8680339,0.00511,261263,261263,0.0006359349704003511,0.09396098,1.3755903,0.005994905
2.734575,9.236459987373495,1,-9.48,2.739723,-8.237271144611736,0.0,1.0,-2.3814151,-3.0780542,0.7022803,2413998,-2.9843414,0.05340333,22.42622262412064,107641.75672650337,0.001,0.8649165,0.00765,261355,261355,0.000625149523095762,0.11502913,1.3820512,0.0060166814
2.7365897,9.237393616003978,1,-11.41,2.732847,-8.238208350067895,0.0,0.99,-2.3722138,-3.0669477,0.7022551,2414998,-2.9844542,0.049587682,22.425636511860368,107689.16185379028,0.001,0.86551565,0.00297,261435,261435,0.0006485765321549892,0.12900771,1.405237,0.0060246713
2.7546818,9.238436653971458,1,-11.84,2.7454722,-8.239251135685771,0.0,1.0,-2.3660457,-3.0748315,0.70222455,2415998,-2.9843006,0.05768718,22.425016350298687,107736.73304224014,0.001,0.86633325,0.04207,261516,261516,0.0006382701864463496,0.10516721,1.3757417,0.006026282
2.7655728,9.239071268023425,1,-9.98,2.7570863,-8.239885475757251,0.0,1.0,-2.3826468,-3.0918736,0.702202,2416998,-2.9841602,0.05622869,22.424232974181876,107785.09136891365,0.001,0.86598057,0.00252,261604,261604,0.0006569478308765253,0.10490465,1.3983123,0.0060494407
2.7622495,9.240219962473393,1,-12.32,2.7685032,-8.241033930625456,0.0,1.0,-2.3286228,-3.05021,0.70217633,2417998,-2.9839902,0.05959631,22.42361951758426,107832.63594460487,0.001,0.8669889,0.01856,261681,261681,0.000623647843993651,0.108013,1.4362186,0.0060536885
2.765163,9.240960541546173,1,-11.14,2.74989,-8.241774236063094,0.0,1.0,-2.341771,-3.0653613,0.70215225,2418998,-2.9838092,0.06497897,22.423041547293185,107880.0123925209,0.001,0.86693615,0.12688,261769,261769,0.0006366492234932716,0.09152421,1.432544,0.0060656336
2.790734,9.24169483110882,1,-10.68,2.7793756,-8.242508258387275,0.0,1.0,-2.2688243,-2.997181,0.7021351,2419998,-2.983783,0.05694425,22.42249606642519,107927.23489975929,0.001,0.8672642,0.09077,261855,261855,0.0006497759213414525,0.12101567,1.4212352,0.006048081
