train/loss_critic,errors,rollout/actions_std,rollout/episode_steps,rollout/return_history,reference_Q_std,total/epochs,train/loss_actor,rollout/return,reference_actor_Q_mean,success rate,rollout/goal_tolerance,total/steps_per_second,rollout/Q_mean,rollout/actions_mean,total/duration,reference_action_std,rollout/episodes,total/episodes,total/steps,reference_Q_mean,rollout/error,reference_actor_Q_std,reference_action_mean,train/param_noise_distance
0.12229414,0.0006889951737680009,0.6725133,13.19949377206421,-19.48,2.8080661,1,2.621892,-12.203723439685605,-2.5787213,1.0,0.001,24.10962018167358,-4.209438,0.004955908,98632.74419426918,0.8574456,180156,180156,2377998,-3.153243,0.00637,2.8051562,0.027872363,0.0
0.11894386,0.0006758187645079261,0.6724784,13.201215316315205,-20.09,2.7732253,1,2.6497529,-12.205443951165371,-2.5498033,1.0,0.001,24.10956479156798,-4.209568,0.0049596517,98674.44811081886,0.85723156,180200,180200,2378998,-3.1324434,0.00365,2.7643611,0.0407062,0.0
0.09956563,0.000996661086720531,0.6724384,13.203660451259632,-20.42,2.7946804,1,2.6771848,-12.207898985303826,-2.5775127,0.98,0.001,24.109546195845184,-4.2095423,0.0049612415,98716.00156497955,0.85853064,180251,180251,2379998,-3.1461177,0.01465,2.7756505,0.016892433,0.0
0.113147765,0.0010170699697742845,0.6724232,13.205180255130339,-19.37,2.7994814,1,2.63747,-12.209417637271214,-2.623035,0.98,0.001,24.109641467662044,-4.209996,0.004974837,98757.08866071701,0.8588977,180300,180300,2380998,-3.196243,0.00863,2.7644746,0.036321748,0.0
0.10909174,0.0011243814025403212,0.67237985,13.2088236272694,-21.38,2.8212438,1,2.673204,-12.213076846296318,-2.5867562,0.97,0.001,24.109626790651486,-4.2110763,0.0049908482,98798.62598800659,0.8570326,180334,180334,2381998,-3.162221,0.00076,2.7992337,0.033212226,0.0
0.11025991,0.0011142248190190252,0.6723483,13.210034979959975,-21.05,2.8033707,1,2.652471,-12.2142869021947,-2.611753,0.97,0.001,24.10943302755587,-4.211039,0.004980901,98840.89755558968,0.8612958,180389,180389,2382998,-3.2005422,0.06672,2.789889,0.016471386,0.0
0.12563857,0.0007638214058729293,0.6723138,13.212440976301847,-18.84,2.7582748,1,2.7182672,-12.21670287525771,-2.560969,0.98,0.001,24.109497733038538,-4.2114305,0.004974804,98882.10971450806,0.86096674,180436,180436,2383998,-3.1456242,0.00042,2.7444768,0.028048696,0.0
0.10316563,0.0007785214123171688,0.6722946,13.214113957714641,-19.57,2.797326,1,2.6700146,-12.218374628784185,-2.574255,0.98,0.001,24.10903690683456,-4.211739,0.0049790745,98925.4779946804,0.85558355,180488,180488,2384998,-3.1641593,0.00103,2.7792094,0.040407375,0.0
0.10941761,0.000701183512737599,0.6722766,13.215541831676314,-17.6,2.7801,1,2.7000022,-12.219801157606136,-2.6021745,1.0,0.001,24.108495008957835,-4.211692,0.0049832277,98969.1807436943,0.8593541,180545,180545,2385998,-3.1931233,0.00081,2.7711399,0.057210565,0.0
0.12180047,0.0006993085032683331,0.67225057,13.217043189368772,-17.47,2.7510736,1,2.690777,-12.221301218161683,-2.5635264,1.0,0.001,24.108401038769994,-4.211582,0.004975142,99011.04582428932,0.85810065,180600,180600,2386998,-3.1320965,0.01677,2.722491,0.054426264,0.0
0.14790814,0.0007301668724139712,0.67222226,13.218574939662998,-17.61,2.785381,1,2.6705313,-12.222831742798308,-2.5828953,1.0,0.001,24.1083862868141,-4.2113967,0.0049820826,99052.58575129509,0.8523358,180652,180652,2387998,-3.173966,0.00947,2.7624393,0.0600412,0.0
0.12622647,0.0007585296110144454,0.67218584,13.22125740218053,-20.5,2.8185863,1,2.693428,-12.225518844429686,-2.6297717,0.99,0.001,24.10828542642897,-4.2120337,0.00500318,99094.47966718674,0.85643333,180690,180690,2388998,-3.1919377,0.0018,2.774168,0.054300994,0.0
0.09910356,0.0007558921917938895,0.6721552,13.223128973182916,-20.9,2.7898033,1,2.6857827,-12.227394698549874,-2.6460571,0.98,0.001,24.10822763847222,-4.21231,0.004997191,99136.19681382179,0.85660034,180743,180743,2389998,-3.2168329,0.03513,2.7559762,0.04206838,0.0
0.10646233,0.0007777111211577953,0.672135,13.22515501324734,-18.86,2.767726,1,2.7066202,-12.229425137313251,-2.6114092,0.98,0.001,24.10818596890415,-4.213073,0.0049948534,99177.84785151482,0.8560232,180791,180791,2390998,-3.163457,0.11933,2.7468493,0.03313336,0.0
0.10534994,0.0007523727717399281,0.67211986,13.22602209517069,-17.46,2.7791917,1,2.7189753,-12.230290731750472,-2.5846493,0.99,0.001,24.108191651709745,-4.2131467,0.0049856952,99219.30415010452,0.8545292,180854,180854,2391998,-3.1546578,0.01147,2.7527013,0.022513026,0.0
0.1350071,0.0007285509433006781,0.6720982,13.227088814698535,-14.56,2.769271,1,2.7334309,-12.231355988414514,-2.643622,1.0,0.001,24.107830042610143,-4.2133117,0.005000628,99262.27270436287,0.85602134,180916,180916,2392998,-3.1844993,0.00139,2.7194555,0.052532434,0.0
0.13919087,0.0007810352704237005,0.67206407,13.228711941205725,-14.82,2.7663882,1,2.725547,-12.232983367408963,-2.587407,0.99,0.001,24.107544536077235,-4.2132387,0.005008998,99304.92906141281,0.8569984,180970,180970,2393998,-3.1468577,0.00072,2.7345145,0.022219628,0.0
0.12155054,0.0007333020930052767,0.67204034,13.229327897740141,-15.85,2.8049114,1,2.810792,-12.233597931823079,-2.5919065,0.99,0.001,24.107283862188183,-4.213357,0.0050087534,99347.48409199715,0.8587701,181029,181029,2394998,-3.1533065,0.00631,2.7498624,0.05236584,0.0
0.10864626,0.0007562396178491602,0.6720091,13.23231603596439,-18.77,2.8050141,1,2.7211976,-12.236596195904301,-2.679075,0.98,0.001,24.10691928670034,-4.2139053,0.0050019063,99390.46841716766,0.8552694,181068,181068,2395998,-3.255952,0.09967,2.7821076,0.012361196,0.0
0.1400944,0.0007800138574016769,0.6719777,13.233924844576464,-20.97,2.7824388,1,2.7319627,-12.238203822922072,-2.588575,0.98,0.001,24.10688403308284,-4.213739,0.0049964823,99432.09569144249,0.8594697,181118,181118,2396998,-3.1347876,0.00995,2.7551985,0.0077137253,0.0
0.1210331,0.0007782054707906035,0.6719512,13.236308137288454,-20.03,2.7826197,1,2.7331173,-12.240591501716658,-2.6081138,0.99,0.001,24.10685617721872,-4.2140183,0.0050045582,99473.69256162643,0.85950303,181166,181166,2397998,-3.1711671,0.03563,2.7472706,0.037751276,0.0
0.11050656,0.0007696787191080727,0.6719229,13.238323326858556,-20.25,2.7601025,1,2.768676,-12.242605509447289,-2.563373,0.99,0.001,24.106618571270992,-4.2144823,0.0049924566,99516.15540385246,0.85749626,181216,181216,2398998,-3.1481733,0.02411,2.737003,0.013697688,0.0
0.1479212,0.0007068467695007052,0.6718765,13.240357932948257,-20.23,2.7818582,1,2.7440708,-12.244639005202385,-2.6409209,1.0,0.001,24.104458165042146,-4.214187,0.0049929926,99566.56082320213,0.85900754,181263,181263,2399998,-3.1954756,0.07026,2.7619011,0.035432953,0.0
0.12073225,0.0007094671423343361,0.67184347,13.242194265039242,-19.43,2.7747214,1,2.7440588,-12.246474251140318,-2.559127,1.0,0.001,24.10444028666352,-4.214362,0.0050037676,99608.12080454826,0.8577388,181309,181309,2400998,-3.1345139,0.0457,2.7543344,0.034289893,0.0
0.11799737,0.0012539708395914652,0.67181987,13.244735463593505,-21.07,2.7958543,1,2.7117367,-12.249025392186596,-2.6083965,0.98,0.001,24.104170798400542,-4.2146235,0.004997665,99650.72103452682,0.8583338,181355,181355,2401998,-3.1596332,0.10319,2.754786,0.04884978,0.0
0.11332597,0.0012548760562775462,0.67179435,13.246677287586204,-21.2,2.771023,1,2.7300596,-12.25096608104607,-2.5600047,0.98,0.001,24.10409277273711,-4.214623,0.0049965917,99692.53033733368,0.85604155,181403,181403,2402998,-3.138587,0.0851,2.7513974,0.03894539,0.0
0.10264368,0.00072126751686925,0.6717715,13.248290228538993,-18.63,2.7823865,1,2.7365885,-12.252577745691816,-2.557485,1.0,0.001,24.104138486958863,-4.214634,0.0050098356,99733.82791924477,0.85902965,181457,181457,2403998,-3.110742,0.04759,2.757937,0.03205205,0.0
0.14654118,0.0007381943822288879,0.6717422,13.249898077240923,-17.88,2.8005342,1,2.7270756,-12.254189851798799,-2.6620007,0.99,0.001,24.10411821832947,-4.2150803,0.004988637,99775.39846992493,0.8574726,181510,181510,2404998,-3.2206473,0.0992,2.78264,0.051587317,0.0
0.1170816,0.0007525358163433158,0.67171556,13.25082337390538,-16.83,2.800214,1,2.7813354,-12.25511373024178,-2.5679166,0.99,0.001,24.10400493906037,-4.2150407,0.0050015366,99817.35425639153,0.8555077,181570,181570,2405998,-3.1471314,0.00285,2.7617629,0.047810882,0.0
0.10065018,0.0007402993666810484,0.6716797,13.252930585456367,-17.7,2.8045955,1,2.7695148,-12.257225290305529,-2.6052027,0.99,0.001,24.10402711288619,-4.2154007,0.005024851,99858.74927568436,0.85403347,181619,181619,2406998,-3.1736193,0.0725,2.7610557,0.03593759,0.0
0.10391328,0.0007677407578393042,0.6716581,13.253978126496442,-17.79,2.8025415,1,2.772083,-12.258271365745454,-2.6060245,0.99,0.001,24.103986084962262,-4.2152214,0.005026483,99900.4061615467,0.8611373,181681,181681,2407998,-3.2026439,0.10856,2.7981606,0.013003223,0.0
0.0904714,0.0007283050023513754,0.6716306,13.255325002613667,-16.58,2.7921753,1,2.715541,-12.259616918954313,-2.5690315,1.0,0.001,24.103583570487444,-4.21521,0.005042206,99943.56204152107,0.85571855,181737,181737,2408998,-3.131907,0.06298,2.7725608,0.038508464,0.0
0.12357544,0.0007342507047731707,0.6716131,13.257242031839636,-17.97,2.7660394,1,2.7622797,-12.261532791304061,-2.569665,1.0,0.001,24.10343544585522,-4.215184,0.0050360854,99985.66409397125,0.85980105,181786,181786,2409998,-3.1336145,0.02122,2.7547617,0.034922685,0.0
0.09841722,0.0007246116349877202,0.6715894,13.2584219614399,-17.25,2.805391,1,2.7735355,-12.26271130517031,-2.6097307,1.0,0.001,24.103066027018947,-4.2152243,0.0050343387,100028.68503522873,0.85450584,181846,181846,2410998,-3.1637645,0.00183,2.7607236,0.044249386,0.0
0.109268874,0.0007145329082597554,0.6715642,13.259535144525195,-15.25,2.796164,1,2.7764764,-12.263823073455521,-2.6338117,1.0,0.001,24.10298803866101,-4.2151093,0.0050482624,100070.4973230362,0.8593807,181906,181906,2411998,-3.1695557,0.00107,2.7531216,0.03257403,0.0
0.115701824,0.0007475462925458384,0.6715446,13.260760370183114,-15.89,2.8205533,1,2.7728667,-12.265052427952781,-2.6399937,0.99,0.001,24.102826023568667,-4.215176,0.0050142887,100112.65889072418,0.8588114,181964,181964,2412998,-3.2086558,0.04507,2.8079321,0.023243591,0.0
0.16302513,0.0007528498834145286,0.6715279,13.26161909156833,-16.43,2.7888894,1,2.7715685,-12.265909640275122,-2.5723355,0.99,0.001,24.102831242695387,-4.2150035,0.00500442,100154.12611460686,0.8533234,182028,182028,2413998,-3.1428256,0.10283,2.7705715,0.04108493,0.0
0.11251705,0.0007319469955320716,0.67149687,13.262773161395204,-15.18,2.8049953,1,2.7715523,-12.267062461212317,-2.5419726,1.0,0.001,24.102657091165216,-4.214935,0.004998004,100196.33897066116,0.8526851,182081,182081,2414998,-3.0995278,0.00369,2.7835212,0.048456043,0.0
0.14193375,0.0007510652116682236,0.6714826,13.264395519929725,-17.1,2.8204803,1,2.712014,-12.268683430328318,-2.574726,1.0,0.001,24.102505028297365,-4.215026,0.0049836524,100238.46057343483,0.85165316,182140,182140,2415998,-3.1581237,0.00161,2.8037088,0.05147836,0.0
0.112180956,0.0010885324937005923,0.6714458,13.266712774658169,-19.45,2.8295846,1,2.726097,-12.27100520910523,-2.5220156,0.99,0.001,24.10231906433412,-4.21518,0.0049762125,100280.723757267,0.857084,182181,182181,2416998,-3.081106,0.01489,2.791639,0.034284502,0.0
0.13124128,0.0010839156590893727,0.6714049,13.268644021291774,-20.56,2.82922,1,2.7896044,-12.272935301542008,-2.5829256,0.99,0.001,24.10203125551391,-4.214757,0.0049810605,100323.4115152359,0.85918033,182230,182230,2417998,-3.1398587,0.00123,2.7997632,0.0720099,0.0
0.13346484,0.000733172876789558,0.67136717,13.27034040102038,-18.34,2.809507,1,2.7209601,-12.274635872397619,-2.6252823,0.99,0.001,24.10167762730688,-4.2147655,0.0049808277,100366.37438297272,0.8580318,182285,182285,2418998,-3.1825495,0.16663,2.789853,0.04015319,0.0
0.1291191,0.0007600927875319248,0.67133826,13.272127982801077,-17.5,2.8361015,1,2.7967634,-12.276422229169066,-2.5300314,0.99,0.001,24.101344060598983,-4.214601,0.004990357,100409.25493264198,0.8586108,182337,182337,2419998,-3.0891542,0.00077,2.8170197,0.06118883,0.0
0.10854292,0.0007312918720204102,0.6713016,13.274012259712917,-18.62,2.8138268,1,2.7547433,-12.278305352384503,-2.5838284,1.0,0.001,24.1012966077088,-4.214352,0.0049935984,100450.94417142868,0.8513966,182386,182386,2420998,-3.1359193,0.10894,2.7923298,0.040259603,0.0
0.10481746,0.0006583185318906962,0.6712869,13.275278989717393,-17.54,2.8058906,1,2.7782495,-12.279570717590055,-2.5744996,1.0,0.001,24.101212572521515,-4.214558,0.0049999435,100492.78610825539,0.8551108,182444,182444,2421998,-3.0987887,0.2076,2.736552,0.05911033,0.0
0.12806478,0.0006541671845619348,0.6712669,13.277048686265378,-16.94,2.82309,1,2.7450924,-12.281339214773007,-2.62595,1.0,0.001,24.101138750534478,-4.2147737,0.004989619,100534.58573389053,0.8483833,182495,182495,2422998,-3.2049227,0.15597,2.7984385,0.040370535,0.0
0.13456765,0.0006660933797971847,0.67123973,13.279058173869693,-19.41,2.8095124,1,2.6674585,-12.283347668169542,-2.5630093,1.0,0.001,24.101194165399882,-4.214902,0.0049811513,100575.84629893303,0.85078764,182539,182539,2423998,-3.1200929,0.00813,2.7673047,0.01502536,0.0
0.107329,0.0009124455082698992,0.67120737,13.28121217432263,-20.22,2.8232274,1,2.7246914,-12.285506158910293,-2.632135,0.99,0.001,24.101115080664545,-4.2151175,0.0049837558,100617.66818189621,0.8549073,182581,182581,2424998,-3.1790667,0.00129,2.8122802,0.030201137,0.0
0.12296548,0.0007400033710652367,0.67118645,13.282806160719662,-17.68,2.8166723,1,2.7426438,-12.287098734676222,-2.628953,1.0,0.001,24.101172897216703,-4.2150326,0.004978434,100658.91856575012,0.8534146,182641,182641,2425998,-3.1857862,0.05527,2.793123,0.03132489,0.0
0.10928784,0.0007411785717568478,0.6711649,13.284202805738463,-16.53,2.8279264,1,2.7464654,-12.288494063941936,-2.6314988,1.0,0.001,24.10112366266315,-4.215007,0.00496342,100700.6160364151,0.86011994,182697,182697,2426998,-3.1792912,0.02997,2.7980132,0.060246903,0.0
0.11239184,0.0007436545876325043,0.6711445,13.285535279472517,-15.31,2.8271706,1,2.7493165,-12.289825175781784,-2.598669,1.0,0.001,24.101246345664425,-4.215227,0.004978125,100741.59506845474,0.85665643,182755,182755,2427998,-3.1499195,0.22,2.796916,0.03465827,0.0
0.11780157,0.0007838469413093763,0.67110264,13.287870499031698,-19.32,2.815277,1,2.7345126,-12.292164950709543,-2.615625,0.99,0.001,24.101056087585203,-4.215383,0.0049846815,100783.88229846954,0.85693866,182794,182794,2428998,-3.147396,0.0034,2.7783036,0.04300278,0.0
0.10899858,0.0007649783282730068,0.67106974,13.29021390169601,-20.55,2.8403459,1,2.7110782,-12.294507249468117,-2.6253824,0.99,0.001,24.101158372183413,-4.215296,0.0049968655,100824.94635629654,0.8545263,182841,182841,2429998,-3.1871252,0.0096,2.8177042,0.017049508,0.0
0.104553536,0.0007316502984359802,0.6710425,13.291735695344324,-18.76,2.8180263,1,2.6890078,-12.296033243117636,-2.621963,0.99,0.001,24.101165072118693,-4.215333,0.005000477,100866.41009783745,0.85667855,182895,182895,2430998,-3.1407871,0.03293,2.7689183,0.04597951,0.0
0.11440369,0.0007183833045019941,0.671019,13.292059726943803,-13.89,2.8038547,1,2.7351391,-12.296355607052677,-2.642191,1.0,0.001,24.100934262571002,-4.215175,0.004992453,100908.86824154854,0.85710055,182966,182966,2431998,-3.180602,0.05686,2.7697089,0.033888426,0.0
0.12553751,0.000758911678886,0.670993,13.293728417187568,-16.12,2.7875936,1,2.7385855,-12.298028587664467,-2.5549622,0.99,0.001,24.100948483448157,-4.215335,0.004997138,100950.300842762,0.8537197,183016,183016,2432998,-3.117785,0.00149,2.7727442,0.0368112,0.0
0.11930089,0.0007024675503088182,0.6709712,13.295009613703899,-15.99,2.8220212,1,2.7455728,-12.299308468799161,-2.6241431,1.0,0.001,24.100592128684536,-4.2154813,0.0049860803,100993.28626465797,0.85867155,183072,183072,2433998,-3.1829615,0.00328,2.8052337,0.036246356,0.0
0.11073446,0.0007143111013915892,0.6709484,13.296476292926922,-16.25,2.8109343,1,2.7351532,-12.30077376304394,-2.544022,1.0,0.001,24.10033759299147,-4.215386,0.004975161,101035.84609985352,0.8531764,183131,183131,2434998,-3.0993032,0.05447,2.7653277,0.017957412,0.0
0.09829389,0.0007000509550697839,0.6709248,13.297803349564383,-16.28,2.8354168,1,2.7680128,-12.302099482498853,-2.6430154,1.0,0.001,24.100162931296154,-4.2154913,0.004970928,101078.07183480263,0.8576885,183188,183188,2435998,-3.1737225,0.11297,2.8050215,0.038512476,0.0
0.1260447,0.0006950961344957511,0.6709136,13.299221794130167,-16.33,2.8377144,1,2.7340603,-12.303516661027494,-2.678543,1.0,0.001,24.100157587129488,-4.21552,0.004998905,101119.5877532959,0.85118484,183242,183242,2436998,-3.2455728,0.00161,2.7913902,0.035100225,0.0
0.11161599,0.0007214944526100021,0.6708816,13.301007687229596,-18.02,2.8410747,1,2.7328422,-12.305306861766262,-2.6668675,0.99,0.001,24.100198739613838,-4.215614,0.0050288774,101160.90851950645,0.85421324,183291,183291,2437998,-3.236534,0.00165,2.8383956,0.0073102564,0.0
0.11424566,0.0007580604116421428,0.67085546,13.302561249645484,-18.42,2.8463922,1,2.6598666,-12.306859087636626,-2.6786263,0.99,0.001,24.100008150829446,-4.2155895,0.005032357,101203.20228672028,0.8532414,183348,183348,2438998,-3.2267165,0.03902,2.817102,0.01996708,0.0
0.094645396,0.0007392619790827225,0.6708285,13.303882706389754,-16.79,2.8647788,1,2.707672,-12.308179255519267,-2.6239438,1.0,0.001,24.099936402176944,-4.215526,0.005018727,101244.99746727943,0.85939837,183403,183403,2439998,-3.1910024,0.00591,2.838055,0.05065586,0.0
0.12154123,0.0007214159316346508,0.6707907,13.305660336218738,-18.16,2.823004,1,2.7279475,-12.309955737740662,-2.6106343,1.0,0.001,24.09961205606665,-4.2152853,0.005022185,101287.85452318192,0.85670584,183452,183452,2440998,-3.1632397,0.0019,2.7973847,0.034173593,0.0
0.12186124,0.001755157472696739,0.67075145,13.307740515089753,-19.35,2.8328793,1,2.8165727,-12.312040195747185,-2.6368241,0.99,0.001,24.09938274176006,-4.215677,0.0050161597,101330.31315231323,0.85358167,183502,183502,2441998,-3.1587565,0.03605,2.783856,0.042511877,0.0
0.11242556,0.0017781036407124601,0.670723,13.309603325506263,-19.54,2.8376377,1,2.7578952,-12.313907306416201,-2.5585232,0.98,0.001,24.099354118121255,-4.2156725,0.005024285,101371.92839384079,0.85829705,183551,183551,2442998,-3.099008,0.00435,2.7927513,0.020920718,0.0
0.112607144,0.000709312772974729,0.67069113,13.311419872440782,-19.06,2.8446805,1,2.7250783,-12.315722681249012,-2.6439433,0.99,0.001,24.099055649308603,-4.215519,0.005032409,101414.67929553986,0.8588277,183601,183601,2443998,-3.193038,0.01379,2.8053827,0.012903969,0.0
0.106951214,0.0008204004787957208,0.6706558,13.312702483433792,-17.58,2.8520906,1,2.733046,-12.317009425178458,-2.640734,0.99,0.001,24.09902869933273,-4.2159033,0.0050207265,101456.28815603256,0.8590037,183657,183657,2444998,-3.208215,0.05402,2.8407254,0.03083638,0.0
0.09787373,0.0008430647760421773,0.6706381,13.31440313537641,-17.25,2.852114,1,2.7624502,-12.318708834576235,-2.6921988,0.99,0.001,24.09887087975777,-4.2163677,0.0049913535,101498.44829678535,0.8552047,183710,183710,2445998,-3.2404623,0.02489,2.8216453,0.03764731,0.0
0.11667183,0.0007797690399838508,0.67061585,13.316126293793058,-18.42,2.844926,1,2.7955303,-12.320436216410357,-2.657909,0.99,0.001,24.098745474190725,-4.21656,0.004982034,101540.47241258621,0.85357416,183762,183762,2446998,-3.2268572,0.05449,2.8248415,0.0107032955,0.0
0.14178003,0.0007522066373842468,0.6705832,13.318045808171481,-19.02,2.826879,1,2.7625327,-12.32235460529895,-2.654203,0.99,0.001,24.09857628704254,-4.2166834,0.004984623,101582.68151783943,0.85418564,183810,183810,2447998,-3.218939,0.02188,2.81486,0.017060764,0.0
0.11898758,0.0006951339146174837,0.6705557,13.319710427125429,-19.13,2.842546,1,2.760415,-12.324018122780204,-2.6351259,1.0,0.001,24.09450513661317,-4.2169104,0.004978593,101641.34876871109,0.85667163,183857,183857,2448998,-3.1733418,0.00179,2.8273606,0.026817752,0.0
0.11993722,0.0006678544805305471,0.6705312,13.320621561079577,-16.32,2.853667,1,2.7899575,-12.324927687523108,-2.6348934,1.0,0.001,24.09424897962401,-4.2170343,0.0049915747,101683.9330444336,0.8539705,183924,183924,2449998,-3.2077298,0.00237,2.8155217,0.015064006,0.0
0.10724047,0.0006869858729323967,0.6705133,13.321721879501046,-13.99,2.853664,1,2.774537,-12.326026578253662,-2.6730714,1.0,0.001,24.09400269594365,-4.2171826,0.0049876603,101726.47653985023,0.85360026,183985,183985,2450998,-3.2549033,0.00219,2.8450747,0.023819791,0.0
0.10920169,0.0006891801362828409,0.6704878,13.322598698151548,-15.93,2.8360047,1,2.773508,-12.326901970159634,-2.6331792,1.0,0.001,24.093718303735596,-4.2170544,0.0049855644,101769.18187093735,0.8573618,184046,184046,2451998,-3.1808214,0.02362,2.7859106,0.027775394,0.0
0.09784961,0.0007222539191512339,0.6704519,13.324191165286921,-16.77,2.8679783,1,2.78283,-12.32849879408122,-2.6342,0.99,0.001,24.09338769697416,-4.2176876,0.0049854154,101812.08349990845,0.851449,184092,184092,2452998,-3.198194,0.00651,2.8500602,0.009051196,0.0
0.11711733,0.0007141556899383994,0.67042005,13.325821463674227,-16.55,2.8118339,1,2.8193536,-12.330133095849646,-2.6437263,0.99,0.001,24.09307343724218,-4.2174683,0.0050032157,101854.91719818115,0.8542012,184153,184153,2453998,-3.1918976,0.00626,2.7882254,0.012991615,0.0
0.106698655,0.0006909064864106528,0.67039555,13.327005444843142,-15.94,2.868396,1,2.8044326,-12.331315719473864,-2.6403399,1.0,0.001,24.092825644282957,-4.217349,0.004990488,101897.47090053558,0.8560289,184211,184211,2454998,-3.205655,0.00107,2.8517413,0.013537042,0.0
0.121423066,0.0015304390204251605,0.6703647,13.328837898415834,-17.76,2.8944623,1,2.8014915,-12.333152430519752,-2.6952724,0.99,0.001,24.092370791466767,-4.217412,0.0050012977,101940.90159320831,0.85628355,184261,184261,2455998,-3.267339,0.0499,2.871535,0.0162966,0.0
0.11828732,0.0015425166876647958,0.6703471,13.329403722731884,-16.27,2.8500214,1,2.8492694,-12.333716709977377,-2.7109814,0.99,0.001,24.0919434472632,-4.2171116,0.0049945107,101984.2174782753,0.85389054,184327,184327,2456998,-3.2577133,0.0037,2.8298175,0.024404645,0.0
0.10163402,0.000717120056384327,0.67032367,13.330708405193453,-15.13,2.8679302,1,2.8209429,-12.335020012365364,-2.637656,1.0,0.001,24.091762110362367,-4.217127,0.004987853,102026.49307012558,0.8524571,184386,184386,2457998,-3.2083018,0.00415,2.842386,0.031516407,0.0
0.13381276,0.0007024833328357588,0.6702932,13.332303154515978,-17.37,2.8639684,1,2.8100524,-12.336613639567542,-2.6876764,1.0,0.001,24.091686371846123,-4.217257,0.0049899626,102068.32191181183,0.85396945,184434,184434,2458998,-3.213721,0.00228,2.833118,0.008045289,0.0
0.11906549,0.0007794770462075222,0.67026925,13.334628852679394,-19.81,2.888898,1,2.8164608,-12.338943636777572,-2.7071056,0.99,0.001,24.091324508190493,-4.217533,0.0050018723,102111.36374688148,0.85855335,184482,184482,2459998,-3.2639415,0.07936,2.8491695,0.0014624795,0.0
0.13603738,0.0007903616887679385,0.67023325,13.336471034520132,-20.32,2.8465054,1,2.7773972,-12.340784696255351,-2.6101253,0.99,0.001,24.090950453980724,-4.217291,0.0050051524,102154.4585673809,0.8513925,184530,184530,2460998,-3.1500454,0.08987,2.814043,0.005499313,0.0
0.10590111,0.0006944782418624416,0.6702117,13.338285088931146,-19.0,2.8244221,1,2.7597535,-12.342597558795326,-2.6537147,1.0,0.001,24.090831244197897,-4.2173004,0.005038952,102196.47363114357,0.8551509,184581,184581,2461998,-3.217511,0.02117,2.8033106,0.018349925,0.0
0.13485318,0.0007016342466771194,0.6701719,13.340501015572105,-20.13,2.8551123,1,2.7845023,-12.344812457684496,-2.6526046,1.0,0.001,24.090627433661673,-4.2172985,0.005031771,102238.84814882278,0.85324645,184625,184625,2462998,-3.1923733,0.00323,2.8369887,0.026511423,0.0
0.10675336,0.0008551482998422237,0.6701428,13.341753166236199,-18.64,2.8296144,1,2.8017232,-12.34606866901664,-2.6598368,0.99,0.001,24.090515169712965,-4.2175784,0.0050146314,102280.83470368385,0.84816915,184683,184683,2463998,-3.1944015,0.11731,2.7911375,0.028540725,0.0
0.1068244,0.0008568085433575804,0.67011285,13.344199995669214,-19.39,2.8516877,1,2.834767,-12.34851454061194,-2.7088468,0.99,0.001,24.09043017177945,-4.2177253,0.0050287163,102322.70583891869,0.8555503,184724,184724,2464998,-3.2650187,0.00555,2.8408527,0.024639895,0.0
0.11600337,0.0007240421763595833,0.6700836,13.346113254929127,-21.14,2.8690958,1,2.8130634,-12.350426749075874,-2.698721,1.0,0.001,24.09031945403184,-4.2178235,0.0050329994,102364.68655824661,0.84990877,184769,184769,2465998,-3.268031,0.0463,2.8549635,0.05088542,0.0
0.15045409,0.0007334741660278962,0.6700565,13.347490869741648,-18.47,2.857042,1,2.7576418,-12.351803056945759,-2.6580687,1.0,0.001,24.090206823565264,-4.217899,0.005038938,102406.67579436302,0.8576556,184825,184825,2466998,-3.2191942,0.00151,2.8431702,0.017721623,0.0
0.10075668,0.000780168739946229,0.67001975,13.35006788664283,-19.64,2.8412743,1,2.783052,-12.354384503453835,-2.6728225,0.99,0.001,24.090148645350656,-4.2178383,0.0050407858,102448.433852911,0.8546145,184867,184867,2467998,-3.210425,0.00167,2.8133194,0.011835608,0.0
0.10729278,0.0007733483879094423,0.6699931,13.351764826761988,-20.18,2.855223,1,2.814039,-12.356085637495335,-2.6878653,0.98,0.001,24.089903084151555,-4.2180424,0.005043022,102490.98933172226,0.8515992,184919,184919,2468998,-3.2566063,0.00101,2.8222563,0.03265087,0.0
0.10232779,0.0007443289935146722,0.66995794,13.354000529835696,-19.47,2.8571625,1,2.814163,-12.358325719197893,-2.6874702,0.98,0.001,24.08977984212717,-4.218469,0.005038811,102533.02504992485,0.8566488,184963,184963,2469998,-3.2388945,0.00809,2.8315601,0.023462722,0.0
0.12310441,0.0007250799064654649,0.6699364,13.355491657523363,-19.29,2.8730843,1,2.767683,-12.359815584513855,-2.6707487,0.99,0.001,24.089817128019423,-4.218325,0.005040494,102574.37766623497,0.8548706,185017,185017,2470998,-3.247932,0.028,2.865545,0.033193257,0.0
0.12514596,0.0006933110332361694,0.6699088,13.357086507807857,-18.07,2.8749459,1,2.7851171,-12.361409196520235,-2.7225716,1.0,0.001,24.08966229502585,-4.2183447,0.0050445194,102616.54853129387,0.85789806,185070,185070,2471998,-3.2756298,0.02663,2.853974,0.012334049,0.0
