train/loss_actor,total/steps,success rate,total/steps_per_second,train/loss_critic,rollout/actions_std,errors,rollout/error,reference_action_mean,rollout/return,total/duration,rollout/actions_mean,reference_Q_mean,total/epochs,rollout/return_history,rollout/Q_mean,total/episodes,rollout/goal_tolerance,rollout/episodes,reference_Q_std,train/param_noise_distance,rollout/episode_steps,reference_actor_Q_mean,reference_action_std,reference_actor_Q_std
0.5632165,95998,1.0,21.8541653603661,0.047128554,0.7843946,0.0105153700979044,0.02775,0.036868636,-6.270264133807614,4392.663751602173,0.024270974,-0.65480053,1,-5.3,-2.7290688,13213,0.01651,13213,3.5761693,0.0,7.265496102323469,-0.0877313,0.87433034,3.475516
0.53981376,96998,1.0,21.850011041522357,0.051115274,0.7843556,0.01085550895399439,0.07359,0.06262452,-6.250933811444793,4439.265491247177,0.023648875,-0.71083266,1,-4.98,-2.73032,13386,0.01648,13386,3.5380728,0.0,7.246227401763036,-0.13899142,0.87846243,3.442893
0.502501,97998,1.0,21.848084480862706,0.046800446,0.78420204,0.010918381292324253,0.0179,0.06598487,-6.250277264325323,4485.427547931671,0.024311585,-0.69123995,1,-6.07,-2.7370045,13525,0.01644,13525,3.5558867,0.0,7.245619223659889,-0.12388662,0.8790603,3.4631262
0.52281284,98998,1.0,21.838438162154706,0.054151658,0.78406477,0.010841350154763441,0.0372,0.037582476,-6.243381600117011,4533.1996393203735,0.023766812,-0.70719695,1,-5.78,-2.7419007,13674,0.01641,13674,3.5443814,0.0,7.238774316220565,-0.13944945,0.88016605,3.458565
0.51835716,99998,1.0,21.83097961491878,0.045000967,0.7839518,0.011229098225573816,0.06229,0.05220255,-6.237089541443657,4580.55487036705,0.024149433,-0.68527937,1,-5.23,-2.7443628,13826,0.01638,13826,3.5642464,0.0,7.232532909012006,-0.11930652,0.87219816,3.473936
0.5054838,100998,1.0,21.820979538539085,0.044892922,0.78389513,0.010461531789240636,0.05073,0.059536856,-6.2170963364993215,4628.481495141983,0.024301985,-0.67424035,1,-3.95,-2.7442064,14003,0.01635,14003,3.5603697,0.0,7.212597300578447,-0.12026648,0.87808174,3.469988
0.5261064,101998,1.0,21.811569707910557,0.04734298,0.7837883,0.011035165827429668,0.01908,0.03906012,-6.203148161219736,4676.325517416,0.02451405,-0.67489254,1,-4.85,-2.744359,14167,0.01631,14167,3.5547538,0.0,7.198701207030423,-0.119438305,0.87593126,3.4670022
0.5529916,102998,1.0,21.807307032909325,0.046554867,0.7836818,0.010602305581188756,0.01732,0.073478974,-6.204110163567734,4723.095788240433,0.024481919,-0.7024687,1,-5.59,-2.751671,14306,0.01628,14306,3.5638402,0.0,7.199706416888019,-0.1451698,0.876893,3.4633956
0.54086757,103998,1.0,21.802259786737114,0.049368735,0.7835441,0.01067312475560707,0.00648,0.0025895275,-6.20109334994118,4770.055994987488,0.024487784,-0.69472206,1,-5.37,-2.7572594,14451,0.01625,14451,3.5544722,0.0,7.196733790049132,-0.15128912,0.8728225,3.4583974
0.55209893,104998,1.0,21.792097241621857,0.043532357,0.783426,0.010797365229807511,0.02326,0.034262296,-6.2003289699129605,4818.168661594391,0.02460667,-0.70763487,1,-6.23,-2.7586024,14591,0.01622,14591,3.576214,0.0,7.196011239805359,-0.143719,0.86931443,3.488731
0.55544674,105998,1.0,21.780717921403788,0.04410263,0.7833201,0.011015300705465216,0.01112,0.06100728,-6.185353295847165,4866.598079204559,0.024745552,-0.6724843,1,-4.85,-2.757097,14761,0.01618,14761,3.5587778,0.0,7.181085292324369,-0.124084406,0.87127393,3.4716692
0.5358198,106998,1.0,21.76651161214857,0.04529553,0.7831837,0.010197880003691437,0.01307,0.03162563,-6.174361723514039,4915.716487169266,0.024501558,-0.7232126,1,-5.46,-2.7572114,14923,0.01615,14923,3.5817869,0.0,7.1701400522683105,-0.13684227,0.8687193,3.4848406
0.53103566,107998,1.0,21.757126829328442,0.044647627,0.78315926,0.010627766123665696,0.04821,0.023623332,-6.1676837357389225,4963.79879784584,0.024239061,-0.72197765,1,-6.42,-2.7606485,15076,0.01612,15076,3.560647,0.0,7.163504908463784,-0.16618967,0.8764207,3.4684784
0.5286998,108998,1.0,21.75061222501923,0.041248344,0.783023,0.011073121897596268,0.01125,0.042629573,-6.159183405540239,5011.26124048233,0.024021614,-0.7302023,1,-5.4,-2.7598004,15234,0.01609,15234,3.5779097,0.0,7.155047919128266,-0.1814873,0.8725409,3.4686134
0.52144957,109998,1.0,21.74384245548566,0.043006487,0.7828514,0.01081541235496488,0.19515,0.02202785,-6.155451531109811,5058.811487674713,0.023447253,-0.73445797,1,-5.62,-2.7617607,15381,0.01606,15381,3.5902297,0.0,7.151355568558611,-0.17389187,0.8741395,3.494714
0.5005337,110998,1.0,21.742197610611584,0.04405218,0.78267676,0.010909403933063843,0.08577,0.031090489,-6.148493820803296,5105.187708616257,0.02359494,-0.7056079,1,-5.15,-2.7623744,15536,0.01602,15536,3.557732,0.0,7.144438722966014,-0.1592665,0.8737731,3.4700017
0.5021561,111998,1.0,21.725136069484112,0.042475592,0.7825906,0.01093497358176247,0.16024,0.0116114095,-6.15502490103435,5155.226629734039,0.023539862,-0.75287807,1,-6.21,-2.7716012,15662,0.01599,15662,3.5614476,0.0,7.151002426254629,-0.19704263,0.8732324,3.4680188
0.5071802,112998,1.0,21.726006357650135,0.05205619,0.78251314,0.010487511392502482,0.02165,0.013883489,-6.151296647691335,5201.0479118824005,0.023470817,-0.7329098,1,-5.79,-2.7752318,15810,0.01596,15810,3.5651023,0.0,7.147311827956989,-0.16990782,0.86914873,3.4709475
0.48144493,113998,1.0,21.72164132181155,0.042467624,0.7824509,0.010394806148404863,0.01542,0.0033096496,-6.140540878928259,5248.1301164627075,0.02362278,-0.74143374,1,-5.25,-2.7755227,15974,0.01593,15974,3.5734394,0.0,7.136596970076374,-0.17911749,0.871903,3.4743676
0.48391053,114998,1.0,21.71276114780048,0.043669514,0.78230566,0.010737839788049697,0.08485,-0.00919425,-6.135636318531382,5296.332383394241,0.023743084,-0.806553,1,-5.46,-2.7787895,16124,0.0159,16124,3.574845,0.0,7.131729099479037,-0.2294037,0.8771448,3.4743857
0.53886473,115998,1.0,21.704236733837565,0.041093554,0.78221935,0.010535085950363095,0.0286,0.03537423,-6.124677716390424,5344.486490011215,0.023817992,-0.79687154,1,-4.97,-2.778096,16290,0.01586,16290,3.5915582,0.0,7.1208103130755065,-0.23034932,0.8822459,3.4796422
0.4589585,116998,1.0,21.7004668076948,0.040492002,0.7820836,0.010114168153604051,0.08254,0.024624407,-6.120695948412216,5391.496922016144,0.024013402,-0.7789198,1,-5.12,-2.7834907,16438,0.01583,16438,3.5688076,0.0,7.116863365372916,-0.21362635,0.8770268,3.4634938
0.4943232,117998,1.0,21.697311613350116,0.042139363,0.78201336,0.010612899992950932,0.01695,0.0006713867,-6.123891135115564,5438.369605541229,0.023873158,-0.78710914,1,-6.9,-2.790199,16571,0.0158,16571,3.606825,0.0,7.120089312654637,-0.20602609,0.879338,3.499163
0.4649759,118998,1.0,21.691666155034255,0.041019898,0.7819602,0.009965377072500283,0.09706,0.0007143666,-6.119050466395599,5485.885646104813,0.023827616,-0.82839,1,-5.19,-2.7946289,16724,0.01577,16724,3.593397,0.0,7.115283425017938,-0.24844633,0.8757775,3.4744823
0.49872667,119998,1.0,21.687123465914542,0.044700637,0.78183883,0.010590265646220684,0.1312,-0.017256586,-6.125163204747775,5533.145056724548,0.023490196,-0.81343234,1,-7.06,-2.8006053,16850,0.01574,16850,3.5883796,0.0,7.121424332344214,-0.24826157,0.8774771,3.4692965
0.5275696,120998,1.0,21.68016285351641,0.040058695,0.7817374,0.01046661389868515,0.00359,-0.009032994,-6.111313439849624,5581.046637773514,0.023361204,-0.8343995,1,-4.76,-2.801173,17024,0.01571,17024,3.593907,0.0,7.107612781954887,-0.2559896,0.87204546,3.4767272
0.5270324,121998,1.0,21.67135427204437,0.038531885,0.78167105,0.01077578893987039,0.02335,0.03594787,-6.110748616370522,5629.458983898163,0.02309911,-0.824359,1,-6.34,-2.806914,17165,0.01568,17165,3.5800319,0.0,7.107078357122051,-0.26963076,0.87482,3.4618027
0.5000361,122998,1.0,21.65772486050909,0.037779283,0.7816336,0.00996624768407006,0.14333,-0.018531429,-6.103965825780754,5679.1745574474335,0.023266803,-0.836754,1,-5.11,-2.8097084,17323,0.01564,17323,3.5949655,0.0,7.100329042313687,-0.259296,0.8714319,3.47402
0.5393234,123998,1.0,21.6533790375577,0.037246767,0.78150845,0.010824415079816152,0.01378,-0.022156201,-6.1010817926850205,5726.496533632278,0.023017323,-0.8660582,1,-5.89,-2.8114955,17471,0.01561,17471,3.575436,0.0,7.097475817068284,-0.3070975,0.8692025,3.449536
0.53830034,124998,1.0,21.64886728126751,0.0369918,0.7814496,0.010786477811902596,0.01534,-0.008200191,-6.098189454566094,5773.8817636966705,0.023220584,-0.8587761,1,-6.22,-2.8130178,17619,0.01558,17619,3.5753026,0.0,7.094613769226403,-0.31046146,0.8683073,3.4336693
0.56292665,125998,1.0,21.64842097770794,0.03748776,0.7813146,0.01022234227709448,0.08104,-0.038214054,-6.101746478873239,5820.193543434143,0.023377812,-0.912194,1,-6.4,-2.8199291,17750,0.01555,17750,3.5703282,0.0,7.098197183098591,-0.35994077,0.86306036,3.4467962
0.54925656,126998,1.0,21.644405049627313,0.035715304,0.78124005,0.010617225170085409,0.03946,-0.021075666,-6.092096450100469,5867.4747450351715,0.023278581,-0.88945436,1,-4.89,-2.821816,17916,0.01552,17916,3.570739,0.0,7.088580040187542,-0.34920165,0.8623076,3.431755
0.51915866,127998,1.0,21.634668132629876,0.036159337,0.7810879,0.01021594477398221,0.05061,-0.06687801,-6.080674592203484,5916.33757519722,0.023018613,-0.90106094,1,-4.81,-2.8217373,18085,0.01549,18085,3.5723128,0.0,7.077191042300249,-0.35600793,0.85894525,3.4311128
0.5466173,128998,1.0,21.62901999673244,0.037591465,0.78096956,0.010030035595833991,0.1747,-0.0616449,-6.083424807903403,5964.116729259491,0.02290863,-0.94903386,1,-6.88,-2.8266995,18220,0.01546,18220,3.5627296,0.0,7.079967069154775,-0.4104421,0.86528313,3.4179628
0.50081545,129998,1.0,21.622382828133503,0.03611919,0.7808887,0.010046244294737433,0.07311,-0.031309202,-6.080574912891986,6012.195835828781,0.022704162,-0.8930645,1,-5.43,-2.8284714,18368,0.01543,18368,3.5625973,0.0,7.0771450348432055,-0.35232782,0.8596806,3.4151034
0.56506133,130998,1.0,21.611559288024456,0.03580743,0.7808655,0.009989274375227113,0.01049,-0.054785687,-6.073398456473636,6061.478408575058,0.022695333,-1.0003898,1,-3.94,-2.8295758,18529,0.0154,18529,3.5278533,0.0,7.0699983809164015,-0.46181178,0.856853,3.3950133
0.5452688,131998,1.0,21.603046073415193,0.03706395,0.7808339,0.010224200113480929,0.07255,-0.06776405,-6.072189792748889,6110.156852483749,0.022215413,-0.9698012,1,-6.26,-2.8329053,18673,0.01537,18673,3.517462,0.0,7.068815937449794,-0.43110052,0.860904,3.3880267
0.5727465,132998,1.0,21.60075140789598,0.036817715,0.78071344,0.009869552946956189,0.04791,-0.07594869,-6.077389500558481,6157.100625276566,0.022347132,-0.9891928,1,-6.38,-2.8372455,18801,0.01533,18801,3.5300448,0.0,7.074038614967289,-0.43215847,0.85706085,3.3981826
0.5450466,133998,1.0,21.59221307936834,0.03589186,0.78057593,0.010112170684027472,0.04864,-0.047888935,-6.073339313037514,6205.848354101181,0.022316186,-0.9569514,1,-6.18,-2.8383446,18953,0.0153,18953,3.5394263,0.0,7.070015301007756,-0.41495416,0.85693294,3.3962338
0.5796918,134998,1.0,21.590530168637343,0.034913786,0.7805046,0.009922837613173684,0.01452,-0.036280457,-6.064703420859923,6252.648681879044,0.022048598,-1.0097271,1,-5.24,-2.8395495,19118,0.01527,19118,3.4916453,0.0,7.0614080970812845,-0.47238603,0.8609017,3.3503978
0.5502823,135998,1.0,21.590058937842084,0.03566066,0.7804276,0.010109717817800946,0.12651,-0.08107998,-6.063544803239539,6299.10276722908,0.0213891,-0.98064905,1,-5.48,-2.8446004,19262,0.01524,19262,3.520824,0.0,7.060274114837504,-0.43913147,0.84889746,3.3873897
0.5811486,136998,1.0,21.588056212269066,0.035453193,0.7803027,0.01002759116558978,0.03538,-0.015433456,-6.053010808028821,6346.009045600891,0.021468796,-1.0082648,1,-4.68,-2.8432064,19430,0.01521,19430,3.5067086,0.0,7.0497683993823985,-0.46488172,0.8599762,3.3587966
0.59423155,137998,1.0,21.580047828230224,0.035622228,0.78022194,0.00999766853526067,0.02221,-0.04788432,-6.044904832372302,6394.7031581401825,0.021238828,-0.9955963,1,-5.06,-2.8408773,19597,0.01518,19597,3.5109992,0.0,7.041690054600194,-0.46785492,0.85959804,3.361291
0.5388865,138998,1.0,21.578334198044807,0.035012286,0.78011805,0.010115771608198607,0.02821,-0.039179318,-6.035723321358093,6441.553769826889,0.021382533,-1.0004046,1,-5.58,-2.8441324,19763,0.01515,19763,3.5057242,0.0,7.032535546222739,-0.44955307,0.8596682,3.3611717
0.59585315,139998,1.0,21.574670468510778,0.03428003,0.7800222,0.009909332965687067,0.04474,-0.040562406,-6.0382412060301505,6488.99830031395,0.021115152,-1.0341678,1,-6.25,-2.8495092,19900,0.01512,19900,3.4893365,0.0,7.035075376884422,-0.4945616,0.85894984,3.3417296
0.57550097,140998,1.0,21.57549169149901,0.036246575,0.7799168,0.010267885744411464,0.02156,-0.050072353,-6.035361596009975,6535.100196838379,0.0211756,-1.0522647,1,-5.18,-2.85071,20050,0.01509,20050,3.5115204,0.0,7.032219451371571,-0.5021664,0.86205477,3.3682497
0.558157,141998,1.0,21.57447641258546,0.034324348,0.77981055,0.009870105946578299,0.117,-0.027511815,-6.031927531927532,6581.75880074501,0.02085863,-1.0236182,1,-5.41,-2.8511403,20202,0.01506,20202,3.4843025,0.0,7.028809028809029,-0.48375848,0.8640072,3.3368912
0.55094296,142998,1.0,21.576234069522293,0.03492419,0.7797234,0.010069304389439527,0.02502,-0.013769205,-6.029981323110194,6627.569924354553,0.020779695,-1.0160882,1,-5.61,-2.852144,20346,0.01503,20346,3.504826,0.0,7.026884891379141,-0.4800061,0.85430104,3.3520262
0.6235991,143998,1.0,21.577981743245882,0.033076763,0.7796089,0.010425622071300765,0.10274,-0.050661907,-6.027071850153651,6673.376672267914,0.02037787,-1.0375896,1,-5.48,-2.8527167,20501,0.015,20501,3.509076,0.0,7.023998829325398,-0.49350268,0.8521413,3.36796
0.60264397,144998,1.0,21.572829969213338,0.034132577,0.77957237,0.009670027418813815,0.05002,-0.064472675,-6.018919049692747,6721.324935436249,0.02003151,-1.0749736,1,-4.97,-2.851521,20667,0.01497,20667,3.482035,0.0,7.015870711762713,-0.5241928,0.85774887,3.325028
0.6189831,145998,1.0,21.569480425625322,0.034141198,0.7795003,0.009603993437576813,0.02804,-0.0690983,-6.0209585155987115,6768.730498790741,0.019581066,-1.0944221,1,-6.52,-2.854131,20803,0.01494,20803,3.4734657,0.0,7.017930106234678,-0.5453768,0.85310453,3.3279092
0.58433557,146998,1.0,21.56864312658807,0.03255904,0.7794371,0.009652545708146162,0.02689,-0.038813952,-6.015027908973808,6815.356864929199,0.019150017,-1.0639522,1,-5.18,-2.856717,20961,0.01491,20961,3.4849935,0.0,7.0120223271790465,-0.5202446,0.85749245,3.3393285
0.63401115,147998,1.0,21.56987345031957,0.031921536,0.7793602,0.00971591592733906,0.0607,-0.0912602,-6.009516144304516,6861.3290820121765,0.019301232,-1.0965104,1,-4.74,-2.8561676,21122,0.01488,21122,3.4547784,0.0,7.006533472209071,-0.5649854,0.85674304,3.3094933
0.62331945,148998,1.0,21.566504367261075,0.033866294,0.77929765,0.00974582752929674,0.00522,-0.08484588,-6.005498637089952,6908.769147872925,0.019538466,-1.0953342,1,-5.95,-2.8578835,21278,0.01485,21278,3.4794605,0.0,7.002537832503055,-0.53782886,0.8509001,3.340521
0.6275991,149998,1.0,21.565342193266083,0.034064285,0.7792488,0.00987615688593641,0.02112,-0.018587248,-5.998367689581196,6955.512166500092,0.019111903,-1.1194861,1,-4.46,-2.8568978,21442,0.01482,21442,3.4636676,0.0,6.995429530827348,-0.5666611,0.849739,3.3094406
0.6267479,150998,1.0,21.562005845713564,0.033020508,0.7791583,0.009485215251473233,0.11113,-0.07033185,-5.991668980838656,7002.966286182404,0.018854285,-1.0919789,1,-5.47,-2.8568792,21606,0.01479,21606,3.4914236,0.0,6.988753124132185,-0.5528501,0.85012263,3.3549018
0.638124,151998,1.0,21.555351591116395,0.032475937,0.7790985,0.009848765246634352,0.049,-0.05467463,-5.983329506314581,7051.52033162117,0.018615754,-1.125354,1,-5.46,-2.8558826,21775,0.01476,21775,3.4605489,0.0,6.980436280137773,-0.55594593,0.8495862,3.3279
0.6299989,152998,1.0,21.553009795305368,0.03148773,0.77904874,0.00956554225975706,0.01835,-0.102327,-5.9822536496350365,7098.683731555939,0.01838506,-1.1402367,1,-5.19,-2.8575182,21920,0.01473,21920,3.4624155,0.0,6.979379562043795,-0.58696586,0.8515491,3.3167741
0.6343679,153998,1.0,21.54741851493162,0.031506345,0.7789324,0.009592371627678455,0.02245,-0.060915206,-5.976813694411738,7146.935021162033,0.018357333,-1.174597,1,-5.38,-2.8577588,22082,0.0147,22082,3.4576447,0.0,6.973960691966307,-0.61811966,0.8509761,3.325173
0.6622566,154998,1.0,21.54634199660234,0.032713734,0.77887684,0.010237611947866012,0.08111,-0.025158593,-5.974269005847953,7193.703693389893,0.018457374,-1.106019,1,-5.67,-2.8612049,22230,0.01468,22230,3.4523127,0.0,6.971434997750787,-0.56232554,0.85561764,3.308353
0.65382683,155998,1.0,21.542433360354472,0.03246577,0.7787753,0.009019604958663174,0.02684,-0.06683131,-5.974034680014301,7241.428922653198,0.018623471,-1.133774,1,-5.65,-2.8630662,22376,0.01465,22376,3.4453828,0.0,6.971219163389346,-0.58082426,0.8504877,3.304164
0.72181463,156998,1.0,21.53760525581134,0.032165945,0.7787403,0.009602856667032795,0.15123,-0.048865322,-5.968056787932564,7289.482657670975,0.018460859,-1.0905498,1,-5.78,-2.8632479,22540,0.01462,22540,3.4956298,0.0,6.9652617568766635,-0.5361603,0.8521098,3.3522477
0.6413002,157998,1.0,21.53742196092626,0.031149816,0.7787559,0.009697462327516698,0.00559,-0.054920096,-5.960981195226141,7335.9755074977875,0.018209893,-1.1565146,1,-4.48,-2.864766,22707,0.01459,22707,3.475688,0.0,6.958206720394592,-0.61380357,0.8564758,3.3349512
0.6699276,158998,1.0,21.536992301658195,0.031235455,0.7787188,0.009619283683685746,0.02589,-0.08313876,-5.96022404060736,7382.553597688675,0.017949618,-1.1681107,1,-5.42,-2.8668797,22853,0.01456,22853,3.454554,0.0,6.957467290946484,-0.62454534,0.8549272,3.3028016
0.69156194,159998,1.0,21.53338485217581,0.030497063,0.7786434,0.009185966692657,0.0093,-0.015178607,-5.958050773778473,7430.229901075363,0.018007409,-1.1624553,1,-5.89,-2.8686838,23004,0.01453,23004,3.4748,0.0,6.955312119631368,-0.6141728,0.85736215,3.3153453
0.70432276,160998,1.0,21.526064244602285,0.030068517,0.77854824,0.009206604664224311,0.07595,-0.044576917,-5.954959623439996,7479.212092399597,0.017852377,-1.157584,1,-5.13,-2.8715537,23157,0.0145,23157,3.4891648,0.0,6.9522390637820095,-0.6077445,0.85631555,3.3371396
0.658479,161998,1.0,21.521264217854046,0.032666285,0.7784753,0.00948895675625148,0.0222,-0.028680814,-5.949740554912303,7527.345901250839,0.017584536,-1.1677153,1,-5.26,-2.873281,23319,0.01447,23319,3.4610543,0.0,6.947038895321412,-0.6186094,0.85739076,3.3102593
0.6809538,162998,1.0,21.52210316000267,0.029830206,0.77842706,0.009475623724368706,0.05588,-0.076401256,-5.945814696485623,7573.516342163086,0.017649826,-1.1681134,1,-4.6,-2.877032,23475,0.01444,23475,3.4875207,0.0,6.9431309904153355,-0.62716377,0.8504325,3.3343606
0.6730574,163998,1.0,21.52297611557735,0.031799912,0.7783173,0.009157641406439616,0.0328,-0.114844166,-5.944964226747386,7619.671142101288,0.01748172,-1.1367621,1,-6.07,-2.879767,23621,0.01441,23621,3.4824982,0.0,6.9422971085051435,-0.591296,0.85077584,3.3231657
0.729775,164998,1.0,21.519362512680946,0.03142071,0.77818435,0.00944721452421973,0.13368,-0.01875587,-5.944421070346684,7667.420440673828,0.017345935,-1.1442627,1,-5.87,-2.8815658,23768,0.01439,23768,3.48962,0.0,6.94177044766072,-0.6108617,0.86033374,3.3358166
0.72560114,165998,1.0,21.51660746139294,0.031400047,0.77807647,0.009238749392483233,0.07565,-0.06265438,-5.943842776500104,7714.877928495407,0.017189065,-1.1719623,1,-5.64,-2.882816,23915,0.01436,23915,3.4764826,0.0,6.941208446581643,-0.61291987,0.84965557,3.322204
0.7361529,166998,1.0,21.514213948877376,0.02934665,0.7779957,0.009174323110235387,0.04183,-0.05120721,-5.944502182498441,7762.217127561569,0.017274272,-1.1675353,1,-6.13,-2.8835416,24055,0.01433,24055,3.4930913,0.0,6.941883184369154,-0.61862785,0.85121506,3.3400338
0.74227977,167998,1.0,21.513194664086996,0.03143393,0.77790374,0.008793651416489112,0.04187,-0.10993435,-5.948195311530988,7809.06799864769,0.016986208,-1.1531239,1,-6.38,-2.8863888,24187,0.0143,24187,3.4795134,0.0,6.945590606524166,-0.6113017,0.84856945,3.3347132
0.75206476,168998,1.0,21.512310757903773,0.030638652,0.77786064,0.009318622812828426,0.01079,-0.046667505,-5.945035533829027,7855.873871564865,0.017025083,-1.1365395,1,-5.66,-2.8887064,24343,0.01427,24343,3.4830072,0.0,6.942447520847883,-0.5988841,0.8675622,3.32297
0.7123133,169998,1.0,21.509337574116657,0.03078704,0.77774614,0.009431806355531501,0.03869,-0.09610573,-5.942965624234507,7903.451206445694,0.017155807,-1.1526942,1,-6.28,-2.8893065,24494,0.01424,24494,3.4819133,0.0,6.94039356577121,-0.61595917,0.85010654,3.3327136
