rollout/error,errors,rollout/return,reference_action_mean,rollout/episodes,rollout/return_history,train/loss_critic,reference_action_std,reference_actor_Q_mean,rollout/actions_mean,rollout/Q_mean,total/steps,train/loss_actor,reference_Q_mean,total/steps_per_second,train/param_noise_distance,reference_Q_std,success rate,rollout/goal_tolerance,rollout/actions_std,total/duration,total/episodes,reference_actor_Q_std,rollout/episode_steps,total/epochs
0.00977,0.0032412185504562046,-9.372106746131264,-0.21834339,67787,-11.76,0.034550004,0.7472805,-1.4904182,-0.003863935,-3.672141,702998,1.663402,-2.1391418,23.82639904686041,0.0,4.220355,1.0,0.00491,0.76020294,29505.004034280777,67787,4.2071886,10.370498768200392,1
0.14594,0.0030578825273381233,-9.37237599988215,-0.22534071,67883,-9.84,0.034191284,0.7459505,-1.4334319,-0.0038763722,-3.6727326,703998,1.6626521,-2.0815318,23.82743902770965,0.0,4.2561345,1.0,0.0049,0.7601777,29545.684669733047,67883,4.246848,10.370770295950384,1
0.09237,0.0031094754590070095,-9.373477314188195,-0.27416253,67972,-10.31,0.036536667,0.73998314,-1.4906478,-0.0038690427,-3.6730423,704998,1.7252468,-2.159442,23.828471557283727,0.0,4.199293,1.0,0.00489,0.76013345,29586.371006011963,67972,4.211042,10.37187371270523,1
0.15761,0.0031180487653327104,-9.373784268210267,-0.22300495,68066,-9.84,0.034613382,0.7378169,-1.453382,-0.0038881355,-3.6731434,705998,1.7072579,-2.0891228,23.829534717221403,0.0,4.2489233,1.0,0.00488,0.7601097,29627.01573395729,68066,4.2300506,10.37218288132107,1
0.04684,0.00292606172270436,-9.375077031428823,-0.21894206,68154,-10.31,0.03621764,0.74447054,-1.4055306,-0.003878677,-3.6739256,706998,1.6993454,-2.0958097,23.83120766432182,0.0,4.2393055,1.0,0.00487,0.76006955,29666.897706508636,68154,4.2556777,10.373477712239927,1
0.10933,0.0030827875233308964,-9.37672919109027,-0.19855386,68240,-10.91,0.033834,0.74924624,-1.4807038,-0.003942196,-3.67455,707998,1.7003164,-2.1289544,23.83330409030556,0.0,4.194992,1.0,0.00486,0.76003665,29706.246239185333,68240,4.1897397,10.375131887456037,1
0.09281,0.003302154158011385,-9.37815212141613,-0.29142344,68327,-10.25,0.039063606,0.7363907,-1.4558853,-0.0038704881,-3.6750271,708998,1.6918225,-2.1236467,23.83533919404062,0.0,4.2159066,1.0,0.00485,0.7599899,29745.66437792778,68327,4.229819,10.376556851610637,1
0.00351,0.0029604993206762452,-9.378979215995791,-0.23556912,68418,-10.01,0.035520352,0.7351792,-1.4715121,-0.0038775615,-3.6749723,709998,1.701798,-2.098687,23.83613836272734,0.0,4.2277665,1.0,0.00484,0.7599553,29786.620181322098,68418,4.2107525,10.377386067993802,1
0.00293,0.0028299559687031232,-9.379941028784959,-0.2375135,68508,-10.06,0.036581494,0.74754804,-1.379072,-0.0038881376,-3.675076,710998,1.7360181,-2.040586,23.837646475369592,0.0,4.263211,1.0,0.00483,0.75992405,29826.68615102768,68508,4.2570925,10.378349973725696,1
0.04653,0.0029159568169497135,-9.381325169472994,-0.27361682,68595,-10.62,0.037182864,0.74390537,-1.4162138,-0.0038292164,-3.6755495,711998,1.6861714,-2.077913,23.838846576409587,0.0,4.1951456,1.0,0.00482,0.7598694,29867.13294696808,68595,4.2004457,10.379736132371164,1
0.1033,0.0030073018880680154,-9.381813417190775,-0.23797214,68688,-9.87,0.03807316,0.7579753,-1.4732661,-0.0037751307,-3.6756516,712998,1.636037,-2.1289334,23.84041951550183,0.0,4.2257648,1.0,0.00482,0.75981796,29907.10794901848,68688,4.221551,10.38022653156301,1
0.00695,0.0031118860359377314,-9.382314883470725,-0.20802939,68781,-9.9,0.035776507,0.7621029,-1.4093034,-0.0037570733,-3.6761968,713998,1.6932907,-2.0858116,23.84146083769819,0.0,4.226408,1.0,0.00481,0.75979817,29947.745436429977,68781,4.224898,10.380730143498932,1
0.01078,0.003103761591431468,-9.382304688067133,-0.2585449,68877,-9.26,0.037342817,0.7513336,-1.4319471,-0.0037775235,-3.676333,714998,1.669845,-2.0847716,23.841992378679276,0.0,4.2274995,1.0,0.0048,0.7597755,29989.020575284958,68877,4.2181506,10.380722156888366,1
0.03651,0.0029254029046302723,-9.382323517898309,-0.2836218,68973,-9.25,0.036491554,0.7530213,-1.4744487,-0.003765354,-3.6762633,715998,1.7117746,-2.1188593,23.843199945027326,0.0,4.227087,1.0,0.00479,0.7597343,30029.442425966263,68973,4.210606,10.380743189363955,1
0.01687,0.0028204289498785927,-9.384854891965475,-0.25232577,69052,-10.66,0.03491461,0.75221163,-1.384923,-0.0038528352,-3.6772845,716998,1.7160592,-2.0342605,23.844883184470454,0.0,4.2710037,1.0,0.00478,0.759706,30069.26032948494,69052,4.2643933,10.383276371430226,1
0.10254,0.002992145763553779,-9.385838045789162,-0.28424543,69143,-10.36,0.037599005,0.7460448,-1.4448022,-0.003858531,-3.6776369,717998,1.6578927,-2.1209636,23.846669560844486,0.0,4.2109394,1.0,0.00477,0.7596692,30108.942389965057,69143,4.214669,10.384261602765283,1
0.00425,0.0032298147576920945,-9.388445869810177,-0.2923979,69222,-11.18,0.036841102,0.73368484,-1.4095719,-0.0038632043,-3.6781857,718998,1.6843872,-2.0996218,23.8482838192895,0.0,4.238109,1.0,0.00476,0.75963205,30148.836094379425,69222,4.261118,10.386871225910838,1
0.14293,0.0031107249240584136,-9.390704587103011,-0.30788195,69303,-10.71,0.036230993,0.7372519,-1.4517648,-0.0038231437,-3.678594,719998,1.6895927,-2.1152148,23.849706268773943,0.0,4.2609487,1.0,0.00475,0.75959027,30188.967188358307,69303,4.2608294,10.389131783616872,1
0.18623,0.0030013672923407757,-9.391958495460441,-0.27847847,69390,-10.42,0.037766986,0.74637526,-1.4088087,-0.0038055377,-3.6793964,720998,1.7297943,-2.0884964,23.851455018521243,0.0,4.2240453,1.0,0.00474,0.7595505,30228.67994594574,69390,4.2317605,10.39038766392852,1
0.18561,0.0028353100902201362,-9.395269492111021,-0.2683029,69464,-11.84,0.038038746,0.73955005,-1.4089615,-0.00380954,-3.6793816,721998,1.6505156,-2.1236506,23.852770545093453,0.0,4.224434,1.0,0.00473,0.75947547,30268.936626672745,69464,4.2446666,10.393700333985949,1
0.0127,0.0027988855316959595,-9.396095120338154,-0.23896813,69554,-10.0,0.03626555,0.75080967,-1.3925841,-0.0037587127,-3.6798544,722998,1.7171108,-2.0682094,23.854184428670298,0.0,4.2439055,1.0,0.00472,0.7594401,30309.06389451027,69554,4.2494183,10.394527992638814,1
0.10098,0.0030128375680925712,-9.398130331141044,-0.2273736,69638,-11.06,0.038539365,0.74936247,-1.3949468,-0.0037118052,-3.679866,723998,1.7305919,-2.0581784,23.85596657783056,0.0,4.220539,1.0,0.00471,0.7594063,30348.71790409088,69638,4.2233663,10.396565093770642,1
0.09929,0.0030852496227952515,-9.400470466737428,-0.2928748,69718,-11.46,0.03885036,0.7290597,-1.3961884,-0.003701248,-3.680789,724998,1.6698637,-2.0735726,23.85762070828225,0.0,4.2554245,1.0,0.0047,0.7593729,30388.5290517807,69718,4.2585797,10.398907025445366,1
0.00269,0.0029710782329209406,-9.40166458951108,-0.28098533,69807,-10.48,0.03904922,0.7367824,-1.4050965,-0.0036868032,-3.68123,725998,1.7156454,-2.1010332,23.85868900577265,0.0,4.243005,1.0,0.00469,0.75934523,30429.081825256348,69807,4.2583456,10.400103141518759,1
0.06949,0.0028959903127210233,-9.403159114646675,-0.22328801,69893,-10.64,0.038248885,0.75480384,-1.357056,-0.003600638,-3.6818488,726998,1.7347401,-2.0569925,23.86021104153086,0.0,4.252729,1.0,0.00468,0.7593099,30469.051540851593,69893,4.260434,10.401599587941568,1
0.13762,0.002838165194562445,-9.404501286081738,-0.26785222,69980,-10.15,0.03700518,0.737116,-1.4599295,-0.0035760773,-3.6827664,727998,1.6939235,-2.130125,23.8615226200689,0.0,4.2189164,1.0,0.00467,0.7592769,30509.28524518013,69980,4.2069325,10.402943698199486,1
0.00427,0.003063621699397616,-9.405437419723134,-0.28415725,70070,-10.25,0.03848012,0.7447224,-1.421576,-0.0035924488,-3.682656,728998,1.6919944,-2.0834394,23.862480751960934,0.0,4.2650337,1.0,0.00466,0.75923693,30549.967020511627,70070,4.2483625,10.40388183245326,1
0.00366,0.002877351841025797,-9.406787633450689,-0.3028071,70157,-10.87,0.03782249,0.7381453,-1.3835337,-0.003535673,-3.6832364,729998,1.714786,-2.0607944,23.8634163990749,0.0,4.2780576,1.0,0.00465,0.7592053,30590.674352407455,70157,4.271186,10.405233975226992,1
0.00226,0.0029665985445678196,-9.407690008114226,-0.2919369,70247,-10.34,0.0366636,0.7394674,-1.3524144,-0.003627257,-3.6838844,730998,1.7232323,-2.0223875,23.86442499668375,0.0,4.256276,1.0,0.00465,0.7591723,30631.28485608101,70247,4.2410088,10.406138340427349,1
0.00396,0.0027139297951298902,-9.407702258931238,-0.24401064,70343,-9.26,0.038232576,0.75192344,-1.4382274,-0.0035859216,-3.6841652,731998,1.7093744,-2.0721164,23.866040952867568,0.0,4.2309475,1.0,0.00464,0.75913876,30671.111368894577,70343,4.214968,10.406152708869397,1
0.15691,0.0028333252232925193,-9.408677873693776,-0.28268197,70432,-9.99,0.040559344,0.758083,-1.368484,-0.0035964914,-3.6842566,732998,1.7137135,-2.0414848,23.867122228752677,0.0,4.2556133,1.0,0.00463,0.75910497,30711.620486736298,70432,4.262382,10.40713028169014,1
0.01479,0.0028362979977434684,-9.410017158496292,-0.23607056,70519,-10.33,0.037997976,0.7455554,-1.4327307,-0.00367868,-3.6843379,733998,1.6582038,-2.1019225,23.869073325559715,0.0,4.198956,1.0,0.00462,0.75906575,30751.0052857399,70519,4.197467,10.408471475772487,1
0.11085,0.0028273454659353803,-9.412552941343117,-0.22855477,70597,-11.27,0.038801473,0.7477309,-1.4377606,-0.0036683646,-3.6849785,734998,1.6886176,-2.0984416,23.87116483454637,0.0,4.2124634,1.0,0.00461,0.7590312,30790.202534914017,70597,4.205496,10.411008966386675,1
0.07581,0.003024715882863754,-9.41224397419939,-0.25999185,70696,-9.29,0.039113432,0.7572431,-1.4316851,-0.0036232837,-3.6846538,735998,1.7081733,-2.0910628,23.872789644099424,0.0,4.2307105,1.0,0.0046,0.7589976,30829.995613098145,70696,4.2227874,10.410702161366979,1
0.12156,0.0028312529135093526,-9.414660336837345,-0.29177222,70776,-10.53,0.038508233,0.7452161,-1.3557676,-0.003611032,-3.6853483,736998,1.706379,-2.048275,23.873724381661976,0.0,4.211244,1.0,0.00459,0.75897074,30870.675568580627,70776,4.2309694,10.413120266757092,1
0.00306,0.0028238191741113065,-9.413942463704728,-0.2182066,70877,-8.94,0.03831477,0.7602917,-1.4029701,-0.0036392668,-3.685211,737998,1.7233264,-2.1164901,23.874566795034657,0.0,4.2089686,1.0,0.00458,0.7589393,30911.47187447548,70877,4.237305,10.412404588230315,1
0.13281,0.002729701226380512,-9.414587061592007,-0.26865298,70967,-9.89,0.038130753,0.7498568,-1.469378,-0.0036878714,-3.686131,738998,1.7163606,-2.1210923,23.87559155737113,0.0,4.227586,1.0,0.00457,0.75891113,30952.028904676437,70967,4.208774,10.413051136443698,1
0.00624,0.0026966707290144365,-9.418534264316685,-0.30569494,71036,-12.29,0.039206907,0.7369445,-1.4851651,-0.003707501,-3.6867094,739998,1.7106014,-2.143281,23.876471786546276,0.0,4.2056384,1.0,0.00456,0.75883853,30992.77006316185,71036,4.2073116,10.41699983107157,1
0.07293,0.0028202225531908827,-9.41965553602812,-0.22447765,71125,-10.14,0.037391618,0.7501373,-1.4458661,-0.0036903967,-3.6868212,740998,1.7271444,-2.1055517,23.87755482201417,0.0,4.1876287,1.0,0.00455,0.7588094,31033.244631767273,71125,4.1691465,10.4181230228471,1
0.06144,0.002920376214158541,-9.421281017848868,-0.27864823,71209,-10.4,0.037239462,0.74556607,-1.403254,-0.0037048429,-3.6868515,741998,1.7074635,-2.0902803,23.87910808740786,0.0,4.2331276,1.0,0.00454,0.7587728,31073.103621959686,71209,4.2423224,10.419750312460504,1
0.0645,0.0027720653766279187,-9.422758640035907,-0.21423452,71296,-11.05,0.039742086,0.76113385,-1.4799912,-0.0036272022,-3.6870122,742998,1.741434,-2.1378882,23.88011152847004,0.0,4.206568,1.0,0.00454,0.7587413,31113.67378306389,71296,4.2026815,10.421229802513466,1
0.04357,0.0028438923684180623,-9.423974560125519,-0.23904753,71384,-9.8,0.037844248,0.7382991,-1.3579122,-0.0036512301,-3.687544,743998,1.6711736,-2.0206313,23.881072040387433,0.0,4.2478395,1.0,0.00453,0.75871855,31154.296538352966,71384,4.24229,10.42244760730696,1
0.04483,0.0029784757241632103,-9.42657636226246,-0.26471278,71462,-11.18,0.039764516,0.7405915,-1.4612408,-0.0036573964,-3.688595,744998,1.7494458,-2.1246452,23.882959237287892,0.0,4.2222323,1.0,0.00452,0.75869983,31193.705629110336,71462,4.217427,10.425051076096388,1
0.00728,0.002995725295537203,-9.427786707666504,-0.2547315,71545,-10.34,0.037549824,0.7454061,-1.4375019,-0.003657023,-3.6886692,745998,1.7351643,-2.1183918,23.885301964923027,0.0,4.2099223,1.0,0.00451,0.7586397,31232.512827157974,71545,4.2145905,10.426263190998672,1
0.12968,0.0029006511528690943,-9.428206524014907,-0.24492379,71643,-9.62,0.039566614,0.75216407,-1.3421714,-0.0036549543,-3.6882336,746998,1.6673054,-2.0418382,23.887273422874213,0.0,4.2587113,1.0,0.0045,0.7586035,31271.798449993134,71643,4.282251,10.42668509135575,1
0.06066,0.0028426645498030438,-9.43005325823272,-0.17283201,71726,-10.42,0.03977958,0.7591814,-1.3772564,-0.0036430594,-3.688593,747998,1.7178706,-2.0928688,23.88812637582449,0.0,4.214936,1.0,0.00449,0.75856024,31312.543655872345,71726,4.238143,10.428533586147283,1
0.07195,0.00279770520437757,-9.429003021148036,-0.28058684,71827,-8.72,0.04237281,0.7410176,-1.4148185,-0.0035950097,-3.6886218,748998,1.6883364,-2.1221747,23.8894774718935,0.0,4.2031713,1.0,0.00448,0.75853485,31352.632173776627,71827,4.222589,10.42748548595932,1
0.04052,0.0028418749218303173,-9.43106469377538,-0.24401577,71908,-10.5,0.040065102,0.7376728,-1.4231095,-0.0036009147,-3.6889744,749998,1.6598424,-2.1069674,23.89135111501143,0.0,4.215844,1.0,0.00447,0.75849223,31392.0295419693,71908,4.2242465,10.429548867997998,1
0.03089,0.0029205706298360955,-9.433490762605917,-0.26500043,71990,-11.38,0.039536346,0.74468374,-1.3447559,-0.0035814284,-3.6892889,750998,1.68984,-2.0327554,23.89250598901043,0.0,4.239141,1.0,0.00446,0.75844854,31432.366297006607,71990,4.246134,10.431976663425475,1
0.00231,0.002728632319281283,-9.434364594894562,-0.25346863,72080,-10.1,0.040525198,0.761522,-1.4058051,-0.0035473697,-3.6894698,751998,1.7187747,-2.133263,23.893620581536975,0.0,4.249455,1.0,0.00445,0.75841963,31472.75221157074,72080,4.2824225,10.432852386237514,1
0.12605,0.0026782459973089447,-9.436557649667407,-0.27357438,72160,-10.96,0.03887042,0.74444973,-1.3785152,-0.0035654702,-3.6905687,752998,1.7075778,-2.0745192,23.89561720999838,0.0,4.245435,1.0,0.00445,0.75839734,31511.97114443779,72160,4.260949,10.43504711751663,1
0.0924,0.0027814883146045394,-9.43754238812994,-0.26890802,72249,-10.34,0.03884958,0.7492914,-1.4349611,-0.003572207,-3.6906967,753998,1.7108449,-2.1097386,23.896954862701747,0.0,4.20819,1.0,0.00444,0.7583601,31552.053570508957,72249,4.2181034,10.436033716729643,1
0.00679,0.0027710177813286612,-9.438352755774893,-0.3102655,72339,-9.92,0.03910882,0.7340055,-1.4095874,-0.0036436694,-3.6910264,754998,1.7268198,-2.1080942,23.898496685426764,0.0,4.2531133,1.0,0.00443,0.7583387,31591.861611127853,72339,4.249856,10.436845961376298,1
0.00155,0.002851922240421158,-9.440322001601723,-0.2758349,72422,-11.1,0.03877383,0.7524258,-1.4235097,-0.0036576507,-3.6914008,755998,1.6911476,-2.1158235,23.899157687789206,0.0,4.207435,1.0,0.00442,0.7583115,31632.83032298088,72422,4.2192855,10.438816934080805,1
0.11035,0.0026644317398276953,-9.441894463906435,-0.27850932,72506,-10.43,0.038265392,0.75229126,-1.4845135,-0.003673149,-3.6915042,756998,1.6749332,-2.1348562,23.900397511427776,0.0,4.224437,1.0,0.00441,0.75827783,31673.029690742493,72506,4.2063923,10.440391140043582,1
0.06784,0.002823394868048906,-9.443080695374274,-0.2341726,72594,-10.58,0.04150139,0.762836,-1.4441947,-0.003757599,-3.691924,757998,1.7701946,-2.1440935,23.90166180958803,0.0,4.219703,1.0,0.0044,0.7582404,31713.19241476059,72594,4.2327967,10.441579193872771,1
0.00275,0.002913405605626513,-9.445831211900208,-0.31530073,72671,-11.2,0.03913716,0.74391216,-1.4395864,-0.0037257639,-3.6930363,758998,1.7130868,-2.0859637,23.903197748691962,0.0,4.232642,1.0,0.00439,0.75821394,31752.990038394928,72671,4.216274,10.444331301344416,1
0.08491,0.0027422293439016403,-9.449054217529968,-0.2672113,72744,-12.32,0.036324833,0.7577405,-1.4196551,-0.0037950855,-3.6944764,759998,1.749225,-2.1035576,23.904491573440207,0.0,4.2305255,1.0,0.00438,0.75817657,31793.104557991028,72744,4.2411036,10.447555812163202,1
0.0597,0.002633290236780478,-9.450746965452847,-0.27332124,72828,-11.26,0.03895242,0.7654367,-1.4504925,-0.003830404,-3.6954646,760998,1.7076852,-2.1438284,23.90606585295356,0.0,4.2245364,1.0,0.00437,0.7581431,31832.841283082962,72828,4.231434,10.449250288350635,1
0.05978,0.0027041011972389253,-9.451404983611953,-0.3171318,72919,-9.81,0.038911518,0.7503967,-1.5268646,-0.0038126868,-3.696018,761998,1.775515,-2.189254,23.906561095041155,0.0,4.1882744,1.0,0.00437,0.75811875,31874.0113632679,72919,4.176938,10.449910174302994,1
0.00863,0.002642562928883844,-9.453636351182894,-0.27146542,72999,-11.16,0.041325573,0.7566267,-1.4592271,-0.003858528,-3.6959257,762998,1.7113197,-2.1419373,23.907333427156082,0.0,4.1992326,1.0,0.00436,0.7580664,31914.80983543396,72999,4.1987743,10.452143180043562,1
0.03262,0.0027230919832987237,-9.454799206403504,-0.28043723,73085,-10.86,0.0400072,0.75509804,-1.4142642,-0.003851828,-3.6956396,763998,1.7347236,-2.1094003,23.908315273525194,0.0,4.1877713,1.0,0.00435,0.7580234,31955.325637102127,73085,4.203577,10.453307792296641,1
0.17033,0.002722235147998801,-9.455899636482904,-0.25021908,73174,-9.89,0.03992054,0.76398826,-1.4342227,-0.0037937695,-3.6961787,764998,1.7306514,-2.1347396,23.90886678931841,0.0,4.220451,1.0,0.00434,0.7580052,31996.413997411728,73174,4.230298,10.45441003635171,1
0.03954,0.002744848743441439,-9.458369169021584,-0.23259373,73251,-10.97,0.038732078,0.75488675,-1.3754818,-0.0038150677,-3.6969635,765998,1.7529086,-2.0760827,23.90993972152644,0.0,4.2154713,1.0,0.00433,0.7579822,32036.801803827286,73251,4.2364974,10.456881134728537,1
0.06371,0.0026893906523652172,-9.460169630195265,-0.27516916,73336,-11.2,0.038775314,0.7460276,-1.4090719,-0.0038003942,-3.6977043,766998,1.7625717,-2.0584128,23.911402763373154,0.0,4.2399993,1.0,0.00432,0.75794685,32076.66265296936,73336,4.2347517,10.458683320606523,1
0.2086,0.002580726377233085,-9.460838656080188,-0.272876,73427,-10.04,0.03931657,0.7485312,-1.4791305,-0.0038234177,-3.6977367,767998,1.7514633,-2.150855,23.91263364135211,0.0,4.2171726,1.0,0.00431,0.7579117,32116.83043861389,73427,4.2093596,10.459354188513762,1
0.00745,0.002845303855982275,-9.461606474869074,-0.23106329,73515,-10.33,0.039310753,0.75655144,-1.489175,-0.0038703482,-3.698566,768998,1.7356901,-2.142023,23.914634876026277,0.0,4.204563,1.0,0.00431,0.7578827,32155.958223342896,73515,4.187516,10.460123784261715,1
0.12023,0.002724756052565489,-9.461136166050858,-0.23451217,73616,-8.97,0.040635403,0.77130157,-1.5130193,-0.003932469,-3.6987202,769998,1.7643515,-2.1927238,23.916385867810153,0.0,4.1801314,1.0,0.0043,0.7578496,32195.416324853897,73616,4.1845818,10.45965550967181,1
0.07576,0.002809516792498886,-9.463031059608939,-0.2238701,73697,-11.51,0.040007375,0.7674328,-1.4703325,-0.0038495022,-3.6994145,770998,1.7690045,-2.1523027,23.917627705272125,0.0,4.201031,1.0,0.00429,0.7578254,32235.554859399796,73697,4.2078533,10.461552030611829,1
0.03296,0.002780933675533644,-9.46480801290305,-0.2324394,73781,-10.96,0.04089297,0.76183504,-1.4591863,-0.003829453,-3.6998165,771998,1.7085341,-2.1299343,23.918660603688405,0.0,4.2244024,1.0,0.00428,0.7577924,32275.971167087555,73781,4.213545,10.4633306677871,1
0.01455,0.002753270440846818,-9.464731919271221,-0.2650639,73877,-9.38,0.03972653,0.77182704,-1.436351,-0.0038502929,-3.6997077,772998,1.727471,-2.1095533,23.920062266147987,0.0,4.225492,1.0,0.00427,0.75775415,32315.885778188705,73877,4.220072,10.463256493902026,1
0.09779,0.002731491334679177,-9.464710096927258,-0.2720687,73973,-9.4,0.04034174,0.7528383,-1.5010035,-0.0038557353,-3.6994429,773998,1.7317337,-2.162491,23.92106557556633,0.0,4.1927066,1.0,0.00426,0.7577228,32356.334526777267,73973,4.1932025,10.463236586322036,1
0.05471,0.0025831748373727325,-9.466511828886249,-0.26037157,74056,-10.88,0.038856503,0.76120394,-1.5104654,-0.0039049203,-3.7000146,774998,1.7390553,-2.180202,23.921643080395118,0.0,4.1856136,1.0,0.00425,0.75768656,32397.35654425621,74056,4.1843877,10.46503996975262,1
0.08689,0.002589094657270931,-9.467126114340433,-0.23762278,74147,-10.61,0.038014974,0.76001006,-1.4321269,-0.003883058,-3.7003434,775998,1.721228,-2.1092272,23.923157031781372,0.0,4.2180133,1.0,0.00425,0.75766224,32437.106815338135,74147,4.2205415,10.465656061607348,1
0.09463,0.002653375646158076,-9.468249050300402,-0.23220219,74234,-10.83,0.038955227,0.75562984,-1.5790081,-0.0038637575,-3.7006853,776998,1.7483217,-2.2468615,23.924366889967935,0.0,4.196961,1.0,0.00424,0.7576171,32477.264856100082,74234,4.1970105,10.466780720424604,1
