success rate,train/loss_actor,rollout/actions_std,train/param_noise_distance,total/episodes,total/steps_per_second,rollout/return_history,errors,reference_action_std,rollout/actions_mean,reference_Q_mean,total/steps,reference_actor_Q_mean,rollout/return,rollout/episodes,reference_action_mean,rollout/Q_mean,reference_actor_Q_std,rollout/error,reference_Q_std,rollout/goal_tolerance,rollout/episode_steps,total/duration,train/loss_critic,total/epochs
0.98,3.2289774,0.64051455,0.0,96696,30.519426778167272,-25.62,0.0022666264580759837,0.80870813,0.007250357,-4.493961,1696998,-3.8490934,-16.563136013899232,96696,-0.10954252,-4.828347,3.6717188,0.01289,3.6338952,0.001,17.549567717382313,55603.8621673584,0.15628837,1
0.98,2.6766782,0.6404696,0.0,96731,30.519066632148757,-24.29,0.0019864465517657045,0.80828017,0.007232989,-4.5846815,1697998,-3.926517,-16.566953717009024,96731,-0.07171605,-4.82807,3.66399,0.07719,3.6386082,0.001,17.5533799919364,55637.28473305702,0.14374709,1
0.97,2.9811947,0.6404139,0.0,96754,30.518690476759474,-27.97,0.00076874625585372,0.7839611,0.0072393995,-4.506531,1698998,-3.8567615,-16.573423320999648,96754,-0.08531135,-4.828373,3.6645157,0.00411,3.6331937,0.001,17.559832151642308,55670.73729109764,0.13056248,1
0.95,3.2472785,0.64037025,0.0,96787,30.51874747367718,-30.07,0.001672044460638958,0.7891412,0.007233712,-4.4183445,1699998,-3.7591982,-16.577825534420946,96787,-0.06386473,-4.8284526,3.6740632,0.215,3.6270282,0.001,17.564218335106986,55703.4000647068,0.13418593,1
0.94,3.8504326,0.6403311,0.0,96813,30.519023098486798,-32.57,0.0041925612077049704,0.79105437,0.0072575393,-4.452389,1700998,-3.8095112,-16.58334108022683,96813,-0.094746925,-4.8293953,3.683596,0.0062,3.6527274,0.001,17.56971687686571,55735.66344213486,0.16111751,1
0.94,4.360476,0.64027894,0.0,96846,30.519366028339604,-31.84,0.005089967319984638,0.79654324,0.0072722808,-4.5091133,1701998,-3.8571887,-16.587871466038866,96846,-0.084171385,-4.829644,3.6473312,0.00109,3.6160629,0.001,17.574241579414743,55767.803250551224,0.17485482,1
0.99,3.287567,0.6402415,0.0,96896,30.519526225345007,-24.37,0.001631606727622388,0.79302645,0.0072810343,-4.4586954,1702998,-3.7917686,-16.588878797886395,96896,-0.13499664,-4.829385,3.6245914,0.00138,3.592139,0.001,17.575255944517835,55800.27643370628,0.16948964,1
0.97,3.3741713,0.6401979,0.0,96927,30.519268412193128,-23.76,0.0017121185975845928,0.7984885,0.007311052,-4.4855766,1703998,-3.826677,-16.592703787386384,96927,-0.11576254,-4.8294454,3.6433542,0.00108,3.6019511,0.001,17.579064656906745,55833.513994693756,0.12637457,1
0.98,3.1172614,0.64014375,0.0,96959,30.519579495935663,-26.01,0.0008413718231422579,0.79612434,0.007330567,-4.498502,1704998,-3.838368,-16.59829412432059,96959,-0.08745998,-4.829341,3.683946,0.04129,3.6277194,0.001,17.58465949525057,55865.71073913574,0.14436439,1
0.95,3.4851694,0.64008653,0.0,96991,30.519349342542835,-29.78,0.0021005838609959916,0.7951873,0.00735161,-4.5184836,1705998,-3.8284993,-16.60283943871081,96991,-0.09478422,-4.829756,3.6806555,0.00512,3.62404,0.001,17.58917837737522,55898.89813351631,0.15049559,1
0.96,3.433975,0.640046,0.0,97023,30.51974995362026,-30.84,0.002084392284580074,0.80236566,0.0073719556,-4.51544,1706998,-3.8398347,-16.607278686497015,97023,-0.04801154,-4.8297334,3.6655664,0.00436,3.6100621,0.001,17.593611824000494,55930.93005657196,0.14779815,1
0.94,3.3232682,0.6400091,0.0,97055,30.51901423098567,-29.94,0.0034776806060471334,0.80884403,0.0073935133,-4.543,1707998,-3.8662128,-16.611807737880582,97055,-0.052888174,-4.830054,3.69126,0.06339,3.6369898,0.001,17.598124774612334,55965.04484295845,0.13745606,1
0.96,3.4272354,0.63996834,0.0,97091,30.51846614927714,-28.9,0.0022454209842791032,0.8126461,0.0073963734,-4.6098337,1708998,-3.9583511,-16.615505041661947,97091,-0.042738333,-4.830382,3.7289665,0.03629,3.6771913,0.001,17.601816852231412,55998.81696677208,0.13808873,1
0.96,3.326448,0.6399413,0.0,97126,30.518722392256997,-28.35,0.0022048915213173917,0.8131656,0.007384825,-4.650074,1709998,-4.0022254,-16.61935012252126,97126,-0.04894417,-4.830446,3.7619894,0.00512,3.686387,0.001,17.605656569816528,56031.11355781555,0.14422013,1
0.97,3.7394223,0.6399101,0.0,97163,30.51896245501836,-25.81,0.0008125933581770109,0.81932974,0.007396668,-4.5537434,1710998,-3.8883936,-16.62312814548748,97163,-0.05110212,-4.8310246,3.7346742,0.01168,3.6624072,0.001,17.60941922336692,56063.439329624176,0.14767137,1
0.97,3.3979983,0.63985413,0.0,97192,30.51904952541169,-26.38,0.0008050798964860296,0.81157005,0.0073881242,-4.572029,1711998,-3.924955,-16.626924026668863,97192,-0.061985195,-4.831169,3.764747,0.00387,3.6905944,0.001,17.613208906082804,56096.04580163956,0.15419045,1
0.95,2.9872346,0.63981056,0.0,97228,30.51898705714135,-27.52,0.0010099471097397247,0.8074443,0.007393933,-4.525791,1712998,-3.843445,-16.631999012630107,97228,-0.10624125,-4.831112,3.7029927,0.05082,3.6419532,0.001,17.61825811494631,56128.92710995674,0.13495064,1
0.96,3.100125,0.63977724,0.0,97263,30.519154292907363,-28.53,0.0009665711289611042,0.8130678,0.007385201,-4.5478487,1713998,-3.856568,-16.635370079063982,97263,-0.10493818,-4.8313727,3.7092175,0.00184,3.6600268,0.001,17.621634126029427,56161.38584804535,0.16836011,1
0.96,3.4728768,0.6397368,0.0,97297,30.519332481333542,-27.83,0.0009652381431159242,0.8059139,0.0073895603,-4.575938,1714998,-3.9052515,-16.639947788729355,97297,-0.08579168,-4.8319755,3.7172441,0.0709,3.6669397,0.001,17.626196080043577,56193.82406377792,0.13508546,1
0.96,4.132575,0.6397032,0.0,97336,30.518836259908078,-25.75,0.0011894830717671036,0.8077567,0.0074075726,-4.51298,1715998,-3.845399,-16.643153612229803,97336,-0.107077084,-4.8326273,3.7248912,0.00112,3.668585,0.001,17.629386866113258,56227.504397153854,0.18339092,1
0.96,4.0688887,0.63966656,0.0,97376,30.518587686534826,-25.45,0.0011979579373165542,0.80944717,0.007400177,-4.568462,1716998,-3.8929172,-16.64566217548472,97376,-0.09040954,-4.8327837,3.7117298,0.00454,3.6590416,0.001,17.63190108445613,56260.72928524017,0.1751013,1
0.99,3.5868182,0.6396381,0.0,97408,30.518752723944665,-25.39,0.0007620036408144062,0.80968404,0.007415286,-4.499508,1717998,-3.8348281,-16.650726839684626,97408,-0.088458836,-4.8332644,3.721668,0.00181,3.6731422,0.001,17.63697026938239,56293.19178080559,0.16357087,1
0.99,3.6784894,0.63956815,0.0,97441,30.518864023605413,-26.77,0.0008108080661719685,0.8029928,0.0074159577,-4.615219,1718998,-3.940763,-16.653739185763694,97441,-0.08498231,-4.833295,3.76151,0.00147,3.7189817,0.001,17.639977011730174,56325.75310373306,0.16562073,1
0.97,2.9198093,0.6395252,0.0,97486,30.518770744089963,-25.06,0.0008605313970525958,0.8000759,0.0074008238,-4.5714216,1719998,-3.9011006,-16.65732515438114,97486,-0.063825995,-4.8330493,3.7744217,0.089,3.710758,0.001,17.64354881726607,56358.691980838776,0.1577859,1
0.96,3.2179785,0.6394853,0.0,97523,30.519149422754293,-24.49,0.001020331839872881,0.79911137,0.007431464,-4.551738,1720998,-3.8702292,-16.66070567968582,97523,-0.0696056,-4.8335137,3.7702532,0.00344,3.7059383,0.001,17.646924315289727,56390.75900053978,0.12825371,1
0.96,3.7971876,0.639438,0.0,97551,30.515657451686597,-27.39,0.0012725745518824868,0.8057585,0.007446052,-4.5701466,1721998,-3.8722072,-16.66596959539113,97551,-0.04143047,-4.834352,3.7473555,0.00918,3.6918643,0.001,17.652171684554745,56429.981976509094,0.15915558,1
0.97,3.0452435,0.6393937,0.0,97590,30.515934450899117,-26.93,0.0012453756306537492,0.8060066,0.0074469345,-4.657123,1722998,-3.9650095,-16.66801926426888,97590,-0.037149135,-4.83421,3.7679806,0.00214,3.7050705,0.001,17.654226867506917,56462.239515304565,0.13304967,1
0.96,3.4570642,0.63933194,0.0,97617,30.51488130543784,-30.54,0.0012784475230698878,0.8011802,0.007465797,-4.519579,1723998,-3.8493345,-16.67444195170923,97617,-0.0734202,-4.834741,3.7087915,0.0047,3.647965,0.001,17.66063288156776,56496.95906543732,0.14367563,1
0.98,3.9558158,0.6392971,0.0,97660,30.515019239625577,-26.92,0.000885589438374503,0.8030199,0.007470511,-4.5170803,1724998,-3.8421407,-16.676991603522424,97660,-0.059058275,-4.834894,3.7057812,0.0076,3.6544306,0.001,17.66318861355724,56529.47443532944,0.15673028,1
0.97,3.2795196,0.63924795,0.0,97695,30.51244035468029,-27.57,0.0013331936901347418,0.8036625,0.007469573,-4.6022143,1725998,-3.975679,-16.68089462101438,97695,-0.07477012,-4.834719,3.709136,0.05554,3.6664565,0.001,17.667086340140234,56567.02577495575,0.1580714,1
0.98,3.1433702,0.6392203,0.0,97732,30.512501809139664,-24.53,0.00259769780529896,0.7959185,0.0074579106,-4.5608225,1726998,-3.9161663,-16.68458642000573,97732,-0.102091275,-4.834923,3.699739,0.00065,3.655228,0.001,17.67077313469488,56599.68529629707,0.14100663,1
0.97,3.0001135,0.639168,0.0,97763,30.512615526920328,-27.81,0.0026200881743285403,0.8036988,0.007444179,-4.59655,1727998,-3.9183345,-16.68907459877459,97763,-0.062310006,-4.834452,3.7311394,0.00617,3.7018754,0.001,17.675255464746378,56632.247683763504,0.13370872,1
0.98,2.852249,0.6391376,0.0,97802,30.513037100877415,-26.78,0.002183773339229769,0.7937405,0.0074410494,-4.56154,1728998,-3.8835993,-16.691887691458252,97802,-0.05854569,-4.834954,3.7199132,0.01086,3.6579492,0.001,17.67807406801497,56664.23811841011,0.13564035,1
0.96,4.0450077,0.6390934,0.0,97836,30.51161712317822,-28.42,0.0019378716220070419,0.7950778,0.0074771186,-4.594598,1729998,-3.9041839,-16.696481867615194,97836,-0.07667619,-4.8357787,3.7516048,0.13904,3.6822305,0.001,17.6826423811276,56699.64961266518,0.17940935,1
0.96,3.600425,0.63905525,0.0,97876,30.511318830232547,-25.35,0.001940671618819109,0.79653096,0.007470808,-4.6806307,1730998,-4.025967,-16.69886386856839,97876,-0.031230628,-4.8355627,3.7310357,0.10316,3.69464,0.001,17.685019820997997,56732.978657245636,0.1782634,1
0.97,2.7106652,0.63902044,0.0,97916,30.511364690491707,-25.17,0.0008323290227425222,0.791022,0.0074629867,-4.6152244,1731998,-3.9308023,-16.70227541974754,97916,-0.06159909,-4.835536,3.7662895,0.04772,3.706215,0.001,17.68843702765636,56765.66805744171,0.15883516,1
0.98,3.1979232,0.6389878,0.0,97952,30.51091075568974,-25.94,0.0008254006798104471,0.79210275,0.0074497806,-4.6894217,1732998,-3.9962027,-16.70612136556681,97952,-0.048237264,-4.835847,3.782308,0.07125,3.7035656,0.001,17.692277850375696,56799.28776550293,0.15112202,1
0.98,3.6207054,0.6389246,0.0,97977,30.509783873519094,-28.73,0.0008241326884440179,0.7877287,0.007468014,-4.678554,1733998,-3.9957912,-16.711881359911,97977,-0.06370054,-4.836145,3.7952824,0.00024,3.7364745,0.001,17.69803117058085,56834.162024497986,0.17871967,1
0.98,3.2525125,0.63888663,0.0,98013,30.50985683281194,-29.81,0.0008305874320359538,0.7946613,0.0074692755,-4.7167006,1734998,-4.0418987,-16.715527532062072,98013,-0.091338314,-4.8359714,3.7999098,0.09095,3.7504764,0.001,17.70168242988175,56866.80240774155,0.21313004,1
0.97,3.154224,0.638829,0.0,98038,30.509232271617737,-32.21,0.0009221776494841096,0.79583234,0.007465312,-4.7033105,1735998,-4.041114,-16.719833125930762,98038,-0.08424611,-4.836573,3.8033838,0.00339,3.7365859,0.001,17.70598135416879,56900.74350428581,0.13688073,1
0.95,4.194402,0.6387645,0.0,98059,30.509026119705467,-36.17,0.0017901570939226146,0.7941413,0.007475985,-4.6437693,1736998,-3.988536,-16.726970497353634,98059,-0.08501366,-4.8369775,3.760119,0.00166,3.7250652,0.001,17.71309109821638,56933.90517234802,0.18657215,1
0.94,3.594722,0.6387183,0.0,98089,30.509115963405893,-35.93,0.0019156341517108074,0.789973,0.0074838954,-4.613004,1737998,-3.9498649,-16.73240628408894,98089,-0.121032976,-4.837334,3.764586,0.00509,3.7267137,0.001,17.718510740246103,56966.51460123062,0.16343825,1
0.91,3.1163116,0.638654,0.0,98115,30.508809578095715,-37.28,0.0021708313029781896,0.78956586,0.007508473,-4.6626315,1738998,-4.0083017,-16.73657442796718,98115,-0.06581818,-4.8379273,3.737952,0.15681,3.7157092,0.001,17.72265199001172,56999.8641064167,0.12646231,1
0.93,3.8303208,0.63861454,0.0,98153,30.508490304181326,-34.02,0.0016126439888451455,0.78788745,0.007515407,-4.68258,1739998,-4.0241027,-16.74114902244455,98153,-0.054422457,-4.8381896,3.7592025,0.00414,3.7359936,0.001,17.72722178639471,57033.23837566376,0.12740548,1
0.96,3.303835,0.63859546,0.0,98193,30.508248988218135,-28.46,0.0010658224104455165,0.7902488,0.0074830335,-4.735345,1740998,-4.0495563,-16.744268939741122,98193,-0.12546551,-4.8381495,3.801492,0.01406,3.7789726,0.001,17.730347377104273,57066.467520713806,0.14580396,1
0.98,2.8938003,0.6385465,0.0,98216,30.50813757789044,-27.49,0.0023885029603720105,0.78793794,0.0075112674,-4.7260623,1741998,-4.065796,-16.74888001954875,98216,-0.07764315,-4.8386583,3.7736962,0.06906,3.7436833,0.001,17.734941353750916,57099.454057216644,0.13206762,1
0.94,4.650408,0.63848114,0.0,98236,30.508091972729584,-32.62,0.002696395866375553,0.7961634,0.0075141415,-4.655919,1742998,-3.9904656,-16.756922105948938,98236,-0.07651157,-4.83986,3.7564228,0.00239,3.7219653,0.001,17.742945559672624,57132.31760144234,0.13259372,1
0.93,4.4235325,0.63845074,0.0,98278,30.508128558847666,-32.72,0.002718757486092979,0.8000264,0.0075327693,-4.6184688,1743998,-3.9407446,-16.759549441380575,98278,-0.078944884,-4.8401117,3.7636528,0.0449,3.7245471,0.001,17.74556869289159,57165.02723646164,0.2138072,1
0.91,3.4339385,0.6384087,0.0,98305,30.50817964019362,-34.98,0.0038827550033878537,0.80271864,0.007553334,-4.6375523,1744998,-3.9559574,-16.764671176440668,98305,-0.09541786,-4.8403273,3.7566223,0.08962,3.7215364,0.001,17.75067392299476,57197.70961689949,0.19561285,1
0.94,3.6206353,0.6383646,0.0,98332,30.508083518000422,-31.23,0.002027691964494277,0.80100644,0.0075540403,-4.724022,1745998,-4.0486765,-16.77017654476671,98332,-0.068198614,-4.840681,3.7509212,0.13978,3.7270958,0.001,17.756162795427734,57230.668028354645,0.18731081,1
0.94,3.7160172,0.6383107,0.0,98360,30.508304843380106,-33.65,0.0020119892034093003,0.79749006,0.0075692697,-4.748767,1746998,-4.052454,-16.77489833265555,98360,-0.1033114,-4.840992,3.7615707,0.08415,3.741484,0.001,17.76087840585604,57263.03080320358,0.18084517,1
0.96,3.7335627,0.63826066,0.0,98386,30.507794852006736,-36.22,0.0008145038326785967,0.78429335,0.007570506,-4.70606,1747998,-4.0354347,-16.780720834265036,98386,-0.11380944,-4.8414426,3.7772467,0.0021,3.7491434,0.001,17.76670461244486,57296.76656341553,0.13319579,1
0.96,4.219118,0.63822025,0.0,98416,30.507885224395398,-35.77,0.002213073208187293,0.7933407,0.0075891106,-4.632434,1748998,-3.9781826,-16.784669159486263,98416,-0.080636114,-4.842466,3.7447186,0.00384,3.709398,0.001,17.770647049260283,57329.37524628639,0.1654434,1
0.99,4.0574408,0.6381853,0.0,98449,30.508122476088527,-31.21,0.002125533290521197,0.7911388,0.007584661,-4.6005507,1749998,-3.9475732,-16.788499629249664,98449,-0.101428956,-4.8429704,3.777481,0.00442,3.7149136,0.001,17.774482219220104,57361.707570552826,0.20437406,1
0.96,4.5213103,0.6381547,0.0,98476,30.508171586381643,-31.31,0.0030572966244056627,0.79797584,0.0076059424,-4.6347284,1750998,-3.9802582,-16.793939640115358,98476,-0.08674697,-4.844152,3.764277,0.01274,3.712248,0.001,17.779895609082416,57394.39333629608,0.16663331,1
0.95,4.087694,0.6380972,0.0,98509,30.508439231535437,-31.58,0.0017419779037470828,0.7901925,0.0076046386,-4.65215,1751998,-4.0124273,-16.799124953049976,98509,-0.08696794,-4.843899,3.7670193,0.00115,3.7212725,0.001,17.78506532398055,57426.66764116287,0.14668015,1
0.94,2.758562,0.63804936,0.0,98547,30.508739289074224,-30.43,0.001746336276128714,0.78908205,0.0076019643,-4.638213,1752998,-4.0203123,-16.802297380945134,98547,-0.08212716,-4.8435345,3.7828388,0.01076,3.72002,0.001,17.788233025865832,57458.88033556938,0.15133561,1
0.96,3.233027,0.63801014,0.0,98578,30.508816788599194,-28.27,0.0011161132877414409,0.7906632,0.007612766,-4.5930986,1753998,-3.948508,-16.807056341171457,98578,-0.087729216,-4.8440614,3.7873003,0.00444,3.7303383,0.001,17.792976120432552,57491.511786699295,0.15853868,1
0.97,3.5526023,0.6379713,0.0,98613,30.508946460136784,-28.06,0.001104542089850886,0.7946188,0.007623445,-4.63558,1754998,-3.9797444,-16.810582783203024,98613,-0.120292254,-4.844051,3.7502785,0.00549,3.7059257,0.001,17.79650755985519,57524.04470252991,0.14932506,1
0.99,3.155881,0.6379382,0.0,98657,30.508749408603887,-25.48,0.0007637494878014985,0.8054153,0.0076426566,-4.6880207,1755998,-4.012928,-16.813069523703337,98657,-0.07786053,-4.8441434,3.7330253,0.09493,3.7021053,0.001,17.79900057775931,57557.193724393845,0.16898033,1
0.99,2.9736717,0.6378938,0.0,98693,30.508342346222665,-25.38,0.0007743237886354122,0.794795,0.0076281643,-4.669154,1756998,-4.0202866,-16.81650167691731,98693,-0.045317262,-4.843821,3.7000647,0.02413,3.68129,0.001,17.802427730436808,57590.73961019516,0.1510388,1
0.98,3.529901,0.6378492,0.0,98723,30.508338236248473,-24.64,0.0008564133688275309,0.7971837,0.007642131,-4.686887,1757998,-4.0161705,-16.821125776161583,98723,-0.074693225,-4.8446455,3.7699666,0.00507,3.7464595,0.001,17.807045977127924,57623.52529287338,0.17434736,1
0.96,4.193942,0.6378039,0.0,98757,30.50862202747462,-28.96,0.001204234387638272,0.8083799,0.0076634726,-4.7349343,1758998,-4.094672,-16.82536934090748,98757,-0.022860417,-4.844972,3.7915604,0.03206,3.743945,0.001,17.81127413752949,57655.76689815521,0.15109234,1
0.97,3.5630424,0.6377758,0.0,98792,30.5084492184242,-29.72,0.001179689433366316,0.80923325,0.0076443683,-4.681447,1759998,-4.0070376,-16.828943639161064,98792,-0.06788943,-4.8451734,3.7409174,0.00215,3.6998165,0.001,17.814853429427483,57688.87128281593,0.13268363,1
0.97,3.4592538,0.63773406,0.0,98827,30.508484659961216,-26.83,0.001339083201932406,0.80255634,0.007627108,-4.6577826,1760998,-4.0028286,-16.83312252724458,98827,-0.11639432,-4.845431,3.802502,0.00064,3.7567003,0.001,17.819017070233844,57721.58203291893,0.14408474,1
0.96,3.407013,0.6376891,0.0,98855,30.50898447553779,-28.83,0.0021260793588710695,0.8071515,0.0076311845,-4.7065234,1761998,-4.039747,-16.837084618886248,98855,-0.11689425,-4.8455186,3.8445652,0.07115,3.7973728,0.001,17.82296292549694,57753.41363501549,0.1338548,1
0.95,3.243045,0.63765216,0.0,98887,30.509338457081007,-30.22,0.0021869751940844936,0.80864465,0.007642574,-4.8205414,1762998,-4.1592445,-16.842466653857432,98887,-0.06981924,-4.8456817,3.834053,0.00146,3.8016167,0.001,17.828339417719214,57785.520406484604,0.14615002,1
0.99,2.7569134,0.6376082,0.0,98931,30.50927141584113,-25.65,0.0008101244231551285,0.81109285,0.007649528,-4.7120037,1763998,-4.05973,-16.84463919297288,98931,-0.08657663,-4.845277,3.8101187,0.03483,3.7535133,0.001,17.830518239985444,57818.42430639267,0.15972637,1
0.98,3.0227041,0.6375663,0.0,98969,30.50934618954218,-23.47,0.002084807385623317,0.8081977,0.007661704,-4.7590966,1764998,-4.091768,-16.847730097303195,98969,-0.05715972,-4.845402,3.7838066,0.08858,3.7378247,0.001,17.83359435782922,57851.059443712234,0.13861017,1
0.98,2.8165295,0.63752455,0.0,99004,30.50918374273204,-24.31,0.0020624868713508535,0.8130557,0.007656952,-4.7301273,1765998,-4.0714307,-16.851561553068564,99004,-0.089073144,-4.845007,3.8160374,0.00175,3.7533283,0.001,17.837430810876327,57884.14448881149,0.14147764,1
0.97,3.032742,0.63746417,0.0,99025,30.509368158085493,-30.75,0.002497804226614402,0.81426203,0.007674676,-4.743339,1766998,-4.0624332,-16.857864175713203,99025,-0.026455129,-4.8452873,3.7975576,0.00253,3.7593002,0.001,17.84372633173441,57916.57142305374,0.16353402,1
0.99,3.0319831,0.6374376,0.0,99065,30.509526255877642,-28.95,0.0011589235529598067,0.81245774,0.007660317,-4.752975,1767998,-4.119257,-16.860313935295007,99065,-0.04354017,-4.845102,3.805524,0.00333,3.7565672,0.001,17.846181799828397,57949.04795217514,0.1353698,1
0.96,3.5632715,0.63739145,0.0,99096,30.50904161028979,-32.88,0.0017059760493827636,0.8035584,0.0076795947,-4.6617975,1768998,-4.019264,-16.865504157584564,99096,-0.06959414,-4.8457794,3.8219864,0.05501,3.776618,0.001,17.851346169371116,57982.74565935135,0.14591089,1
0.96,4.238057,0.6373482,0.0,99133,30.508707817232978,-26.29,0.0013197582229872917,0.8026904,0.007685149,-4.7600193,1769998,-4.1103477,-16.86872181816348,99133,-0.07930755,-4.8461704,3.8490283,0.02779,3.7933416,0.001,17.854559026762026,58016.15757060051,0.18464059,1
0.95,3.53301,0.63730186,0.0,99166,30.50833090278747,-28.2,0.0013676165481881794,0.8055347,0.0076894676,-4.7116675,1770998,-4.0684624,-16.873091583808968,99166,-0.0474638,-4.8464875,3.8988202,0.14748,3.808197,0.001,17.85891333723252,58049.65226197243,0.16217111,1
0.95,3.938147,0.637274,0.0,99199,30.508397611387103,-27.62,0.0013221011916046928,0.7956473,0.0077325245,-4.719928,1771998,-4.07427,-16.87685359731449,99199,-0.06714565,-4.8473644,3.9062262,0.06476,3.8341742,0.001,17.862659905845824,58082.303193092346,0.14516687,1
0.94,4.0603657,0.63723505,0.0,99231,30.50835931794275,-29.6,0.001371212869629645,0.78990406,0.0077161486,-4.6778836,1772998,-4.053525,-16.88158942266026,99231,-0.11606004,-4.8477516,3.8721237,0.01499,3.824615,0.001,17.86738015337949,58115.15399837494,0.15738165,1
0.95,3.802981,0.6371904,0.0,99259,30.508177846190424,-30.69,0.0013008325927884356,0.7996775,0.0077286,-4.683896,1773998,-4.0287933,-16.886347837475697,99259,-0.05630551,-4.848205,3.859881,0.03485,3.8099954,0.001,17.872132501838625,58148.27778124809,0.13123919,1
0.96,3.5351958,0.637144,0.0,99293,30.508035164661504,-31.79,0.0012056284992327,0.81116414,0.007751771,-4.673882,1774998,-3.9953525,-16.89044544932674,99293,-0.022345671,-4.848177,3.820672,0.04299,3.7776117,0.001,17.876234981317918,58181.32798194885,0.1540248,1
0.98,2.9607673,0.637091,0.0,99322,30.507665815902065,-31.42,0.0007191490383392722,0.8039301,0.0077545345,-4.6499987,1775998,-3.9792552,-16.894655766094118,99322,-0.048192307,-4.8478875,3.8310585,0.00141,3.7858503,0.001,17.88044944725237,58214.81101560593,0.14608854,1
0.99,2.8545551,0.63702977,0.0,99351,30.507732081051078,-30.98,0.0007846286600031527,0.79718137,0.007762359,-4.6076484,1776998,-3.9454794,-16.89952793630663,99351,-0.08258949,-4.8474493,3.810869,0.00426,3.7658846,0.001,17.88531569888577,58247.46314406395,0.12704298,1
0.97,2.782168,0.636981,0.0,99381,30.50786094532313,-33.0,0.0008685486609568056,0.80456865,0.007764674,-4.656106,1777998,-4.010843,-16.904941588432397,99381,-0.09645171,-4.847714,3.8435552,0.04757,3.8032389,0.001,17.890713516668175,58279.99554562569,0.1628995,1
0.96,2.9086914,0.63693035,0.0,99416,30.50767252470488,-30.21,0.0013485505201081647,0.81100905,0.0077479742,-4.676832,1778998,-3.9943314,-16.907882031061398,99416,-0.08223597,-4.847614,3.8777225,0.21267,3.8494267,0.001,17.89364890963225,58313.134132385254,0.13711882,1
0.97,2.9275947,0.63690454,0.0,99457,30.507688800361176,-26.64,0.0012468087038424872,0.80886614,0.0077520264,-4.698966,1779998,-4.0518723,-16.91009179846567,99457,-0.09254857,-4.8477263,3.865777,0.0124,3.826737,0.001,17.895864544476506,58345.8816447258,0.1549742,1
0.96,3.5330575,0.63685215,0.0,99483,30.50775233748985,-28.79,0.0014911930221660492,0.8015951,0.0077732373,-4.7063084,1780998,-4.0535207,-16.91680990722033,99483,-0.10549087,-4.8483143,3.8633356,0.00088,3.8148112,0.001,17.90255621563483,58378.538684129715,0.15435633,1
0.97,3.8714504,0.6368163,0.0,99517,30.5079104588662,-27.84,0.000996675476318197,0.80785394,0.0077974023,-4.6978645,1781998,-3.995891,-16.920174442557553,99517,-0.08350014,-4.8485084,3.8519526,0.06891,3.8246987,0.001,17.905925620748214,58411.01449418068,0.14003539,1
0.94,3.470778,0.6367606,0.0,99546,30.50788366393562,-32.02,0.0017100730377491036,0.80643016,0.007795949,-4.6456776,1782998,-3.944767,-16.925481686858337,99546,-0.040323384,-4.8484783,3.8828,0.11733,3.8332024,0.001,17.911206879231713,58443.844208955765,0.13101868,1
0.97,3.1106021,0.63673556,0.0,99596,30.507965680662124,-24.12,0.0014533931504428462,0.80380714,0.0078111533,-4.6244845,1783998,-3.9519138,-16.926302261134985,99596,-0.08212046,-4.8484454,3.8491905,0.0037,3.8189483,0.001,17.91203461986425,58476.4654147625,0.13863184,1
0.99,3.0705912,0.636685,0.0,99631,30.508093532254062,-22.67,0.0008859911364997095,0.7991319,0.007803601,-4.7506795,1784998,-4.0798774,-16.93005189147956,99631,-0.08777007,-4.848671,3.8875244,0.00175,3.8552613,0.001,17.91577922534151,58508.99854207039,0.15673357,1
0.96,3.3301783,0.63664645,0.0,99662,30.508666833619284,-25.02,0.0012812613960342257,0.7917743,0.007836901,-4.6705933,1785998,-3.986126,-16.93459894443218,99662,-0.12859909,-4.848803,3.873142,0.00596,3.8244255,0.001,17.920300616082358,58540.67664575577,0.12909585,1
0.94,3.6695733,0.63660234,0.0,99694,30.50865699174971,-29.9,0.0013338293431912462,0.7975439,0.00784222,-4.560939,1786998,-3.884419,-16.939133749272774,99694,-0.13071816,-4.849316,3.8207932,0.15877,3.7718713,0.001,17.924819949044075,58573.47311234474,0.13882542,1
0.93,3.8910813,0.63655394,0.0,99724,30.508424331903978,-30.62,0.0034015930503633065,0.8097829,0.007849447,-4.5654173,1787998,-3.9128246,-16.9429826320645,99724,-0.04899017,-4.8494954,3.8151152,0.00351,3.7547028,0.001,17.928653082507722,58606.697630405426,0.15088569,1
0.93,3.1584094,0.6365015,0.0,99759,30.50847226227731,-29.37,0.0030442167019001914,0.8095968,0.007861954,-4.6069593,1788998,-3.9262536,-16.94717268617368,99759,-0.07842222,-4.8497005,3.799392,0.0017,3.7369921,0.001,17.93281809160076,58639.38333654404,0.16408135,1
0.93,3.3398025,0.636458,0.0,99790,30.50855849430289,-29.97,0.003403017830313326,0.8126328,0.007881523,-4.667893,1789998,-3.98798,-16.9519490930955,99790,-0.09488835,-4.8499174,3.8245842,0.01381,3.750837,0.001,17.93757891572302,58671.995280742645,0.16137561,1
0.95,3.5271795,0.6364175,0.0,99828,30.508641324348265,-27.82,0.0011794596630835543,0.8131568,0.007898733,-4.5828743,1790998,-3.8945189,-16.95495251833153,99828,-0.062894486,-4.849827,3.817918,0.01447,3.7350266,0.001,17.94058781103498,58704.6135866642,0.13712348,1
