rollout/goal_tolerance,total/steps_per_second,total/epochs,rollout/return,train/loss_critic,reference_action_mean,total/episodes,errors,reference_action_std,reference_actor_Q_std,rollout/Q_mean,rollout/return_history,reference_actor_Q_mean,train/loss_actor,success rate,rollout/actions_std,total/steps,rollout/error,reference_Q_mean,train/param_noise_distance,rollout/episodes,rollout/actions_mean,reference_Q_std,total/duration,rollout/episode_steps
0.00281,25.680002834769574,1,-10.071447875143571,0.07003853,-0.17442656,88806,0.001902591883585094,0.80165344,2.9096255,-3.611107,-13.64,-0.95433956,1.5417367,1.0,0.7425776,982998,0.00792,-1.64901,0.0,88806,-0.00695907,2.978339,38278.734092235565,11.068891741548994
0.0028,25.67956326959465,1,-10.07349152237261,0.08077458,-0.18972187,88881,0.0018201896316017096,0.7993187,2.9390993,-3.6112523,-12.86,-0.96192497,1.5293014,1.0,0.7425385,983998,0.21428,-1.6594131,0.0,88881,-0.0069819773,3.0026803,38318.330793619156,11.070937545707181
0.0028,25.678734043016107,1,-10.075249839810246,0.083383754,-0.19368143,88957,0.0019255573147449795,0.8010006,2.923271,-3.6117718,-12.12,-0.9550327,1.4869903,1.0,0.7425025,984998,0.10024,-1.668309,0.0,88957,-0.0069870367,2.9677858,38358.51091217995,11.072698045122925
0.00279,25.678672152164975,1,-10.077869266802216,0.07735739,-0.21734233,89021,0.0018415616666963913,0.8041197,2.9365864,-3.611542,-13.0,-0.96638,1.5374732,1.0,0.7424353,985998,0.08148,-1.6687441,0.0,89021,-0.0069701024,2.9883559,38397.54618763924,11.075319306680447
0.00279,25.67878397951817,1,-10.08057691228464,0.07265899,-0.18511343,89095,0.0018339220149637117,0.80374235,2.9535065,-3.6116016,-13.84,-0.9534308,1.5480596,1.0,0.74238783,986998,0.09282,-1.658952,0.0,89095,-0.007005155,2.993817,38436.32162594795,11.07802907009372
0.00278,25.67848781741218,1,-10.082540821819487,0.07217833,-0.21060078,89168,0.0017793724394552317,0.8004569,2.9353554,-3.6123004,-12.82,-0.9004183,1.5114081,1.0,0.7423598,987998,0.03471,-1.6108153,0.0,89168,-0.0069715283,2.9925725,38475.70803332329,11.079995065494348
0.00277,25.678498085550135,1,-10.085753028588078,0.076209106,-0.1921094,89233,0.001876320599593237,0.80276483,2.9416935,-3.6128511,-13.69,-0.90616286,1.4917942,1.0,0.7422988,988998,0.04288,-1.6026742,0.0,89233,-0.0069251126,2.9997334,38514.63573551178,11.083209126668384
0.00277,25.678187059946467,1,-10.088441468276187,0.077899836,-0.189561,89302,0.0019103872994045421,0.79792786,2.9223068,-3.6130583,-12.7,-0.9817494,1.5065273,1.0,0.74226624,989998,0.04287,-1.6880193,0.0,89302,-0.006894663,2.972076,38554.04580116272,11.085899531925376
0.00276,25.678458807387763,1,-10.092210248318617,0.07932311,-0.17211016,89361,0.0019871276456102675,0.7958943,2.9023905,-3.6134007,-15.22,-0.9197463,1.5388848,0.99,0.74218184,990998,0.06625,-1.6158445,0.0,89361,-0.006821332,2.951544,38592.58094239235,11.089658799700093
0.00276,25.67891408791079,1,-10.093063816466168,0.07525936,-0.18506263,89444,0.001812732998024853,0.79854333,2.9148486,-3.613658,-11.12,-0.9477589,1.5643162,1.0,0.7421457,991998,0.02256,-1.6487923,0.0,89444,-0.0067579383,2.9623928,38630.83916258812,11.090514735476946
0.00275,25.6781145368599,1,-10.09556047098778,0.07644103,-0.2041059,89514,0.0018773817099298354,0.79643154,2.88442,-3.6143572,-12.21,-0.97650397,1.5539683,1.0,0.7421153,992998,0.12091,-1.6542329,0.0,89514,-0.0066701807,2.9390728,38670.98569774628,11.09301338338137
0.00275,25.67765627980106,1,-10.097907015683429,0.073926486,-0.16269715,89585,0.0018646413704930872,0.7978674,2.918743,-3.6147351,-13.86,-0.91145515,1.545003,1.0,0.74207115,993998,0.0242,-1.6124512,0.0,89585,-0.0066569867,2.9595625,38710.62020492554,11.09536194675448
0.00274,25.677354986617736,1,-10.099031984654504,0.07711614,-0.15581243,89668,0.0018658129908227222,0.80258256,2.9173007,-3.614949,-11.57,-0.956698,1.5581785,1.0,0.7420359,994998,0.00174,-1.6624336,0.0,89668,-0.006688375,2.9650574,38750.01924920082,11.096489271534995
0.00274,25.67732365185968,1,-10.100359900609492,0.07823268,-0.18224855,89747,0.0018011321041114456,0.8062414,2.9086745,-3.6149497,-11.51,-0.95875883,1.5106372,1.0,0.7419942,995998,0.01474,-1.6510592,0.0,89747,-0.0066543473,2.965335,38789.011405706406,11.097819425718965
0.00273,25.67758751207091,1,-10.101720011132759,0.077285625,-0.17748453,89825,0.001797212906036205,0.80285007,2.8975015,-3.615192,-11.85,-0.9509483,1.5282315,1.0,0.7419508,996998,0.16341,-1.6474311,0.0,89825,-0.006594715,2.9606276,38827.557282447815,11.099181742276649
0.00273,25.67744045185338,1,-10.104681172963112,0.07823687,-0.17417116,89892,0.0018275207423202363,0.7933671,2.9180765,-3.6152365,-13.35,-0.88654596,1.5148139,1.0,0.74192214,997998,0.0486,-1.6147149,0.0,89892,-0.0066318014,2.9629004,38866.72434782982,11.102144795977395
0.00272,25.676541205189586,1,-10.107134123296502,0.07755476,-0.19215019,89962,0.0017360695651018221,0.7928688,2.8810527,-3.6151826,-13.17,-0.96438146,1.5635712,1.0,0.74188155,998998,0.02354,-1.6569493,0.0,89962,-0.006593709,2.9382162,38907.031598091125,11.104599719881728
0.00271,25.66733558896041,1,-10.1084160724995,0.0726088,-0.1920696,90042,0.001814472324840208,0.7971206,2.8892682,-3.615269,-12.01,-0.94613045,1.5101451,1.0,0.7418457,999998,0.00395,-1.6613858,0.0,90042,-0.00661383,2.9403026,38959.94566845894,11.105883920836943
0.00271,25.66648610184402,1,-10.110368857916463,0.08306541,-0.17412733,90116,0.0018521600696652784,0.80085284,2.917088,-3.6149275,-11.91,-0.927477,1.567347,1.0,0.7417845,1000998,0.04614,-1.6189857,0.0,90116,-0.0065912046,2.978556,39000.19644403458,11.10783878556527
0.0027,25.6664073337838,1,-10.110817941952506,0.07673128,-0.17960198,90202,0.001800099464236646,0.79792047,2.913615,-3.6149938,-11.21,-0.92157346,1.5577039,1.0,0.74175006,1001998,0.02395,-1.6457124,0.0,90202,-0.0066028717,2.957531,39039.27756500244,11.108290281811934
0.0027,25.66649536094748,1,-10.112243428558768,0.08563652,-0.17094441,90277,0.0017956253820564341,0.800057,2.8556538,-3.6150787,-11.78,-0.9272224,1.5898776,1.0,0.74169904,1002998,0.03088,-1.6139166,0.0,90277,-0.0066207685,2.9220195,39078.104972839355,11.109717868338558
0.00269,25.666486191100525,1,-10.114317019722424,0.07840872,-0.16061951,90354,0.0018015765667640457,0.8007887,2.8989546,-3.615126,-12.17,-0.87568116,1.5526419,1.0,0.74165314,1003998,0.06488,-1.5954443,0.0,90354,-0.006656129,2.948826,39117.08024716377,11.111793611793612
0.00269,25.66627176562696,1,-10.116559396633711,0.076716274,-0.1827055,90426,0.0017431228742072556,0.8025306,2.9259763,-3.6153767,-12.42,-0.9617429,1.5276397,1.0,0.7416133,1004998,0.07634,-1.7031173,0.0,90426,-0.006625406,2.9753475,39156.36868405342,11.114037997920953
0.00268,25.666817458692453,1,-10.118175489773593,0.080645196,-0.16024862,90501,0.0017584931989546582,0.8071267,2.9195266,-3.6157444,-12.24,-0.86242044,1.4797063,1.0,0.7415846,1005998,0.02794,-1.6227862,0.0,90501,-0.006632739,2.9560444,39194.49700450897,11.115656180594689
0.00268,25.667364824517307,1,-10.120242892630417,0.07612682,-0.17532128,90575,0.0017293040137046107,0.8007294,2.8789392,-3.616008,-12.53,-0.9498295,1.4897314,1.0,0.74154806,1006998,0.02207,-1.650038,0.0,90575,-0.0066194986,2.9275599,39232.62114691734,11.11772564173337
0.00267,25.667371659976283,1,-10.122979667038095,0.076851785,-0.16179417,90641,0.0018128425326326,0.79678494,2.8886142,-3.6168005,-13.7,-0.8795955,1.5104675,0.99,0.741494,1007998,0.05144,-1.6021489,0.0,90641,-0.0065578194,2.9349566,39271.57066774368,11.120453216535564
0.00267,25.667375845415112,1,-10.124971063857933,0.07842882,-0.19060391,90717,0.0017342837439701135,0.78992206,2.885052,-3.6171465,-12.18,-0.9023626,1.5225488,1.0,0.7414535,1008998,0.00588,-1.588471,0.0,90717,-0.0065499297,2.9443944,39310.52422642708,11.122446729940364
0.00266,25.667984607730567,1,-10.126573634531297,0.08463043,-0.1908725,90793,0.001835781694858208,0.80245817,2.8777642,-3.6169474,-12.12,-0.87595654,1.5086887,1.0,0.7414069,1009998,0.02209,-1.5698098,0.0,90793,-0.006487177,2.9251068,39348.55094528198,11.124051413655238
0.00266,25.66796528269381,1,-10.127270926637102,0.07237415,-0.19322221,90877,0.001736722974256978,0.7983827,2.882735,-3.6170816,-11.15,-0.9247963,1.5225095,1.0,0.7413689,1010998,0.02206,-1.6235878,0.0,90877,-0.0064361105,2.9432294,39387.53963804245,11.124751037116102
0.00265,25.667637421126592,1,-10.13145798051334,0.08251407,-0.1731854,90934,0.0018622992088590878,0.8006678,2.9163141,-3.6181629,-13.86,-0.8350097,1.5754336,0.99,0.7413119,1011998,0.04272,-1.5813179,0.0,90934,-0.0064340234,2.9457722,39427.00231409073,11.128928673543449
0.00264,25.667491249774404,1,-10.133154592503873,0.081543915,-0.18153767,91007,0.001754194794833207,0.7969588,2.8869758,-3.6183038,-13.31,-0.8909335,1.5555192,1.0,0.74127066,1012998,0.01732,-1.6065828,0.0,91007,-0.006437349,2.933262,39466.18663048744,11.13062731438241
0.00264,25.66720395238403,1,-10.135784712005094,0.088651955,-0.19587028,91078,0.0017248018438218583,0.80144584,2.8712082,-3.6180606,-13.59,-0.9029428,1.5346961,1.0,0.7412145,1013998,0.01554,-1.5774037,0.0,91078,-0.0063500544,2.928814,39505.58860564232,11.133259404027317
0.00263,25.667399342898392,1,-10.139682888023263,0.08963605,-0.17117958,91135,0.001734106704336289,0.7991677,2.8778496,-3.6185257,-15.24,-0.8449107,1.5374838,1.0,0.7411733,1014998,0.04101,-1.5659988,0.0,91135,-0.006324592,2.918845,39544.24780011177,11.13715915948867
0.00263,25.66766477943051,1,-10.140331067748301,0.08051222,-0.17271626,91220,0.001672627995961471,0.80400056,2.8796258,-3.618705,-11.5,-0.90404886,1.5745429,1.0,0.7411374,1015998,0.00833,-1.6035119,0.0,91220,-0.006359823,2.926811,39582.798385858536,11.137809690857269
0.00262,25.667666089339335,1,-10.142800806239594,0.08223689,-0.15461712,91288,0.001706062068666202,0.7991595,2.8675451,-3.6188824,-12.86,-0.90354156,1.5420116,1.0,0.7410865,1016998,0.18687,-1.6251516,0.0,91288,-0.0063544516,2.9128804,39621.75588774681,11.140281307510296
0.00262,25.667976974849175,1,-10.14556082183084,0.08413812,-0.16723533,91357,0.0017203224886618669,0.8049747,2.869547,-3.6191494,-14.29,-0.89102757,1.5775137,1.0,0.74104035,1017998,0.00443,-1.6019051,0.0,91357,-0.0063204854,2.9248521,39660.235046863556,11.143043226025373
0.00261,25.668308873158786,1,-10.146503641811938,0.09183883,-0.17529225,91438,0.001707579686443364,0.79428124,2.8663654,-3.6190794,-11.6,-0.8964826,1.5654941,1.0,0.74100286,1018998,0.06579,-1.5828893,0.0,91438,-0.0062947404,2.9293308,39698.68077540398,11.143988276209017
0.00261,25.668441745442927,1,-10.149645366818575,0.07515898,-0.17123426,91503,0.0017437845291541393,0.8009674,2.850164,-3.6193595,-13.6,-0.853558,1.5147681,0.99,0.7409428,1019998,0.05207,-1.5639167,0.0,91503,-0.0062441146,2.8969798,39737.43362045288,11.147120859425375
0.0026,25.668666631962047,1,-10.151920850896543,0.08476446,-0.17780578,91574,0.0017620068154540576,0.79495525,2.867169,-3.6193562,-14.4,-0.90568745,1.5588539,0.99,0.74090207,1020998,0.00275,-1.6037937,0.0,91574,-0.0062842024,2.9132555,39776.04347896576,11.149398300827746
0.0026,25.668575067650433,1,-10.153827688547485,0.09384867,-0.18392289,91648,0.0016999367462344074,0.7916556,2.8739161,-3.6193495,-13.02,-0.84151495,1.5501132,1.0,0.74085206,1021998,0.14316,-1.5357223,0.0,91648,-0.0062441197,2.9171875,39815.14350938797,11.15130717527933
0.00259,25.668337108849403,1,-10.155402679807683,0.089651994,-0.19988401,91723,0.0016647503513974977,0.79710597,2.8941581,-3.6195447,-12.18,-0.86565435,1.5895864,1.0,0.74081594,1022998,0.02987,-1.5676304,0.0,91723,-0.006248312,2.9365683,39854.471119880676,11.152884227511093
0.00259,25.668407588461825,1,-10.156835833251638,0.07726489,-0.16572006,91803,0.0016299727913392464,0.8023099,2.8755376,-3.619491,-11.31,-0.7893702,1.5316861,1.0,0.74076825,1023998,0.00171,-1.5045716,0.0,91803,-0.0062352424,2.9260201,39893.320085048676,11.154319575612998
0.00258,25.667619649908964,1,-10.158590739894208,0.08288513,-0.17461546,91878,0.001605849434618732,0.79015946,2.8586316,-3.6202898,-12.1,-0.8738637,1.5381246,1.0,0.7407311,1024998,0.0713,-1.5952352,0.0,91878,-0.006227636,2.9064045,39933.504313230515,11.156076536276366
0.00258,25.66762597682038,1,-10.159898642770141,0.08090022,-0.16759391,91952,0.0017004137606201294,0.78989416,2.889194,-3.620444,-12.1,-0.85735834,1.5600117,1.0,0.7406806,1025998,0.01128,-1.5769962,0.0,91952,-0.0062161847,2.9297957,39972.45405268669,11.157386462502176
0.00257,25.667580100358823,1,-10.163849974459575,0.075333245,-0.19668166,92011,0.0017173922931970136,0.7960618,2.8875086,-3.6209953,-15.03,-0.8816702,1.5916989,1.0,0.7406181,1026998,0.03338,-1.565135,0.0,92011,-0.0061640637,2.9437966,40011.485149145126,11.161339405071132
0.00257,25.666911579312544,1,-10.165832310749618,0.07610167,-0.17287008,92087,0.0016469540458171714,0.79237217,2.8705275,-3.6211863,-13.36,-0.9032251,1.5795883,1.0,0.7405709,1027998,0.11935,-1.6114008,0.0,92087,-0.0061519537,2.9092498,40051.487956523895,11.163323813350418
0.00256,25.66655746803231,1,-10.167684812447781,0.07996102,-0.176975,92161,0.0016849826003469156,0.7882116,2.8845897,-3.621291,-12.54,-0.8182241,1.5489599,1.0,0.740521,1028998,0.02584,-1.508743,0.0,92161,-0.0062059197,2.9316435,40091.001735687256,11.165178329228198
0.00256,25.667182591934978,1,-10.169989916403734,0.08793358,-0.18085329,92229,0.0016379605502705693,0.79751605,2.882639,-3.621508,-13.45,-0.8573398,1.5486523,1.0,0.74047214,1029998,0.00318,-1.5551293,0.0,92229,-0.0061644726,2.9305341,40128.985575675964,11.167485281202225
0.00255,25.66755712312294,1,-10.17224082079284,0.08087062,-0.18895036,92301,0.002420320357901957,0.7927566,2.864321,-3.6220555,-13.62,-0.8909981,1.5506493,0.99,0.7404099,1030998,0.01736,-1.5848532,0.0,92301,-0.006167027,2.9167142,40167.35971617699,11.16972730522963
0.00255,25.66808639322075,1,-10.175170786103262,0.08445218,-0.1875184,92367,0.0022737183442685794,0.7895634,2.8462083,-3.6223707,-15.01,-0.8799607,1.5379841,0.99,0.7403679,1031998,0.14749,-1.5877547,0.0,92367,-0.0061634965,2.8845644,40205.49035835266,11.172659066549741
0.00254,25.668670615492044,1,-10.176474406126953,0.085808314,-0.18051362,92444,0.0017648484333569784,0.79218704,2.8725047,-3.6226056,-11.75,-0.8091657,1.5586026,1.0,0.7403363,1032998,0.15905,-1.4942291,0.0,92444,-0.006130683,2.9284627,40243.53327345848,11.17396477867682
0.00254,25.668698185191158,1,-10.1784046692607,0.08164535,-0.18758518,92520,0.0017150664389101317,0.7951931,2.8497288,-3.622844,-12.6,-0.87171924,1.5567669,1.0,0.7402958,1033998,0.0983,-1.5628024,0.0,92520,-0.006158612,2.9100313,40282.448004961014,11.17589710332901
0.00253,25.668780307160873,1,-10.180645858084027,0.07695497,-0.18724091,92590,0.0016232269610307775,0.78582007,2.8604786,-3.623154,-13.09,-0.8676554,1.5716304,1.0,0.74026144,1034998,0.05421,-1.5487173,0.0,92590,-0.006200813,2.917267,40321.276960372925,11.178140187925262
0.00253,25.669162924234705,1,-10.182560837425134,0.08070056,-0.1791646,92665,0.001655913194650817,0.78828335,2.8278527,-3.6234114,-12.54,-0.87223125,1.5601535,1.0,0.74020666,1035998,0.0014,-1.5520612,0.0,92665,-0.006135102,2.881068,40359.63319325447,11.180057195273296
0.00252,25.669485797858766,1,-10.185573013836017,0.085983254,-0.18172061,92729,0.0017577897735656836,0.7925044,2.8205833,-3.624415,-14.21,-0.8319126,1.5009407,0.99,0.74014693,1036998,0.08768,-1.5229601,0.0,92729,-0.0060936376,2.8740265,40398.082305431366,11.183060315543141
0.00252,25.669226118318914,1,-10.187483163259808,0.07984546,-0.20196523,92803,0.0017890335948962208,0.7889552,2.816507,-3.6246736,-14.06,-0.91243505,1.5627693,0.99,0.7401087,1037998,0.0272,-1.5657817,0.0,92803,-0.0060764365,2.8887355,40437.44814181328,11.184972468562439
0.00251,25.669748936814877,1,-10.189800906633932,0.08252181,-0.17885546,92871,0.0017621178966884523,0.7963088,2.853543,-3.625033,-13.48,-0.79910123,1.5470623,1.0,0.740061,1038998,0.00706,-1.5262916,0.0,92871,-0.0060133757,2.8992283,40475.58090877533,11.187292050263268
0.00251,25.669490538052987,1,-10.191659673358725,0.08649355,-0.16582651,92946,0.001667915938818501,0.7974759,2.8338525,-3.625163,-12.45,-0.8446232,1.58425,1.0,0.7400162,1039998,0.05815,-1.5285869,0.0,92946,-0.006021609,2.8887913,40514.94510412216,11.189152841434812
0.0025,25.669451664534925,1,-10.19458779512321,0.091458276,-0.16723984,93012,0.0016491809157554579,0.79310656,2.8630743,-3.6251926,-13.51,-0.8126475,1.540113,1.0,0.73996407,1040998,0.0062,-1.5179187,0.0,93012,-0.006060694,2.909884,40553.96327137947,11.192082742011783
0.0025,25.670052691032634,1,-10.19675988096645,0.087677605,-0.15338698,93083,0.0017053788011020653,0.7992931,2.8249705,-3.625438,-12.88,-0.90382755,1.5438694,1.0,0.7399277,1041998,0.02946,-1.5942105,0.0,93083,-0.0059864037,2.8726737,40591.9696598053,11.194256738609628
0.00249,25.670636235180417,1,-10.1986538853763,0.09477672,-0.1715731,93157,0.0016830792949501588,0.78738695,2.8240569,-3.625335,-12.81,-0.94907874,1.5656029,1.0,0.73987603,1042998,0.00172,-1.6045816,0.0,93157,-0.0059510414,2.8828554,40630.00193858147,11.196152731410415
0.00249,25.671679860694102,1,-10.199980693738336,0.08946636,-0.1813342,93234,0.0017369927859723273,0.78959364,2.8271427,-3.625827,-12.17,-0.90702677,1.5490804,1.0,0.739842,1043998,0.00575,-1.576031,0.0,93234,-0.0059392247,2.8896093,40667.30364608765,11.197481605422915
0.00248,25.67235698708724,1,-10.20208558843388,0.07868432,-0.16014013,93307,0.0016658073634040372,0.79364663,2.8065903,-3.6258888,-12.7,-0.92386436,1.5944747,1.0,0.7397956,1044998,0.00052,-1.598192,0.0,93307,-0.0059680026,2.8526065,40705.18342065811,11.199588455314178
0.00248,25.672652612372314,1,-10.205586556277915,0.082419455,-0.19052035,93367,0.0026347557973971864,0.7931514,2.7873194,-3.6269825,-14.45,-0.9801532,1.5417757,0.98,0.73972636,1045998,0.04488,-1.6448053,0.0,93367,-0.005929037,2.8436818,40743.66664767265,11.203069607034605
0.00247,25.673008173561858,1,-10.206945261918776,0.091928,-0.18508248,93445,0.0016834064667425848,0.791633,2.8547044,-3.6269252,-11.45,-0.88928217,1.5874016,1.0,0.7396849,1046998,0.12699,-1.5624564,0.0,93445,-0.0059204497,2.9111805,40782.053778886795,11.204430413612286
0.00247,25.67356164259506,1,-10.208759717276703,0.09131898,-0.16841002,93519,0.0016639975457129804,0.7903557,2.8027985,-3.6270003,-12.55,-0.9180269,1.5374627,1.0,0.7396347,1047998,0.10703,-1.5911413,0.0,93519,-0.0059467293,2.855285,40820.12517738342,11.206246858927063
0.00246,25.67433553917943,1,-10.211138180108561,0.08400809,-0.17913848,93588,0.0016991266475901525,0.7985838,2.8085368,-3.6272097,-13.23,-0.96636474,1.5989275,1.0,0.73958933,1048998,0.08415,-1.6021777,0.0,93588,-0.005943436,2.8802776,40857.84414553642,11.208627174424072
0.00246,25.674520906602634,1,-10.214851675458641,0.08690665,-0.140846,93646,0.002379489463037665,0.8014609,2.8144593,-3.6279202,-14.69,-0.91024613,1.5822796,0.99,0.73952335,1049998,0.04951,-1.6047995,0.0,93646,-0.005866753,2.8616872,40896.49827623367,11.21233154646221
0.00245,25.67462913773869,1,-10.21796198870973,0.08926463,-0.16484448,93709,0.002363727485250046,0.7997228,2.8131318,-3.6282883,-15.81,-0.83238906,1.5468125,0.99,0.73947924,1050998,0.11858,-1.506826,0.0,93709,-0.0058530252,2.875262,40935.27483344078,11.215443553980942
0.00245,25.675132319861923,1,-10.22043549659835,0.0895599,-0.16410126,93778,0.0016333898600463291,0.7967265,2.7972953,-3.6288886,-13.95,-0.9205527,1.6115199,1.0,0.73944044,1051998,0.1354,-1.6067438,0.0,93778,-0.0058385306,2.8429248,40973.420775175095,11.217918914884088
0.00244,25.675429830724013,1,-10.222264842518006,0.0916855,-0.15781105,93852,0.0015663194233479477,0.79709965,2.812139,-3.628659,-12.49,-0.9267011,1.5872855,1.0,0.73939484,1052998,0.0352,-1.6014088,0.0,93852,-0.005839981,2.8583026,41011.8937420845,11.2197502450667
0.00244,25.675816338057576,1,-10.22540595219081,0.10649715,-0.16163026,93915,0.0016151102227031826,0.79648083,2.8208039,-3.6286237,-14.33,-0.9223987,1.6114783,0.99,0.7393236,1053998,0.2061,-1.6239719,0.0,93915,-0.005825436,2.8576148,41050.22353029251,11.222882393653835
0.00243,25.67658217230817,1,-10.227358811763203,0.08474442,-0.1360621,93988,0.0016054806311954666,0.798296,2.7953556,-3.6284819,-13.5,-0.9205566,1.5943576,1.0,0.7392726,1054998,0.00114,-1.6404042,0.0,93988,-0.005808827,2.8222396,41087.94515252113,11.224837213261267
0.00243,25.677094691017874,1,-10.230091224190359,0.09040343,-0.17241067,94054,0.0015299001830078496,0.79602134,2.8028457,-3.6289425,-14.19,-0.8913778,1.5466948,1.0,0.7392341,1055998,0.04882,-1.5668181,0.0,94054,-0.0058116554,2.8549979,41126.07024693489,11.227571395155975
0.00242,25.677337441608564,1,-10.23127914758905,0.08646116,-0.16862716,94133,0.0015248660684940446,0.79631704,2.817973,-3.628854,-12.08,-0.9066926,1.5733476,1.0,0.739196,1056998,0.09965,-1.6202499,0.0,94133,-0.005826724,2.8480263,41164.62629365921,11.228761433291194
