rollout/return_history,reference_Q_mean,total/episodes,reference_action_std,rollout/error,success rate,total/steps,rollout/episodes,train/loss_critic,reference_action_mean,rollout/actions_mean,train/loss_actor,rollout/Q_mean,rollout/episode_steps,rollout/return,total/steps_per_second,errors,reference_Q_std,rollout/actions_std,reference_actor_Q_mean,rollout/goal_tolerance,total/duration,train/param_noise_distance,reference_actor_Q_std,total/epochs
-18.33,-3.1191587,165172,0.868904,0.06475,0.99,2162998,165172,0.08487355,0.12759127,0.0041907416,2.0163004,-3.8951206,13.095197733271982,-12.096759741360522,24.63824051901218,0.0007466275941368874,3.7087238,0.70134217,-2.4343123,0.001,87790.27862524986,0.0,3.7489974,1
-15.55,-3.1347227,165231,0.8688883,0.00157,1.0,2163998,165231,0.07714994,0.12094007,0.004195335,2.0492811,-3.8951895,13.096767555725016,-12.098329006058185,24.638081080787362,0.0006983563479275509,3.7228308,0.7013213,-2.4435992,0.001,87831.4343111515,0.0,3.7648914,1
-16.95,-3.0982392,165282,0.8690859,0.00146,1.0,2164998,165282,0.070007116,0.10248346,0.004178935,2.0420876,-3.895103,13.098570927263706,-12.100131895790225,24.63792812024544,0.0006809246103549585,3.7065306,0.70130193,-2.3886037,0.001,87872.56742668152,0.0,3.7611017,1
-17.82,-3.146442,165339,0.869921,0.00046,1.0,2165998,165339,0.096278355,0.10377226,0.004199925,2.0663614,-3.894649,13.100357447426196,-12.101917877814671,24.637705017014756,0.0006467478441632325,3.7194624,0.70126987,-2.4901886,0.001,87913.95134019852,0.0,3.753121,1
-16.37,-3.19739,165397,0.873813,0.00378,1.0,2166998,165397,0.087902196,0.10511852,0.004215127,2.0298018,-3.8945827,13.101724940597471,-12.103284823787614,24.637379663583552,0.0007013828340052769,3.7013638,0.7012481,-2.4959047,0.001,87955.70103597641,0.0,3.7543797,1
-16.49,-3.1366968,165450,0.86838293,0.00134,1.0,2167998,165450,0.07515398,0.14723973,0.004224682,2.0699377,-3.8944013,13.103566032033847,-12.105125415533394,24.63743017000724,0.0007635527331294705,3.715943,0.7012213,-2.4479773,0.001,87996.10937666893,0.0,3.7544298,1
-17.74,-3.08038,165502,0.8739164,0.00964,1.0,2168998,165502,0.07783857,0.10545074,0.0042226035,2.0799665,-3.894008,13.10552138342739,-12.107080276975505,24.637288243769902,0.0007307403590742937,3.707679,0.70118237,-2.4113908,0.001,88037.20517206192,0.0,3.7373157,1
-16.85,-3.148045,165556,0.8684775,0.01963,1.0,2169998,165556,0.091335684,0.12133673,0.004242621,2.021943,-3.8939586,13.10733528232139,-12.10889366739955,24.637364338228917,0.00065272431706984,3.7112255,0.70116216,-2.4592156,0.001,88077.52201938629,0.0,3.7485614,1
-14.31,-3.158812,165627,0.8754375,0.0237,1.0,2170998,165627,0.0777613,0.099454306,0.0042335135,2.0369964,-3.8937604,13.107717944538027,-12.109275661576916,24.63724722404672,0.0006901952694004133,3.701878,0.7011504,-2.4661195,0.001,88118.5296497345,0.0,3.7437036,1
-14.33,-3.141557,165688,0.8672008,0.00385,1.0,2171998,165688,0.08584691,0.10826511,0.0042456156,2.045266,-3.8936229,13.108951764762686,-12.110508908309594,24.637245271880666,0.0007128701000713692,3.705224,0.7011343,-2.4678392,0.001,88159.12558531761,0.0,3.7377079,1
-15.97,-3.136277,165738,0.86778075,0.01866,0.99,2172998,165738,0.09202224,0.119022496,0.0042438023,2.0567482,-3.8939645,13.110916024086208,-12.112478731491873,24.637265904046554,0.0010374575985689872,3.7352443,0.70110667,-2.4417272,0.001,88199.64067697525,0.0,3.771513,1
-19.16,-3.2042818,165786,0.87374866,0.04501,0.97,2173998,165786,0.09109932,0.10799619,0.0042548985,2.0567312,-3.8945422,13.113188085845609,-12.114762404545619,24.63730004452745,0.0013477838328377991,3.7154627,0.70107335,-2.5197597,0.001,88240.10731983185,0.0,3.75126,1
-16.25,-3.1087012,165850,0.8627316,0.04987,0.99,2174998,165850,0.089108616,0.15849994,0.0042686784,2.023063,-3.894535,13.114235755200482,-12.115809466385288,24.637292381261172,0.0007327711084230439,3.6967518,0.70105636,-2.4364727,0.001,88280.72364211082,0.0,3.7350795,1
-17.14,-3.1469069,165900,0.86841923,0.01625,1.0,2175998,165900,0.08592287,0.116527,0.0042810417,2.02453,-3.8940442,13.116244725738397,-12.11781796262809,24.63731115701075,0.0006908182992404178,3.6746883,0.70102656,-2.4678783,0.001,88321.24520945549,0.0,3.7113678,1
-16.39,-3.183122,165964,0.8776975,0.00139,1.0,2176998,165964,0.077885434,0.07081575,0.0042832876,2.0198362,-3.8939857,13.117182039478442,-12.118754669687402,24.637437171481857,0.0006994946623239892,3.7039278,0.7010077,-2.488064,0.001,88361.38210511208,0.0,3.7448494,1
-16.23,-3.1308334,166015,0.8732643,0.00219,1.0,2177998,166015,0.08148041,0.11240762,0.004304563,2.044494,-3.8939798,13.119212119386802,-12.120784266481945,24.637326381513223,0.0007132117545476344,3.70355,0.70098454,-2.4474976,0.001,88402.36827135086,0.0,3.7449548,1
-17.52,-3.0636892,166073,0.8743533,0.12571,1.0,2178998,166073,0.07928844,0.08337305,0.0043312255,2.0195594,-3.8938384,13.120711976058722,-12.122283574090911,24.637417012912653,0.0007128839289761224,3.7021685,0.70096326,-2.3867445,0.001,88442.63174414635,0.0,3.7413943,1
-18.67,-3.1701736,166117,0.8705485,0.12152,1.0,2179998,166117,0.08552503,0.10665993,0.0043195733,2.0662422,-3.894021,13.123220380815932,-12.124791562573368,24.637352666767207,0.0007466136982178539,3.7062929,0.7009402,-2.4785676,0.001,88483.45150899887,0.0,3.7544918,1
-20.13,-3.2332525,166165,0.87204915,0.00397,0.99,2180998,166165,0.072044656,0.10165434,0.0043341485,2.0366678,-3.8944113,13.125297144404659,-12.126873890410135,24.63720562956116,0.0009707248252535519,3.7112226,0.70091224,-2.5481138,0.001,88524.56860542297,0.0,3.7578676,1
-17.78,-3.1256633,166225,0.87024176,0.0004,0.99,2181998,166225,0.07675529,0.11051475,0.0043460396,2.0679672,-3.8942332,13.126785982854564,-12.128362159723267,24.636964013918682,0.0009618916798317272,3.688256,0.7008838,-2.434959,0.001,88566.02618598938,0.0,3.728135,1
-16.09,-3.1837773,166282,0.868173,0.00636,1.0,2182998,166282,0.08071601,0.105743356,0.00432572,1.9851276,-3.8942451,13.128065575347902,-12.129641211917106,24.63699320385075,0.0007122369134637906,3.6670256,0.7008635,-2.503398,0.001,88606.5106215477,0.0,3.7103505,1
-18.88,-3.1832614,166326,0.8707619,0.0332,0.99,2183998,166326,0.084653385,0.09539918,0.0043208855,2.0252187,-3.8942738,13.130791337493838,-12.132372569532123,24.636908851493153,0.0014789560112594574,3.6920624,0.7008348,-2.5101473,0.001,88647.40350198746,0.0,3.72622,1
-17.42,-3.192934,166387,0.8727283,0.03448,1.0,2184998,166387,0.079363436,0.11904506,0.004332924,1.9750737,-3.8941205,13.132005505237789,-12.133586157572406,24.636572810462116,0.0007159544667637187,3.6780143,0.70081234,-2.5034432,0.001,88689.20270729065,0.0,3.721393,1
-15.41,-3.1415887,166447,0.87085366,0.04894,1.0,2185998,166447,0.08476291,0.102155186,0.0043275184,2.056389,-3.8940306,13.133255630921555,-12.134835713470354,24.63633361723483,0.0006857636327554594,3.6821852,0.70079803,-2.4673436,0.001,88730.65424275398,0.0,3.7171915,1
-15.6,-3.1758275,166508,0.8706872,0.09101,1.0,2186998,166508,0.085627384,0.114685,0.004348552,2.0106132,-3.8940828,13.134425973526797,-12.136005477214308,24.63611449100868,0.0006567951338645823,3.698569,0.7007816,-2.4915776,0.001,88772.03427505493,0.0,3.7374933,1
-14.37,-3.1509662,166576,0.87404335,0.06929,1.0,2187998,166576,0.07570318,0.09431668,0.0043405476,1.975138,-3.8938086,13.135085486504659,-12.136664345403899,24.636034989408664,0.000698780569238099,3.6609232,0.7007623,-2.4666116,0.001,88812.91169381142,0.0,3.6983147,1
-13.76,-3.2163296,166643,0.8679796,0.00182,1.0,2188998,166643,0.08285663,0.10941469,0.0043310965,1.9940473,-3.893703,13.135787281794014,-12.137365505901839,24.63587258988971,0.0006748268160911619,3.6894975,0.7007484,-2.52808,0.001,88854.0883629322,0.0,3.7377367,1
-14.8,-3.1604698,166706,0.8699761,0.01509,1.0,2189998,166706,0.07047168,0.12558742,0.004313375,2.0605752,-3.8937151,13.136857701582427,-12.138435329262293,24.63564167933292,0.0006610001184005516,3.6766524,0.7007314,-2.487996,0.001,88895.5127902031,0.0,3.7048888,1
-14.52,-3.2136555,166770,0.869517,0.06282,1.0,2190998,166770,0.10255153,0.1129419,0.004312218,2.0474787,-3.8935444,13.137764585956706,-12.139341608202914,24.63540800837498,0.0006975298419056708,3.6577432,0.7007161,-2.539889,0.001,88936.94795942307,0.0,3.6869965,1
-15.95,-3.1778288,166821,0.87006694,0.0022,0.99,2191998,166821,0.07837231,0.12000533,0.0043396824,2.0039268,-3.8938987,13.139568759328862,-12.141151293901848,24.635260075026476,0.0007400583492924757,3.6508222,0.7006978,-2.5026042,0.001,88978.07424497604,0.0,3.6842794,1
-15.89,-3.1811905,166889,0.8705068,0.08589,0.99,2192998,166889,0.07808872,0.109992616,0.004332191,2.017282,-3.8938198,13.140386724110037,-12.141968613869098,24.635073154324466,0.0007324586868222766,3.6915784,0.7006779,-2.5073464,0.001,89019.34190583229,0.0,3.724084,1
-14.89,-3.2114267,166952,0.86766696,0.00212,1.0,2193998,166952,0.09235934,0.13097513,0.0043101497,2.0300941,-3.8937001,13.141471800277925,-12.143053093104605,24.6347589775069,0.0006960125339473584,3.6860707,0.70066524,-2.5230005,0.001,89061.07025456429,0.0,3.7298515,1
-16.3,-3.1740215,167004,0.8774451,0.04917,1.0,2194998,167004,0.07492463,0.0893363,0.0043051317,2.0287104,-3.893816,13.143325908361476,-12.144906708821345,24.634234424077313,0.0006826021477568041,3.6846704,0.70065,-2.4824214,0.001,89103.56060647964,0.0,3.7273855,1
-17.69,-3.1394286,167057,0.8766025,0.00176,1.0,2195998,167057,0.094352014,0.073908955,0.0043284255,2.0529647,-3.8937173,13.14502235763841,-12.146602656578294,24.634097552055433,0.000695863945691128,3.69232,0.70063794,-2.4547338,0.001,89144.64982366562,0.0,3.7364874,1
-16.58,-3.1920938,167111,0.86960053,0.05102,1.0,2196998,167111,0.085267544,0.1125463,0.0043380377,2.0548375,-3.8934844,13.146357810078332,-12.147937598362764,24.63403564461225,0.0007117265958730155,3.6782668,0.7006086,-2.5158424,0.001,89185.46809363365,0.0,3.713648,1
-17.85,-3.1505475,167158,0.8681815,0.09899,0.99,2197998,167158,0.0947803,0.115174346,0.0043516275,2.0177937,-3.893932,13.1491403342945,-12.150725660752103,24.633647429494744,0.0014323440731375367,3.6475723,0.7005846,-2.4680886,0.001,89227.46849775314,0.0,3.6889126,1
-18.77,-3.2366543,167212,0.8690681,0.08291,0.99,2198998,167212,0.075585656,0.11328864,0.004366105,2.0499475,-3.893973,13.150850417434155,-12.152435231921155,24.63331725470188,0.0014121789459801551,3.7141125,0.7005581,-2.554127,0.001,89269.25989151001,0.0,3.7334793,1
-16.74,-3.255053,167261,0.86342967,0.00213,1.0,2199998,167261,0.068261735,0.12108048,0.0043820874,2.0305514,-3.8939772,13.15224110820813,-12.153825458415291,24.63143427985396,0.0006895104418797024,3.6731884,0.7005348,-2.5935693,0.001,89316.68269920349,0.0,3.6996546,1
-19.13,-3.1905842,167312,0.86880213,0.10367,0.99,2200998,167312,0.08255314,0.079142444,0.004403094,2.0088117,-3.8943236,13.155015778904083,-12.156605623027637,24.631270454823326,0.0014779141054749312,3.69321,0.7005256,-2.502778,0.001,89357.87555241585,0.0,3.7306767,1
-20.5,-3.2090425,167359,0.8686087,0.00119,0.99,2201998,167359,0.07835958,0.12687814,0.0043978966,2.0369983,-3.893833,13.15727268924886,-12.158862086891055,24.6311537695324,0.0014586064926792519,3.6755629,0.70048517,-2.5480351,0.001,89398.89785933495,0.0,3.705163,1
-16.81,-3.1883774,167424,0.87438977,0.02737,1.0,2202998,167424,0.0775512,0.09651964,0.004394508,2.0686364,-3.8936331,13.158113532110091,-12.159702312691131,24.631122633198146,0.0006953064058612382,3.6646013,0.7004689,-2.5127,0.001,89439.60991168022,0.0,3.6993642,1
-15.48,-3.1913784,167482,0.8717568,0.15605,1.0,2203998,167482,0.090157025,0.07992928,0.004417846,2.0160239,-3.8935745,13.159599240515398,-12.161187470892395,24.631037490675066,0.0007137618194873657,3.6869884,0.7004432,-2.5163817,0.001,89480.5182621479,0.0,3.7074933,1
-17.09,-3.2339287,167535,0.872929,0.00137,1.0,2204998,167535,0.09210088,0.07743816,0.0044383327,1.9896913,-3.893444,13.16141104843764,-12.162998776375085,24.63116011485815,0.0007117019692784379,3.6537316,0.70041895,-2.5603292,0.001,89520.67177176476,0.0,3.6808777,1
-17.32,-3.201747,167586,0.87305593,0.00249,1.0,2205998,167586,0.08110306,0.1066947,0.004432884,2.0261178,-3.8933082,13.163313164584153,-12.164900409342069,24.631197898482846,0.0006883953203559331,3.6597974,0.70040184,-2.517541,0.001,89561.13336801529,0.0,3.6974998,1
-19.02,-3.221218,167634,0.8719099,0.00888,0.99,2206998,167634,0.09160712,0.092253625,0.004454427,1.9973761,-3.893536,13.165539210422706,-12.167131966068936,24.63094966932503,0.0020898295348510515,3.6580238,0.70038116,-2.5468292,0.001,89602.63528728485,0.0,3.6956627,1
-13.65,-3.2093415,167712,0.8730485,0.00123,1.0,2207998,167712,0.09498295,0.08001024,0.004456911,2.0436482,-3.8933148,13.165360856706736,-12.166952871589391,24.630563953760436,0.0006909340236533536,3.6570482,0.7003672,-2.5578904,0.001,89644.63843154907,0.0,3.6800241,1
-13.45,-3.2325273,167777,0.8715314,0.0006,1.0,2208998,167777,0.07674863,0.08213786,0.00445033,2.0587015,-3.8933392,13.166286201326761,-12.16787759943258,24.63044697601178,0.0006944485409595516,3.667093,0.70035404,-2.5453758,0.001,89685.66433858871,0.0,3.7046168,1
-15.42,-3.1651306,167834,0.873412,0.00344,1.0,2209998,167834,0.09025972,0.08229665,0.004452716,2.0151882,-3.8931868,13.167647794844907,-12.169238652478043,24.63004156652327,0.000672553246123283,3.674219,0.70033115,-2.479679,0.001,89727.74138569832,0.0,3.7084537,1
-14.89,-3.2159138,167898,0.87466633,0.0544,1.0,2210998,167898,0.0729007,0.10357226,0.004445885,1.9408388,-3.8932958,13.168620233713327,-12.170210484937284,24.629799884970918,0.0006998515469981326,3.6819909,0.70032114,-2.518536,0.001,89769.2230682373,0.0,3.727129,1
-15.29,-3.258346,167961,0.86585224,0.03629,1.0,2211998,167961,0.07531151,0.08940045,0.0044413926,1.9871079,-3.8933134,13.169664386375409,-12.171254041116688,24.629665676592122,0.0007150289976941927,3.6423197,0.7003055,-2.5777078,0.001,89810.31366991997,0.0,3.6878707,1
-16.63,-3.2184641,168012,0.87180096,0.19712,0.99,2212998,168012,0.07652084,0.0873952,0.00444143,1.9964808,-3.8934793,13.171642501726067,-12.173237625883866,24.629707543101624,0.0015205287645663095,3.6350055,0.70028305,-2.5569453,0.001,89850.7623822689,0.0,3.6639566,1
-17.36,-3.2023354,168071,0.8694507,0.04963,0.99,2213998,168071,0.09086847,0.099572234,0.0044407565,2.04703,-3.8934233,13.172962616989249,-12.174557181191282,24.629300628625412,0.001474861889999375,3.6383393,0.7002652,-2.528814,0.001,89892.84890317917,0.0,3.6765313,1
-14.62,-3.1871471,168132,0.87187773,0.00137,1.0,2214998,168132,0.08788677,0.085574806,0.0044314247,2.0054843,-3.8933923,13.173869340756072,-12.175463326433992,24.629194045727672,0.0006944256470234716,3.6446714,0.70024824,-2.5187268,0.001,89933.84013652802,0.0,3.6699703,1
-15.27,-3.2298603,168193,0.8694849,0.03398,0.99,2215998,168193,0.08023208,0.09303812,0.004440603,2.0303423,-3.8934572,13.175274833078666,-12.176874186202754,24.628991590349163,0.0007032099573318875,3.6523292,0.70023245,-2.560398,0.001,89975.18196678162,0.0,3.6842368,1
-14.9,-3.2690287,168255,0.8723537,0.00185,1.0,2216998,168255,0.07501101,0.077612385,0.004413724,2.0325258,-3.89353,13.176357314790051,-12.177956078571217,24.628770916968477,0.0007150183064174035,3.644743,0.7002301,-2.6033468,0.001,90016.59106230736,0.0,3.6743913,1
-15.79,-3.2178168,168314,0.86680216,0.00124,1.0,2217998,168314,0.07413153,0.113638125,0.004406441,2.0400984,-3.8934689,13.177644165072424,-12.179242368430433,24.628634863270825,0.0007356423331727966,3.6459272,0.7002131,-2.5590267,0.001,90057.69147634506,0.0,3.6742206,1
-16.95,-3.2411976,168371,0.8636734,0.03752,1.0,2218998,168371,0.10673441,0.124598235,0.0044275247,2.0585003,-3.893475,13.179080720551639,-12.180678382856906,24.628425360998083,0.0007266783476781571,3.6174393,0.7001939,-2.5590754,0.001,90099.06104326248,0.0,3.6567156,1
-15.54,-3.2047672,168441,0.8646583,0.02287,1.0,2219998,168441,0.07867127,0.1168774,0.004428379,2.0548725,-3.8934743,13.17968309378358,-12.181280092139087,24.628164563154016,0.0006909783822506822,3.6381843,0.7001805,-2.539632,0.001,90140.61905860901,0.0,3.6789122,1
-15.7,-3.2625065,168491,0.87405413,0.01709,1.0,2220998,168491,0.092118256,0.121192314,0.0044077407,2.0305548,-3.8938212,13.181641749410948,-12.18323827385439,24.628045661345524,0.0006586472314410992,3.6499243,0.7001679,-2.586968,0.001,90181.65836381912,0.0,3.686495,1
-18.11,-3.2322958,168546,0.8703483,0.078,0.99,2221998,168546,0.0796217,0.11371551,0.004422743,2.064274,-3.8936741,13.18332087382673,-12.184922810390042,24.627841764976743,0.0018976728264948903,3.632665,0.7001474,-2.5441499,0.001,90223.00943803787,0.0,3.6759648,1
-14.34,-3.254818,168610,0.87019485,0.0005,1.0,2222998,168610,0.09262699,0.109132506,0.004423429,2.0908642,-3.893914,13.184271395528143,-12.18587272403772,24.627735320804568,0.00069414882077243,3.6531844,0.70013887,-2.5711708,0.001,90264.00401997566,0.0,3.6838536,1
-15.91,-3.278943,168666,0.87643737,0.1371,1.0,2223998,168666,0.07682476,0.08404914,0.004423601,2.0029106,-3.8940148,13.18578136672477,-12.187382163565864,24.627613611064334,0.0007007575297329144,3.6379054,0.7001232,-2.6175778,0.001,90305.05493235588,0.0,3.663359,1
-16.82,-3.2677345,168723,0.87530565,0.00143,1.0,2224998,168723,0.077323064,0.0974406,0.0044126203,2.0892,-3.8939083,13.187277371786893,-12.18887762782786,24.62758185096795,0.0006778460334749331,3.6283903,0.7001036,-2.6036942,0.001,90345.7762708664,0.0,3.657412,1
-16.19,-3.2381968,168780,0.87739426,0.00528,1.0,2225998,168780,0.07940766,0.07198428,0.00441087,2.0915246,-3.8935902,13.188742742031046,-12.190342457637161,24.62739409215138,0.0006884041989685735,3.632122,0.70007247,-2.5806086,0.001,90387.0702548027,0.0,3.6552393,1
-17.0,-3.2245111,168837,0.8714217,0.09849,1.0,2226998,168837,0.07799377,0.09216157,0.0044161975,2.0533206,-3.893415,13.190088665399172,-12.19168784093534,24.627104511069714,0.0006821532361417789,3.6427112,0.70005554,-2.539591,0.001,90428.73874998093,0.0,3.6815393,1
-16.22,-3.2489102,168898,0.8707094,0.10452,1.0,2227998,168898,0.08229015,0.08250889,0.0044249757,2.0269196,-3.893249,13.191381780719725,-12.192980378690097,24.626939369769406,0.0006634702415033384,3.6454782,0.7000405,-2.5781026,0.001,90469.95107865334,0.0,3.6826453,1
-16.22,-3.2626648,168949,0.8714668,0.00472,1.0,2228998,168949,0.07527141,0.10390383,0.004429052,2.0262902,-3.8935244,13.192845178130678,-12.194443293538287,24.626793476214516,0.0006621859290407942,3.6329925,0.7000408,-2.6002069,0.001,90511.09321856499,0.0,3.6616902,1
-15.94,-3.2622848,169012,0.8709658,0.03204,1.0,2229998,169012,0.089425355,0.105577916,0.0044491333,2.0384202,-3.8935268,13.194270229332828,-12.195867749035571,24.62634295254026,0.0006573692214537049,3.640776,0.70002556,-2.578541,0.001,90553.35598540306,0.0,3.6866488,1
-14.78,-3.24528,169077,0.8734063,0.01213,1.0,2230998,169077,0.075449795,0.07735505,0.0044392436,2.0698843,-3.8933105,13.195165516303224,-12.196762421855132,24.62598215496147,0.0006897250858431558,3.6112597,0.70001155,-2.5821767,0.001,90595.29020857811,0.0,3.6502514,1
-16.58,-3.2302454,169125,0.8722495,0.10411,0.99,2231998,169125,0.08798515,0.0885599,0.00443183,2.0093377,-3.8935368,13.197274205469327,-12.198876570583888,24.625724038707734,0.000711607299679081,3.6539066,0.699989,-2.5663095,0.001,90636.84773254395,0.0,3.689158,1
-16.01,-3.2662282,169196,0.8678112,0.00484,0.99,2232998,169196,0.07842528,0.08129189,0.0044551496,2.042096,-3.8933318,13.197664247381734,-12.199265940093147,24.625560116260658,0.000684169717006064,3.6299548,0.6999731,-2.6152327,0.001,90678.059278965,0.0,3.6542485,1
-14.99,-3.2517784,169253,0.87047225,0.13412,0.99,2233998,169253,0.091422625,0.116321474,0.004466264,2.017826,-3.8936033,13.199157474313601,-12.200764535931416,24.625243720858705,0.0007020613163237423,3.6300676,0.6999545,-2.5758336,0.001,90719.83308362961,0.0,3.6697178,1
-18.1,-3.2674127,169293,0.8715928,0.06126,0.99,2234998,169293,0.07463236,0.06596588,0.004482741,2.0569544,-3.8936667,13.201124677334562,-12.20273135924108,24.625091641446144,0.0007423789119945736,3.6168094,0.69992197,-2.599608,0.001,90761.00233626366,0.0,3.6479414,1
-18.58,-3.2919717,169356,0.8772528,0.06371,0.99,2235998,169356,0.08380361,0.06488112,0.004488305,2.0226793,-3.8938704,13.202909846713432,-12.204521835659794,24.624723535196946,0.0007077952321210372,3.6231177,0.69991183,-2.6242225,0.001,90802.9686832428,0.0,3.6659384,1
-14.7,-3.2554317,169419,0.8770272,0.14437,1.0,2236998,169419,0.08172818,0.070179515,0.004503936,2.039415,-3.8937902,13.203896847461028,-12.205508236974602,24.62428994783991,0.0006723686155210879,3.6124494,0.69990236,-2.583616,0.001,90845.17786049843,0.0,3.637292,1
-16.87,-3.2758682,169468,0.87574357,0.01699,1.0,2237998,169468,0.07179943,0.09445786,0.0045129303,2.0382586,-3.893672,13.205850071989993,-12.207460995586187,24.623967814327216,0.0006947099805799608,3.6341348,0.6998726,-2.614965,0.001,90886.97714662552,0.0,3.6748977,1
-17.0,-3.2496128,169530,0.87458646,0.02812,1.0,2238998,169530,0.07829538,0.031878877,0.0045027933,1.989641,-3.8935566,13.206995811950687,-12.208606146404765,24.623634530738023,0.000692086714218693,3.627387,0.6998574,-2.569356,0.001,90928.8187007904,0.0,3.6620831,1
-15.47,-3.217041,169588,0.87464803,0.03659,1.0,2239998,169588,0.09093051,0.061124284,0.0044882875,2.0329654,-3.8935206,13.208369695969054,-12.209979479680166,24.623468166153074,0.0006608351154977858,3.6354558,0.69984007,-2.5537496,0.001,90970.04471039772,0.0,3.6638203,1
-15.24,-3.3301482,169648,0.87423295,0.04278,1.0,2240998,169648,0.07262125,0.061083302,0.004505021,2.0361648,-3.89354,13.209645854946713,-12.211255069320003,24.62331740594007,0.0007271179466692235,3.6337504,0.6998324,-2.6372538,0.001,91011.21360111237,0.0,3.683721,1
-14.43,-3.2588658,169712,0.87779295,0.08152,1.0,2241998,169712,0.072785325,0.044599753,0.0045145247,1.9987448,-3.8934915,13.21058027717545,-12.212188884698783,24.62321269029031,0.0007251363783698234,3.619518,0.69982624,-2.6145916,0.001,91052.21273112297,0.0,3.6427581,1
-15.68,-3.2497358,169773,0.8726605,0.10312,1.0,2242998,169773,0.086741626,0.095490314,0.0045182765,2.0383317,-3.89354,13.211747451008112,-12.213355480553444,24.62298520551455,0.0006923068447707039,3.5992644,0.6998161,-2.5815573,0.001,91093.66639661789,0.0,3.6419067,1
-16.38,-3.2748504,169829,0.8718183,0.00169,1.0,2243998,169829,0.09157016,0.10235701,0.0045313714,2.035287,-3.8933008,13.213249798326553,-12.21485729763468,24.622675342983506,0.0006969491360066393,3.6312437,0.69978684,-2.6234026,0.001,91135.42573022842,0.0,3.6535454,1
-19.49,-3.316206,169867,0.87095034,0.04329,0.99,2244998,169867,0.0784635,0.077102944,0.004546148,2.039626,-3.8936014,13.216175007505873,-12.217788034167908,24.622300166021667,0.0007179093656264706,3.6550128,0.69976074,-2.6629868,0.001,91177.42797636986,0.0,3.6900172,1
-20.09,-3.2831836,169924,0.87199295,0.00194,0.99,2245998,169924,0.08153687,0.11804096,0.0045613553,2.061938,-3.8933825,13.217620818718956,-12.219233304300746,24.62187253997352,0.0007427275053543819,3.6133075,0.69973904,-2.6156034,0.001,91219.62581658363,0.0,3.650258,1
-15.95,-3.254071,169984,0.87226695,0.08705,1.0,2246998,169984,0.07515439,0.090417534,0.0045663705,2.0094194,-3.8932118,13.218879423945783,-12.220491340361447,24.621579171955204,0.0007275467308724426,3.6273246,0.69972336,-2.569687,0.001,91261.3274846077,0.0,3.6746325,1
-16.27,-3.2908683,170039,0.87359536,0.00437,0.99,2247998,170039,0.094758675,0.05812286,0.004589763,2.0304754,-3.8931744,13.220372973259076,-12.22199024929575,24.621071444663738,0.0014365056455880308,3.609945,0.69969964,-2.6042151,0.001,91303.82506108284,0.0,3.6538873,1
-16.98,-3.2017593,170097,0.8764221,0.06738,0.99,2248998,170097,0.07329376,0.07468716,0.004582032,2.0382552,-3.8930922,13.221838127656573,-12.223454852231374,24.62061647620291,0.0014300248217190834,3.6414995,0.69968855,-2.53539,0.001,91346.12864685059,0.0,3.6665075,1
-16.71,-3.2457492,170152,0.8742815,0.0015,0.99,2249998,170152,0.083931096,0.05364338,0.0045943167,2.072351,-3.893386,13.223353237105647,-12.224975316187878,24.620397154214842,0.0007386775376035223,3.5980537,0.6996673,-2.5810575,0.001,91387.55910015106,0.0,3.6236997,1
-16.2,-3.265955,170208,0.86522186,0.10793,1.0,2250998,170208,0.0744626,0.101305075,0.0045945863,2.0321834,-3.8930485,13.22494829855236,-12.22656984395563,24.62007703442955,0.0007158708170626244,3.631473,0.6996411,-2.603706,0.001,91429.36461377144,0.0,3.6574366,1
-17.74,-3.2784963,170262,0.8718832,0.06667,1.0,2251998,170262,0.07606074,0.12574008,0.004583231,1.9912723,-3.8927965,13.226668311190988,-12.228289342307738,24.619754212903576,0.0006717622091872905,3.5920637,0.69961643,-2.6180117,0.001,91471.18125247955,0.0,3.625057,1
-18.91,-3.2835274,170308,0.87363064,0.00177,1.0,2252998,170308,0.07963054,0.08804532,0.004581979,2.0140848,-3.8927937,13.228873570237452,-12.230494163515512,24.61960864329812,0.00067672196212055,3.6222708,0.69958997,-2.6093955,0.001,91512.3401286602,0.0,3.659261,1
-18.17,-3.2908912,170367,0.8707432,0.00052,1.0,2253998,170367,0.0785998,0.06797052,0.0046009645,2.0103333,-3.8928008,13.230261729090728,-12.231881761139189,24.619200236529956,0.0007223622775527468,3.637293,0.69958115,-2.6081247,0.001,91554.47692632675,0.0,3.6789207,1
-16.95,-3.2606754,170421,0.8731446,0.09849,1.0,2254998,170421,0.07429962,0.082742296,0.0046097278,2.0196302,-3.8926547,13.231890436037812,-12.233509954759096,24.618946342990967,0.0006915435658653474,3.6435826,0.6995543,-2.613152,0.001,91596.04024410248,0.0,3.6724856,1
-17.7,-3.2972107,170474,0.8744072,0.05679,1.0,2255998,170474,0.07272796,0.09041221,0.0046437387,2.031992,-3.8925705,13.233619202928306,-12.235238218144703,24.618682133511857,0.0006811701019178346,3.6191332,0.6995231,-2.6376665,0.001,91637.64281797409,0.0,3.6452794,1
-16.12,-3.2927692,170535,0.8779423,0.00406,1.0,2256998,170535,0.078019544,0.06005214,0.004649429,2.0005283,-3.8927903,13.234667370334535,-12.236285806432697,24.618517473861125,0.0007034588263589546,3.6156573,0.6995182,-2.616282,0.001,91678.87556171417,0.0,3.6572945,1
