rollout/error,reference_actor_Q_mean,rollout/return_history,total/steps,rollout/episode_steps,total/episodes,total/epochs,reference_actor_Q_std,total/duration,train/param_noise_distance,success rate,reference_Q_std,train/loss_actor,rollout/goal_tolerance,rollout/return,reference_action_std,reference_action_mean,reference_Q_mean,rollout/actions_mean,rollout/actions_std,total/steps_per_second,rollout/Q_mean,train/loss_critic,errors,rollout/episodes
0.05854,-2.2823038,-14.01,1617998,11.82494938938383,136829,1,2.4012513,69967.30365467072,0.0,1.0,2.4633462,2.2425232,0.001,-10.825307500602943,0.84468776,-0.0422509,-2.940539,-0.0009628151,0.73486936,23.12505864147288,-3.9011166,0.066536285,0.000710071303117765,136829
0.02061,-2.3352118,-14.3,1618998,11.826890203813281,136890,1,2.410378,70009.64282393456,0.0,0.99,2.4740553,2.2282565,0.001,-10.827255460588795,0.84712607,-0.042123944,-3.0165749,-0.00094363705,0.7348158,23.12535723216838,-3.900767,0.06462525,0.0006624374317565669,136890
0.00152,-2.3558893,-14.85,1619998,11.829801372864027,136940,1,2.3872206,70053.09686803818,0.0,1.0,2.453145,2.2286685,0.001,-10.83016649627574,0.8456936,-0.03354245,-3.023241,-0.00091303943,0.7347697,23.1252874237902,-3.9008322,0.06286026,0.0006704421504651129,136940
0.00423,-2.3214488,-15.25,1620998,11.831540224515715,137006,1,2.4129903,70097.0202653408,0.0,1.0,2.473625,2.243531,0.001,-10.831905172036262,0.84274346,-0.0432794,-2.9878252,-0.0009212666,0.7347391,23.125062860931568,-3.9008508,0.08024474,0.0006821476150968959,137006
0.07531,-2.304596,-13.67,1621998,11.833087720322167,137072,1,2.3881152,70140.41819953918,0.0,1.0,2.4471378,2.235237,0.001,-10.833452492120928,0.8476865,-0.051752146,-2.970062,-0.0009404047,0.7347039,23.125011821082303,-3.9008124,0.073737904,0.0006956378985045809,137072
0.05311,-2.37981,-13.48,1622998,11.834599679159982,137140,1,2.413075,70183.29961156845,0.0,1.0,2.4714487,2.2279582,0.001,-10.83496427008896,0.84584314,-0.029603586,-3.0630605,-0.0009326188,0.73467314,23.12513103519684,-3.9006815,0.074230105,0.0006949470384838721,137140
0.10684,-2.3312147,-14.77,1623998,11.83695707632091,137197,1,2.4026937,70226.66769480705,0.0,1.0,2.4746923,2.2234545,0.001,-10.837321515776583,0.8460542,-0.02748593,-3.0098033,-0.00091538,0.7346437,23.125089845607004,-3.9008415,0.066623054,0.0006874752009222805,137197
0.02492,-2.311356,-14.59,1624998,11.838292075240773,137266,1,2.396439,70269.97128987312,0.0,1.0,2.461268,2.2300186,0.001,-10.838656331502339,0.8485759,-0.035866994,-2.991356,-0.0008873743,0.73460186,23.125069929183034,-3.9005542,0.0651099,0.0006995156377446451,137266
0.11293,-2.3566282,-16.02,1625998,11.84081822882152,137321,1,2.409487,70312.38374614716,0.0,1.0,2.464898,2.2117476,0.001,-10.841182339190656,0.8446869,-0.03916079,-3.0317144,-0.00083850604,0.7345727,23.1253431240567,-3.90084,0.067476705,0.0006724783665723758,137321
0.0089,-2.3490222,-16.18,1626998,11.842860366426216,137381,1,2.397367,70356.03893303871,0.0,1.0,2.4736457,2.2590098,0.001,-10.8432243177732,0.8459726,-0.042161416,-3.0059624,-0.0008386269,0.734536,23.125207511305373,-3.9006798,0.068516195,0.0007233783929624684,137381
0.10783,-2.283358,-15.32,1627998,11.845154249126892,137440,1,2.4074514,70398.61467957497,0.0,1.0,2.4760606,2.2217388,0.001,-10.845518044237485,0.8485943,-0.03249851,-2.9580173,-0.00084593607,0.73450166,23.125426649515273,-3.900889,0.060212232,0.0006952362593639651,137440
0.08933,-2.2979207,-15.81,1628998,11.847071315326323,137502,1,2.3825052,70442.15787434578,0.0,1.0,2.4515662,2.2272387,0.001,-10.84743494640078,0.85036373,-0.04601999,-2.9633985,-0.00083936425,0.7344545,23.125327916640416,-3.900546,0.06129326,0.0006364761829382445,137502
0.10835,-2.318263,-16.16,1629998,11.849410071314853,137559,1,2.3985865,70485.86638092995,0.0,1.0,2.4652896,2.2101939,0.001,-10.849773551712357,0.8492001,-0.04287259,-2.9841175,-0.0007996968,0.7344295,23.12517506972147,-3.9009914,0.061565284,0.0006603337354256957,137559
0.00462,-2.3893766,-14.48,1630998,11.850871201662477,137626,1,2.3952248,70529.39167785645,0.0,1.0,2.4634802,2.209918,0.001,-10.851234505108046,0.85021055,-0.02731715,-3.064639,-0.00077267946,0.7344026,23.1250824826279,-3.9010813,0.069103755,0.0006710329755283511,137626
0.04284,-2.3214178,-13.91,1631998,11.852446038985562,137692,1,2.3771245,70573.62841033936,0.0,1.0,2.4474154,2.2261155,0.001,-10.852809168288644,0.8504661,-0.040259227,-2.9651482,-0.00078003097,0.73436654,23.12475689234798,-3.9007883,0.07162494,0.0006871171481022077,137692
0.05336,-2.2989042,-14.92,1632998,11.854564725013066,137752,1,2.42455,70616.5818157196,0.0,1.0,2.480804,2.189389,0.001,-10.854927696149602,0.8483837,-0.044650987,-2.978594,-0.00076394604,0.73433447,23.124851954197627,-3.9009202,0.06105457,0.0006890527348511893,137752
0.00178,-2.3480456,-16.83,1633998,11.857549237311504,137802,1,2.391643,70659.33059191704,0.0,1.0,2.4527376,2.2069378,0.001,-10.857912076747798,0.8458408,-0.06342686,-3.0095801,-0.0007522472,0.73428065,23.125013870240636,-3.9007654,0.06188254,0.0007031579353611971,137802
0.03402,-2.3455887,-19.11,1634998,11.860588606538943,137851,1,2.4047794,70701.32834005356,0.0,1.0,2.4692836,2.2008605,0.001,-10.86095131700169,0.8466287,-0.03781912,-3.0183532,-0.00072285935,0.73424214,23.125421238708814,-3.9009416,0.06112957,0.0006992085266267542,137851
0.19498,-2.317081,-17.21,1635998,11.862664056268581,137910,1,2.3955665,70744.5239174366,0.0,1.0,2.452647,2.2027166,0.001,-10.863026611558263,0.84658694,-0.038554523,-2.988793,-0.00069655624,0.7342074,23.125436562543197,-3.9009643,0.0609526,0.0006694232864063116,137910
0.12464,-2.3570838,-15.87,1636998,11.864797674873705,137971,1,2.4061027,70787.07359361649,0.0,1.0,2.4645505,2.1668823,0.001,-10.865160069869756,0.8464155,-0.051928777,-3.0312371,-0.00067777594,0.7341676,23.125662877348034,-3.9008372,0.06727759,0.0006706209756769676,137971
0.04549,-2.2864246,-15.79,1637998,11.867442382791275,138023,1,2.3918645,70830.5594034195,0.0,1.0,2.4551432,2.1746883,0.001,-10.867804641255443,0.8496199,-0.038369752,-2.9508767,-0.00064029696,0.734119,23.125583276431417,-3.9009137,0.066182606,0.0006797775219053081,138023
0.04865,-2.3105521,-16.93,1638998,11.869923232908459,138080,1,2.4129012,70874.80881786346,0.0,1.0,2.4714274,2.1802316,0.001,-10.870285341830822,0.84905607,-0.037428334,-2.977786,-0.00057836855,0.7340797,23.12525461919698,-3.9010463,0.057000548,0.0007364035753036606,138080
0.00099,-2.380112,-17.03,1639998,11.872099841464033,138139,1,2.421352,70918.6638200283,0.0,1.0,2.4861314,2.1462853,0.001,-10.872461795727492,0.8486203,-0.04271162,-3.0523808,-0.0005619948,0.73403835,23.125054980757326,-3.9008164,0.06559418,0.0007335707386035624,138139
0.01137,-2.3729565,-13.93,1640998,11.873478720171338,138206,1,2.4075005,70960.84615778923,0.0,1.0,2.4653747,2.1523376,0.001,-10.873840498965313,0.84889495,-0.056598052,-3.0346172,-0.0005445785,0.73401016,23.125400680130856,-3.9007788,0.055276394,0.0006994003908259484,138206
0.00279,-2.296514,-15.44,1641998,11.876210590268988,138259,1,2.4030514,71003.39555811882,0.0,1.0,2.4581113,2.2024229,0.001,-10.876572230379216,0.8482113,-0.022243217,-2.9608164,-0.0005400783,0.73396647,23.125626416781234,-3.900874,0.065989584,0.0006985417810724989,138259
0.04858,-2.3567016,-14.58,1642998,11.877587166641364,138327,1,2.3955996,71045.82909846306,0.0,1.0,2.4563038,2.1742299,0.001,-10.877948628973375,0.85001546,-0.04559155,-3.0181534,-0.0005038753,0.7339299,23.125889596178183,-3.9005775,0.061328787,0.0007087794668243235,138327
0.014,-2.3591049,-16.01,1643998,11.880585365853658,138375,1,2.3845847,71089.70835852623,0.0,0.99,2.4371731,2.144345,0.001,-10.880953929539295,0.85371715,-0.032338943,-3.030424,-0.00045798896,0.7338728,23.125682155127663,-3.9006534,0.06407133,0.0007360144731921856,138375
0.05342,-2.2672644,-19.72,1644998,11.883876840386645,138422,1,2.3699234,71132.35913562775,0.0,0.99,2.4370272,2.186459,0.001,-10.884245278929649,0.8503772,-0.031326953,-2.9226043,-0.00042729403,0.7338302,23.1258743557695,-3.900979,0.064246185,0.0007730587233567331,138422
0.04572,-2.3742824,-16.96,1645998,11.885570486760491,138487,1,2.3801508,71176.89101600647,0.0,1.0,2.4307296,2.2322228,0.001,-10.88593875237387,0.84865975,-0.038363453,-3.0461588,-0.00039085993,0.7338084,23.12545513725576,-3.9012907,0.06281988,0.0007124450668109826,138487
0.02297,-2.33822,-14.57,1646998,11.886925769549999,138555,1,2.388707,71221.16656017303,0.0,1.0,2.4365404,2.2039726,0.001,-10.88729385442604,0.8479999,-0.040702447,-2.998592,-0.00040894354,0.7337717,23.125119673636508,-3.901197,0.059276365,0.0006802442658449601,138555
0.03186,-2.3367314,-15.82,1647998,11.889451622910489,138609,1,2.405452,71264.55274224281,0.0,1.0,2.456768,2.208776,0.001,-10.889819564386151,0.84711397,-0.051900044,-3.0119681,-0.00039421147,0.73374397,23.125073217826174,-3.9013054,0.065439485,0.0006960955529437078,138609
0.05468,-2.3007565,-14.49,1648998,11.890997721307219,138676,1,2.4038043,71307.80017256737,0.0,1.0,2.460307,2.1811962,0.001,-10.891365485015431,0.84454334,-0.043273058,-2.963289,-0.0003916578,0.73371315,23.125071815556886,-3.9012265,0.06910972,0.0006877048327776415,138676
0.08307,-2.3336673,-14.27,1649998,11.89284839049143,138738,1,2.408957,71350.44338774681,0.0,1.0,2.4614165,2.200196,0.001,-10.893215989851374,0.846881,-0.05390205,-3.0080223,-0.0004267724,0.7336873,23.125266244433153,-3.9015746,0.06384166,0.0006634112690726816,138738
0.03709,-2.3652546,-17.75,1650998,11.896062254566417,138785,1,2.4335887,71393.13415312767,0.0,0.99,2.4782662,2.150693,0.001,-10.896436934827252,0.84761995,-0.042189088,-3.0536332,-0.00041805505,0.7336372,23.12544503871835,-3.9017596,0.059416026,0.0006761627969634477,138785
0.00438,-2.3092237,-17.79,1651998,11.897930815934085,138847,1,2.4092362,71435.3689494133,0.0,0.99,2.4578311,2.195159,0.001,-10.898305328887192,0.84692925,-0.036718745,-2.9923582,-0.0004043553,0.73360807,23.12577122923319,-3.901662,0.057720743,0.0006878123380021029,138847
0.08682,-2.3381383,-18.02,1652998,11.90141838865289,138890,1,2.3964503,71478.00625944138,0.0,1.0,2.4383972,2.1684356,0.001,-10.901792785657715,0.84819484,-0.045934513,-3.0142217,-0.0003823513,0.7335504,23.12596680439249,-3.9016612,0.05679352,0.0006850421614770898,138890
0.07804,-2.3103542,-17.27,1653998,11.903162197561784,138954,1,2.4247875,71520.32569289207,0.0,1.0,2.4707572,2.2272756,0.001,-10.903536422125308,0.8432613,-0.05807719,-2.9875023,-0.00037091805,0.73352116,23.126264932045462,-3.9015744,0.061247505,0.000694723077660966,138954
0.0602,-2.344709,-16.01,1654998,11.905525462013797,139011,1,2.4222462,71563.22210550308,0.0,1.0,2.4675395,2.1507375,0.001,-10.905899533130471,0.8431083,-0.053563844,-3.0248148,-0.00035265097,0.73348355,23.126376248963414,-3.901623,0.061944176,0.0006770302246189183,139011
0.02885,-2.3172517,-14.8,1655998,11.906965206324553,139077,1,2.3959928,71606.6254003048,0.0,1.0,2.4483001,2.2000523,0.001,-10.907339099923064,0.8467181,-0.047515612,-2.9842114,-0.00037417142,0.7334439,23.126323726923616,-3.9014137,0.056515407,0.0006727173635235528,139077
0.00368,-2.372332,-16.33,1656998,11.909452893654946,139132,1,2.4113383,71649.71546673775,0.0,1.0,2.4570463,2.178467,0.001,-10.909826639450307,0.84429276,-0.071611956,-3.0403938,-0.0003286631,0.7334194,23.12637236876726,-3.9018285,0.063726485,0.0006948955648848704,139132
0.16391,-2.354433,-15.3,1657998,11.910947636118076,139199,1,2.4265835,71692.19695448875,0.0,1.0,2.4705796,2.176675,0.001,-10.91132120202013,0.8455675,-0.034606498,-3.0242007,-0.00031459538,0.7333939,23.126617267044015,-3.9018972,0.06642394,0.0006737415327359912,139199
0.0835,-2.3378787,-14.16,1658998,11.912448120862235,139266,1,2.4159899,71734.90620231628,0.0,1.0,2.4667687,2.1620884,0.001,-10.912821507044073,0.8450831,-0.05816707,-3.020771,-0.00030122898,0.7333689,23.126788446911384,-3.9019039,0.06456563,0.0006956795611637238,139266
0.02909,-2.2984116,-15.98,1659998,11.915008613264428,139320,1,2.394366,71779.18543767929,0.0,0.99,2.4448195,2.227468,0.001,-10.915389032443295,0.8479221,-0.05390243,-2.9663167,-0.00027438745,0.7333132,23.126453579516543,-3.9021025,0.06517822,0.0007045545179673947,139320
0.04883,-2.3073986,-17.65,1660998,11.917330941704035,139375,1,2.3934903,71822.58337044716,0.0,0.99,2.4490647,2.1548104,0.001,-10.917711210762333,0.847128,-0.06978563,-2.9672086,-0.00022025163,0.73327756,23.126402895213193,-3.9023058,0.06507737,0.0007389977114604352,139375
0.04418,-2.3380575,-17.2,1661998,11.919938320304095,139430,1,2.4365768,71865.5720770359,0.0,1.0,2.4786553,2.163028,0.001,-10.920318439360253,0.84751517,-0.051439997,-3.0223527,-0.00019080116,0.73322564,23.126483961171704,-3.9021895,0.05940598,0.0007016738049224963,139430
0.05359,-2.3749633,-18.31,1662998,11.922998057027323,139477,1,2.4065106,71909.40754151344,0.0,0.99,2.467022,2.2191439,0.001,-10.923385217634449,0.8465027,-0.05886316,-3.038429,-0.00020152552,0.7331683,23.126292606985366,-3.902102,0.063072875,0.0007424839334568377,139477
0.05387,-2.3338156,-16.96,1663998,11.924851473085992,139537,1,2.4009671,71952.33916473389,0.0,0.99,2.447989,2.2243943,0.001,-10.92523846721658,0.84399617,-0.038923796,-2.9989235,-0.00021095642,0.73313534,23.126391988317426,-3.902303,0.07626173,0.0007688273953931399,139537
0.0015,-2.3459973,-17.28,1664998,11.927823308593862,139588,1,2.413278,71995.58722496033,0.0,1.0,2.4688792,2.1879308,0.001,-10.92821016133192,0.8484112,-0.045525927,-3.0073543,-0.0001810761,0.73308486,23.126389604927866,-3.9022117,0.061215807,0.0007119530333483635,139588
0.00239,-2.3149498,-16.54,1665998,11.929945291017415,139648,1,2.4168248,72039.16243648529,0.0,1.0,2.4663584,2.1813817,0.001,-10.930331977543538,0.8447101,-0.07463271,-2.9883318,-0.00015135603,0.7330519,23.126282200585816,-3.9023976,0.058731813,0.0006905703173471198,139648
0.0029,-2.3449674,-16.01,1666998,11.932306877397927,139704,1,2.4268177,72083.34854221344,0.0,1.0,2.4822686,2.197396,0.001,-10.93269340892172,0.84846604,-0.040534038,-3.0066595,-0.0001595511,0.73300517,23.125978935672958,-3.9022148,0.06525623,0.0006645629307639966,139704
0.00084,-2.33434,-16.51,1667998,11.934403709109642,139764,1,2.420474,72125.97472715378,0.0,1.0,2.4810977,2.1989863,0.001,-10.934790074697347,0.8474854,-0.05823064,-3.0159893,-0.00015982738,0.7329727,23.12617619810186,-3.9022615,0.060740903,0.0006723359107517866,139764
0.0009,-2.2586298,-15.44,1668998,11.93600755208147,139829,1,2.3637176,72168.26147055626,0.0,1.0,2.4120538,2.1921072,0.001,-10.93639373806578,0.8475759,-0.05319688,-2.9265478,-0.00016555963,0.7329457,23.126482001799783,-3.9022372,0.08649154,0.0007176519076139737,139829
0.02022,-2.3760438,-14.95,1669998,11.938114335141936,139887,1,2.416562,72211.35950112343,0.0,1.0,2.4660335,2.2267601,0.001,-10.93850036100567,0.84419197,-0.079056635,-3.0553508,-0.00015530322,0.73291737,23.126527620270313,-3.9023805,0.05939204,0.0007067229793012471,139887
0.16839,-2.3215814,-14.18,1670998,11.939267494534075,139958,1,2.3961415,72255.5256793499,0.0,1.0,2.450106,2.162822,0.001,-10.939653324568798,0.84733486,-0.06257834,-2.9907875,-9.910226e-05,0.7328848,23.126231306037802,-3.902401,0.06383102,0.0007014581284802755,139958
0.09791,-2.3339314,-15.06,1671998,11.9412361267837,140018,1,2.4335735,72299.65890550613,0.0,1.0,2.4741635,2.275457,0.001,-10.941621791483952,0.84682614,-0.058219638,-3.018264,-7.613807e-05,0.73285776,23.12594589395311,-3.9025946,0.05938299,0.0006873064783104763,140018
0.00076,-2.3688974,-14.39,1672998,11.942749045222543,140085,1,2.4120948,72343.02652215958,0.0,1.0,2.4594853,2.2161245,0.001,-10.94313452546668,0.84749186,-0.06941545,-3.052116,-6.2848805e-05,0.73283345,23.125905570007355,-3.9026918,0.0660281,0.0006747051242887521,140085
0.02187,-2.338604,-15.24,1673998,11.94482778305017,140143,1,2.4287786,72386.37372207642,0.0,1.0,2.4660084,2.1828492,0.001,-10.945213103758304,0.847275,-0.06634928,-3.0192876,-2.8321861e-05,0.7327969,23.125871817080174,-3.902906,0.06376499,0.0006675832918876769,140143
0.00372,-2.3130398,-16.71,1674998,11.947282077618242,140199,1,2.393615,72429.73413181305,0.0,1.0,2.4436634,2.2113624,0.001,-10.947667244416865,0.84680134,-0.058488052,-2.977179,1.0216414e-05,0.73276657,23.12583388683594,-3.9029956,0.05640421,0.0006734249808834725,140199
0.13912,-2.4040937,-15.5,1675998,11.949230001425923,140260,1,2.4418771,72472.74331760406,0.0,1.0,2.4939337,2.190343,0.001,-10.949615000712962,0.84720844,-0.06755977,-3.0779514,4.219557e-05,0.7327218,23.125908076297286,-3.9029317,0.06564214,0.0006850532962959059,140260
0.13296,-2.3168073,-15.86,1676998,11.951502323327347,140316,1,2.3971257,72514.95505070686,0.0,1.0,2.4397855,2.156938,0.001,-10.951887168961488,0.8510463,-0.053884048,-2.9848318,5.3175052e-05,0.7326875,23.126236496007493,-3.9032013,0.06449561,0.0007054337032252125,140316
0.06485,-2.3229434,-15.71,1677998,11.953361637863482,140378,1,2.4289722,72558.54789733887,0.0,1.0,2.4718292,2.2039297,0.001,-10.953746313524912,0.84871584,-0.065820575,-3.0079389,2.4881414e-05,0.7326559,23.126124331679765,-3.9033093,0.0618912,0.000693870255992957,140378
0.00088,-2.3563242,-14.68,1678998,11.955113142792042,140442,1,2.4235632,72602.1653046608,0.0,1.0,2.462588,2.2139235,0.001,-10.955497643155182,0.84225416,-0.05600934,-3.0357325,4.3079683e-05,0.732622,23.126004478715107,-3.9032483,0.060018085,0.000673489279189533,140442
0.00148,-2.3444564,-15.81,1679998,11.957656554728317,140494,1,2.439496,72644.34404492378,0.0,1.0,2.4832528,2.2672772,0.001,-10.958040912779193,0.8456655,-0.064491965,-3.030147,6.317113e-05,0.7325888,23.126342760574413,-3.9033163,0.061087858,0.0006634247666389286,140494
0.01306,-2.377823,-16.31,1680998,11.959397544074331,140558,1,2.4085968,72687.17176604271,0.0,1.0,2.4642322,2.2076535,0.001,-10.959781727116209,0.84676754,-0.054640096,-3.0547147,6.845044e-05,0.7325758,23.126474165353514,-3.9034944,0.061591636,0.0006940850866573856,140558
0.17388,-2.3428175,-15.21,1681998,11.961427413275683,140618,1,2.4186487,72729.563103199,0.0,1.0,2.4635308,2.2139668,0.001,-10.9618114323913,0.84531784,-0.06935573,-3.031377,8.32062e-05,0.73254055,23.1267441771009,-3.9034128,0.06282409,0.0007262475195285488,140618
0.06954,-2.3682518,-15.8,1682998,11.963355251466146,140675,1,2.4323814,72772.97286319733,0.0,1.0,2.4766777,2.2225504,0.001,-10.96373911498134,0.8456482,-0.042062502,-3.0546541,8.244553e-05,0.732499,23.12669022280831,-3.9032865,0.060062855,0.0007054984456738086,140675
0.02026,-2.3378978,-15.01,1683998,11.965226906160963,140741,1,2.4172008,72815.8159532547,0.0,1.0,2.4691186,2.219627,0.001,-10.965610589664703,0.84622854,-0.05794548,-3.0072837,0.00011352378,0.73246723,23.126816309812007,-3.903172,0.056780275,0.0006808293598743577,140741
0.00191,-2.3183188,-15.74,1684998,11.967464026477648,140798,1,2.3978074,72858.74462842941,0.0,1.0,2.4557493,2.1907287,0.001,-10.967847554652765,0.8484371,-0.04687423,-2.9828336,0.000117919655,0.73243374,23.126915081961425,-3.903139,0.06276287,0.0006892329538750488,140798
0.00228,-2.3682122,-16.65,1685998,11.969550679057484,140857,1,2.394489,72902.16090106964,0.0,1.0,2.451958,2.208717,0.001,-10.969934046586253,0.8471437,-0.059133932,-3.0287595,0.00012507057,0.7323902,23.126859055494233,-3.9030166,0.055046093,0.0006952639607299276,140857
0.04111,-2.3912902,-14.59,1686998,11.970984360364453,140924,1,2.4000468,72945.10051608086,0.0,1.0,2.4528332,2.2068298,0.001,-10.97136754562743,0.8490439,-0.058346916,-3.1020422,0.00013781343,0.7323679,23.12695421713894,-3.9029303,0.08510532,0.0006871482525929301,140924
0.15235,-2.3389401,-15.63,1687998,11.973152601041267,140982,1,2.4386315,72987.90071797371,0.0,1.0,2.4906428,2.2003174,0.001,-10.973535628661814,0.8452843,-0.050515402,-3.0295963,0.00014731826,0.7323372,23.127093441452008,-3.9030118,0.056711864,0.0006929879780022903,140982
0.06966,-2.3433118,-14.28,1688998,11.97490144919316,141044,1,2.420449,73031.40268111229,0.0,1.0,2.4593306,2.2239084,0.001,-10.975284308442756,0.8510649,-0.04628986,-3.0400352,0.00011841089,0.732301,23.127010272210153,-3.902822,0.06293621,0.0007018871669022923,141044
0.04485,-2.3317456,-15.13,1689998,11.976655681938981,141105,1,2.3997114,73075.27208256721,0.0,1.0,2.4517438,2.1878612,0.001,-10.977038375677687,0.8476547,-0.07129935,-3.006355,9.693204e-05,0.7322747,23.12681091478501,-3.903007,0.055711046,0.0007198636538331015,141105
0.03542,-2.3782728,-14.92,1690998,11.978719937661602,141165,1,2.4076529,73118.2842438221,0.0,1.0,2.463898,2.2089388,0.001,-10.979102468742251,0.8465329,-0.053546127,-3.0670092,8.708502e-05,0.7322465,23.12688293342818,-3.903098,0.05706712,0.0006805469968397007,141165
0.13655,-2.294536,-14.02,1691998,11.979891669911849,141235,1,2.4029343,73161.07987070084,0.0,1.0,2.4580476,2.2284026,0.001,-10.980274011399441,0.8479753,-0.047662172,-2.9704442,9.016306e-05,0.7322194,23.127023316089712,-3.902928,0.06421635,0.0006729320313874537,141235
0.03734,-2.3542628,-15.53,1692998,11.982489790429545,141289,1,2.401803,73203.5626821518,0.0,1.0,2.4465714,2.2103922,0.001,-10.982871985787995,0.84609646,-0.063224934,-3.03408,9.665727e-05,0.7321799,23.127262362228993,-3.9029496,0.05924361,0.0007043312790419365,141289
0.00362,-2.3440042,-15.31,1693998,11.98382817971519,141357,1,2.3900642,73245.72649121284,0.0,1.0,2.443655,2.1813128,0.001,-10.98421019121798,0.84884197,-0.045592975,-3.0168977,0.0001279129,0.7321583,23.127601856788544,-3.903055,0.058626346,0.0007017642679518276,141357
0.02665,-2.3927097,-14.73,1694998,11.985666605382624,141418,1,2.3994868,73288.7401895523,0.0,1.0,2.4492877,2.2440124,0.001,-10.986048452106521,0.8457274,-0.05195764,-3.0770926,0.00015370635,0.73212296,23.12767275868157,-3.9029894,0.060664155,0.0006678221952730917,141418
0.00133,-2.345331,-15.65,1695998,11.987920041845145,141474,1,2.402507,73332.21694159508,0.0,1.0,2.455893,2.230523,0.001,-10.988301737421716,0.8473067,-0.07757125,-3.0231967,0.00016825396,0.7320923,23.12759753807478,-3.9032035,0.058050446,0.0006734154074540551,141474
0.05629,-2.3798223,-16.76,1696998,11.990355401681622,141530,1,2.3894117,73375.89320278168,0.0,1.0,2.4365566,2.2155423,0.001,-10.99073694623048,0.8514169,-0.07690372,-3.05155,0.00019070522,0.7320691,23.127459522845943,-3.9034884,0.05953379,0.000718173044239387,141530
0.04014,-2.3659234,-14.97,1697998,11.99190649387337,141595,1,2.3787923,73419.80264401436,0.0,1.0,2.4391103,2.206129,0.001,-10.992287863272008,0.8442545,-0.06703827,-3.0414386,0.00017883416,0.7320421,23.127248219842926,-3.9034865,0.06428139,0.0006869646752869418,141595
0.09192,-2.3514662,-15.05,1698998,11.993745455572263,141657,1,2.403738,73463.31882214546,0.0,1.0,2.4589803,2.241324,0.001,-10.994126658054315,0.8465308,-0.07615195,-3.0355577,0.00022245046,0.73201245,23.127160972855997,-3.9035347,0.063395396,0.000677046975651697,141657
0.00195,-2.3437746,-13.88,1699998,11.994919774776681,141726,1,2.3768318,73511.7191028595,0.0,1.0,2.439368,2.1846013,0.001,-10.99530079166843,0.8443292,-0.08290252,-3.0089717,0.00022825605,0.73198557,23.125537271429046,-3.9034975,0.06273571,0.0006913150336359698,141726
0.00074,-2.3849835,-15.06,1700998,11.997206999428704,141783,1,2.401533,73555.43030166626,0.0,1.0,2.4519565,2.200244,0.001,-10.997587863142972,0.8476129,-0.06650511,-3.062665,0.00021665054,0.7319591,23.125389832183025,-3.9035847,0.058388025,0.0006988665694694842,141783
0.00127,-2.3760157,-16.7,1701998,11.999421871584989,141837,1,2.3754992,73599.29330897331,0.0,1.0,2.42804,2.1899781,0.001,-10.999802590297314,0.85093147,-0.05533095,-3.0485835,0.00024821403,0.7319337,23.125194869126418,-3.9037812,0.06400726,0.0007151261111434417,141837
0.05043,-2.3565412,-16.58,1702998,12.001790068642789,141894,1,2.393904,73642.33093476295,0.0,1.0,2.4446893,2.1807566,0.001,-11.002170634417242,0.85006535,-0.06615226,-3.0363107,0.00024226434,0.73190165,23.12525932277488,-3.9040294,0.056654237,0.0007056532428402803,141894
0.14767,-2.405767,-16.13,1703998,12.003980218665465,141952,1,2.3936777,73685.40537142754,0.0,1.0,2.442047,2.2018015,0.001,-11.004360628944996,0.84652954,-0.06526742,-3.082458,0.00026939277,0.7318535,23.12531214845901,-3.9037282,0.06358245,0.000692300242537128,141952
0.06514,-2.3869998,-14.2,1704998,12.004963949754972,142024,1,2.383032,73728.96494817734,0.0,1.0,2.4366205,2.2359688,0.001,-11.005344167183011,0.8447942,-0.06935035,-3.05309,0.00028292864,0.7318194,23.12521274642076,-3.903539,0.05537154,0.0006924008978319856,142024
0.04865,-2.3214874,-15.1,1705998,12.007446613831839,142078,1,2.3772223,73773.23317170143,0.0,1.0,2.4327064,2.2455316,0.001,-11.007826686749532,0.85014844,-0.05232404,-3.0026064,0.00026735244,0.7317787,23.1248913278536,-3.9035616,0.06726439,0.0007084909813599749,142078
0.04117,-2.3766525,-17.8,1706998,12.010061211566875,142130,1,2.3748782,73816.1128628254,0.0,1.0,2.425415,2.187164,0.001,-11.01044114543024,0.84842336,-0.07178915,-3.046039,0.00027780005,0.73174995,23.125005284038235,-3.9037073,0.0547092,0.0007057673608596215,142130
0.00325,-2.3233304,-16.14,1707998,12.01164597911319,142195,1,2.3948998,73859.04697322845,0.0,1.0,2.4373386,2.2238936,0.001,-11.012025739301663,0.84766966,-0.049423337,-3.0153363,0.0002647275,0.73171943,23.12510206933884,-3.903455,0.062669925,0.0007042952878411864,142195
0.00171,-2.3776138,-13.76,1708998,12.012750852282712,142265,1,2.389726,73902.35099172592,0.0,1.0,2.4474967,2.2048244,0.001,-11.01313042561417,0.85148,-0.04762195,-3.0493097,0.00027171496,0.73169225,23.12508299216812,-3.9032838,0.06677079,0.0006929681914792374,142265
0.08042,-2.3616216,-14.76,1709998,12.014811275680842,142324,1,2.3675146,73946.55848407745,0.0,1.0,2.426751,2.2076871,0.001,-11.01519069166128,0.8486997,-0.073752426,-3.0311797,0.00024664565,0.73165625,23.124781396935536,-3.9034076,0.06035508,0.0006673791262280021,142324
