rollout/episodes,reference_actor_Q_std,rollout/return_history,reference_Q_mean,total/steps,total/steps_per_second,train/loss_critic,rollout/goal_tolerance,success rate,reference_actor_Q_mean,reference_Q_std,rollout/return,rollout/actions_std,rollout/actions_mean,rollout/Q_mean,reference_action_std,train/loss_actor,reference_action_mean,total/episodes,rollout/error,errors,train/param_noise_distance,rollout/episode_steps,total/duration,total/epochs
151995,2.829248,-17.8,-2.6554635,1900998,24.280064232454556,0.06352805,0.001,1.0,-1.99071,2.7965264,-11.507931181946775,0.7024047,-0.0024314444,-3.713465,0.84750736,1.8752649,-0.17341204,151995,0.06968,0.0006653606819360004,0.0,12.506878515740649,78294.60341620445,1
152044,2.8111598,-17.4,-2.638743,1901998,24.28042107987544,0.07097573,0.001,1.0,-1.9795076,2.7831833,-11.510141801057589,0.70236814,-0.0024496857,-3.7133737,0.8470345,1.8798628,-0.16532783,152044,0.00262,0.0006801053515829065,0.0,12.509089474099603,78334.63817381859,1
152088,2.8400264,-20.04,-2.6975715,1902998,24.28065730742019,0.072634965,0.001,0.99,-2.018906,2.8037674,-11.513465888170007,0.70232105,-0.0024566269,-3.7133427,0.8454201,1.943402,-0.16247867,152088,0.03497,0.0009293134046000787,0.0,12.512407290516016,78375.06109929085,1
152136,2.8313985,-20.86,-2.7068958,1903998,24.280905885361523,0.085250095,0.001,0.98,-2.0446606,2.8049564,-11.516130304464427,0.702264,-0.002465821,-3.7131386,0.84833485,1.8719074,-0.16387804,152136,0.19998,0.000981777996678161,0.0,12.51506546773939,78415.44335246086,1
152175,2.822817,-22.43,-2.6633768,1904998,24.281095528365952,0.06879191,0.001,0.98,-1.9915112,2.7898567,-11.519441432561196,0.70222265,-0.0024424149,-3.713769,0.8505194,1.8826134,-0.16206147,152175,0.00852,0.0017245233055365875,0.0,12.51837029735502,78456.01520633698,1
152229,2.8405256,-20.27,-2.7080946,1905998,24.281262137540647,0.06676533,0.001,0.98,-2.0367036,2.806739,-11.521661444271459,0.7021747,-0.0024287736,-3.7141278,0.8496755,1.8888233,-0.16905124,152229,0.0638,0.0021612217695337324,0.0,12.520584119977139,78496.6608903408,1
152277,2.803898,-18.77,-2.717631,1906998,24.281190298509177,0.0658928,0.001,0.99,-2.0518403,2.7748528,-11.52422887238388,0.70212936,-0.0024461315,-3.7139976,0.84805226,1.8772731,-0.18426375,152277,0.05654,0.0011922949493178689,0.0,12.523151887678376,78538.07727527618,1
152331,2.7964578,-18.75,-2.6815963,1907998,24.2810200783492,0.06939422,0.001,1.0,-2.0049205,2.752097,-11.526432571177239,0.7020962,-0.0024693438,-3.7139711,0.84849095,1.8914309,-0.17380142,152331,0.00056,0.0007164759280750615,0.0,12.525355968253344,78579.81229138374,1
152391,2.8284454,-14.9,-2.7064285,1908998,24.281166188823164,0.07290571,0.001,1.0,-2.0479417,2.7892878,-11.527399912068297,0.70207316,-0.0024744258,-3.7140334,0.84602207,1.9147727,-0.15068837,152391,0.16989,0.000698968982204428,0.0,12.526323733028853,78620.52362537384,1
152450,2.8019342,-15.81,-2.7215307,1909998,24.28096009072576,0.058709215,0.001,1.0,-2.0493717,2.7719562,-11.529740898655296,0.7020352,-0.0024654306,-3.7138886,0.84381956,1.910389,-0.17084002,152450,0.03658,0.0007041422856910802,0.0,12.5286651361102,78662.37549352646,1
152501,2.7941306,-17.11,-2.7068996,1910998,24.28090676980671,0.07055612,0.001,1.0,-2.03312,2.7573917,-11.531944052825883,0.7019897,-0.002449583,-3.713905,0.84504205,1.8956466,-0.15833317,152501,0.0052,0.0006954228397091318,0.0,12.530868650041638,78703.73285961151,1
152563,2.8138814,-16.49,-2.7411377,1911998,24.281003572185398,0.05998962,0.001,1.0,-2.0578156,2.775087,-11.533491082372528,0.70196146,-0.0024559526,-3.7139437,0.84517956,1.9089905,-0.1693707,152563,0.02502,0.0007061050541497585,0.0,12.532416116620675,78744.603546381,1
152617,2.79727,-16.27,-2.7025347,1912998,24.280974839266808,0.06025592,0.001,1.0,-2.0252085,2.7640765,-11.535680821926784,0.7019254,-0.0024332928,-3.7140167,0.8458244,1.9066769,-0.17426594,152617,0.05117,0.0006946338002327106,0.0,12.53460623652673,78785.88123679161,1
152667,2.7943122,-18.22,-2.735024,1913998,24.28119617347966,0.06666827,0.001,1.0,-2.0578613,2.7629619,-11.538118912404121,0.70187956,-0.0024227577,-3.7136393,0.84817195,1.9416934,-0.15287857,152667,0.00117,0.0006928046363844829,0.0,12.537044678941749,78826.34719991684,1
152712,2.8107483,-19.7,-2.6852648,1914998,24.28132629728342,0.06650514,0.001,1.0,-2.0042849,2.7708814,-11.540946356540417,0.70182866,-0.0024054924,-3.7132752,0.8498337,1.8963836,-0.14358555,152712,0.06948,0.0006621228766404549,0.0,12.539872439624915,78867.1086807251,1
152765,2.7808032,-19.76,-2.7164404,1915998,24.281343467375663,0.06053564,0.001,1.0,-2.051134,2.7460818,-11.543206886394135,0.7017916,-0.002408261,-3.7132874,0.8482479,1.9133573,-0.1565084,152765,0.12488,0.0006855379362502629,0.0,12.542133342061335,78908.2367939949,1
152811,2.7691894,-19.14,-2.7458668,1916998,24.281322012045123,0.058651175,0.001,1.0,-2.0783534,2.731985,-11.545916197132405,0.70175225,-0.0023898373,-3.7135854,0.85110724,1.8645444,-0.1428003,152811,0.00384,0.0006930506571559697,0.0,12.544842975963773,78949.49043750763,1
152864,2.7728636,-19.02,-2.768995,1917998,24.281423762401953,0.06467168,0.001,1.0,-2.1045837,2.7385635,-11.548049246388947,0.70172364,-0.00239958,-3.7135582,0.84960407,1.9308565,-0.1655709,152864,0.04082,0.0006737828059547671,0.0,12.546976397320494,78990.34334921837,1
152921,2.7887728,-16.51,-2.7310472,1918998,24.28144688335152,0.09132501,0.001,1.0,-2.0659468,2.7560773,-11.550029099992807,0.701695,-0.0023832782,-3.7135806,0.84743404,1.8982778,-0.13862276,152921,0.0882,0.0006675891789669011,0.0,12.548956650819704,79031.45184135437,1
152974,2.7818654,-17.42,-2.7949133,1919998,24.281624303203124,0.059812363,0.001,1.0,-2.1258488,2.7417219,-11.552224561036516,0.7016589,-0.0023889705,-3.713476,0.8475175,1.9452472,-0.17890598,152974,0.00079,0.0006793280884220946,0.0,12.551152483428556,79072.05778431892,1
153033,2.7732444,-17.14,-2.7243655,1920998,24.281811578043992,0.0723028,0.001,1.0,-2.0681877,2.7437117,-11.553749844804715,0.7016192,-0.0023536514,-3.713403,0.84393126,1.9092032,-0.17020655,153033,0.01707,0.000664717492057729,0.0,12.552678180523156,79112.63102531433,1
153098,2.7627175,-15.11,-2.7126884,1921998,24.28181279454136,0.06688331,0.001,1.0,-2.0534503,2.7298782,-11.555095429071574,0.7015919,-0.002382328,-3.7132156,0.8452296,1.8974708,-0.17270653,153098,0.00717,0.0006850280203981377,0.0,12.554024219780795,79153.81014847755,1
153158,2.761666,-15.71,-2.6022363,1922998,24.281687021441627,0.08213094,0.001,1.0,-1.9284728,2.744493,-11.556693088183444,0.7015403,-0.0023721394,-3.7128232,0.84890664,1.8421082,-0.18947302,153158,0.02008,0.0006575041478915203,0.0,12.555622298541376,79195.40344548225,1
153205,2.772433,-16.93,-2.7456663,1923998,24.2816871746336,0.06587742,0.001,1.0,-2.1011057,2.746076,-11.559368166835286,0.7014978,-0.0023898408,-3.7127109,0.8475691,1.9096586,-0.1642019,153205,0.0331,0.0006579112852991774,0.0,12.558297705688457,79236.5862455368,1
153253,2.7796757,-19.7,-2.7433164,1924998,24.282070587852758,0.065447,0.001,0.99,-2.0574813,2.7359033,-11.561933534743202,0.70145446,-0.0023931777,-3.7126584,0.8479779,1.9388922,-0.15495491,153253,0.20365,0.0007231894217447493,0.0,12.560856883715164,79276.5177514553,1
153301,2.7858143,-19.38,-2.7564764,1925998,24.282167875637676,0.071983434,0.001,0.99,-2.0803835,2.7587528,-11.564432065022407,0.70141774,-0.0024041166,-3.7130375,0.8495381,1.858468,-0.16036198,153301,0.02701,0.0007151196351431232,0.0,12.563355751104037,79317.38261032104,1
153364,2.7751055,-16.33,-2.7691102,1926998,24.282043920727205,0.05983589,0.001,1.0,-2.085258,2.7350729,-11.56592811872408,0.70138705,-0.0024206708,-3.7128813,0.8512975,1.9251808,-0.13997436,153364,0.1141,0.0006937594374558638,0.0,12.564852246941916,79358.97020411491,1
153406,2.7620754,-18.24,-2.7672486,1927998,24.281972179363404,0.058764767,0.001,1.0,-2.0977168,2.723835,-11.568954278189901,0.7013365,-0.0023962741,-3.712768,0.8462889,1.8814183,-0.16814905,153406,0.10724,0.0007197638098551055,0.0,12.567878700963456,79400.3874874115,1
153460,2.7814484,-19.91,-2.789168,1928998,24.28162570680689,0.060631074,0.001,1.0,-2.1004765,2.7454288,-11.571067379121596,0.7013061,-0.0023863327,-3.7126927,0.8466643,1.8929504,-0.14646728,153460,0.01062,0.0007027437620453964,0.0,12.569992180372736,79442.70384907722,1
153513,2.7870417,-17.23,-2.744415,1929998,24.281389195666904,0.06121926,0.001,1.0,-2.078494,2.759792,-11.573215297727229,0.70127034,-0.002368301,-3.7125669,0.84556866,1.8838036,-0.165036,153513,0.03199,0.0007152818796459132,0.0,12.572140470188193,79484.66146016121,1
153574,2.7740078,-16.72,-2.720883,1930998,24.281200360633967,0.06400596,0.001,1.0,-2.0508137,2.7446222,-11.574784794301118,0.7012436,-0.0023447592,-3.7126083,0.84823674,1.8887568,-0.15302376,153574,0.07968,0.0007160106693023925,0.0,12.573710393686431,79526.46373820305,1
153628,2.778376,-16.54,-2.7339082,1931998,24.28094238512777,0.064168036,0.001,1.0,-2.0605173,2.7409627,-11.576750331970734,0.7012177,-0.0023660157,-3.7127283,0.8477649,1.8590332,-0.15698718,153628,0.07093,0.0006865227262517182,0.0,12.575676309006171,79568.49323868752,1
153675,2.7537508,-18.67,-2.7567923,1932998,24.28099011286882,0.0942152,0.001,1.0,-2.081493,2.718243,-11.579437123800227,0.7011889,-0.0023887402,-3.712936,0.8448114,1.922141,-0.15720136,153675,0.00175,0.0006871433288713956,0.0,12.578363429315113,79609.521317482,1
153735,2.7437387,-17.65,-2.7905746,1933998,24.281003869993675,0.06447178,0.001,1.0,-2.1250882,2.7111413,-11.58096074413764,0.70115244,-0.0024122347,-3.7125711,0.849266,1.8783722,-0.14821945,153735,0.00114,0.0006628232444965867,0.0,12.579887468696134,79650.66067099571,1
153786,2.807936,-17.46,-2.7581847,1934998,24.28126815340495,0.07258738,0.001,0.99,-2.0904016,2.7827504,-11.583486143081945,0.70110464,-0.0024274702,-3.7123623,0.8517927,1.8766972,-0.16496609,153786,0.14781,0.0006928372310783308,0.0,12.582406721027922,79690.97774362564,1
153841,2.7540512,-18.03,-2.737353,1935998,24.281372225649484,0.06819961,0.001,0.99,-2.0657444,2.7234957,-11.585494114052821,0.7010644,-0.0024132384,-3.7118897,0.8525813,1.8408709,-0.15773647,153841,0.01445,0.0007364211187669927,0.0,12.58441507790511,79731.82001447678,1
153893,2.7460716,-17.62,-2.756106,1936998,24.281475590515004,0.08516557,0.001,1.0,-2.0582657,2.7075424,-11.587460118393949,0.70103425,-0.0024154116,-3.7117622,0.84572595,1.8807713,-0.15685861,153893,0.0065,0.0007027091017637624,0.0,12.586381446849435,79772.66425919533,1
153950,2.7521727,-17.11,-2.761156,1937998,24.281607082108295,0.06463358,0.001,1.0,-2.0891356,2.7212186,-11.58953556349464,0.7009925,-0.00238495,-3.71153,0.8460149,1.8795155,-0.17018889,153950,0.03775,0.0007267658750810147,0.0,12.588457291328353,79813.4157037735,1
154007,2.7697272,-16.91,-2.7913966,1938998,24.281816159250823,0.059530377,0.001,1.0,-2.1064956,2.7303398,-11.591388703110898,0.7009483,-0.0023813434,-3.7113097,0.8501292,1.8913748,-0.153863,154007,0.1127,0.0007406070942485496,0.0,12.590310830027207,79853.91155600548,1
154062,2.7668507,-17.3,-2.764926,1939998,24.281700445871632,0.057714023,0.001,1.0,-2.0915995,2.7292347,-11.5933714997858,0.70091563,-0.0023771217,-3.7111726,0.8507458,1.9334359,-0.1361827,154062,0.09148,0.0007052012844039965,0.0,12.592294011501863,79895.47537350655,1
154116,2.750882,-17.77,-2.759154,1940998,24.281885896933108,0.06587249,0.001,1.0,-2.0680325,2.7187903,-11.595480028030835,0.7008796,-0.002390241,-3.7109993,0.8454209,1.8954927,-0.15073082,154116,0.20583,0.0006772447153542763,0.0,12.594402917283086,79936.04814052582,1
154174,2.7202783,-16.88,-2.7756457,1941998,24.28210770023395,0.062231187,0.001,1.0,-2.1173916,2.6868248,-11.5971888904744,0.70085365,-0.0024176007,-3.710995,0.8469133,1.9178712,-0.15731207,154174,0.05841,0.0007087821828520803,0.0,12.596112184933906,79976.50055646896,1
154232,2.7589407,-16.31,-2.7828445,1942998,24.28231403630698,0.06024541,0.001,1.0,-2.1135817,2.7168164,-11.59893537009181,0.70081395,-0.0024377713,-3.7107992,0.8501882,1.875528,-0.15240715,154232,0.0021,0.0007329876821667757,0.0,12.59785906945381,80017.00320219994,1
154275,2.7512028,-18.79,-2.8427033,1943998,24.282549719804972,0.07069842,0.001,1.0,-2.1579885,2.708086,-11.601873278236914,0.7007685,-0.002427591,-3.7107,0.84881383,1.8275009,-0.14128405,154275,0.0012,0.0007133784426034497,0.0,12.600797277588722,80057.40840363503,1
154327,2.7415516,-19.56,-2.8221202,1944998,24.282631259034748,0.068509944,0.001,0.99,-2.1523614,2.702359,-11.604126303239227,0.7007218,-0.0024326283,-3.710437,0.8464752,1.8717456,-0.1689332,154327,0.04941,0.0007183371870022113,0.0,12.603044185398536,80098.32127547264,1
154385,2.7454078,-16.32,-2.7965856,1945998,24.282597291506377,0.05877093,0.001,1.0,-2.1319487,2.713272,-11.60592026427438,0.70069265,-0.0024455993,-3.710281,0.8457969,1.870208,-0.1585495,154385,0.27697,0.0007071653944079608,0.0,12.604838552968229,80139.6150765419,1
154437,2.7141523,-17.43,-2.791277,1946998,24.282553022332294,0.06325171,0.001,0.98,-2.1285143,2.6808827,-11.608124995953043,0.7006441,-0.0024528853,-3.7105627,0.8469901,1.9110179,-0.1434551,154437,0.00327,0.0007612657117415067,0.0,12.607030698602019,80180.94300913811,1
154494,2.7212691,-17.82,-2.8062978,1947998,24.28263363447935,0.06088132,0.001,0.98,-2.1392326,2.68542,-11.609991326524007,0.700619,-0.0024764822,-3.7104425,0.8475551,1.8736217,-0.13851927,154494,0.00215,0.0007564824294904027,0.0,12.608897432910016,80221.85852336884,1
154557,2.7506487,-15.3,-2.8197808,1948998,24.28267967365652,0.062658474,0.001,1.0,-2.14396,2.7036164,-11.611289038995322,0.7005871,-0.0025038077,-3.7103057,0.8479183,1.8312786,-0.13535206,154557,0.00297,0.0006854133325350651,0.0,12.610195591270534,80262.8880417347,1
154618,2.7348256,-14.29,-2.8474674,1949998,24.282867115657595,0.06539515,0.001,1.0,-2.173306,2.6934624,-11.612819982149556,0.7005457,-0.0025122873,-3.7100403,0.8473462,1.860476,-0.13353594,154618,0.00083,0.0006692259079811469,0.0,12.611726965812519,80303.44978260994,1
154671,2.7346973,-16.27,-2.821443,1950998,24.282958788125406,0.06671021,0.001,1.0,-2.140901,2.6938643,-11.614711225763072,0.70050687,-0.0024971992,-3.7098866,0.848434,1.8649542,-0.15536295,154671,0.04415,0.0006830234013108409,0.0,12.613618583962086,80344.32776594162,1
154722,2.7404099,-18.18,-2.79046,1951998,24.283070897774117,0.06319255,0.001,1.0,-2.1102397,2.7006845,-11.616964620415972,0.70045507,-0.0024755371,-3.709687,0.84701234,1.8622675,-0.13584705,154722,0.00263,0.0007232838659541484,0.0,12.615872338775352,80385.13778662682,1
154785,2.7610786,-15.78,-2.8285875,1952998,24.283221169443202,0.06664022,0.001,1.0,-2.1478946,2.716109,-11.618561230093356,0.7004263,-0.0024710612,-3.7097847,0.8446807,1.8175383,-0.13560669,154785,0.12416,0.0007260867304561083,0.0,12.61746939302904,80425.82103800774,1
154852,2.7193966,-13.49,-2.8050478,1953998,24.28340203574284,0.059629172,0.001,1.0,-2.142078,2.682995,-11.619501201146901,0.7004022,-0.0024561733,-3.7095456,0.84678906,1.8482763,-0.13844095,154852,0.00438,0.0006999557510883933,0.0,12.618409836489034,80466.40240621567,1
154908,2.7357068,-15.55,-2.8320014,1954998,24.283496592195785,0.06273401,0.001,1.0,-2.1446702,2.692364,-11.621297802566685,0.7003625,-0.0024505428,-3.7094862,0.8467336,1.8763214,-0.1420613,154908,0.00103,0.0006929652664475513,0.0,12.620206832442483,80507.26931262016,1
154959,2.7341094,-17.96,-2.8005705,1955998,24.283503165179035,0.061921347,0.001,1.0,-2.1193657,2.696104,-11.623777902541963,0.7003208,-0.0024341005,-3.7092988,0.8490696,1.8727847,-0.14046054,154959,0.12539,0.0006888158856086304,0.0,12.622687291477101,80548.42774105072,1
155023,2.7327535,-16.09,-2.813737,1956998,24.28328403564357,0.059723545,0.001,1.0,-2.1406226,2.6858304,-11.625016932971237,0.7002771,-0.002441282,-3.7088902,0.8476965,1.8547653,-0.1514228,155023,0.06294,0.0007307049984196724,0.0,12.62392677215639,80590.33519220352,1
155078,2.7169304,-15.49,-2.7875674,1957998,24.283160342697663,0.10942002,0.001,1.0,-2.1388807,2.6825302,-11.62691032899573,0.70024663,-0.0024373499,-3.7088866,0.8402483,1.8327168,-0.15197909,155078,0.07796,0.0006915461022176324,0.0,12.625820554817576,80631.9265024662,1
155135,2.7306874,-16.16,-2.7847044,1958998,24.283341901162036,0.064322054,0.001,1.0,-2.0992093,2.6927903,-11.628459084023593,0.7002094,-0.0024288353,-3.7086904,0.8418916,1.8224726,-0.14726791,155135,0.002,0.0006620450987020903,0.0,12.627369710252362,80672.50413775444,1
155182,2.7351205,-17.29,-2.8099499,1959998,24.283422341275635,0.083118506,0.001,1.0,-2.121819,2.694113,-11.630788364629918,0.70016176,-0.0024245072,-3.7084002,0.8446215,1.836576,-0.12580179,155182,0.00539,0.0006594690153778146,0.0,12.629699320797515,80713.41726279259,1
155236,2.7425582,-18.83,-2.8151872,1960998,24.283265003810286,0.0598781,0.001,0.99,-2.1269584,2.6984391,-11.633409776082868,0.7001145,-0.0024018877,-3.707997,0.84078854,1.8489834,-0.17167659,155236,0.00664,0.0006904699124234146,0.0,12.632314669277745,80755.12084937096,1
155296,2.7409964,-16.4,-2.8818705,1961998,24.283351420515377,0.06715435,0.001,1.0,-2.191246,2.6918192,-11.635032454152071,0.7000766,-0.0023789455,-3.7077591,0.83926594,1.8495003,-0.15732077,155296,0.00089,0.0006984156485835863,0.0,12.633937770451267,80796.01394486427,1
155358,2.7380323,-15.23,-2.860546,1962998,24.28350214199466,0.06279173,0.001,1.0,-2.1912684,2.6958714,-11.63627235160082,0.7000367,-0.0023745338,-3.7074785,0.84208554,1.8213038,-0.16975947,155358,0.00302,0.0007167216632906889,0.0,12.63517810476448,80836.69268631935,1
155414,2.7148843,-16.4,-2.8363152,1963998,24.28346945372393,0.068547234,0.001,1.0,-2.1703925,2.6817324,-11.638256527725945,0.69999635,-0.002371754,-3.7074122,0.8423491,1.8220551,-0.17051286,155414,0.01343,0.0006682116235790826,0.0,12.637162675177269,80877.98177862167,1
155473,2.7309146,-15.6,-2.8425138,1964998,24.283224103181297,0.058340553,0.001,1.0,-2.179194,2.693484,-11.639943913091019,0.6999617,-0.0023598166,-3.7073083,0.84626365,1.8457338,-0.14726013,155473,0.00075,0.0006846565477851126,0.0,12.638850475645288,80919.97963905334,1
155532,2.7130911,-15.82,-2.8075068,1965998,24.283367741128036,0.061817426,0.001,1.0,-2.117389,2.6777585,-11.641321400097729,0.6999181,-0.0023409477,-3.707161,0.8436453,1.8515084,-0.15324934,155532,0.00148,0.0007013544856942484,0.0,12.640228377440012,80960.68144083023,1
155589,2.7585385,-16.62,-2.834629,1966998,24.28343579566134,0.059334632,0.001,1.0,-2.1559155,2.7183826,-11.643342395670645,0.6998891,-0.0023468009,-3.7072303,0.8464731,1.8660073,-0.1457277,155589,0.00135,0.00072376921103068,0.0,12.642249773441566,81001.63488197327,1
155633,2.7202644,-18.71,-2.8656964,1967998,24.28347333095568,0.061318886,0.001,0.99,-2.1788845,2.6748033,-11.64609690746821,0.6998358,-0.0023245197,-3.7070377,0.84869397,1.8686947,-0.13647276,155633,0.00255,0.0022245644620297097,0.0,12.644998168768835,81042.6899471283,1
155693,2.7163281,-18.28,-2.818201,1968998,24.283330791363838,0.066577,0.001,0.99,-2.1512413,2.6905966,-11.647710558599295,0.6998098,-0.0023308368,-3.7070642,0.8506419,1.8091605,-0.14569373,155693,0.04573,0.0021786757108338784,0.0,12.646612243325006,81084.34616804123,1
155742,2.7090173,-17.13,-2.8425503,1969998,24.28323925058597,0.07700524,0.001,0.99,-2.1633503,2.6673648,-11.64983755184857,0.69976723,-0.0023517513,-3.7075336,0.84723985,1.8232347,-0.14249657,155742,0.00238,0.0018549628445895525,0.0,12.648733161253869,81125.83249998093,1
155790,2.744793,-19.58,-2.837461,1970998,24.28338956062835,0.07635128,0.001,0.97,-2.1514285,2.702901,-11.652673470697733,0.6997243,-0.0023244242,-3.7083988,0.8455245,1.8836985,-0.15865052,155790,0.10483,0.002403273224060209,0.0,12.651556582579113,81166.51075744629,1
155840,2.736519,-19.69,-2.8552017,1971998,24.28359942388884,0.072728485,0.001,0.98,-2.1726866,2.7026043,-11.654921714579055,0.6996765,-0.0023190458,-3.7082698,0.84712327,1.8381082,-0.14830041,155840,0.00164,0.0012391306552661694,0.0,12.653805184804929,81206.98935842514,1
155889,2.7158694,-18.91,-2.859504,1972998,24.2837353922141,0.09639147,0.001,1.0,-2.1656568,2.6870089,-11.657249709729358,0.6996303,-0.0023025484,-3.7080238,0.8457529,1.882286,-0.15545262,155889,0.00255,0.0007014742194787391,0.0,12.656133530909814,81247.71449422836,1
155947,2.7251441,-17.25,-2.8349063,1973998,24.28371893864798,0.056744475,0.001,1.0,-2.136845,2.6812072,-11.65918549250707,0.69960064,-0.0022966056,-3.7080476,0.8414321,1.9040422,-0.16160576,155947,0.00121,0.000693662855049983,0.0,12.658069728818123,81288.94939804077,1
155996,2.7074602,-16.72,-2.8066542,1974998,24.283449777884943,0.07080692,0.001,1.0,-2.1147752,2.6706514,-11.661190030513604,0.69956416,-0.0022586777,-3.7080731,0.84946454,1.8632202,-0.120915405,155996,0.0047,0.0007087156330007954,0.0,12.66007461729788,81331.03072524071,1
