reference_action_mean,train/loss_actor,reference_Q_std,rollout/Q_mean,total/episodes,reference_Q_mean,rollout/episode_steps,total/steps_per_second,rollout/actions_mean,rollout/return,total/epochs,rollout/episodes,reference_actor_Q_mean,errors,train/param_noise_distance,reference_action_std,total/duration,rollout/error,success rate,rollout/goal_tolerance,total/steps,train/loss_critic,rollout/actions_std,reference_actor_Q_std,rollout/return_history
-0.06931182,1.4718344,2.4083848,-3.7762854,166166,-2.0609064,13.88956826306224,24.775509445130886,-0.004234272,-12.890440884416789,1,166166,-1.213204,0.0006929745445758244,0.0,0.87645,93156.42954230309,0.00247,1.0,0.001,2307998,0.045556575,0.69404894,2.4420452,-15.06
-0.06807482,1.4874765,2.389261,-3.7759678,166226,-1.9789249,13.890727082405881,24.775378304432124,-0.0042322604,-12.891599388783945,1,166226,-1.117245,0.0006886787563325305,0.0,0.8747646,93197.2852897644,0.00089,1.0,0.001,2308998,0.048494197,0.6940229,2.429386,-15.8
-0.09423977,1.4550254,2.4156172,-3.7757537,166275,-2.0157397,13.892623665614193,24.77495787719966,-0.0042518056,-12.8935017290633,1,166275,-1.1668231,0.0007234417843831312,0.0,0.8727127,93239.23017144203,0.16643,0.99,0.001,2309998,0.046924263,0.69399107,2.4594822,-17.39
-0.07911977,1.4993618,2.4226398,-3.7758212,166326,-2.0398328,13.894261871264865,24.77479874308548,-0.004264048,-12.895139665476233,1,166326,-1.1861038,0.0007408516016749273,0.0,0.87198627,93280.19266533852,0.0186,0.99,0.001,2310998,0.040431228,0.6939713,2.4682949,-18.78
-0.08260592,1.5416429,2.399346,-3.775561,166383,-1.9801118,13.89548812078157,24.774524359239468,-0.004284678,-12.896365614275497,1,166383,-1.1339967,0.0007255135159164279,0.0,0.87542766,93321.5898103714,0.00233,1.0,0.001,2311998,0.044419974,0.6939459,2.4419076,-17.69
-0.0969283,1.5165089,2.408345,-3.775096,166442,-2.02682,13.896672714819577,24.774321255780166,-0.0042620194,-12.89754989726151,1,166442,-1.1809797,0.0006875470014426335,0.0,0.872624,93362.71924948692,0.02981,1.0,0.001,2312998,0.044034947,0.6939127,2.4451969,-16.64
-0.07747204,1.5316585,2.3888514,-3.7751055,166494,-2.0376961,13.898332672648865,24.774167657987253,-0.004257034,-12.899215587348493,1,166494,-1.1912346,0.0007026421758190693,0.0,0.8763577,93403.66271615028,0.01477,0.99,0.001,2313998,0.041047476,0.6938796,2.4236357,-17.4
-0.07735198,1.5405408,2.4053328,-3.7749956,166544,-2.0289507,13.900062445960227,24.774141809330214,-0.004254117,-12.900945095590355,1,166544,-1.1831648,0.0007033786694251888,0.0,0.87787706,93444.12483859062,0.00168,0.99,0.001,2314998,0.04063445,0.6938546,2.4397366,-18.46
-0.06613426,1.5111362,2.406035,-3.7745419,166599,-2.0197775,13.901578040684518,24.774131535672215,-0.0042622723,-12.902460398921962,1,166599,-1.1859543,0.0006560486026590685,0.0,0.8727097,93484.52827358246,0.01169,1.0,0.001,2315998,0.04242636,0.6938228,2.4454389,-18.03
-0.067858614,1.5285518,2.4328415,-3.7743301,166650,-2.1558223,13.903300330033003,24.774155593029825,-0.00424339,-12.904182418241824,1,166650,-1.2847028,0.0006570906965833878,0.0,0.87566364,93524.80213904381,0.0018,1.0,0.001,2316998,0.05117334,0.6938,2.4840333,-17.87
-0.06687575,1.5130343,2.4116201,-3.7741644,166705,-2.0446997,13.904741909360848,24.773786046909382,-0.0042314255,-12.905623706547495,1,166705,-1.1918683,0.0006710021738801296,0.0,0.87654024,93566.56247901917,0.04877,1.0,0.001,2317998,0.043986406,0.6937788,2.4524145,-17.9
-0.06851693,1.4564127,2.4058068,-3.7739396,166756,-2.0519621,13.90639017486627,24.773617924413365,-0.004227376,-12.907271702367531,1,166756,-1.2125528,0.0006754589324153007,0.0,0.87685925,93607.56297588348,0.00782,1.0,0.001,2318998,0.0449971,0.6937527,2.4396815,-17.74
-0.06285288,1.4603359,2.407026,-3.7736957,166803,-2.0117328,13.908538815249127,24.773503339332688,-0.0042155115,-12.909420094362812,1,166803,-1.188488,0.0006968582575488714,0.0,0.87679297,93648.3616476059,0.05555,1.0,0.001,2319998,0.04321316,0.6937204,2.432935,-19.32
-0.07416463,1.5097247,2.4079862,-3.7733784,166856,-2.0176413,13.909982260152466,24.77321834095256,-0.004198421,-12.910863259337393,1,166856,-1.176981,0.0007031149903862366,0.0,0.87742645,93689.80517816544,0.0024,1.0,0.001,2320998,0.040953204,0.69369596,2.438413,-18.9
-0.07061308,1.5408081,2.406467,-3.7733958,166915,-2.0145144,13.911230266902315,24.773109294368094,-0.0041969824,-12.91211095467753,1,166915,-1.1760442,0.0006965497998058843,0.0,0.8763796,93730.583933115,0.00233,1.0,0.001,2321998,0.041705437,0.6936785,2.4478204,-16.59
-0.062408563,1.5571364,2.4222882,-3.773216,166965,-2.0452025,13.913017698320008,24.773068438431775,-0.0041832277,-12.913898122360974,1,166965,-1.194607,0.00069672891470461,0.0,0.8771907,93771.10493087769,0.00406,1.0,0.001,2322998,0.044832744,0.6936529,2.458791,-17.81
-0.0710191,1.5425049,2.4297452,-3.7734122,167014,-2.0490246,13.914947249931144,24.772781616234344,-0.0041601937,-12.915833403187756,1,167014,-1.1802335,0.0007255532228431256,0.0,0.8751299,93812.55750775337,0.0046,0.99,0.001,2323998,0.046628084,0.6936256,2.4719353,-19.09
-0.06390452,1.5270295,2.396686,-3.7734847,167068,-2.0117414,13.916387339286997,24.77265132955774,-0.004152995,-12.917273206119663,1,167068,-1.16449,0.0007205053948804123,0.0,0.8758771,93853.4179918766,0.0012,0.99,0.001,2324998,0.045781158,0.69360757,2.439275,-18.38
-0.07911893,1.5620203,2.4212952,-3.7735555,167126,-2.072042,13.917529289278749,24.772598598507518,-0.0041460227,-12.918414848677045,1,167126,-1.2111487,0.0006952213774461509,0.0,0.87497175,93893.98495078087,0.01495,1.0,0.001,2325998,0.044044007,0.6935968,2.4727314,-16.94
-0.06741142,1.5283643,2.4224427,-3.773528,167182,-2.08804,13.918950604730174,24.772399336804778,-0.0041457303,-12.919835867497698,1,167182,-1.2233014,0.000723409560701942,0.0,0.87399673,93935.10771250725,0.0633,1.0,0.001,2326998,0.042487744,0.693578,2.4683342,-16.46
-0.06524686,1.5827284,2.400135,-3.7734861,167234,-2.0246038,13.920482676967602,24.772303438721405,-0.004116898,-12.921367664470143,1,167234,-1.1956645,0.0006970413688743439,0.0,0.8766948,93975.83901548386,0.00378,1.0,0.001,2327998,0.04699385,0.6935589,2.4309628,-17.43
-0.0751294,1.5690141,2.4154842,-3.7736106,167292,-2.038524,13.921699782416374,24.772156335538405,-0.004130609,-12.92258446309447,1,167292,-1.1805567,0.0006578199272718747,0.0,0.87711173,94016.76497006416,0.0698,1.0,0.001,2328998,0.04427358,0.693547,2.4555554,-17.67
-0.07291801,1.5436945,2.4098604,-3.7735064,167346,-2.0306349,13.92319505694788,24.77191213979457,-0.004138378,-12.924079452153025,1,167346,-1.1690261,0.0006941227657384598,0.0,0.8737928,94058.06006622314,0.19855,1.0,0.001,2329998,0.042071804,0.693528,2.450422,-16.7
-0.07002131,1.4940693,2.415043,-3.7736683,167398,-2.0207877,13.92472430972891,24.771792618276066,-0.0041683856,-12.925608430208246,1,167398,-1.1588115,0.0007201323809863322,0.0,0.87730837,94098.88238286972,0.12725,1.0,0.001,2330998,0.04087408,0.69351095,2.452015,-17.76
-0.09591184,1.574775,2.409974,-3.7739315,167446,-2.023798,13.926615147569963,24.771479775291585,-0.004160647,-12.927499014607694,1,167446,-1.1593537,0.0006928236298573306,0.0,0.87244296,94140.43977808952,0.00633,1.0,0.001,2331998,0.046125907,0.6934971,2.4510355,-18.65
-0.08690932,1.544645,2.3942099,-3.7736948,167501,-2.0139282,13.928245204506242,24.771369649413263,-0.004161217,-12.929128781320708,1,167501,-1.1639323,0.000666991101346904,0.0,0.8729797,94181.22748231888,0.08971,1.0,0.001,2332998,0.044090368,0.6934729,2.4348745,-18.39
-0.07765371,1.5563121,2.416498,-3.7734568,167550,-2.0060425,13.930170098478067,24.771442800705575,-0.0041512903,-12.931059385258132,1,167550,-1.1534382,0.0006917103707870005,0.0,0.87515366,94221.3184261322,0.00098,0.99,0.001,2333998,0.048475217,0.69344103,2.4474926,-18.42
-0.08477787,1.5686755,2.4219453,-3.7734427,167605,-2.0200438,13.931410160794726,24.771086828649683,-0.0041488046,-12.93229915575311,1,167605,-1.1697944,0.0006758861307630482,0.0,0.87267005,94263.04207611084,0.1015,1.0,0.001,2334998,0.042917076,0.69342214,2.4551997,-16.78
-0.08293515,1.5462118,2.4080853,-3.7732496,167664,-1.9896972,13.932430336864204,24.770593618564526,-0.0041427985,-12.933319018990362,1,167664,-1.1463811,0.0006902190612285494,0.0,0.87571955,94305.2894077301,0.05947,1.0,0.001,2335998,0.044126634,0.69339955,2.4423263,-16.15
-0.072793074,1.5357137,2.4055305,-3.7730758,167723,-2.0083075,13.933670397023665,24.77048038239859,-0.0041568615,-12.934558766537684,1,167723,-1.1364768,0.0007254073325138051,0.0,0.8787493,94346.09115052223,0.10716,1.0,0.001,2336998,0.044452637,0.69337934,2.4559915,-15.88
-0.07681375,1.5632622,2.4161448,-3.7729812,167777,-2.0452282,13.935038771702915,24.770385984946802,-0.0041578733,-12.935926855290058,1,167777,-1.1950076,0.0007377020650448402,0.0,0.8765297,94386.82148194313,0.08177,1.0,0.001,2337998,0.042202547,0.6933574,2.4519668,-16.88
-0.0767679,1.5420626,2.4163537,-3.772605,167832,-1.9975932,13.936275561275561,24.770163744845576,-0.0041702413,-12.937163353830021,1,167832,-1.1297144,0.0007400847416516538,0.0,0.87409025,94428.03947901726,0.03425,1.0,0.001,2338998,0.048664704,0.69332826,2.459118,-16.86
-0.07853873,1.5610532,2.4081292,-3.7722466,167897,-1.98223,13.936854142718452,24.770148885327785,-0.0041686664,-12.937741591571022,1,167897,-1.1244932,0.0007278545112978859,0.0,0.8733812,94468.46730041504,0.0022,1.0,0.001,2339998,0.044160496,0.6933027,2.4396691,-14.28
-0.0771082,1.6002111,2.4179494,-3.7724454,167946,-2.0507152,13.938855346361331,24.77010429426687,-0.0041776034,-12.939742536291426,1,167946,-1.2020826,0.0007245682901300757,0.0,0.8739083,94509.00860929489,0.01829,1.0,0.001,2340998,0.043811224,0.6932858,2.4558,-16.64
-0.07715582,1.5464156,2.407313,-3.7720978,167998,-2.0207763,13.940630245598161,24.770060455685297,-0.0041555217,-12.941517160918583,1,167998,-1.1681495,0.0006833089562374653,0.0,0.87332374,94549.54719185829,0.09229,1.0,0.001,2341998,0.043156557,0.69325286,2.4465108,-18.9
-0.07869407,1.5506907,2.3976178,-3.7719736,168059,-2.0162368,13.941353929274838,24.76978717116507,-0.0041539045,-12.942240522673584,1,168059,-1.163269,0.000690870441196229,0.0,0.8719304,94590.96211886406,0.0125,1.0,0.001,2342998,0.053847026,0.69323367,2.4336746,-16.13
-0.061500013,1.5578337,2.4013183,-3.771814,168116,-2.022448,13.942712174926836,24.769433293638688,-0.0041499427,-12.943598467724666,1,168116,-1.1829808,0.0007242504317340849,0.0,0.8716616,94632.68586778641,0.07305,1.0,0.001,2343998,0.04184502,0.6932113,2.4377103,-15.08
-0.096106626,1.5539218,2.4070013,-3.771653,168177,-2.0187745,13.943642709764118,24.76893997375344,-0.0041399025,-12.944528681091946,1,168177,-1.1637013,0.0007373244742182269,0.0,0.87168854,94674.94379997253,0.00065,1.0,0.001,2344998,0.04104756,0.6931873,2.4502957,-15.93
-0.07399496,1.522576,2.391589,-3.771472,168238,-2.001611,13.944459634565318,24.768875276107785,-0.004117686,-12.94534528465626,1,168238,-1.175379,0.0007099587705221636,0.0,0.87781876,94715.56434631348,0.0017,1.0,0.001,2345998,0.04514588,0.6931677,2.416757,-15.07
-0.07509768,1.5178128,2.4082243,-3.7712958,168297,-2.0113125,13.94553675941936,24.768776689904843,-0.0041149706,-12.946422099027314,1,168297,-1.1789081,0.0006734293500945373,0.0,0.8728968,94756.31474995613,0.03821,1.0,0.001,2346998,0.044092644,0.69314665,2.4328835,-16.08
-0.09056604,1.5255957,2.3992538,-3.7710853,168348,-2.0245228,13.947275880913347,24.768464469847796,-0.0041154106,-12.948160952313065,1,168348,-1.1881831,0.0006733692427047481,0.0,0.8714537,94797.88312506676,0.21654,1.0,0.001,2347998,0.043702148,0.6931259,2.4381878,-17.52
-0.08745108,1.5463732,2.3952992,-3.7708902,168402,-2.0081172,13.948700134202682,24.768376468783,-0.004127014,-12.949584921794278,1,168402,-1.1714444,0.000664014769665193,0.0,0.87472093,94838.5940015316,0.00172,1.0,0.001,2348998,0.045509133,0.69310194,2.4309204,-18.03
-0.076345444,1.5448209,2.3920815,-3.7708118,168453,-2.0389886,13.950318486462098,24.76808541286612,-0.0041197836,-12.951203006179766,1,168453,-1.1947725,0.0006615678599466558,0.0,0.8747153,94880.08301115036,0.00154,1.0,0.001,2349998,0.042298246,0.69307643,2.4319603,-17.38
-0.06782755,1.5308436,2.379218,-3.7707188,168520,-1.9840329,13.950866366009969,24.768141479209557,-0.004138739,-12.951750534061238,1,168520,-1.150747,0.0006723355632448878,0.0,0.8756031,94920.24268245697,0.00049,1.0,0.001,2350998,0.043883532,0.69305974,2.4123418,-15.37
-0.06490802,1.5618947,2.3903353,-3.7708294,168572,-2.0720754,13.952495076287876,24.767948015648066,-0.0041415114,-12.953378971596706,1,168572,-1.2230959,0.0006660116020064774,0.0,0.8810982,94961.35887050629,0.00029,1.0,0.001,2351998,0.04495792,0.6930443,2.4235077,-15.44
-0.062011126,1.5290406,2.3860958,-3.77063,168633,-2.067018,13.95333653555354,24.76762321923972,-0.004141511,-12.954220111128901,1,168633,-1.2183739,0.0006513449143263666,0.0,0.8773915,95002.97946119308,0.04098,1.0,0.001,2352998,0.043729443,0.6930207,2.4256032,-15.96
-0.08237857,1.5565456,2.376666,-3.770299,168693,-2.0140848,13.95433716870291,24.76748748636127,-0.004170762,-12.955220430011915,1,168693,-1.1593014,0.0006751995253446694,0.0,0.87553006,95043.87561702728,0.05663,1.0,0.001,2353998,0.042505197,0.69299877,2.4212868,-15.94
-0.07681096,1.5288066,2.376542,-3.770316,168740,-2.031845,13.95632333767927,24.767339877146565,-0.004158351,-12.957206352969065,1,168740,-1.1918133,0.0007094543288497764,0.0,0.8741211,95084.81781578064,0.00758,1.0,0.001,2354998,0.042064324,0.6929705,2.4189827,-17.98
-0.082945876,1.592301,2.3689997,-3.769883,168797,-2.0587506,13.95756441168978,24.76704630104802,-0.0041519785,-12.958447128799682,1,168797,-1.2238282,0.0007129436161308388,0.0,0.8729192,95126.3211350441,0.06254,1.0,0.001,2355998,0.048723232,0.69293654,2.4041524,-18.1
-0.0823529,1.5374407,2.375624,-3.7696505,168850,-2.0214648,13.959093870299082,24.766863912034523,-0.0041668955,-12.959976310334616,1,168850,-1.180783,0.0006969107431679966,0.0,0.87286323,95167.39819669724,0.17892,1.0,0.001,2356998,0.04267284,0.6929143,2.4127822,-17.33
-0.08885328,1.5572563,2.3954477,-3.7695425,168902,-2.0396044,13.960740547773264,24.766744292433874,-0.0041495846,-12.961622716131247,1,168902,-1.1858933,0.0006986412954886196,0.0,0.8735577,95208.23456478119,0.23361,1.0,0.001,2357998,0.04393726,0.6928893,2.437866,-18.41
-0.09062306,1.5450749,2.3760264,-3.7693174,168956,-2.0131145,13.962084803144014,24.766702550339176,-0.004173224,-12.96296668955231,1,168956,-1.1687748,0.0006839852106946697,0.0,0.8754443,95248.77182197571,0.0027,1.0,0.001,2358998,0.04447159,0.692867,2.4151897,-17.62
-0.07159614,1.5737725,2.3797197,-3.7689724,169016,-2.0581563,13.963115918019597,24.76652659865297,-0.004163324,-12.963997491361765,1,169016,-1.2139682,0.0006865530455813579,0.0,0.87457156,95289.82558774948,0.21867,1.0,0.001,2359998,0.04280317,0.69284564,2.4132092,-16.51
-0.08006645,1.5645986,2.387879,-3.7690444,169065,-2.0818222,13.964912903321208,24.766007393498644,-0.0041625504,-12.965794221157543,1,169065,-1.2347472,0.0007084636540866978,0.0,0.8735897,95332.20120978355,0.00102,1.0,0.001,2360998,0.048244286,0.6928254,2.421001,-17.39
-0.08360227,1.5460045,2.376659,-3.769064,169114,-2.0506635,13.966815284364394,24.765984797069017,-0.004152828,-12.967696346842958,1,169114,-1.2055471,0.0007199624368779873,0.0,0.8739158,95372.6661529541,0.11537,1.0,0.001,2361998,0.04417488,0.6928019,2.4131806,-19.29
-0.09676366,1.5504706,2.3692513,-3.7687812,169170,-2.0562391,13.968103091564698,24.76593887961989,-0.0041522756,-12.968983862386947,1,169170,-1.2140461,0.0007487963362971837,0.0,0.8725047,95413.22101640701,0.04009,1.0,0.001,2362998,0.04353636,0.69277745,2.4056711,-18.01
-0.078442715,1.6133056,2.3755996,-3.7689285,169226,-2.0550973,13.969407774219091,24.76600128171266,-0.004144164,-12.970288253578055,1,169226,-1.2147187,0.0007469427038713876,0.0,0.8748485,95453.3585422039,0.16096,1.0,0.001,2363998,0.046811916,0.69276345,2.4219487,-16.77
-0.08188801,1.5137045,2.3721936,-3.768547,169286,-2.084689,13.970387391751238,24.76602908370276,-0.00413868,-12.971267559042094,1,169286,-1.2314274,0.00074216257086772,0.0,0.87566686,95493.62927770615,0.05025,1.0,0.001,2364998,0.04400681,0.69274193,2.4255908,-15.91
-0.09266723,1.5028764,2.3755403,-3.7685597,169340,-2.093491,13.971695996220621,24.765873357750905,-0.0041270396,-12.972575882839259,1,169340,-1.2290726,0.000725052686515871,0.0,0.87259805,95534.60787844658,0.08155,1.0,0.001,2365998,0.043636173,0.6927202,2.4175808,-16.68
-0.070672184,1.5793588,2.373587,-3.7686558,169393,-2.0712223,13.973316488874984,24.764563699034092,-0.0041240775,-12.974196100193042,1,169393,-1.2206757,0.0007051698525333963,0.0,0.8722836,95580.04044675827,0.00225,1.0,0.001,2366998,0.04399022,0.69270456,2.4157703,-17.58
-0.07159362,1.5686557,2.3936574,-3.768416,169449,-2.1108675,13.974653140472945,24.764489946565106,-0.0041303346,-12.975532461094488,1,169449,-1.2622836,0.0006944403193178513,0.0,0.8720823,95620.70549845695,0.03783,1.0,0.001,2367998,0.04916396,0.6926771,2.4329073,-17.15
-0.06349296,1.5289389,2.3643992,-3.768187,169511,-2.0824544,13.975435222492935,24.76416516040351,-0.0041349917,-12.97631422149595,1,169511,-1.2252975,0.0006746861403679695,0.0,0.87612814,95662.34050917625,0.0023,1.0,0.001,2368998,0.04298922,0.69266075,2.408703,-15.31
-0.061378505,1.5763178,2.3834555,-3.7680387,169567,-2.1413965,13.976717167845159,24.76394402684671,-0.004132192,-12.977595876556169,1,169567,-1.3027041,0.0006571358467172882,0.0,0.8748895,95703.57603096962,0.05792,1.0,0.001,2369998,0.048062567,0.69264674,2.432572,-16.14
-0.09456009,1.5368867,2.3565927,-3.7678576,169625,-2.1023924,13.977680176860723,24.764030976842577,-0.0041203354,-12.978558585114223,1,169625,-1.254617,0.0006789260775478038,0.0,0.869167,95743.6211502552,0.1042,1.0,0.001,2370998,0.043927334,0.69262606,2.3991845,-16.58
-0.07877227,1.5410937,2.371849,-3.7677128,169685,-2.063815,13.978837257270825,24.764044652890078,-0.004120952,-12.979715354922357,1,169685,-1.2184088,0.0006932550548606811,0.0,0.87195414,95783.94940114021,0.15381,1.0,0.001,2371998,0.04380165,0.6926044,2.414959,-16.11
-0.06540298,1.5643091,2.3865998,-3.7672498,169748,-2.0977383,13.979510804251007,24.76404772014601,-0.0041219355,-12.980388576006787,1,169748,-1.2472545,0.0006950358265828778,0.0,0.87254417,95824.31865811348,0.06658,1.0,0.001,2372998,0.044072766,0.6925761,2.4268584,-14.72
-0.06757705,1.5004418,2.3648462,-3.7669687,169809,-2.0780408,13.980342620238032,24.763889640293844,-0.00411041,-12.981220076674381,1,169809,-1.2323594,0.0007150957741729349,0.0,0.8766579,95865.31172943115,0.12423,1.0,0.001,2373998,0.046233624,0.6925507,2.4134152,-15.04
-0.06970226,1.5017058,2.3640368,-3.7667465,169861,-2.1018047,13.98200293180895,24.76386365305896,-0.004085716,-12.982880119627225,1,169861,-1.2651163,0.0006738496575090882,0.0,0.8728356,95905.7937514782,0.10939,1.0,0.001,2374998,0.04216986,0.6925278,2.3984377,-16.96
-0.0752484,1.5401139,2.3572757,-3.7666712,169925,-2.0764024,13.98256878034427,24.763426757647835,-0.0040989704,-12.983445637781374,1,169925,-1.2186077,0.0006725280793492801,0.0,0.8737007,95947.86792850494,0.02153,1.0,0.001,2375998,0.04073606,0.6925088,2.4038796,-16.2
-0.08176423,1.5379934,2.3591647,-3.7663908,169979,-2.057606,13.984080386400674,24.7630650723026,-0.004093637,-12.98495696527218,1,169979,-1.214803,0.0007018202630217788,0.0,0.8710506,95989.65205073357,0.00037,1.0,0.001,2376998,0.043293137,0.69247824,2.4018314,-16.51
-0.06902171,1.4998085,2.3639216,-3.765983,170035,-2.093319,13.985255976710677,24.762642708826252,-0.004082442,-12.98613226688623,1,170035,-1.2591622,0.0007226520858777148,0.0,0.8711771,96031.67270803452,0.04874,1.0,0.001,2377998,0.04384406,0.6924504,2.4029949,-16.79
-0.07322603,1.5140319,2.3591783,-3.76576,170091,-2.1549406,13.986601289897761,24.762463870255754,-0.004069012,-12.987477291567455,1,170091,-1.3281875,0.0007248522561549064,0.0,0.875953,96072.74996805191,0.00378,1.0,0.001,2378998,0.045156326,0.6924317,2.4063914,-16.27
-0.068244584,1.5407683,2.3641882,-3.7656353,170148,-2.1268697,13.987816489174131,24.762357269049105,-0.004060711,-12.988692197381104,1,170148,-1.2922952,0.0006973820279396494,0.0,0.8754102,96113.5474357605,0.19819,1.0,0.001,2379998,0.045813285,0.69241005,2.3993852,-15.76
-0.057859834,1.5606651,2.3756428,-3.7653472,170205,-2.1068037,13.98870185952234,24.7622639983899,-0.0040616337,-12.989577274463148,1,170205,-1.2570809,0.000688450598491911,0.0,0.87800753,96154.29349088669,0.00252,1.0,0.001,2380998,0.043068286,0.6923874,2.4198537,-15.7
-0.070531674,1.4964691,2.362349,-3.7653477,170257,-2.1489394,13.990584821769442,24.761820461724486,-0.004045521,-12.991459969340468,1,170257,-1.3211765,0.0007105295268372111,0.0,0.8754463,96196.40057086945,0.10174,1.0,0.001,2381998,0.041180734,0.69236547,2.4098284,-17.36
-0.08144123,1.5182784,2.379999,-3.7651007,170314,-2.085869,13.99177988891107,24.761772839339294,-0.004061238,-12.992654743591249,1,170314,-1.2455865,0.0006999713233150364,0.0,0.874171,96236.97040843964,0.02586,1.0,0.001,2382998,0.041721836,0.69233996,2.4234262,-17.5
-0.08190847,1.5704474,2.35119,-3.7648704,170358,-2.163239,13.994024348724452,24.761492349894585,-0.004041753,-12.994898977447493,1,170358,-1.303102,0.000679389383209929,0.0,0.871921,96278.4458348751,0.12195,1.0,0.001,2383998,0.04371995,0.6923052,2.3889637,-18.86
-0.06875026,1.5259681,2.353647,-3.764399,170412,-2.1311154,13.995481538858765,24.761534442372827,-0.004040042,-12.996355890430252,1,170412,-1.2954179,0.0006922096245164219,0.0,0.87592983,96318.66738915443,0.19556,1.0,0.001,2384998,0.04304339,0.6922747,2.3838332,-19.43
-0.07165442,1.5318927,2.346659,-3.76449,170468,-2.1026363,13.99673839078302,24.761014316695945,-0.0040187365,-12.997612455123543,1,170468,-1.2668412,0.0006789495869643903,0.0,0.87699693,96361.07671046257,0.00492,1.0,0.001,2385998,0.041395888,0.6922524,2.39118,-17.52
-0.0804678,1.5019745,2.3561308,-3.764468,170518,-2.1455245,13.998457640835571,24.760919420344926,-0.0040276786,-12.999337313362812,1,170518,-1.304004,0.0008260639401821993,0.0,0.87689584,96401.83223724365,0.00193,0.99,0.001,2386998,0.046538178,0.69222724,2.398479,-17.66
-0.06660613,1.563682,2.345347,-3.7640529,170580,-2.1442146,13.999208582483293,24.760907704498436,-0.0040331627,-13.000087935279634,1,170580,-1.3027716,0.0008456910959361845,0.0,0.8758946,96442.26409220695,0.03287,0.99,0.001,2387998,0.042380262,0.6922025,2.3881824,-17.03
-0.063218184,1.5587012,2.3556275,-3.7642686,170633,-2.1311889,14.000802892758141,24.760895565085807,-0.0040196343,-13.001687832951422,1,170633,-1.303369,0.0007068269074702246,0.0,0.8745233,96482.69763588905,0.19637,0.99,0.001,2388998,0.05083053,0.6921759,2.3947682,-15.87
-0.074829884,1.5863515,2.3559136,-3.7641356,170687,-2.1635761,14.002214579903566,24.76085618948853,-0.004032937,-13.003099240129593,1,170687,-1.3069905,0.0006972243466966171,0.0,0.87620056,96523.23739171028,0.02366,0.99,0.001,2389998,0.039685197,0.69216,2.401074,-18.03
-0.072626166,1.5911466,2.3572,-3.7640247,170745,-2.1516829,14.003320741456559,24.76079231008832,-0.004049395,-13.004205101174266,1,170745,-1.3011515,0.0006645219490038176,0.0,0.8755739,96563.87283802032,0.07171,1.0,0.001,2390998,0.045792628,0.69214064,2.3987246,-16.32
-0.07627202,1.6165885,2.3491132,-3.7638023,170802,-2.11688,14.004373485087998,24.76062614440915,-0.004053266,-13.005257549677404,1,170802,-1.2975593,0.0006775624911879923,0.0,0.8774343,96604.90756773949,0.00308,1.0,0.001,2391998,0.052462164,0.6921163,2.3767843,-16.12
-0.06617955,1.5325379,2.3505108,-3.7637413,170857,-2.137755,14.005806024921425,24.760558292933247,-0.004046574,-13.006689804924585,1,170857,-1.3029314,0.0007039844900671254,0.0,0.87460905,96645.55910611153,0.07271,1.0,0.001,2392998,0.041554704,0.69209737,2.3886495,-16.89
-0.051171068,1.5776565,2.3542182,-3.763501,170912,-2.1511223,14.007196686013856,24.760166407748013,-0.0040362836,-13.00808018161393,1,170912,-1.3150337,0.0007156811007186312,0.0,0.8777966,96687.47618961334,0.07555,1.0,0.001,2393998,0.043072037,0.6920725,2.3795285,-17.32
-0.06970765,1.5938156,2.3535285,-3.7633812,170968,-2.1685076,14.008457723082682,24.759749716788612,-0.0040342533,-13.00934092929671,1,170968,-1.3482975,0.0007129553297622376,0.0,0.8768871,96729.49150919914,0.1168,1.0,0.001,2394998,0.04597286,0.69205314,2.3795383,-16.89
-0.06971505,1.573095,2.353167,-3.7629254,171020,-2.130086,14.010028066892762,24.759586390079217,-0.0040311185,-13.010911004560871,1,171020,-1.2895074,0.000696807829859228,0.0,0.8801638,96770.51798248291,0.00196,1.0,0.001,2395998,0.04437193,0.692018,2.3949466,-17.73
-0.06568086,1.607746,2.35163,-3.7626922,171077,-2.1704514,14.01119378993085,24.759357241893177,-0.004009731,-13.01207643341887,1,171077,-1.3140961,0.0007044933275157275,0.0,0.8768702,96811.80236554146,0.00173,1.0,0.001,2396998,0.045779347,0.69199497,2.3857203,-17.05
-0.06545419,1.5606793,2.3472178,-3.7623081,171137,-2.171297,14.01206635619416,24.759197864604406,-0.004003748,-13.012948690230633,1,171137,-1.3324145,0.0006896033553574553,0.0,0.8783291,96852.8145828247,0.00652,1.0,0.001,2397998,0.046398327,0.6919683,2.3784435,-15.66
-0.056283295,1.6066862,2.3439767,-3.7621489,171200,-2.2188203,14.012698598130841,24.759124168208366,-0.003981413,-13.013580607476635,1,171200,-1.3942258,0.0007103611184553992,0.0,0.87679374,96893.4920194149,0.02865,1.0,0.001,2398998,0.043505095,0.6919514,2.3676507,-15.42
-0.052543495,1.510183,2.3414412,-3.761978,171264,-2.1508482,14.013441236920777,24.758726501691598,-0.0039877975,-13.014322916666666,1,171264,-1.3178661,0.0006921230745408991,0.0,0.8797493,96935.4380903244,0.24195,1.0,0.001,2399998,0.04385867,0.6919381,2.3753495,-14.76
