rollout/Q_mean,total/duration,total/episodes,errors,train/param_noise_distance,reference_actor_Q_std,rollout/actions_std,rollout/goal_tolerance,train/loss_actor,reference_action_mean,total/steps_per_second,success rate,train/loss_critic,reference_action_std,rollout/return_history,reference_Q_std,rollout/return,total/steps,total/epochs,rollout/error,reference_actor_Q_mean,reference_Q_mean,rollout/actions_mean,rollout/episodes,rollout/episode_steps
-3.601065,92114.279276371,190683,0.0006932761576332354,0.0,3.917834,0.6875782,0.001,2.060948,-0.06669358,23.26455807758481,1.0,0.10752542,0.87343144,-13.86,3.891904,-10.240168237336313,2142998,1,0.00472,-2.4578419,-3.1989033,-0.0010241928,190683,11.238390417604087
-3.601055,92159.64181447029,190746,0.0007102956066161336,0.0,3.886491,0.68754554,0.001,2.0505636,-0.08857904,23.263957604307482,1.0,0.09538961,0.87241775,-12.96,3.8716724,-10.24175605255156,2143998,1,0.0021,-2.511342,-3.238727,-0.0010335431,190746,11.239978820001468
-3.6015759,92204.32823824883,190800,0.0007038893163181982,0.0,3.888723,0.6875008,0.001,2.0745878,-0.09531171,23.263528307017125,0.99,0.087576345,0.87510186,-16.03,3.867819,-10.243815513626835,2144998,1,0.03734,-2.4821086,-3.2093363,-0.0010399661,190800,11.24203354297694
-3.601245,92249.37909245491,190870,0.0006740472766801386,0.0,3.899753,0.68746203,0.001,2.0679734,-0.07062908,23.263007524952776,1.0,0.11562377,0.87498873,-14.78,3.893723,-10.244962539948656,2145998,1,0.00278,-2.3993974,-3.1228838,-0.001042155,190870,11.243181222821816
-3.6011012,92294.73513913155,190921,0.000660413836222567,0.0,3.898019,0.6874279,0.001,2.0985153,-0.10059232,23.26241032886074,1.0,0.07868071,0.87295437,-16.81,3.8860123,-10.247175533335778,2146998,1,0.03191,-2.442391,-3.1513186,-0.0010372758,190921,11.245394692045402
-3.6009343,92339.41484713554,190986,0.0006772485256023079,0.0,3.9098785,0.6873879,0.001,2.0170076,-0.070272595,23.261984100245066,1.0,0.08502385,0.87068075,-14.89,3.8856473,-10.248609845747856,2147998,1,0.23586,-2.4645367,-3.200827,-0.0010551845,190986,11.24682961054737
-3.6007068,92384.6820640564,191035,0.0006816309153780466,0.0,3.8805854,0.6873453,0.001,1.9999878,-0.09038762,23.26141035491098,1.0,0.09928919,0.87302846,-15.63,3.8574717,-10.250556180804564,2148998,1,0.00427,-2.4291492,-3.1519632,-0.0010489044,191035,11.248776402229957
-3.6009793,92429.58652544022,191093,0.0006936417702680291,0.0,3.9077559,0.68731064,0.001,2.0351675,-0.087748826,23.26092846264369,0.99,0.09332125,0.873897,-17.04,3.8851755,-10.252824540930332,2149998,1,0.06753,-2.4174824,-3.1596184,-0.0010767006,191093,11.251040069494959
-3.6011257,92474.05875062943,191150,0.0007121668558802989,0.0,3.9263914,0.6872704,0.001,2.0309424,-0.0826441,23.26055576083773,0.99,0.09709564,0.8742786,-16.75,3.900923,-10.254721422966258,2150998,1,0.02242,-2.381919,-3.1390288,-0.001059154,191150,11.252937483651582
-3.601168,92519.40976333618,191211,0.00070586598191764,0.0,3.8948932,0.68724126,0.001,2.0390058,-0.07436887,23.259962482518983,1.0,0.08151043,0.87956446,-15.63,3.8695846,-10.256277097028937,2151998,1,0.07323,-2.4629714,-3.193877,-0.0010698116,191211,11.25449372682534
-3.6011882,92564.54898667336,191272,0.0007579845655491241,0.0,3.884947,0.6872076,0.001,1.9945288,-0.08134263,23.259423003400254,0.99,0.079070486,0.8758241,-14.9,3.8714457,-10.258004308001171,2152998,1,0.13176,-2.4445715,-3.1737103,-0.001059035,191272,11.25621627838889
-3.6014044,92608.62467718124,191334,0.0006752813922214773,0.0,3.8902538,0.68718755,0.001,2.0743523,-0.08024817,23.2591511590685,1.0,0.084976226,0.8747483,-13.88,3.8618698,-10.259520001672469,2153998,1,0.04893,-2.4488742,-3.1939769,-0.0010566252,191334,11.257732551454524
-3.6013036,92652.89932656288,191408,0.0006848515600194491,0.0,3.9381638,0.68716025,0.001,2.0760343,-0.079611465,23.25882962825081,1.0,0.08661666,0.87384546,-13.53,3.915345,-10.260443659617152,2154998,1,0.09308,-2.4475791,-3.179214,-0.0010432814,191408,11.258656900443032
-3.601108,92697.44460439682,191465,0.0007122300049238402,0.0,3.9060097,0.6871181,0.001,2.0488522,-0.089466244,23.258440501797143,1.0,0.085782014,0.86917126,-13.93,3.8826277,-10.262188911811558,2155998,1,0.03123,-2.3608866,-3.1056333,-0.0010395964,191465,11.260402684563758
-3.6011024,92742.05586409569,191530,0.0007064735037794365,0.0,3.8724499,0.6870852,0.001,2.0761862,-0.06723384,23.258035202075607,1.0,0.09636316,0.87658477,-14.88,3.8639102,-10.26325379836057,2156998,1,0.01253,-2.355704,-3.0799527,-0.0010343138,191530,11.261468177309037
-3.6016412,92786.38232016563,191591,0.0007919848478835322,0.0,3.8582523,0.68705845,0.001,2.049549,-0.07036233,23.257701680335842,0.98,0.08345055,0.8823241,-15.45,3.84503,-10.265336054407566,2157998,1,0.0827,-2.3593645,-3.088553,-0.0010211664,191591,11.263540562970077
-3.6019611,92830.56136965752,191650,0.0007931736637394629,0.0,3.9085343,0.6870321,0.001,2.034972,-0.072030656,23.257405407716163,0.99,0.09185028,0.88037276,-14.29,3.8846297,-10.267111922775893,2158998,1,0.10912,-2.3335772,-3.087242,-0.0010152198,191650,11.265311766240544
-3.6017413,92875.62464499474,191712,0.0006612105085573672,0.0,3.8720791,0.68699557,0.001,2.07237,-0.08104492,23.256887996784062,1.0,0.12270298,0.8748795,-14.65,3.8776662,-10.268673844099483,2159998,1,0.08523,-2.40406,-3.1358006,-0.0010120162,191712,11.26687426973794
-3.6014712,92921.87186169624,191772,0.0006902419642309522,0.0,3.8987944,0.686955,0.001,2.0661964,-0.06323712,23.25607477232489,1.0,0.08274876,0.8757397,-14.63,3.8826725,-10.270357507873934,2160998,1,0.00151,-2.411395,-3.1631474,-0.0010206852,191772,11.268558496547984
-3.6012397,92966.29284334183,191844,0.0007100066886324125,0.0,3.8887084,0.68692774,0.001,2.0057833,-0.07350195,23.255719184621015,1.0,0.08805628,0.874208,-14.61,3.8574314,-10.271335043055815,2161998,1,0.15466,-2.4055753,-3.1450572,-0.0010336593,191844,11.269536706907695
-3.6014385,93011.10310196877,191904,0.0006857597975145242,0.0,3.9252322,0.686893,0.001,2.0267267,-0.08599887,23.255266606489865,1.0,0.087340504,0.8752801,-14.29,3.9012494,-10.272745747873937,2162998,1,0.00215,-2.4202843,-3.1519914,-0.001024511,191904,11.270947973986994
-3.6014786,93055.94417691231,191959,0.0006881478490851551,0.0,3.9073436,0.68685555,0.001,2.00864,-0.07803366,23.254806763186867,1.0,0.07709856,0.8759135,-14.5,3.8732853,-10.274688865851562,2163998,1,0.00425,-2.3704858,-3.1090865,-0.0010251078,191959,11.272891607061924
-3.6018562,93100.66602134705,192018,0.0008433984339358899,0.0,3.9059448,0.68682164,0.001,2.004766,-0.08196891,23.254377143806767,0.98,0.095789015,0.8756892,-17.29,3.895624,-10.276744888500037,2164998,1,0.18146,-2.449199,-3.178181,-0.0010391753,192018,11.27493776625108
-3.6019628,93145.4371111393,192081,0.0008195994085177286,0.0,3.8991582,0.6867927,0.001,1.9815648,-0.08782279,23.25393564276878,0.99,0.088302486,0.87577975,-15.25,3.8771672,-10.278283640755722,2165998,1,0.06546,-2.398921,-3.1294746,-0.0010182059,192081,11.276477111218705
-3.6023622,93190.9453804493,192128,0.0006922981864479423,0.0,3.9198525,0.686758,0.001,2.0206952,-0.07951644,23.253310621040427,1.0,0.08763888,0.87499917,-17.07,3.8898437,-10.280635826115923,2166998,1,0.02909,-2.3976912,-3.1482415,-0.0009992201,192128,11.278829738507662
-3.6024039,93235.94549179077,192188,0.000643696937415609,0.0,3.9264305,0.68671834,0.001,2.0001924,-0.08004448,23.252812942095254,1.0,0.07723824,0.87665224,-17.52,3.9063187,-10.282421379066331,2167998,1,0.18195,-2.4311304,-3.1757572,-0.0010011445,192188,11.280615855308344
-3.6025894,93281.24548840523,192238,0.0006566029498059664,0.0,3.9004538,0.686685,0.001,2.054046,-0.08138257,23.25224099060303,1.0,0.088018425,0.8783439,-16.6,3.8791533,-10.284673165555198,2168998,1,0.11477,-2.3956206,-3.1362846,-0.0010097348,192238,11.282868111403573
-3.6029031,93326.04460191727,192295,0.0006920100982774195,0.0,3.8908536,0.6866584,0.001,1.9473348,-0.0752558,23.251794386616705,1.0,0.09014393,0.87415296,-16.81,3.8745968,-10.286091682051016,2169998,1,0.01398,-2.3649747,-3.0909946,-0.0009936658,192295,11.284287162952754
-3.6026745,93369.78904652596,192347,0.0007281522179365673,0.0,3.882818,0.68661296,0.001,2.0003586,-0.10762284,23.2516108493958,1.0,0.08840047,0.87280226,-17.57,3.8473637,-10.288598210525768,2170998,1,0.00151,-2.3309455,-3.08712,-0.0009966107,192347,11.286794179269757
-3.6030934,93414.60199213028,192402,0.0007591746763992577,0.0,3.8905385,0.686581,0.001,2.0367908,-0.0929466,23.251161528076523,0.99,0.09096786,0.8744723,-16.49,3.8883798,-10.290667456679245,2171998,1,0.02548,-2.2960749,-3.0292344,-0.00100357,192402,11.288858743672103
-3.6032076,93459.37358546257,192455,0.0007188055879112881,0.0,3.884794,0.6865464,0.001,2.0323756,-0.091757335,23.250722925217698,1.0,0.09365545,0.87391907,-16.38,3.864906,-10.292676210023123,2172998,1,0.00313,-2.352345,-3.0958838,-0.0010050968,192455,11.290867995115741
-3.6033826,93505.11247324944,192508,0.0006701913992201238,0.0,3.900084,0.68651336,0.001,2.0040774,-0.08235947,23.2500442221483,1.0,0.08069564,0.8768346,-17.67,3.8832693,-10.294777359901927,2173998,1,0.00126,-2.4695334,-3.1867754,-0.0010187143,192508,11.292969642820038
-3.6031816,93550.67935609818,192570,0.0006475332749601068,0.0,3.902227,0.6864779,0.001,1.9765109,-0.104082145,23.24940892968749,1.0,0.09362123,0.8740439,-16.55,3.8694234,-10.29625590694293,2174998,1,0.00197,-2.4063888,-3.1607184,-0.0010211638,192570,11.294448771875162
-3.6033149,93596.24291849136,192620,0.0007229111700623698,0.0,3.890437,0.6864372,0.001,1.9990419,-0.09846025,23.248775080587112,0.99,0.08124941,0.8783849,-17.25,3.8839173,-10.298665766794725,2175998,1,0.0004,-2.4001143,-3.1252816,-0.0009965042,192620,11.296853909251375
-3.6033235,93641.99831652641,192679,0.0007392052292185289,0.0,3.8777287,0.68641305,0.001,1.9842973,-0.09175569,23.248094222010984,0.99,0.0871094,0.8726589,-17.88,3.8678095,-10.300344095620176,2176998,1,0.00408,-2.3695464,-3.1028612,-0.0010062838,192679,11.2985327928835
-3.6039734,93687.13277435303,192725,0.001831229472610857,0.0,3.9162712,0.6863647,0.001,1.9705571,-0.087239325,23.247568107839776,0.99,0.089645825,0.87616867,-18.06,3.8809414,-10.302866779089376,2177998,1,0.12016,-2.3886166,-3.13271,-0.0009976254,192725,11.301050719937734
-3.6040006,93732.25925064087,192779,0.0018384014221554123,0.0,3.922027,0.68633026,0.001,1.9673522,-0.095476925,23.247044479887556,0.99,0.08407514,0.8710554,-18.81,3.905024,-10.304758298362373,2178998,1,0.00528,-2.3860059,-3.1139596,-0.0010037879,192779,11.302942747913415
-3.603861,93777.41216802597,192845,0.0006868500943825031,0.0,3.8848531,0.68629843,0.001,2.018669,-0.119506516,23.246514801389292,1.0,0.09148498,0.8709342,-15.08,3.8630881,-10.306209650237237,2179998,1,0.13818,-2.288886,-3.0213275,-0.0010086668,192845,11.304394721149109
-3.6041367,93821.92986059189,192908,0.000642719852092578,0.0,3.8901627,0.68627167,0.001,1.988423,-0.101950556,23.24614302051451,1.0,0.09318666,0.87519735,-13.39,3.8738964,-10.30766479358036,2180998,1,0.05858,-2.3506794,-3.0841742,-0.0009797276,192908,11.305850457212765
-3.6044915,93866.38728785515,192965,0.0006656718710978035,0.0,3.878229,0.6862384,0.001,2.0034008,-0.10958009,23.245786516834624,0.99,0.092266865,0.8754604,-15.61,3.8627944,-10.309517269971238,2181998,1,0.00102,-2.3765368,-3.093464,-0.0009727741,192965,11.307698287254166
-3.6044767,93911.13162851334,193027,0.0007778443151895596,0.0,3.8777223,0.68619734,0.001,2.0161455,-0.091703735,23.245359332217834,0.98,0.09085554,0.8745627,-16.37,3.8565192,-10.311065291384107,2182998,1,0.02144,-2.3844404,-3.114223,-0.0009645095,193027,11.309241712299317
-3.6047235,93956.2296333313,193079,0.0007780179990756999,0.0,3.913673,0.6861559,0.001,2.0357428,-0.09995851,23.244845057354443,0.99,0.08517976,0.87729317,-17.22,3.877748,-10.313218941469554,2183998,1,0.02372,-2.3698912,-3.108115,-0.0009649172,193079,11.311395853510739
-3.6047878,94001.53443574905,193142,0.0008241436439199318,0.0,3.9129188,0.6861176,0.001,2.054062,-0.105679,23.244280139846726,0.99,0.0996967,0.87653464,-15.4,3.898342,-10.314659680442368,2184998,1,0.15032,-2.379062,-3.104124,-0.00094388705,193142,11.31283200960951
-3.6054876,94046.36572146416,193195,0.0017019261947909454,0.0,3.9103498,0.6860899,0.001,2.0542746,-0.106420375,23.24383279705077,0.98,0.082834385,0.8760716,-15.28,3.8919303,-10.316674862185874,2185998,1,0.00393,-2.3636277,-3.1053593,-0.00093413796,193195,11.314842516628277
-3.6052618,94091.6429169178,193257,0.0007268257444180103,0.0,3.8553662,0.6860545,0.001,2.0262747,-0.111726314,23.243275727804036,1.0,0.102435656,0.8773466,-15.07,3.8413026,-10.318317059666661,2186998,1,0.00202,-2.3254187,-3.0497727,-0.0009207964,193257,11.316485301955428
-3.605257,94137.17811703682,193314,0.0007133508032724392,0.0,3.8897502,0.6860235,0.001,1.9328492,-0.10065345,23.24265549238956,1.0,0.083296604,0.87399715,-16.25,3.8868701,-10.320147531994579,2187998,1,0.00102,-2.4124064,-3.1320357,-0.0009259547,193314,11.31831631439006
-3.6050642,94182.22384357452,193377,0.000678016902624706,0.0,3.8646717,0.6859939,0.001,2.0001574,-0.10565898,23.242156647688265,1.0,0.10553035,0.8756714,-14.66,3.8593967,-10.321336043066134,2188998,1,0.00319,-2.4450884,-3.1450772,-0.0009294681,193377,11.319505422051227
-3.6051219,94226.83030176163,193430,0.001090727611844713,0.0,3.8914895,0.6859523,0.001,2.0357099,-0.09231892,23.24176662832154,0.99,0.085035354,0.8769881,-16.42,3.8816938,-10.32376053352634,2189998,1,0.00072,-2.3829908,-3.1072974,-0.0009329092,193430,11.321925244274414
-3.6051323,94271.61916065216,193486,0.0007273599046029896,0.0,3.895772,0.6859232,0.001,1.9609184,-0.091996156,23.24133200965001,1.0,0.08280605,0.8736236,-16.74,3.8715522,-10.32540855669144,2190998,1,0.16977,-2.3432217,-3.0723119,-0.0009455449,193486,11.323573798621089
-3.6050162,94316.5751953125,193553,0.0007146636918161478,0.0,3.9085376,0.68588984,0.001,1.9974976,-0.10932314,23.240856609358115,1.0,0.0899084,0.87439895,-15.42,3.8977435,-10.326892375731711,2191998,1,0.1501,-2.321593,-3.0502157,-0.0009556106,193553,11.325058252778309
-3.6051154,94361.63130092621,193611,0.0006862537997106873,0.0,3.9564025,0.6858623,0.001,2.0257344,-0.07958619,23.240357015515844,1.0,0.090924956,0.8766492,-15.53,3.9367092,-10.328648682151323,2192998,1,0.06716,-2.321496,-3.0504262,-0.0009676294,193611,11.326815108645686
-3.6056175,94406.42457556725,193664,0.0006724503812808733,0.0,3.8951197,0.6858394,0.001,1.9733218,-0.0730434,23.239922599164032,1.0,0.088544056,0.8835066,-16.72,3.8853896,-10.330701627561137,2193998,1,0.12583,-2.3709946,-3.0918856,-0.00096509466,193664,11.328868555849306
-3.6056337,94452.39996886253,193721,0.0006981771977262817,0.0,3.9064152,0.6858095,0.001,1.9486374,-0.09463272,23.239197741122616,1.0,0.09583729,0.877638,-17.55,3.8864148,-10.332472989505526,2194998,1,0.05388,-2.3234298,-3.0554657,-0.0009816795,193721,11.330640457152297
-3.6056778,94497.41962814331,193777,0.0006944098286768019,0.0,3.9046924,0.68577003,0.001,1.9445219,-0.09686359,23.238708619150334,1.0,0.082504846,0.8764862,-16.58,3.8861837,-10.334389530233207,2195998,1,0.13168,-2.314252,-3.0218647,-0.0009883632,193777,11.33255752746714
-3.6058795,94541.8439848423,193828,0.0006790664251315477,0.0,3.924547,0.6857413,0.001,1.9968473,-0.08783855,23.238366287336643,1.0,0.07263803,0.87494814,-17.93,3.9183173,-10.336592236415791,2196998,1,0.01356,-2.3815026,-3.1029932,-0.001006209,193828,11.334760715686071
-3.606224,94586.51056909561,193878,0.0007016936092820031,0.0,3.90802,0.68570983,0.001,1.9982189,-0.097937666,23.237964766597017,1.0,0.09729153,0.8733475,-18.4,3.9010434,-10.338702689320089,2197998,1,0.00138,-2.3437064,-3.0717354,-0.0010021132,193878,11.336871640928832
-3.6060226,94631.32272744179,193944,0.000708672847528461,0.0,3.9148562,0.68567693,0.001,1.9905554,-0.06840315,23.237527877884357,1.0,0.08308836,0.8774636,-15.72,3.903075,-10.34010332879594,2198998,1,0.00332,-2.3767138,-3.1060972,-0.0009983241,193944,11.338272903518542
-3.6059341,94681.11843514442,194000,0.0006896698858714219,0.0,3.8951993,0.6856376,0.001,1.9598011,-0.09144009,23.23586831631035,1.0,0.086376086,0.87828076,-15.53,3.8789444,-10.341948453608248,2199998,1,0.02921,-2.3358665,-3.0493755,-0.0010026861,194000,11.34011855670103
-3.6056647,94726.42737793922,194059,0.0006860253878772072,0.0,3.9140294,0.68559885,0.001,1.9588346,-0.09282533,23.235310999521438,1.0,0.09155498,0.8735382,-16.77,3.889037,-10.343704749586466,2200998,1,0.18197,-2.341299,-3.0628767,-0.0010003854,194059,11.341875409025091
-3.6056325,94771.17846751213,194120,0.0007072028747433813,0.0,3.9061756,0.6855635,0.001,1.9905971,-0.10232297,23.23489098275645,1.0,0.081363246,0.87508816,-15.19,3.8870883,-10.345301875128786,2201998,1,0.01539,-2.271421,-2.990334,-0.0009770417,194120,11.343473109416855
-3.6053228,94816.04209160805,194181,0.0006984628588406092,0.0,3.900946,0.6855236,0.001,2.01321,-0.09162178,23.23444378612153,1.0,0.09235024,0.8768551,-14.5,3.8807745,-10.346769251368569,2202998,1,0.00137,-2.3358974,-3.0569284,-0.0009781664,194181,11.344941060144917
-3.60542,94861.53391742706,194242,0.0007073013150727947,0.0,3.9169178,0.6854771,0.001,1.925979,-0.08041965,23.233843149937748,1.0,0.086747885,0.8782439,-15.48,3.9029138,-10.348477672182124,2203998,1,0.00111,-2.2879908,-3.0049825,-0.00096272764,194242,11.346650055085924
-3.605464,94906.24857831001,194307,0.0006823875776116792,0.0,3.9209766,0.68544817,0.001,1.9276953,-0.08240741,23.233433341120733,1.0,0.087958485,0.876369,-15.29,3.9203205,-10.349838142732892,2204998,1,0.11121,-2.3488083,-3.0678034,-0.00096746284,194307,11.348011137015137
-3.605368,94951.74386262894,194376,0.0007316155796562761,0.0,3.8850768,0.685419,0.001,1.9756088,-0.07635864,23.232832913437786,1.0,0.08096405,0.87577254,-14.1,3.8868575,-10.350943532123308,2205998,1,0.03199,-2.3176522,-3.025843,-0.0009516506,194376,11.349117174959872
-3.605742,94996.21640396118,194417,0.0007239044793378774,0.0,3.9151049,0.6853746,0.001,2.0302868,-0.0846641,23.232483182435168,1.0,0.08653606,0.8776124,-15.99,3.903585,-10.35318927871534,2206998,1,0.00385,-2.3388982,-3.0409288,-0.0009374861,194417,11.351363306706718
-3.606515,95040.88536691666,194468,0.0020131152075661316,0.0,3.9342415,0.6853296,0.001,1.9131061,-0.080777444,23.232085764729156,0.97,0.07683547,0.8776071,-20.07,3.9174953,-10.35584260649567,2207998,1,0.01905,-2.348442,-3.056964,-0.00094136863,194468,11.354001686652817
-3.606332,95085.6675055027,194535,0.0006926991416996289,0.0,3.89669,0.68530506,0.001,1.9437424,-0.08835461,23.231661068921486,0.99,0.08110321,0.8779783,-14.79,3.8785772,-10.357107975428587,2208998,1,0.20662,-2.391922,-3.1065905,-0.000933222,194535,11.355267689618834
-3.6063836,95130.3237361908,194594,0.0006783572619837201,0.0,3.9167728,0.6852703,0.001,1.9023805,-0.08330301,23.231267520213873,1.0,0.078724,0.8800932,-14.3,3.8953278,-10.358710957172368,2209998,1,0.00254,-2.320378,-3.0494041,-0.0009449099,194594,11.356871229328757
-3.6066225,95175.02595829964,194647,0.0006785350125070032,0.0,3.87962,0.6852329,0.001,1.9473791,-0.08047403,23.230863114959753,0.99,0.083960444,0.8788576,-17.5,3.8722177,-10.360853236885234,2210998,1,0.11132,-2.2605436,-2.9780865,-0.000952538,194647,11.359008872471705
-3.6070619,95219.71438360214,194688,0.0007024098515964196,0.0,3.9136794,0.68518394,0.001,1.9753798,-0.07168353,23.230462455377097,0.97,0.0786096,0.88193166,-19.03,3.9019213,-10.363232453977647,2211998,1,0.03307,-2.3582954,-3.076768,-0.00092578086,194688,11.361378205128204
-3.6071455,95264.40984869003,194751,0.0010842073121055537,0.0,3.9112139,0.68515545,0.001,1.9915053,-0.086413085,23.230060455052833,0.98,0.084314786,0.8784717,-16.24,3.8860605,-10.36507643092975,2212998,1,0.04649,-2.2522082,-2.9926805,-0.0009046806,194751,11.363217647149437
-3.607244,95309.98933577538,194812,0.0007009240492739874,0.0,3.8972592,0.68513197,0.001,1.9661088,-0.08389721,23.22944337135665,1.0,0.082841456,0.87726855,-14.23,3.8910677,-10.366656058148369,2213998,1,0.03136,-2.4052238,-3.1247585,-0.0008935684,194812,11.364797856394883
-3.6073825,95354.08962535858,194854,0.0007070604011095162,0.0,3.8980722,0.6850877,0.001,1.9856865,-0.06409759,23.22918721895008,1.0,0.094070286,0.87643385,-18.25,3.8800964,-10.369302144169481,2214998,1,0.15119,-2.2945487,-3.025136,-0.00088877365,194854,11.367444342943948
-3.6073124,95399.09803009033,194916,0.0006984028396779451,0.0,3.8996572,0.6850526,0.001,1.9638948,-0.11295686,23.228710184461498,1.0,0.08398696,0.8694715,-18.08,3.8886945,-10.37083153768803,2215998,1,0.10206,-2.3505182,-3.0535433,-0.0008851134,194916,11.368974327402574
-3.6071842,95444.59165406227,194971,0.0007006481437416741,0.0,3.9013407,0.6850169,0.001,1.9975421,-0.09465876,23.22811551266814,1.0,0.08659816,0.87269586,-16.9,3.895378,-10.372757999907678,2216998,1,0.05725,-2.3229842,-3.0331702,-0.00089373154,194971,11.370901313528679
-3.6070688,95489.30407953262,195044,0.000659905009218296,0.0,3.9154508,0.6849978,0.001,1.9592733,-0.10655927,23.227711431980268,1.0,0.10171307,0.87599015,-13.37,3.905199,-10.373608006398555,2217998,1,0.00194,-2.3280861,-3.0413163,-0.0009041932,195044,11.371752014929964
-3.6068327,95534.73178291321,195102,0.0006696931564834254,0.0,3.9030669,0.6849614,0.001,2.005966,-0.12196914,23.227133824401204,1.0,0.08688364,0.87001055,-15.24,3.885016,-10.375357505304917,2218998,1,0.08903,-2.3375802,-3.0664108,-0.0009001407,195102,11.373502065586207
-3.6068316,95579.38641381264,195177,0.0007125506064806666,0.0,3.9162145,0.6849342,0.001,1.9627409,-0.09114253,23.226744628684678,1.0,0.101810716,0.8753594,-13.87,3.8947353,-10.375986924688872,2219998,1,0.00189,-2.3284774,-3.0616698,-0.0009022552,195177,11.374132197953653
-3.6066961,95623.65879917145,195254,0.0007126629172461745,0.0,3.8819582,0.6849058,0.001,1.9663807,-0.105782904,23.22644864138209,1.0,0.081250675,0.87078595,-11.63,3.8629546,-10.376699068905118,2220998,1,0.00704,-2.3020213,-3.0203853,-0.0008995635,195254,11.374845073596443
-3.6066246,95668.79343366623,195316,0.0006593067341530379,0.0,3.9181488,0.6848639,0.001,1.9487208,-0.08169419,23.22594359403795,1.0,0.09234254,0.87703705,-13.84,3.8958137,-10.3781871428864,2221998,1,0.00343,-2.3397732,-3.0479693,-0.000904209,195316,11.376333736099449
-3.6066365,95714.1993329525,195375,0.0006817161470033728,0.0,3.8853188,0.6848296,0.001,1.9424407,-0.106679104,23.22537319950882,0.99,0.114934415,0.8737716,-15.25,3.8723128,-10.37986436340371,2222998,1,0.00265,-2.3671076,-3.059753,-0.00089266384,195375,11.378006397952655
-3.6071308,95758.87832951546,195426,0.0007052531497944829,0.0,3.877211,0.6847955,0.001,1.960051,-0.10371519,23.224979644675976,0.99,0.08329919,0.8689887,-17.16,3.8781075,-10.382113945943733,2223998,1,0.05145,-2.3226852,-3.0086758,-0.0008855172,195426,11.380256465362848
-3.6070278,95803.42629289627,195487,0.0007210780881469621,0.0,3.88925,0.6847683,0.001,1.9630545,-0.09848815,23.2246182218744,1.0,0.08046654,0.8741831,-16.56,3.8782046,-10.38367768700732,2224998,1,0.08272,-2.357883,-3.0606406,-0.0008975301,195487,11.381820786036924
-3.6071277,95848.47999215126,195536,0.0007246431149105187,0.0,3.87882,0.6847359,0.001,1.9794319,-0.07297399,23.224134594333474,1.0,0.10228756,0.87156147,-17.39,3.8471847,-10.385944276245807,2225998,1,0.15032,-2.4061754,-3.133017,-0.0009145915,195536,11.384087840602241
-3.6070464,95893.04489207268,195600,0.0006969172591822462,0.0,3.881332,0.6847096,0.001,1.9522358,-0.117825545,23.22376980005671,1.0,0.0855254,0.873478,-15.4,3.8690515,-10.38707055214724,2226998,1,0.00338,-2.4237323,-3.114544,-0.00093997223,195600,11.38521472392638
-3.606985,95937.89642167091,195651,0.0006625359392783889,0.0,3.884853,0.6846697,0.001,1.9350991,-0.083581604,23.22333596108252,1.0,0.08363919,0.8742137,-16.86,3.8873806,-10.389157223832232,2227998,1,0.00455,-2.3618102,-3.045856,-0.00092772057,195651,11.387301879366833
-3.6068132,95983.80837750435,195716,0.0018443220493001733,0.0,3.8845177,0.6846239,0.001,1.9513391,-0.09008992,23.222645961632928,0.99,0.08927873,0.8728769,-16.48,3.8740401,-10.390806065932269,2228998,1,0.02215,-2.3683572,-3.0848222,-0.0009151213,195716,11.38894622820822
-3.6066113,96028.41403865814,195783,0.0007149807305463005,0.0,3.8939574,0.6845897,0.001,1.9798251,-0.07916429,23.22227251511485,1.0,0.08826988,0.8764259,-14.17,3.88635,-10.392010542284059,2229998,1,0.03451,-2.327138,-3.0464737,-0.0009320759,195783,11.390151341025524
-3.606583,96073.92707920074,195856,0.0007250763045784981,0.0,3.871107,0.68456674,0.001,1.9296882,-0.09004731,23.221680093922107,1.0,0.08513283,0.87663853,-13.01,3.8601303,-10.392849848868556,2230998,1,0.29293,-2.307455,-3.0321722,-0.0009225468,195856,11.39099134057675
-3.606683,96118.52123212814,195914,0.0007265734358263366,0.0,3.947381,0.6845393,0.001,2.0079398,-0.093394995,23.221310226045617,1.0,0.10897105,0.87387437,-14.65,3.9265401,-10.394555774472472,2231998,1,0.00155,-2.2786334,-2.9991193,-0.000922145,195914,11.392697816388823
-3.6070955,96162.69494462013,195966,0.0006984141139682733,0.0,3.8748536,0.6844997,0.001,1.922119,-0.09732431,23.221042227300078,0.99,0.08128848,0.8730762,-17.26,3.8728,-10.396645336435911,2232998,1,0.01138,-2.3561954,-3.0493727,-0.00091529003,195966,11.394782768439423
-3.6067626,96207.72672128677,196044,0.000710229428246505,0.0,3.8437395,0.6844728,0.001,1.9644235,-0.07708853,23.22056737159874,0.99,0.09215765,0.8732013,-15.41,3.8397534,-10.397227153088082,2233998,1,0.04597,-2.3831134,-3.0886145,-0.000933082,196044,11.395365326151271
-3.606805,96252.61254882812,196100,0.0006609711675344657,0.0,3.886033,0.6844417,0.001,1.9490415,-0.084924005,23.220128169157014,1.0,0.084371656,0.8729048,-15.16,3.8750646,-10.399087200407955,2234998,1,0.00102,-2.3869963,-3.103373,-0.00094717625,196100,11.397225905150433
