reference_actor_Q_std,total/epochs,train/loss_critic,rollout/Q_mean,reference_Q_mean,reference_action_std,reference_Q_std,success rate,rollout/goal_tolerance,total/episodes,reference_actor_Q_mean,total/steps_per_second,errors,total/steps,rollout/return_history,rollout/actions_mean,rollout/return,rollout/episode_steps,train/loss_actor,total/duration,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_action_mean,rollout/error
3.8180332,1,0.152297,-3.261522,-1.572941,0.90082884,3.8132815,1.0,0.01708,4974,-0.8439966,26.51826003166578,0.011473242829749113,78998,-10.67,0.020924067,-14.904704463208684,15.878769601930037,0.89244545,2979.0038979053497,0.7679656,4974,0.0,-0.033600185,0.02793
3.7785761,1,0.1604144,-3.264234,-1.5501704,0.8938899,3.7998557,1.0,0.01705,5068,-0.8210534,26.496906514276603,0.01227181228427565,79998,-9.48,0.02047061,-14.805840568271508,15.780386740331492,0.9004102,3019.1448936462402,0.7682713,5068,0.0,-0.07439967,0.01929
3.8478415,1,0.14725655,-3.2657537,-1.5600874,0.8958074,3.853039,1.0,0.01701,5174,-0.8460165,26.4841596238034,0.011667843339026797,80998,-8.26,0.020128375,-14.679358330112098,15.654425976034016,0.86610687,3058.356434583664,0.7685866,5174,0.0,-0.04806852,0.07502
3.7794034,1,0.15580857,-3.2672412,-1.5395021,0.8991573,3.8113813,1.0,0.01698,5275,-0.79039645,26.47144937759617,0.01268205007538051,81998,-8.81,0.020679785,-14.567772511848341,15.543317535545023,0.85961366,3097.601450920105,0.7689567,5275,0.0,-0.05426876,0.02461
3.8047643,1,0.15408777,-3.2677624,-1.5523826,0.89644885,3.8196383,1.0,0.01695,5385,-0.8287957,26.451618237363487,0.011488804957474768,82998,-7.83,0.020969268,-14.432683379758588,15.408727948003714,0.8292146,3137.7286355495453,0.7691686,5385,0.0,-0.02124949,0.04028
3.8166797,1,0.1586552,-3.2686641,-1.5438428,0.8932115,3.834173,1.0,0.01691,5486,-0.8139823,26.43530199664084,0.012318575191366463,83998,-8.87,0.020778826,-14.333211811884798,15.309697411593147,0.89080024,3177.4934899806976,0.7693531,5486,0.0,-0.043913484,0.02897
3.8025331,1,0.16187395,-3.2784479,-1.4469626,0.895237,3.8095372,1.0,0.01688,5581,-0.73333615,26.419382667026532,0.011949522838834513,84998,-9.45,0.020723572,-14.252284536821358,15.22917039956997,0.85841286,3217.2591264247894,0.76964045,5581,0.0,-0.057775956,0.12819
3.8268697,1,0.14283775,-3.2826018,-1.5324246,0.89485186,3.8376243,1.0,0.01684,5671,-0.82539016,26.39945935476054,0.012497169103557384,85998,-10.01,0.020889191,-14.187444895080233,15.164697584200317,0.8213608,3257.5667116642,0.7699184,5671,0.0,-0.013361658,0.05313
3.8087614,1,0.15826581,-3.2911472,-1.5448481,0.8957482,3.7985823,1.0,0.01681,5763,-0.8274379,26.38634440355024,0.012399340613728962,86998,-10.21,0.020135263,-14.116085372201978,15.093701197293077,0.82047087,3297.0842292308807,0.770248,5763,0.0,-0.044640113,0.0351
3.8197668,1,0.15565759,-3.3032827,-1.5723081,0.88969415,3.8461742,1.0,0.01678,5836,-0.8714516,26.37279086280303,0.012174684051712549,87998,-11.96,0.020424692,-14.100753941055517,15.078649760109665,0.8281032,3336.6965391635895,0.7704744,5836,0.0,-0.041670233,0.10467
3.7640598,1,0.16858721,-3.3081865,-1.456203,0.88822424,3.770823,1.0,0.01674,5935,-0.74566454,26.357634778202012,0.012203226976571264,88998,-9.09,0.020765567,-14.016680707666385,14.994945240101096,0.7903241,3376.5548672676086,0.7706861,5935,0.0,-0.060470965,0.16313
3.8379593,1,0.14791316,-3.3152838,-1.4774524,0.88744634,3.832646,1.0,0.01671,6039,-0.7586101,26.34651227428067,0.011444788856732386,89998,-8.76,0.021243714,-13.924159629077662,14.902798476568968,0.8108406,3415.9360094070435,0.7709316,6039,0.0,-0.046639886,0.21824
3.8081477,1,0.14235924,-3.3171484,-1.4865202,0.89117193,3.8117998,1.0,0.01668,6134,-0.77099806,26.331283837376848,0.011944239612863323,90998,-9.39,0.02121665,-13.85539615259211,14.834365829801108,0.82766104,3455.889221429825,0.77100927,6134,0.0,0.010339999,0.05486
3.8053832,1,0.13823108,-3.3240948,-1.5151813,0.89147604,3.808525,1.0,0.01664,6227,-0.79069537,26.314911313038937,0.011734632861915369,91998,-9.3,0.021066546,-13.792998233499278,14.772281997751726,0.7659348,3496.04066324234,0.771145,6227,0.0,-0.03559306,0.09726
3.8148162,1,0.13802275,-3.3336546,-1.5034198,0.88828677,3.8295753,1.0,0.01661,6315,-0.7914344,26.307817706927093,0.011107580337091189,92998,-10.17,0.020751676,-13.746793349168646,14.726365795724465,0.77250886,3534.994845867157,0.7713642,6315,0.0,-0.104570724,0.14833
3.7952375,1,0.13588849,-3.3443146,-1.3981702,0.8880207,3.7952323,1.0,0.01658,6404,-0.697266,26.298152306362,0.011948785550887756,93998,-10.49,0.020674545,-13.697532792004997,14.67738913179263,0.7735143,3574.3195531368256,0.771603,6404,0.0,-0.012573831,0.14075
3.8194656,1,0.14300692,-3.3546684,-1.4716315,0.8859131,3.8087225,1.0,0.01654,6494,-0.76834655,26.282402047788896,0.011649309973146626,94998,-10.66,0.020225067,-13.648444718201416,14.62858022790268,0.7995701,3614.509808778763,0.7717198,6494,0.0,-0.039718084,0.08745
3.7883947,1,0.15446071,-3.357304,-1.4823706,0.88674915,3.808329,1.0,0.01651,6588,-0.7820091,26.27457724569875,0.011386571740846826,95998,-9.16,0.020047871,-13.588949605343048,14.569368548876746,0.72997415,3653.6458456516266,0.7719185,6588,0.0,-0.060727593,0.04881
3.7972949,1,0.1347563,-3.36548,-1.5062637,0.8848916,3.8008516,1.0,0.01648,6680,-0.7864983,26.26334250080904,0.011813089819970845,96998,-9.93,0.020409772,-13.540119760479042,14.520808383233533,0.80388,3693.2846608161926,0.7721103,6680,0.0,-0.030180842,0.14837
3.8309777,1,0.13829197,-3.3692014,-1.4555597,0.88434017,3.8178368,1.0,0.01644,6774,-0.754403,26.253783265167623,0.011770574553754288,97998,-9.9,0.01988737,-13.486123413049897,14.46708001180986,0.82228106,3732.719166994095,0.77220106,6774,0.0,-0.06666676,0.00621
3.801203,1,0.13734762,-3.3763103,-1.4651151,0.87987864,3.7805116,1.0,0.01641,6866,-0.7595726,26.24703474589514,0.011394754147973451,98998,-9.97,0.019952964,-13.436498689193126,14.417710457325954,0.726777,3771.778448820114,0.77240944,6866,0.0,-0.09380907,0.04411
3.8356006,1,0.13320333,-3.3802547,-1.4740219,0.8882853,3.8201046,1.0,0.01638,6957,-0.77971107,26.23495415147963,0.012295857019155825,99998,-10.05,0.019791408,-13.391979301423028,14.373436826218198,0.6924201,3811.6323521137238,0.7726025,6957,0.0,-0.027545987,0.07915
3.7877872,1,0.13598838,-3.3870463,-1.5032268,0.88512874,3.7827156,1.0,0.01635,7049,-0.81278837,26.211323814779465,0.01155480794695151,100998,-9.74,0.019768307,-13.344729748900553,14.326429280749043,0.7529957,3853.2201087474823,0.7727857,7049,0.0,-0.04087727,0.06544
3.8333871,1,0.138299,-3.3931346,-1.5274456,0.87953115,3.8295565,1.0,0.01631,7138,-0.8258399,26.190934943269216,0.012170236151099929,101998,-10.01,0.019486547,-13.30694872513309,14.288876435976464,0.73306197,3894.400876522064,0.77297306,7138,0.0,-0.05070244,0.05289
3.8334105,1,0.13496259,-3.3953035,-1.4926356,0.8817737,3.8223262,1.0,0.01628,7228,-0.79391915,26.17582051338176,0.011515540916002463,102998,-10.26,0.019223744,-13.266463752075262,14.248616491422247,0.6786804,3934.8527755737305,0.7730332,7228,0.0,-0.023583062,0.11147
3.8208811,1,0.13027196,-3.4014513,-1.443263,0.88082194,3.807549,1.0,0.01625,7314,-0.7263319,26.16940637316988,0.012372766199310319,103998,-10.97,0.01862394,-13.236942849330052,14.219305441618813,0.7401581,3974.029770374298,0.7732254,7314,0.0,-0.08625871,0.01612
3.8357148,1,0.14478819,-3.4081514,-1.5070801,0.87724644,3.8179073,1.0,0.01622,7397,-0.79139876,26.156845315027308,0.011637291950189144,104998,-10.93,0.017619267,-13.210355549547113,14.1929160470461,0.72743344,4014.1690917015076,0.77332157,7397,0.0,-0.08043553,0.07698
3.8380332,1,0.13850081,-3.412729,-1.5289705,0.87432414,3.8224874,1.0,0.01618,7489,-0.8240727,26.144581958244057,0.01101107367282325,105998,-9.87,0.017427333,-13.171317932968353,14.15409266924823,0.70425224,4054.3008172512054,0.77345926,7489,0.0,-0.075105764,0.01504
3.800522,1,0.1349774,-3.418074,-1.5039951,0.8777734,3.7686799,1.0,0.01615,7585,-0.7903714,26.133889764189338,0.011228180131013765,106998,-9.6,0.016949775,-13.122610415293343,14.10560316413975,0.67957217,4094.224050283432,0.7736201,7585,0.0,-0.06599107,0.01828
3.818824,1,0.13611348,-3.4168525,-1.5331299,0.8781368,3.790684,1.0,0.01612,7697,-0.8184567,26.117516897191695,0.011988935597170862,107998,-7.78,0.01701488,-13.048070676887098,14.031310900350785,0.7111268,4135.0791664123535,0.77371085,7697,0.0,-0.05568408,0.09813
3.8185763,1,0.13091505,-3.4216218,-1.4924611,0.8799914,3.8054636,1.0,0.01609,7780,-0.7639487,26.105793913832553,0.011367487405359493,108998,-10.85,0.016198331,-13.025706940874036,14.009125964010282,0.6647131,4175.241724491119,0.7738195,7780,0.0,-0.0671911,0.11251
3.8277385,1,0.13034987,-3.42869,-1.5160182,0.88212377,3.794759,1.0,0.01606,7870,-0.8041619,26.10045173034784,0.012130355447045353,109998,-10.27,0.01589552,-12.993392630241424,13.97700127064803,0.6711849,4214.409816980362,0.77400035,7870,0.0,-0.075328656,0.1455
3.8540468,1,0.13225831,-3.4322877,-1.4521531,0.880058,3.837888,1.0,0.01602,7967,-0.75817835,26.09374015402866,0.011452384686390236,110998,-9.12,0.016566496,-12.948035647044057,13.93184385590561,0.7050608,4253.817173957825,0.7741366,7967,0.0,-0.045101177,0.02561
3.831795,1,0.1306104,-3.436417,-1.4955199,0.87461877,3.8113878,1.0,0.01599,8067,-0.77144635,26.084686530374597,0.011033052160141736,111998,-8.95,0.01707362,-12.898475269616958,13.882484194867981,0.69789076,4293.630282640457,0.7742851,8067,0.0,-0.05304037,0.13188
3.8236156,1,0.12885566,-3.4398596,-1.5319686,0.87383217,3.8037105,1.0,0.01596,8162,-0.8064667,26.074870491751067,0.011350725796856736,112998,-9.6,0.016793134,-12.85971575594217,13.843910806174957,0.65330285,4333.597746372223,0.7743729,8162,0.0,-0.05942187,0.09388
3.8085232,1,0.13834542,-3.4474046,-1.5674673,0.87884796,3.7848141,1.0,0.01593,8243,-0.82926095,26.06633064214763,0.01152385493482244,113998,-10.69,0.017006077,-12.84483804440131,13.829188402280723,0.70868814,4373.381185293198,0.7745316,8243,0.0,-0.03392669,0.18308
3.8362112,1,0.13353652,-3.4489355,-1.525465,0.8714288,3.8001719,1.0,0.0159,8350,-0.7969718,26.05292610158884,0.011033777149267033,114998,-8.33,0.016908174,-12.78682634730539,13.771377245508981,0.6837069,4414.014746427536,0.77460325,8350,0.0,-0.031042544,0.18617
3.8028073,1,0.12525365,-3.4525814,-1.5520383,0.87586147,3.811009,1.0,0.01586,8442,-0.82278824,26.037778031948402,0.011345380110659381,115998,-10.13,0.016964529,-12.755626628760957,13.74034588959962,0.6737139,4454.988434791565,0.7746529,8442,0.0,-0.05088156,0.09675
3.7863698,1,0.12540223,-3.4554183,-1.6117033,0.87875617,3.7728088,1.0,0.01583,8542,-0.8905029,26.03178949313023,0.010807583027692446,116998,-8.92,0.016726485,-12.710723483961601,13.695621634277687,0.68586904,4494.427862167358,0.77470946,8542,0.0,-0.05983739,0.05036
3.8033593,1,0.12933931,-3.4613328,-1.5455317,0.8757297,3.8017619,1.0,0.0158,8629,-0.8074825,26.0207265760818,0.011663725070049081,117998,-10.51,0.017062018,-12.689767064549773,13.674817475953182,0.6830272,4534.769605875015,0.77477425,8629,0.0,-0.054987032,0.00536
3.787763,1,0.124202944,-3.464957,-1.5655302,0.87182754,3.78853,1.0,0.01577,8716,-0.83673966,26.013460475758865,0.011165236757103235,118998,-10.23,0.01649466,-12.665787058283616,13.650986691142727,0.64259094,4574.47789812088,0.77479464,8716,0.0,0.005194804,0.03227
3.7657285,1,0.11738635,-3.4717815,-1.507659,0.86932224,3.7564015,1.0,0.01574,8790,-0.7769468,26.00565889520356,0.011133038013305497,119998,-10.71,0.01605889,-12.654721274175198,13.64004550625711,0.6679865,4614.3033900260925,0.7748,8790,0.0,-0.030631505,0.02572
3.7463667,1,0.121800296,-3.472306,-1.5049961,0.87185514,3.7411783,0.99,0.01571,8887,-0.7869642,25.997370732488243,0.010865714625552312,120998,-10.32,0.015782336,-12.630021379543154,13.615393271070102,0.6352572,4654.239893913269,0.7748133,8887,0.0,-0.043840572,0.01469
3.722117,1,0.12884963,-3.4781656,-1.5550933,0.8692498,3.718522,1.0,0.01568,8978,-0.8427244,25.988365233183757,0.011386282671485701,121998,-10.12,0.015884541,-12.601247493873913,13.586767654265984,0.6868058,4694.331440448761,0.7748933,8978,0.0,-0.029291794,0.10219
3.7445138,1,0.11952642,-3.4841528,-1.4971564,0.86916256,3.7567418,1.0,0.01564,9061,-0.75573266,25.967098162465174,0.010898391220549093,122998,-10.38,0.015903661,-12.588345657212228,13.573998454916676,0.7444753,4736.686372518539,0.774971,9061,0.0,-0.022216603,0.12927
3.7443206,1,0.1235576,-3.4862754,-1.5683377,0.8730749,3.7452233,1.0,0.01561,9156,-0.8365676,25.95578993789062,0.011227635731767417,123998,-9.42,0.015551666,-12.556793359545653,13.54259501965924,0.67963296,4777.277065992355,0.77507246,9156,0.0,-0.023590067,0.12639
3.7477756,1,0.11787703,-3.4931517,-1.4974072,0.8686371,3.736329,1.0,0.01558,9246,-0.7630794,25.950515723084454,0.010975291562978969,124998,-10.13,0.015643504,-12.530499675535367,13.516439541423319,0.695429,4816.782885313034,0.7751672,9246,0.0,-0.02155278,0.05156
3.766238,1,0.11030276,-3.4926784,-1.4961061,0.87160325,3.7597437,1.0,0.01555,9360,-0.75563085,25.94357250564737,0.010594049166241997,125998,-7.62,0.015505584,-12.473397435897436,13.459508547008546,0.63126636,4856.617182254791,0.7751935,9360,0.0,-0.017018119,0.11563
3.7367115,1,0.10825025,-3.4961503,-1.5914481,0.8693151,3.7384229,1.0,0.01552,9451,-0.8582737,25.929739319978257,0.010279022316113176,126998,-9.71,0.015552811,-12.450957570627446,13.437202412443128,0.69562495,4897.773881673813,0.7751709,9451,0.0,-0.054947156,0.06546
3.7567184,1,0.11101971,-3.5026503,-1.5184293,0.8699369,3.7568219,1.0,0.01549,9536,-0.7841904,25.921276110852936,0.010986267626207004,127998,-11.11,0.014784156,-12.436031879194632,13.422399328859061,0.74362206,4937.951335906982,0.7752315,9536,0.0,-0.054893672,0.20782
3.7518463,1,0.11225362,-3.5090578,-1.4914348,0.8678447,3.7427154,1.0,0.01546,9621,-0.73139584,25.909839830827753,0.010633330754870192,128998,-11.0,0.014227522,-12.421058102068391,13.407545993140007,0.7077612,4978.726261615753,0.7752861,9621,0.0,-0.066409685,0.16149
3.7462707,1,0.11366826,-3.514895,-1.5111983,0.8655797,3.736726,0.99,0.01543,9705,-0.77789116,25.90506353120505,0.011611213264223343,129998,-10.49,0.013827474,-12.408037094281298,13.394538897475528,0.70263535,5018.24671626091,0.77529114,9705,0.0,-0.042544235,0.02835
3.7554882,1,0.11497511,-3.5182946,-1.539873,0.870626,3.7358205,1.0,0.0154,9793,-0.7781299,25.893494863114082,0.011066639637995347,130998,-10.42,0.013784152,-12.390074543040948,13.376697641172266,0.68340874,5059.108501672745,0.77527887,9793,0.0,-0.06452469,0.02228
3.7390697,1,0.10456171,-3.518465,-1.507569,0.86915314,3.701348,1.0,0.01537,9892,-0.7477659,25.88935822657638,0.0100395447273654,131998,-9.13,0.013487687,-12.357157298827335,13.343914274160937,0.7007608,5098.542762041092,0.77524984,9892,0.0,-0.077709325,0.17039
3.714184,1,0.107879885,-3.5222943,-1.5692987,0.86625135,3.6873815,1.0,0.01533,9988,-0.8217166,25.882068325734252,0.010935395694393052,132998,-9.41,0.013396611,-12.328394072887464,13.315278334000801,0.7607245,5138.615597724915,0.7752903,9988,0.0,-0.11453512,0.18706
3.6997,1,0.11300502,-3.52747,-1.498564,0.8726651,3.702723,0.99,0.0153,10070,-0.7440761,25.868172508921216,0.010585008577747126,133998,-10.86,0.013739486,-12.319960278053625,13.306852035749753,0.69574654,5180.033493041992,0.77522355,10070,0.0,-0.05036548,0.01405
3.6935015,1,0.10946538,-3.5282319,-1.4874804,0.8732156,3.69881,1.0,0.01527,10167,-0.74055696,25.855982753631928,0.01069573289640417,134998,-9.04,0.013636385,-12.289859348873808,13.276876167994493,0.740942,5221.151378631592,0.7752339,10167,0.0,-0.09275357,0.05551
3.6770601,1,0.10986554,-3.5292418,-1.5335343,0.8742451,3.685175,1.0,0.01524,10257,-0.7858597,25.848775900890786,0.010860787995658094,135998,-10.17,0.013692862,-12.271911865067759,13.25904260505021,0.71935165,5261.293630361557,0.775212,10257,0.0,-0.09919862,0.12671
3.6945453,1,0.10467617,-3.5320792,-1.5002491,0.8637867,3.696081,1.0,0.01521,10348,-0.75463605,25.836935903690396,0.010444230410738584,136998,-9.52,0.012901738,-12.250289911093931,13.237533822960959,0.6640074,5302.4089431762695,0.7752427,10348,0.0,-0.054534,0.01619
3.68848,1,0.104897976,-3.5352638,-1.5770111,0.87039083,3.687448,1.0,0.01518,10430,-0.8202841,25.831183138713463,0.010327232090138914,137998,-10.73,0.01236832,-12.242665388302973,13.230009587727709,0.7437498,5342.3027222156525,0.7751286,10430,0.0,-0.06779966,0.0296
3.7079566,1,0.10230648,-3.535075,-1.5512755,0.86414045,3.692972,1.0,0.01515,10528,-0.8000428,25.82190033539456,0.010185544332040958,138998,-9.24,0.012493043,-12.215330547112462,13.20279255319149,0.7212205,5382.950061559677,0.77504873,10528,0.0,-0.110503994,0.07668
3.6888087,1,0.10234861,-3.5409145,-1.4881014,0.86286026,3.676883,1.0,0.01512,10614,-0.7548673,25.813979983589448,0.010723448033659348,139998,-10.02,0.012084986,-12.202468437912191,13.190032033163746,0.7348862,5423.340379476547,0.77513874,10614,0.0,-0.07472697,0.16842
3.6636596,1,0.104875654,-3.543129,-1.5735129,0.8648759,3.644271,1.0,0.01509,10710,-0.84857595,25.80993241107351,0.01072670259939448,140998,-9.51,0.011695422,-12.175816993464052,13.163492063492063,0.7367303,5462.935654163361,0.7751724,10710,0.0,-0.07583346,0.12809
3.692787,1,0.10152749,-3.5497978,-1.5442262,0.8662746,3.6771805,1.0,0.01506,10788,-0.79194,25.802685573508203,0.010465866991826427,141998,-11.02,0.01144498,-12.17500926955877,13.162773451983686,0.69037175,5503.225607872009,0.77519137,10788,0.0,-0.09718549,0.0091
3.6797392,1,0.10515012,-3.5531669,-1.507132,0.8621092,3.652215,1.0,0.01503,10885,-0.7551706,25.799942256464867,0.010670147623401188,142998,-9.14,0.011546969,-12.147542489664676,13.135415709692237,0.73745394,5542.5705444812775,0.77524716,10885,0.0,-0.06456264,0.07081
3.7022955,1,0.09424183,-3.5568876,-1.5705715,0.86121935,3.6757174,1.0,0.015,10979,-0.81220007,25.789821152211413,0.010663191526843016,143998,-9.79,0.011084346,-12.127971582111304,13.115948629201203,0.73609155,5583.520690202713,0.77535075,10979,0.0,-0.098350264,0.01034
3.6612358,1,0.09852596,-3.557697,-1.4255991,0.8652659,3.65575,1.0,0.01497,11083,-0.6902921,25.784299326068382,0.01064649976708508,144998,-8.79,0.011237889,-12.094829919696833,13.082919787061265,0.7198628,5623.499718427658,0.7754017,11083,0.0,-0.06677195,0.02524
3.713064,1,0.098298594,-3.5586236,-1.6122764,0.85629934,3.7148225,1.0,0.01494,11181,-0.8733383,25.775802491107164,0.010321450895272808,145998,-8.92,0.01144402,-12.067793578391916,13.055987836508363,0.70740646,5664.149546861649,0.7753939,11181,0.0,-0.06710499,0.06457
3.6984897,1,0.100235604,-3.558418,-1.5077078,0.86638045,3.6969347,1.0,0.01491,11293,-0.77509403,25.771375919730318,0.010682725766446067,146998,-7.38,0.011314521,-12.028601788718674,13.01691313202869,0.75096124,5703.925178766251,0.7754485,11293,0.0,-0.07554078,0.01316
3.661922,1,0.10162603,-3.5595493,-1.4811153,0.86520433,3.6581726,1.0,0.01488,11383,-0.74469745,25.764235965606925,0.01079610580401568,147998,-9.9,0.0110078445,-12.012299042431696,13.000702802424668,0.75270414,5744.31938123703,0.7754132,11383,0.0,-0.075742446,0.06061
3.650449,1,0.10186939,-3.5637698,-1.5389702,0.8588533,3.6557114,1.0,0.01485,11475,-0.80722255,25.760147326720826,0.009864368712666459,148998,-9.39,0.011214449,-11.994509803921568,12.983006535947712,0.7266489,5784.0507707595825,0.77547497,11475,0.0,-0.074563436,0.12861
3.6697016,1,0.09975708,-3.5678184,-1.5076132,0.8594724,3.673154,1.0,0.01482,11560,-0.77672625,25.756413405987384,0.010357610788754272,149998,-10.14,0.011238672,-11.985640138408305,12.974221453287198,0.75939727,5823.714569091797,0.77548206,11560,0.0,-0.07330736,0.01807
3.6528614,1,0.09636059,-3.5701344,-1.5074095,0.8536848,3.6638606,1.0,0.01479,11658,-0.7932123,25.745849926283807,0.009925387236469234,150998,-9.38,0.011051411,-11.962686567164178,12.951363870303654,0.7552872,5864.945240974426,0.7754922,11658,0.0,-0.09389076,0.01971
3.6729333,1,0.10044798,-3.5726554,-1.5008864,0.859822,3.676031,1.0,0.01476,11757,-0.7589303,25.735187851449737,0.010010411210782184,151998,-9.04,0.011311604,-11.938164497746024,12.926937143829209,0.75879097,5906.232388019562,0.77554363,11757,0.0,-0.10338233,0.03054
3.6563406,1,0.09125477,-3.574096,-1.5585651,0.8624974,3.6574275,1.0,0.01473,11852,-0.8188731,25.727732224452016,0.010021781590636613,152998,-9.86,0.011329114,-11.92026662166723,12.909129260884239,0.7624266,5946.812515974045,0.7754956,11852,0.0,-0.07919957,0.19416
3.641872,1,0.090512335,-3.5729902,-1.551855,0.8536374,3.6406565,1.0,0.0147,11961,-0.8316158,25.724195550481497,0.010468515046145687,153998,-8.27,0.011089702,-11.885795502048325,12.874759635481983,0.7509384,5986.504017114639,0.7755127,11961,0.0,-0.090600334,0.1556
3.6626997,1,0.091456935,-3.5747795,-1.51512,0.8561406,3.6786091,1.0,0.01468,12063,-0.79813313,25.711020018725428,0.009818537071592092,154998,-8.62,0.010702514,-11.859238995274808,12.848296443670728,0.7280365,6028.465610742569,0.7755446,12063,0.0,-0.07118079,0.10719
3.676009,1,0.09482074,-3.5817792,-1.5481341,0.85005057,3.6668339,1.0,0.01465,12149,-0.8243891,25.701218942903353,0.01027787249406898,155998,-10.02,0.01030001,-11.84961725244876,12.83875216067166,0.77781427,6069.673206806183,0.77561605,12149,0.0,-0.101879515,0.04118
3.6198096,1,0.09359803,-3.5822575,-1.5826833,0.86274475,3.627713,1.0,0.01462,12250,-0.84984523,25.691691649667362,0.010214662808419334,156998,-8.89,0.0101704,-11.826938775510204,12.816163265306123,0.8079297,6110.847122907639,0.77561975,12250,0.0,-0.06664609,0.12795
3.639103,1,0.08951607,-3.5855877,-1.5609893,0.85675174,3.6417363,1.0,0.01459,12336,-0.8294939,25.68372501657816,0.010403779835853576,157998,-10.83,0.010062076,-11.818417639429313,12.807717250324254,0.72968763,6151.677760839462,0.7756121,12336,0.0,-0.08888046,0.03809
3.681005,1,0.08990496,-3.5898035,-1.5634689,0.85801035,3.6686509,1.0,0.01456,12415,-0.84493816,25.672348834175168,0.010466953526715601,158998,-10.67,0.009844152,-11.816431735803464,12.805799436165929,0.7163044,6193.3561680316925,0.77560115,12415,0.0,-0.0789616,0.02806
3.639727,1,0.09543769,-3.5930982,-1.5116178,0.85577065,3.6390605,1.0,0.01453,12512,-0.7919577,25.665979124535202,0.010561282499788946,159998,-9.27,0.009866514,-11.796914961636828,12.786365089514067,0.77909625,6233.855300188065,0.77558506,12512,0.0,-0.10729238,0.13475
3.6151679,1,0.090236194,-3.5950508,-1.5053192,0.85423553,3.6229882,1.0,0.0145,12609,-0.8018578,25.65718161968507,0.01015741754227717,160998,-9.34,0.0099769095,-11.77896740423507,12.768498691410898,0.7292955,6274.968248128891,0.77556473,12609,0.0,-0.09413514,0.06257
3.650382,1,0.095577545,-3.5970738,-1.5549165,0.8538569,3.639936,1.0,0.01447,12697,-0.8319778,25.649569478046605,0.01030580356944611,161998,-10.11,0.009817176,-11.768291722454123,12.757895565881704,0.7794415,6315.81750869751,0.7755415,12697,0.0,-0.09572727,0.05452
3.637974,1,0.08949512,-3.6021228,-1.5567853,0.84829366,3.6490827,1.0,0.01444,12781,-0.8591583,25.64690548157948,0.009546802702884199,162998,-10.61,0.009424352,-11.763398795086456,12.753070964713245,0.76938665,6355.464604377747,0.7755534,12781,0.0,-0.101530164,0.06824
3.6492784,1,0.09064449,-3.6056216,-1.52393,0.85147727,3.6457834,1.0,0.01441,12877,-0.8137458,25.63985522400393,0.010409203232017878,163998,-9.54,0.009624976,-11.745437601925914,12.735186767104139,0.76321393,6396.213963270187,0.77557456,12877,0.0,-0.06319006,0.12897
3.6421258,1,0.087307766,-3.6056228,-1.5540208,0.85349333,3.6611998,1.0,0.01439,12976,-0.84487104,25.633035176474895,0.01021563448605916,164998,-9.0,0.009339723,-11.72495376078915,12.714781134401973,0.7812845,6436.927927732468,0.77555287,12976,0.0,-0.059392452,0.027
3.604707,1,0.08912242,-3.6093965,-1.5263141,0.8482339,3.6168153,1.0,0.01436,13074,-0.81065583,25.63080832961461,0.010094538867514203,165998,-9.14,0.009094033,-11.706440263117639,12.69634388863393,0.76558596,6476.502725362778,0.7756038,13074,0.0,-0.11228093,0.07022
3.6252966,1,0.09408434,-3.6156557,-1.5330164,0.8579958,3.628266,1.0,0.01433,13155,-0.8164259,25.62411249951813,0.009718614890596037,166998,-10.62,0.009194592,-11.70285062713797,12.692816419612315,0.8258408,6517.220840454102,0.7755805,13155,0.0,-0.04471376,0.03758
3.629679,1,0.08956813,-3.6168687,-1.500405,0.8501132,3.644332,1.0,0.0143,13251,-0.78102076,25.618159262766955,0.009614423900318825,167998,-9.52,0.0090555,-11.687193419364576,12.677231907025885,0.82167554,6557.770145654678,0.77563244,13251,0.0,-0.105331354,0.09624
3.6764944,1,0.0886297,-3.618325,-1.5644333,0.8537103,3.6857665,1.0,0.01427,13350,-0.86004496,25.614685239567866,0.009977893413734572,168998,-9.04,0.008735126,-11.667940074906367,12.658052434456929,0.75728416,6597.699656248093,0.77563596,13350,0.0,-0.10944221,0.02306
