rollout/actions_std,total/episodes,reference_action_mean,rollout/episode_steps,rollout/return,rollout/return_history,reference_action_std,total/steps,total/epochs,errors,total/duration,success rate,rollout/Q_mean,reference_Q_std,train/loss_critic,reference_actor_Q_mean,rollout/episodes,reference_actor_Q_std,rollout/error,rollout/goal_tolerance,reference_Q_mean,total/steps_per_second,train/param_noise_distance,train/loss_actor,rollout/actions_mean
0.769947,6504,0.12599106,13.530135301353013,-12.546586715867159,-10.36,0.82921296,87998,1,0.011452810809144606,3596.355183362961,0.99,-3.3144958,2.9976006,0.11725413,-0.08419637,6504,2.8899975,0.0149,0.01678,-0.8324487,24.468662163038314,0.0,0.58151644,0.0012470168
0.7702207,6599,0.13334145,13.485225034096075,-12.501439612062434,-9.52,0.8342504,88998,1,0.011751270119161989,3638.3319368362427,1.0,-3.3242486,3.003804,0.1215942,-0.068829216,6599,2.899173,0.10928,0.01674,-0.8098806,24.46120957215062,0.0,0.5612557,0.001086992
0.770505,6704,0.16444825,13.424821002386635,-12.440781622911695,-8.6,0.8307266,89998,1,0.011608415582487779,3681.12579369545,1.0,-3.3272243,2.972889,0.118803665,-0.10582564,6704,2.8640409,0.01245,0.01671,-0.8061536,24.448498922296213,0.0,0.5377803,0.00085187814
0.7705458,6808,0.12936449,13.359283196239717,-12.375,-8.25,0.83822715,90998,1,0.011083069062350593,3725.2881166934967,1.0,-3.3311043,2.9645889,0.122393124,-0.10362017,6808,2.8853679,0.02568,0.01668,-0.8241447,24.427103931163398,0.0,0.54946727,0.0012684342
0.7705231,6894,0.15308999,13.34160139251523,-12.35712213519002,-10.4,0.8353058,91998,1,0.010989818848554496,3768.2030725479126,1.0,-3.337183,2.9676528,0.113058284,-0.119781815,6894,2.8705363,0.10762,0.01664,-0.8573552,24.41428931211887,0.0,0.55257696,0.0022301287
0.77074534,7004,0.13583294,13.27812678469446,-12.2934037692747,-8.16,0.83434373,92998,1,0.011700376889246284,3810.725339412689,1.0,-3.3406706,2.9815996,0.112113744,-0.09123957,7004,2.899284,0.01172,0.01661,-0.81633306,24.404277851820435,0.0,0.55673826,0.002001443
0.7709318,7095,0.118594326,13.248062015503876,-12.263143058491895,-9.81,0.83894837,93998,1,0.011475060037565257,3853.1670536994934,1.0,-3.3429823,2.9634123,0.12141588,-0.04995922,7095,2.8734894,0.02856,0.01658,-0.7724296,24.39499733336266,0.0,0.51488566,0.0015831108
0.7711202,7180,0.13258334,13.229805013927576,-12.244707520891366,-10.54,0.8305029,94998,1,0.01135592455273692,3896.0444869995117,1.0,-3.353946,2.9777553,0.1298423,-0.110135496,7180,2.869409,0.10978,0.01654,-0.84186816,24.383191803120678,0.0,0.5785579,0.0024296439
0.77146375,7275,0.1622607,13.194501718213058,-12.209209621993127,-9.68,0.83641213,95998,1,0.011031550532803365,3938.3582746982574,1.0,-3.360235,2.977742,0.102476634,-0.10690534,7275,2.9021115,0.06153,0.01651,-0.8234488,24.37513128674283,0.0,0.5180854,0.0026648894
0.7717089,7367,0.14913134,13.16655354961314,-12.181077779286005,-9.89,0.8323446,96998,1,0.01163853355549675,3981.6108944416046,1.0,-3.3680522,2.9778721,0.10992578,-0.0954585,7367,2.8913782,0.03123,0.01648,-0.826295,24.361496532825655,0.0,0.5297245,0.0026994238
0.7718835,7453,0.08139846,13.148396618811217,-12.162753253723332,-10.27,0.8396329,97998,1,0.0115655124792209,4025.6280846595764,1.0,-3.3779204,2.9865377,0.106749974,-0.0898903,7453,2.883992,0.01946,0.01644,-0.8275149,24.343530484954652,0.0,0.5232165,0.0029953166
0.7721117,7544,0.13707466,13.123011664899257,-12.137195121951219,-10.18,0.8322552,98998,1,0.011331248912904088,4067.0643634796143,1.0,-3.3817687,2.959664,0.12502028,-0.09830548,7544,2.8490524,0.01413,0.01641,-0.80844796,24.341390042645244,0.0,0.5621714,0.0026910906
0.7722824,7629,0.16032477,13.098964477651068,-12.112989906934068,-9.67,0.8284517,99998,1,0.011152580438183197,4109.711579084396,1.0,-3.3915162,2.9590995,0.11358548,-0.053408068,7629,2.8550007,0.02629,0.01638,-0.7745606,24.332121141766006,0.0,0.53380203,0.003111399
0.7722957,7715,0.12833767,13.089954633830201,-12.103953337653921,-10.77,0.8344418,100998,1,0.010985831264267394,4152.106762647629,0.99,-3.397965,2.9531972,0.11085887,-0.11538216,7715,2.8241124,0.03818,0.01635,-0.83168185,24.32451903900412,0.0,0.53844774,0.003192459
0.7725,7822,0.1375697,13.03835336231143,-12.052160572743544,-8.29,0.8315331,101998,1,0.010435061819935088,4196.270872116089,1.0,-3.3986888,2.9362833,0.10626824,-0.14490446,7822,2.8397214,0.0181,0.01631,-0.84279895,24.30681981894191,0.0,0.5226669,0.0026339714
0.77271736,7921,0.115504794,13.002019946976391,-12.015654589067037,-9.17,0.8333237,102998,1,0.011630254732051773,4238.345575094223,1.0,-3.402474,2.9639666,0.11334181,-0.06313789,7921,2.8499587,0.06648,0.01628,-0.7746812,24.301463430742135,0.0,0.582377,0.0022121605
0.7729138,8015,0.10375271,12.975421085464754,-11.988895820336868,-9.59,0.83741313,103998,1,0.011515547304573475,4280.94829916954,1.0,-3.4069865,2.9802706,0.10249284,-0.18156447,8015,2.8702908,0.1163,0.01625,-0.91655636,24.293215599023828,0.0,0.48943278,0.002866045
0.77307236,8108,0.13872826,12.94955599407992,-11.96287617168229,-9.91,0.8374583,104998,1,0.011544779211237288,4322.80960226059,1.0,-3.4101877,2.9573827,0.110001,-0.12826946,8108,2.8525584,0.02909,0.01622,-0.8580825,24.289295541744856,0.0,0.5105927,0.002087003
0.77324176,8214,0.10232975,12.904553201850499,-11.917701485269053,-8.51,0.8434689,105998,1,0.011246988220640925,4364.319538593292,1.0,-3.410818,2.938088,0.1001265,-0.113529384,8214,2.8028886,0.05772,0.01618,-0.83034134,24.287405874539903,0.0,0.49340194,0.0017393475
0.77333474,8314,0.09132282,12.8684147221554,-11.881404859273514,-8.9,0.84459126,106998,1,0.011468834064608729,4406.322179079056,1.0,-3.4140306,2.9582095,0.10628867,-0.1247918,8314,2.8531213,0.03008,0.01615,-0.8463677,24.28283626377115,0.0,0.49866173,0.0014600687
0.7735157,8394,0.10399259,12.864188706218728,-11.877055039313795,-11.05,0.8342139,107998,1,0.011043874796947217,4449.190072059631,1.0,-3.4233334,2.940732,0.104482785,-0.206507,8394,2.8435621,0.07061,0.01612,-0.8955664,24.273631436475195,0.0,0.53408736,0.002146178
0.77360237,8487,0.13174416,12.84034405561447,-11.85306940025922,-9.95,0.84171146,108998,1,0.01093964356663939,4493.238025665283,1.0,-3.425752,2.9375167,0.0999172,-0.15934223,8487,2.8343825,0.0355,0.01609,-0.87605214,24.258229672544758,0.0,0.6042303,0.0019607637
0.7736991,8578,0.1513696,12.822569363487993,-11.83515971088832,-10.05,0.83017683,109998,1,0.010405292602713558,4536.347770929337,1.0,-3.4283857,2.9143064,0.10198635,-0.18917203,8578,2.822281,0.03118,0.01606,-0.90308726,24.248140917437933,0.0,0.5889013,0.0015999599
0.77381754,8676,0.10902246,12.792992162286769,-11.805440295066852,-9.32,0.84361416,110998,1,0.010719034323955368,4578.799642324448,1.0,-3.4326942,2.9197009,0.110894844,-0.21186903,8676,2.8245022,0.08974,0.01602,-0.9057646,24.24172461576663,0.0,0.5223203,0.0015002567
0.77396655,8770,0.14434208,12.770809578107183,-11.783124287343215,-9.77,0.83763874,111998,1,0.010239033065533098,4621.034991264343,1.0,-3.4377751,2.9225464,0.09536954,-0.18167576,8770,2.7948852,0.00681,0.01599,-0.88670236,24.236561768461456,0.0,0.53433263,0.0014753062
0.7741455,8871,0.085731566,12.738135497689099,-11.750309998872732,-8.95,0.8436481,112998,1,0.011648722803575944,4663.398407459259,1.0,-3.4414082,2.9584951,0.09793928,-0.157692,8871,2.8282368,0.01557,0.01596,-0.8737917,24.230826990731906,0.0,0.5587949,0.0020723997
0.7743799,8974,0.115889795,12.703365277468242,-11.715400044573212,-8.78,0.8375999,113998,1,0.01034627061930939,4706.767311573029,1.0,-3.444307,2.959597,0.09369619,-0.21917734,8974,2.8549063,0.01316,0.01593,-0.9058556,24.22002033533738,0.0,0.52743304,0.001598858
0.7745418,9065,0.0696943,12.68527302813017,-11.697186982901268,-9.76,0.8490361,114998,1,0.010726529318693181,4749.511368751526,1.0,-3.4509797,2.9225826,0.09542231,-0.21516924,9065,2.8020864,0.12801,0.0159,-0.9138032,24.212596006529573,0.0,0.62299514,0.0012195514
0.7746304,9156,0.07990077,12.668632590650938,-11.680428134556575,-9.7,0.8465965,115998,1,0.010701872419307763,4791.729268789291,1.0,-3.4559898,2.941679,0.09189088,-0.23247671,9156,2.8197138,0.15873,0.01586,-0.9452615,24.207961988910277,0.0,0.54664004,0.000938209
0.774733,9243,0.12954888,12.656496808395543,-11.668181326409174,-10.43,0.8443498,116998,1,0.011000436755664563,4835.232560634613,1.0,-3.4601176,2.9346952,0.09778131,-0.28333163,9243,2.835169,0.05881,0.01583,-0.9832674,24.19697471276217,0.0,0.62493765,0.00071970216
0.774833,9329,0.03782703,12.647872226390824,-11.659449029906742,-10.52,0.8466805,117998,1,0.01072327469296547,4877.988700628281,1.0,-3.4671464,2.8621495,0.08869564,-0.22315228,9329,2.7370923,0.10287,0.0158,-0.923527,24.189887931639113,0.0,0.61871904,0.00086173625
0.77494216,9417,0.11936325,12.635977487522565,-11.647446108102368,-10.78,0.8379882,118998,1,0.010734814522074188,4920.804097175598,1.0,-3.4743352,2.8844047,0.09341123,-0.25789315,9417,2.7793005,0.02916,0.01577,-0.94789577,24.1826330920797,0.0,0.5978214,0.001143628
0.77503896,9532,0.12574215,12.588438942509441,-11.5997691984893,-7.97,0.84149534,119998,1,0.011208566478905215,4964.978291511536,1.0,-3.473621,2.8857327,0.097974576,-0.2972658,9532,2.7684238,0.02337,0.01574,-0.9824836,24.16888714400962,0.0,0.62559885,0.0011208099
0.7750909,9618,0.11483389,12.58057808276149,-11.591807028488251,-10.63,0.8384463,120998,1,0.010637912779399815,5008.369838476181,1.0,-3.477765,2.8650966,0.09192698,-0.3153934,9618,2.7653904,0.01407,0.01571,-1.0289083,24.159158349379044,0.0,0.62046814,0.0012633033
0.7751936,9722,0.104325674,12.5486525406295,-11.55976136597408,-8.86,0.84399724,121998,1,0.010937748704845979,5051.194109201431,1.0,-3.4810474,2.9202647,0.08388476,-0.2859648,9722,2.7839813,0.03011,0.01568,-0.9856107,24.15230881303179,0.0,0.65715843,0.0015712763
0.77529883,9823,0.05000301,12.52153110047847,-11.532525704978113,-8.98,0.8530286,122998,1,0.010605738584887534,5094.297479391098,1.0,-3.4830735,2.865109,0.09312792,-0.27602348,9823,2.737788,0.16211,0.01564,-0.9879607,24.1442515867176,0.0,0.6100276,0.0012031761
0.77538073,9915,0.09420595,12.504689863842662,-11.515582450832072,-9.8,0.8514154,123998,1,0.010709918407497267,5137.243730545044,1.0,-3.4872744,2.8942132,0.08762983,-0.27733144,9915,2.7836454,0.06069,0.01561,-0.9970896,24.13706775536699,0.0,0.6608045,0.0014121911
0.7754055,10029,0.07803482,12.461561471731978,-11.472330242297337,-7.91,0.8525166,124998,1,0.010339283666317239,5180.246425151825,1.0,-3.4863987,2.8372984,0.0915463,-0.28088695,10029,2.7129204,0.02977,0.01558,-0.9789983,24.12974012068094,0.0,0.6433059,0.0013175347
0.7755543,10130,0.06990292,12.437216189536032,-11.447877591312931,-8.87,0.85260504,125998,1,0.010128768621989952,5223.336686849594,1.0,-3.4898105,2.8697731,0.080210716,-0.3559246,10130,2.7520294,0.11992,0.01555,-1.0516186,24.122128737597134,0.0,0.6208366,0.0015430569
0.77567303,10224,0.0971876,12.420872456964005,-11.431435837245697,-9.65,0.8466711,126998,1,0.01087151210931875,5266.02646446228,1.0,-3.4909813,2.8518226,0.08816726,-0.41804728,10224,2.76395,0.10047,0.01552,-1.0974274,24.116475839429324,0.0,0.6537151,0.0017320741
0.7757516,10322,0.040481728,12.400697539236582,-11.411160627785312,-9.22,0.8516615,127998,1,0.010012837639665475,5309.6176953315735,1.0,-3.4937468,2.8160865,0.07998702,-0.3563441,10322,2.694911,0.01248,0.01549,-1.0358434,24.10682036722548,0.0,0.6772726,0.0011704683
0.7758188,10422,0.07155735,12.376511226252159,-11.386873920552677,-8.88,0.8474786,128998,1,0.011015168543234555,5352.924451112747,1.0,-3.495213,2.8621962,0.081516266,-0.4263038,10422,2.75932,0.06562,0.01546,-1.120129,24.098602769031114,0.0,0.7211321,0.0013829883
0.7759109,10506,0.07485683,12.372549019607844,-11.38282885969922,-10.12,0.8475592,129998,1,0.010401113714899159,5396.515159130096,1.0,-3.501165,2.8131392,0.080228016,-0.3531862,10506,2.7193048,0.0395,0.01543,-1.0623698,24.08924948168872,0.0,0.72125554,0.0013725582
0.77605295,10611,0.07658556,12.345302045047593,-11.355480162095938,-8.31,0.8497523,130998,1,0.010534817486410481,5439.782249927521,1.0,-3.5021987,2.8309033,0.09890737,-0.39720795,10611,2.7470078,0.04458,0.0154,-1.0807009,24.081478629359733,0.0,0.67432296,0.0012595075
0.77613986,10702,0.06065734,12.333956269856102,-11.344047841524949,-9.93,0.84964454,131998,1,0.010641395530214974,5482.23010468483,1.0,-3.5071735,2.8020947,0.07921569,-0.33054572,10702,2.710667,0.06963,0.01537,-1.0005491,24.077427885998684,0.0,0.6765096,0.00062661374
0.7762008,10790,0.053611714,12.325301204819278,-11.33531047265987,-9.86,0.8482089,132998,1,0.010265444859913469,5525.304160118103,1.0,-3.5109124,2.8019755,0.0742489,-0.38219222,10790,2.693132,0.01945,0.01533,-1.0659902,24.070711067815164,0.0,0.69472104,0.00089857884
0.7762942,10877,0.039488345,12.318837914866231,-11.32876712328767,-10.68,0.8506828,133998,1,0.010023628788383367,5567.349254369736,1.0,-3.5174224,2.787401,0.08046672,-0.36011606,10877,2.701866,0.1374,0.0153,-1.0526817,24.06854570778487,0.0,0.73577285,0.00041314535
0.7763974,10974,0.038065184,12.301530891197375,-11.311372334609077,-9.31,0.8553815,134998,1,0.010232792239553437,5609.8520658016205,1.0,-3.5195835,2.7539723,0.078598455,-0.42528763,10974,2.648546,0.10978,0.01527,-1.1152637,24.06444918983963,0.0,0.718081,0.00062277174
0.77650666,11070,0.060348194,12.284191508581753,-11.293947606142728,-9.24,0.8436361,135998,1,0.010412186295228056,5653.118558168411,1.0,-3.5221655,2.7871146,0.08001885,-0.41360134,11070,2.693955,0.11667,0.01524,-1.1162705,24.057163953069974,0.0,0.73137987,0.0006447297
0.7766731,11169,0.08552303,12.265735517951473,-11.27540513922464,-9.26,0.8466003,136998,1,0.010328208774695364,5696.347441196442,1.0,-3.5252368,2.7930758,0.08103708,-0.42976195,11169,2.704911,0.05876,0.01521,-1.1245258,24.05014817200571,0.0,0.72170115,0.00044005553
0.77678174,11255,0.018350959,12.26050644158152,-11.270191026210574,-10.47,0.84951377,137998,1,0.01074241947410168,5739.569614171982,0.99,-3.5336344,2.790162,0.07726679,-0.4610383,11255,2.7078,0.02996,0.01518,-1.141434,24.04326618136302,0.0,0.7292666,0.00035793736
0.7768351,11349,0.06421403,12.247070226451669,-11.256674596880783,-9.65,0.8477406,138998,1,0.010859861870301362,5784.631196498871,1.0,-3.5359142,2.7508545,0.08086175,-0.40286818,11349,2.6574242,0.14135,0.01515,-1.1210334,24.028843893129796,0.0,0.7235761,0.00012262115
0.7768854,11441,0.07225945,12.235206712699938,-11.244733851936019,-10.0,0.8459023,139998,1,0.009750976719384363,5827.390244960785,1.0,-3.5390887,2.7989874,0.07995239,-0.48042184,11441,2.721519,0.06353,0.01512,-1.1640459,24.0241332938124,0.0,0.73518354,-0.00036587007
0.77696013,11547,0.055615168,12.210184463497011,-11.219624144799514,-8.55,0.84157544,140998,1,0.00986136371481378,5870.394058704376,1.0,-3.5386956,2.734827,0.074454,-0.4519971,11547,2.6326363,0.05318,0.01509,-1.1315973,24.01848983049682,0.0,0.7838518,-0.00066464406
0.7770846,11645,0.03450413,12.19330184628596,-11.202662086732504,-9.16,0.841622,141998,1,0.01102648471994517,5913.652495384216,1.0,-3.5404856,2.7451015,0.07678941,-0.5085326,11645,2.652055,0.0352,0.01506,-1.1949486,24.0118945289453,0.0,0.75434375,-0.0008282518
0.7771256,11747,0.03136767,12.171618285519708,-11.180897250361795,-8.6,0.84671575,142998,1,0.010695874696021119,5956.607998371124,1.0,-3.5407438,2.7389245,0.06902381,-0.5142301,11747,2.631098,0.08354,0.01503,-1.2055895,24.006615852361577,0.0,0.7572517,-0.0008121535
0.77723724,11838,0.02472589,12.164216928535225,-11.173424564960298,-10.39,0.8482997,143998,1,0.010080498352696688,5999.308077573776,1.0,-3.5452693,2.732757,0.07809123,-0.5029498,11838,2.6492589,0.01367,0.015,-1.1674055,24.0024346371349,0.0,0.8019613,-0.00084739854
0.7772956,11946,0.050302673,12.13770299681902,-11.146827389921313,-8.45,0.8418055,144998,1,0.01064892447852815,6043.016157150269,1.0,-3.544008,2.7460718,0.07439009,-0.48007804,11946,2.6735656,0.17446,0.01497,-1.1710007,23.994309501958593,0.0,0.78559136,-0.0008192267
0.7773495,12035,0.027933547,12.130951391773992,-11.140008309098462,-10.36,0.8432788,145998,1,0.010416728804719628,6085.501931190491,1.0,-3.5467577,2.7282598,0.06821232,-0.5015604,12035,2.6490788,0.11256,0.01494,-1.186454,23.99111883470207,0.0,0.7742485,-0.00080344273
0.77741677,12136,0.053592097,12.112475280158208,-11.121456822676334,-8.84,0.8436376,146998,1,0.010313215469166238,6127.282561540604,1.0,-3.5467026,2.720638,0.06679182,-0.5055572,12136,2.6356697,0.17035,0.01491,-1.2044828,23.99073300824563,0.0,0.7804456,-0.00044880877
0.7774439,12237,0.08189619,12.094304159516222,-11.103211571463595,-8.75,0.8442357,147998,1,0.00998709300596913,6170.87406373024,1.0,-3.5473354,2.711743,0.0711471,-0.4776144,12237,2.5976908,0.08928,0.01488,-1.1487011,23.983312326833726,0.0,0.8241062,-0.000982955
0.7774798,12340,0.06531726,12.073987034035657,-11.082820097244733,-8.74,0.83576643,148998,1,0.010463705513599588,6214.696616411209,1.0,-3.547909,2.7517104,0.07948961,-0.56179476,12340,2.665362,0.04142,0.01485,-1.2415345,23.9751043689791,0.0,0.7915562,-0.00095712213
0.7775968,12438,0.022965351,12.05917350056279,-11.067936967358095,-9.07,0.84029454,149998,1,0.010119803857998872,6257.800309896469,1.0,-3.5502946,2.7021,0.06890728,-0.5044452,12438,2.6317508,0.05822,0.01482,-1.1910338,23.969764545344148,0.0,0.8217262,-0.0009573417
0.7776268,12527,0.016006753,12.053564301109603,-11.062265506505947,-9.91,0.84461,150998,1,0.010641983810715041,6300.261959314346,1.0,-3.5519454,2.7079568,0.06553964,-0.5313748,12527,2.606382,0.18552,0.01479,-1.2389822,23.966939942356465,0.0,0.8164062,-0.0009848855
0.7776829,12622,0.098757334,12.04143558865473,-11.050150530819204,-9.24,0.8311756,151998,1,0.010252180111018116,6343.331693172455,0.99,-3.5513096,2.6758015,0.07587793,-0.54906464,12622,2.5755012,0.15358,0.01476,-1.2398514,23.9618559066682,0.0,0.83452064,-0.0005872566
0.77779514,12714,0.023296872,12.033506370929684,-11.042158250747208,-9.7,0.83784425,152998,1,0.009921954687930013,6386.115092992783,1.0,-3.554273,2.706832,0.07125186,-0.5481043,12714,2.5967762,0.0299,0.01473,-1.2324171,23.957914596290053,0.0,0.8042103,-0.0010476757
0.7778695,12813,0.034958873,12.01849683914774,-11.027081869975806,-9.11,0.8452634,153998,1,0.00987684827851392,6429.122766971588,1.0,-3.5543206,2.6889765,0.0703091,-0.5129688,12813,2.6107202,0.03082,0.0147,-1.2171197,23.953190129007307,0.0,0.8574458,-0.0011879695
0.77793956,12914,0.03243968,12.001471271488308,-11.009989159052191,-8.85,0.83526266,154998,1,0.010081006340566745,6472.662207603455,1.0,-3.5546618,2.6702042,0.07439152,-0.5275722,12914,2.5849142,0.06087,0.01468,-1.2213249,23.946560940245487,0.0,0.86060804,-0.0007536466
0.77797353,13007,0.055584636,11.992926885523179,-11.001383870223727,-9.84,0.8382105,155998,1,0.009629252604326887,6514.960555791855,1.0,-3.556955,2.6890862,0.068887755,-0.5891353,13007,2.611412,0.02036,0.01465,-1.2688138,23.94458088642094,0.0,0.8136894,-0.00058718456
0.7780003,13109,0.045839872,11.975970707147761,-10.984361888778702,-8.67,0.8370705,156998,1,0.009991291566609902,6558.582245349884,1.0,-3.5578291,2.6655838,0.069380015,-0.58930564,13109,2.5893104,0.06168,0.01462,-1.2863419,23.937795414750425,0.0,0.8656436,-0.0005055615
0.7780619,13227,0.051196456,11.943675814621606,-10.951992137294926,-7.36,0.83908516,157998,1,0.009802547516897415,6601.431961297989,1.0,-3.5558398,2.6448245,0.06830449,-0.53888196,13227,2.5611947,0.10826,0.01459,-1.2395296,23.933898118815733,0.0,0.81800234,-0.0006001432
0.7781281,13323,0.084171034,11.933123170457105,-10.941379569166104,-9.47,0.83392733,158998,1,0.009507945105622695,6644.920911550522,1.0,-3.5589528,2.665458,0.06945606,-0.63788754,13323,2.5848408,0.07582,0.01456,-1.3341208,23.9277490456842,0.0,0.8146022,-0.0006997734
0.7781697,13421,0.065676026,11.921615378883839,-10.92981148945682,-9.46,0.83702195,159998,1,0.010499306438267422,6687.328947544098,1.0,-3.5596938,2.6560276,0.07277774,-0.56356645,13421,2.5482492,0.0133,0.01453,-1.2730339,23.925546545569407,0.0,0.8550319,-0.0003676581
0.7782302,13524,0.041635025,11.904096421177167,-10.912230109435079,-8.33,0.8342495,160998,1,0.009759557103829754,6730.42249083519,1.0,-3.5622015,2.6500082,0.068059616,-0.6131898,13524,2.5632188,0.10858,0.0145,-1.307391,23.92093515960266,0.0,0.81389517,-0.0006437507
0.7782705,13616,0.05009103,11.89762044653349,-10.905699177438308,-9.94,0.84322584,161998,1,0.009749402808065643,6774.554629087448,1.0,-3.5647786,2.6292098,0.06455071,-0.5919504,13616,2.5404499,0.13782,0.01447,-1.2934942,23.912715871304677,0.0,0.8968271,-0.0011700046
0.77835757,13720,0.04414166,11.880174927113703,-10.888192419825073,-8.6,0.8411691,162998,1,0.009975135237224337,6817.800868034363,1.0,-3.5676441,2.6566768,0.06635506,-0.56522346,13720,2.5548496,0.15427,0.01444,-1.2871196,23.90770912131288,0.0,0.86121416,-0.001146057
0.77841777,13819,0.08534335,11.86757363050872,-10.875533685505463,-9.05,0.8402032,163998,1,0.00935941565381415,6860.93865942955,1.0,-3.5698764,2.6500432,0.066001706,-0.62498564,13819,2.534521,0.12223,0.01441,-1.3319757,23.903143307454602,0.0,0.9188349,-0.001164016
0.7784118,13921,0.036016792,11.851950290927375,-10.859852022124848,-8.71,0.83961004,164998,1,0.009545426522056859,6905.340993404388,1.0,-3.5711696,2.6015637,0.06144714,-0.6115675,13921,2.503306,0.01682,0.01439,-1.3051273,23.89425810508087,0.0,0.89338076,-0.0013069359
0.7784693,14024,0.079462215,11.836138049058757,-10.843981745579008,-8.76,0.8335051,165998,1,0.009708038670797801,6949.446215867996,1.0,-3.5725565,2.6119416,0.06291576,-0.5629202,14024,2.5171094,0.07349,0.01436,-1.2661681,23.886507621422982,0.0,0.8472812,-0.0016232432
0.7785115,14136,0.111599855,11.813667232597624,-10.821448783248444,-7.98,0.83405787,166998,1,0.009399718002531737,6992.673411607742,1.0,-3.5704443,2.5918214,0.066678785,-0.65470815,14136,2.4834375,0.04351,0.01433,-1.3424197,23.881853215507764,0.0,0.8703935,-0.0017294247
0.77856225,14222,0.079427384,11.812473632400506,-10.820208128252004,-10.12,0.84032774,167998,1,0.009483169551054625,7035.325033903122,1.0,-3.5724163,2.607787,0.071771406,-0.63392603,14222,2.5025623,0.07392,0.0143,-1.3391494,23.879209445252386,0.0,0.9000868,-0.0018453934
0.778503,14305,0.0986796,11.813421880461377,-10.821181405103111,-10.84,0.8388943,168998,1,0.009845737760243299,7077.969579458237,0.99,-3.5739446,2.6174033,0.062343594,-0.67070794,14305,2.515991,0.0886,0.01427,-1.3574159,23.876621409968745,0.0,0.9387514,-0.0014249356
