rollout/return_history,reference_Q_mean,total/steps_per_second,reference_actor_Q_std,reference_actor_Q_mean,success rate,rollout/error,total/epochs,total/steps,rollout/actions_std,train/loss_critic,rollout/return,rollout/goal_tolerance,reference_action_mean,total/duration,reference_action_std,rollout/actions_mean,rollout/episode_steps,total/episodes,reference_Q_std,train/loss_actor,rollout/episodes,rollout/Q_mean,train/param_noise_distance,errors
-4.67,-1.4531878,18.40967534169354,1.2629689,-0.85195136,1.0,0.02851,1,2702998,0.732794,0.009286121,-3.8474715484187985,0.001,-0.024046049,146824.85974526405,0.7218112,-0.02023281,4.847437474668857,557614,1.3487954,0.8772166,557614,-1.6296147,0.0,0.0005080757985518896
-4.44,-1.4311392,18.408979573134587,1.2707658,-0.8739244,1.0,0.0054,1,2703998,0.73278517,0.008861917,-3.8477608836347925,0.001,-0.019064886,146884.73031640053,0.720209,-0.020220686,4.847726820452968,557787,1.3717306,0.86469454,557787,-1.6296731,0.0,0.0004888586389207587
-4.13,-1.4536493,18.408278390531184,1.2461672,-0.89277065,1.0,0.00145,1,2704998,0.7327788,0.008436659,-3.8478118665847054,0.001,-0.028223371,146944.6486310959,0.7234716,-0.020230543,4.847777815612192,557987,1.3350139,0.89574784,557987,-1.6296939,0.0,0.00048555921095345066
-4.29,-1.3961102,18.407541951111913,1.2476422,-0.84952116,1.0,0.0206,1,2705998,0.7327711,0.008464718,-3.8480137736062017,0.001,-0.012782221,147004.85307526588,0.72944003,-0.020241547,4.847979733736556,558169,1.3527441,0.9070844,558169,-1.6297044,0.0,0.0005077833873366322
-3.97,-1.4495865,18.406780657492064,1.2606387,-0.8670905,1.0,0.0004,1,2706998,0.7327651,0.0087376805,-3.8481433192086856,0.001,-0.0042882636,147065.26091504097,0.74150884,-0.020238455,4.848109291105054,558362,1.353665,0.8801213,558362,-1.6297032,0.0,0.0004811163166610592
-4.34,-1.4328895,18.406038427374035,1.2407843,-0.8870384,1.0,0.00057,1,2707998,0.7327576,0.009149257,-3.8483452541872185,0.001,-0.038897943,147125.52137088776,0.72380364,-0.0202569,4.848311237232452,558545,1.35065,0.8692223,558545,-1.6297101,0.0,0.0004880697526032327
-4.41,-1.4097972,18.405329861049992,1.2520659,-0.8495525,1.0,0.01125,1,2708998,0.73274994,0.00858204,-3.84856414157233,0.001,-0.03239854,147185.5174806118,0.7253349,-0.020256402,4.848530135576536,558725,1.3569452,0.86597174,558725,-1.6297697,0.0,0.00044651201042807294
-4.37,-1.42921,18.404575937356118,1.2358454,-0.90594393,1.0,0.00071,1,2709998,0.7327417,0.009408246,-3.848757402801882,0.001,-0.043557793,147245.88109087944,0.7261336,-0.02025401,4.848723408062121,558910,1.3523118,0.8748738,558910,-1.6297659,0.0,0.0005328284097099266
-4.25,-1.3756001,18.403880114653113,1.234539,-0.8752989,1.0,0.02464,1,2710998,0.73273253,0.0092208,-3.8488773068241575,0.001,-0.035498634,147305.78460144997,0.71974194,-0.02026695,4.848843323758455,559102,1.3655682,0.8857658,559102,-1.6297444,0.0,0.0005036668975396217
-4.06,-1.4147851,18.403199560848623,1.2348783,-0.89560676,1.0,0.02058,1,2711998,0.73272717,0.009597498,-3.8490300202041876,0.001,-0.02494505,147365.57037448883,0.71952474,-0.020264475,4.8489960485615695,559290,1.3376281,0.92149574,559290,-1.6297619,0.0,0.0004940549761003758
-4.22,-1.4430457,18.402520900547028,1.2508217,-0.87722015,1.0,0.00056,1,2712998,0.7327152,0.009007962,-3.849144926396465,0.001,-0.005460488,147425.3454003334,0.7145697,-0.020261835,4.849110966533448,559484,1.3389963,0.8878041,559484,-1.6297233,0.0,0.000458466917627211
-4.84,-1.4023337,18.401676995917214,1.2665058,-0.83041877,1.0,0.01718,1,2713998,0.7327068,0.009215095,-3.8493685497012495,0.001,-0.029117612,147486.44922971725,0.72050035,-0.02026661,4.849334600760456,559664,1.3491137,0.8561859,559664,-1.6297666,0.0,0.0005172136701704015
-3.79,-1.4366913,18.400850203684328,1.2389673,-0.90373,1.0,0.00794,1,2714998,0.7326999,0.008694159,-3.8494044982352857,0.001,-0.035262357,147547.4214477539,0.7210521,-0.020260096,4.8493705614220595,559864,1.3560853,0.8811285,559864,-1.6297542,0.0,0.0004654198269933509
-4.27,-1.4221163,18.40006792388064,1.2417105,-0.9109833,1.0,0.01547,1,2715998,0.7326927,0.009213218,-3.8495176401057747,0.001,-0.040133122,147608.04205918312,0.7189935,-0.02025569,4.849483715108587,560059,1.3673964,0.87020785,560059,-1.6297631,0.0,0.000499531483587424
-4.23,-1.4050982,18.39914876704646,1.2357477,-0.8937602,1.0,0.01627,1,2716998,0.7326863,0.008550807,-3.8495851011232345,0.001,-0.038270358,147669.76637887955,0.7196912,-0.020243034,4.849551188115454,560257,1.3640251,0.86908865,560257,-1.629715,0.0,0.0005212438035347667
-3.46,-1.4540977,18.398219066021728,1.2606242,-0.87991816,1.0,0.00049,1,2717998,0.73267925,0.008567915,-3.849656351256834,0.001,-0.030001767,147731.5815322399,0.7238194,-0.020230886,4.849622450290478,560456,1.3563192,0.876734,560456,-1.6297222,0.0,0.00047690267103559365
-4.25,-1.4065466,18.397363015900044,1.2350502,-0.8628016,1.0,0.00061,1,2718998,0.7326728,0.009933653,-3.849779184086985,0.001,-0.03106212,147792.81126594543,0.7129206,-0.0202339,4.849745294730384,560648,1.3470801,0.8688228,560648,-1.6297448,0.0,0.0005097437026604079
-4.59,-1.4708756,18.396696494747772,1.2581525,-0.8871981,1.0,0.00778,1,2719998,0.7326657,0.009340571,-3.8499482020494513,0.001,-0.022747733,147852.52345585823,0.7132769,-0.020241931,4.849914323871812,560833,1.3526977,0.87014407,560833,-1.6297778,0.0,0.0005030784098993507
-4.77,-1.4286184,18.3959430920873,1.2452546,-0.8709163,1.0,0.03898,1,2720998,0.7326607,0.008209707,-3.8502076611825102,0.001,-0.025471872,147912.9385418892,0.72096,-0.020257557,4.850173793693517,561010,1.3537953,0.8872383,561010,-1.6298822,0.0,0.0005179806966158923
-4.46,-1.4311291,18.394977339807745,1.2170875,-0.9214446,1.0,0.01145,1,2721998,0.73265517,0.008538558,-3.850491104521868,0.001,-0.02762566,147975.06676506996,0.7160641,-0.0202481,4.850457247533786,561184,1.3543335,0.88159376,561184,-1.629923,0.0,0.00048126223518169843
-4.08,-1.4523668,18.39428668412731,1.2458469,-0.868217,1.0,0.01791,1,2722998,0.73265094,0.0092796115,-3.8506460077203846,0.001,-0.04014479,148034.98753499985,0.7199795,-0.020237321,4.850612162010506,561371,1.3494778,0.87641495,561371,-1.6299595,0.0,0.0004934561031612795
-4.0,-1.4125994,18.393638253099365,1.2301852,-0.89493227,1.0,0.0269,1,2723998,0.73264366,0.0091419825,-3.8508049006339484,0.001,-0.024354735,148094.57283639908,0.72116196,-0.020235622,4.850771066315264,561560,1.3521007,0.85246587,561560,-1.6299857,0.0,0.0004774432877469567
-4.69,-1.4276471,18.392901071728595,1.2429456,-0.8753122,1.0,0.0073,1,2724998,0.7326361,0.008646815,-3.850987282463186,0.001,-0.033800583,148154.8772199154,0.7124754,-0.02025101,4.850953459226979,561744,1.348612,0.8703052,561744,-1.6299624,0.0,0.0005105314527664141
-4.34,-1.3908055,18.392253375214864,1.255827,-0.85191715,1.0,0.03773,1,2725998,0.7326284,0.0092723975,-3.8511614415292983,0.001,-0.0181258,148214.46531796455,0.70538396,-0.020246424,4.851127629548824,561931,1.3763139,0.88479203,561931,-1.6300118,0.0,0.0005066658275418356
-4.89,-1.4259737,18.391511318353892,1.2732279,-0.8155742,1.0,0.01517,1,2726998,0.73262286,0.008401345,-3.851421526506519,0.001,-0.03117369,148274.81835484505,0.71441346,-0.020230262,4.851387725112835,562107,1.3687451,0.8822209,562107,-1.630079,0.0,0.0005090117547527957
-4.79,-1.4510845,18.39078411721047,1.2207956,-0.9052583,1.0,0.00023,1,2727998,0.7326142,0.008864053,-3.8516487132016213,0.001,-0.02967526,148335.05643987656,0.7177481,-0.020230787,4.85161492262848,562287,1.3320053,0.88507307,562287,-1.6301044,0.0,0.00047059162741397334
-4.61,-1.4249084,18.389893521300447,1.2696177,-0.86585724,1.0,0.00638,1,2728998,0.7326101,0.008700865,-3.8519082177996022,0.001,-0.036550704,148396.61778569221,0.71730036,-0.020243775,4.851874437739794,562462,1.3659984,0.9025061,562462,-1.6301959,0.0,0.00047178570277762945
-4.87,-1.4566349,18.38909601591194,1.2422018,-0.90159816,1.0,0.00406,1,2729998,0.73260206,0.009438273,-3.8521541305275133,0.001,-0.040792193,148457.43355941772,0.7166088,-0.020240407,4.852120361154557,562640,1.3570362,0.8831773,562640,-1.6302301,0.0,0.0005238474132186493
-4.52,-1.4692372,18.388406083410764,1.2594466,-0.8929532,1.0,0.03825,1,2730998,0.7325958,0.008969337,-3.85235500326035,0.001,-0.039615665,148517.38577079773,0.71890813,-0.020231828,4.852321244867392,562823,1.3570714,0.8806778,562823,-1.6302563,0.0,0.0004810174881995494
-4.71,-1.4653418,18.38766967421123,1.2554939,-0.8915895,1.0,0.01895,1,2731998,0.73259103,0.00926412,-3.8526434515404224,0.001,-0.04104197,148577.71802544594,0.72747225,-0.02023519,4.8526097034609545,562995,1.3590224,0.87970406,562995,-1.6303104,0.0,0.0005176100110436774
-4.14,-1.416336,18.387053604578284,1.2368644,-0.9035933,1.0,0.03773,1,2732998,0.73258334,0.0090591945,-3.8528250292979154,0.001,-0.052160587,148637.08230662346,0.718946,-0.0202458,4.852791292304414,563180,1.3685642,0.8785452,563180,-1.6303498,0.0,0.0005538298618169334
-4.81,-1.4195867,18.38643441196639,1.2515837,-0.8593698,1.0,0.0001,1,2733998,0.7325773,0.00946405,-3.8530153630417225,0.001,-0.032154895,148696.47582244873,0.7254158,-0.020245867,4.852981637126907,563365,1.3541572,0.87431556,563365,-1.6303834,0.0,0.0005117887214813482
-4.77,-1.4894545,18.385666735605998,1.2456576,-0.9040889,1.0,0.01614,1,2734998,0.73257065,0.008342643,-3.853273946836072,0.001,-0.05533273,148757.0747001171,0.72117436,-0.02024568,4.8532402313944,563540,1.3498735,0.90018296,563540,-1.630458,0.0,0.0005273506164481504
-4.58,-1.3777142,18.384995198141116,1.2540125,-0.8521347,1.0,0.0201,1,2735998,0.7325646,0.008987703,-3.853487806911575,0.001,-0.03919586,148816.90044045448,0.7208282,-0.020248028,4.853454102295284,563721,1.3793523,0.8917432,563721,-1.6305026,0.0,0.0004883327995824008
-4.5,-1.4542322,18.3840347747979,1.2504388,-0.87160724,1.0,0.01481,1,2736998,0.73255837,0.009055678,-3.8536673600434113,0.001,-0.022426793,148879.06999349594,0.71086216,-0.020250615,4.853633666544306,563907,1.3466545,0.9048136,563907,-1.6305298,0.0,0.0005038419289603095
-4.19,-1.4331692,18.3832199894637,1.2513571,-0.87192786,1.0,0.00021,1,2737998,0.73255384,0.009541875,-3.8537830171955325,0.001,-0.011504098,148940.0660803318,0.71497864,-0.020256676,4.853749335224251,564100,1.3648869,0.878975,564100,-1.6305585,0.0,0.0005029511555977297
-4.32,-1.4408556,18.3825086936077,1.2355409,-0.9330589,1.0,0.00065,1,2738998,0.73254716,0.008893668,-3.8538520427150194,0.001,-0.007767927,149000.2287311554,0.718337,-0.02025273,4.853818372562015,564298,1.3671191,0.8702964,564298,-1.6305747,0.0,0.0005150815955223637
-4.01,-1.4155402,18.38174893856116,1.2681752,-0.8710968,1.0,0.00976,1,2739998,0.7325449,0.009328427,-3.85397412527082,0.001,-0.018193575,149060.789000988,0.71771836,-0.020239942,4.853940466510419,564489,1.3855556,0.8864183,564489,-1.630613,0.0,0.0005260804536256616
-4.35,-1.451731,18.38095305364787,1.2418938,-0.90798473,1.0,0.00026,1,2740998,0.732542,0.008507829,-3.8541532740071722,0.001,-0.0632878,149121.64739227295,0.7130754,-0.02024626,4.854119626333731,564675,1.3459961,0.85799336,564675,-1.6307174,0.0,0.0004837897161609387
-4.62,-1.4142771,18.380154280629945,1.2550702,-0.8467878,1.0,0.04437,1,2741998,0.73253226,0.008872184,-3.8543249654781717,0.001,-0.041561294,149182.5344953537,0.72226393,-0.0202409,4.854291328824842,564860,1.3621467,0.88028985,564860,-1.6306995,0.0,0.0005334165691505476
-4.15,-1.4173958,18.37945824565801,1.2653817,-0.85654294,1.0,0.03631,1,2742998,0.73252743,0.009464179,-3.8545258582547848,0.001,-0.0352833,149242.59264540672,0.7188449,-0.020251945,4.854492232435819,565042,1.376271,0.872174,565042,-1.630737,0.0,0.0005356800464461546
-4.52,-1.4557945,18.37881464286735,1.2955635,-0.8233322,1.0,0.04036,1,2743998,0.73252255,0.0094940625,-3.854749364410153,0.001,-0.007166095,149302.2294049263,0.72005826,-0.020244079,4.854715749359102,565223,1.3552109,0.9016384,565223,-1.6307412,0.0,0.0005309541876510365
-4.45,-1.4552112,18.3781295932643,1.2618695,-0.8741141,1.0,0.00036,1,2744998,0.73251337,0.009405361,-3.854960603461236,0.001,-0.022178391,149362.20718598366,0.7174885,-0.020235984,4.85492699923064,565405,1.3565606,0.85511506,565405,-1.6307883,0.0,0.0004986569512584744
-4.77,-1.4013842,18.377292021970195,1.2531725,-0.87683177,1.0,0.01065,1,2745998,0.7325084,0.007780348,-3.85516437818475,0.001,-0.024853684,149423.42956280708,0.71652323,-0.020228809,4.855130784708249,565586,1.363792,0.8961182,565586,-1.630842,0.0,0.0004320237119545154
-4.4,-1.4347888,18.376613719837785,1.2593138,-0.846988,1.0,0.00062,1,2746998,0.7325025,0.008704616,-3.8554149786836915,0.001,-0.038490888,149483.36194467545,0.72379833,-0.020237222,4.855381395776331,565764,1.3478194,0.8813969,565764,-1.6309472,0.0,0.0005186006210021593
-4.88,-1.3997757,18.37588318174311,1.2654254,-0.85844195,1.0,0.02708,1,2747998,0.732495,0.009366999,-3.85562554665206,0.001,-0.03522871,149543.7238483429,0.720785,-0.020245485,4.8555919744851535,565945,1.367813,0.8844283,565945,-1.6309749,0.0,0.00048086190280227897
-5.12,-1.4335496,18.375158328398292,1.2608829,-0.85565406,1.0,0.03368,1,2748998,0.7324868,0.008337599,-3.8558942554480593,0.001,-0.022893459,149604.04426836967,0.72662085,-0.02024025,4.855860693599755,566119,1.3476168,0.8776235,566119,-1.6310331,0.0,0.0005260592075075312
-5.14,-1.4591,18.374464719429767,1.2668403,-0.85241294,1.0,0.00888,1,2749998,0.7324782,0.009217288,-3.8561539697647684,0.001,-0.022437016,149664.11495471,0.7275501,-0.020242546,4.856120418228726,566293,1.3532069,0.8804538,566293,-1.6310776,0.0,0.0004881093308352694
-4.68,-1.4802909,18.373662118685736,1.2649058,-0.9063109,1.0,0.00035,1,2750998,0.7324716,0.009806726,-3.856416303747235,0.001,-0.010531808,149725.07833385468,0.71773493,-0.020240452,4.856382762753963,566471,1.3494446,0.8633163,566471,-1.6311185,0.0,0.0005025198650816846
-5.22,-1.4610248,18.372852618793168,1.2685827,-0.88972616,1.0,0.02037,1,2751998,0.7324636,0.008592094,-3.8567513240399056,0.001,-0.024713768,149786.10328507423,0.72887933,-0.020251611,4.8567177928726855,566637,1.358701,0.8492486,566637,-1.6311911,0.0,0.0005314371180519366
-5.02,-1.4110569,18.372186363086197,1.2583139,-0.8681126,1.0,0.03582,1,2752998,0.73245674,0.00920154,-3.8569903760486226,0.001,-0.03684045,149845.9652864933,0.7274481,-0.02025651,4.856956855411378,566815,1.3683519,0.88904434,566815,-1.6311989,0.0,0.0005464844580471544
-4.27,-1.4346269,18.371516727757918,1.2538468,-0.88210857,1.0,0.01151,1,2753998,0.7324465,0.009391254,-3.8571965234322643,0.001,-0.037991367,149905.85920643806,0.7239032,-0.020263275,4.857163013495686,566996,1.3457499,0.86833155,566996,-1.6311911,0.0,0.0005181434422106508
-4.76,-1.4092395,18.37077683870916,1.2734864,-0.8255598,1.0,0.00074,1,2754998,0.73244196,0.009251876,-3.8575007757842474,0.001,-0.024128312,149966.33099341393,0.7213774,-0.020268846,4.85746727600993,567168,1.3581457,0.8799018,567168,-1.6313198,0.0,0.0005047949093299668
-4.17,-1.4376869,18.37011595020553,1.2750791,-0.8677871,1.0,0.00044,1,2755998,0.73243564,0.009021577,-3.857696558215285,0.001,-0.045558434,150026.16246247292,0.71311337,-0.020273471,4.8576630692463745,567351,1.3754139,0.880127,567351,-1.6313503,0.0,0.0005513217992730905
-4.47,-1.3907156,18.369256175080256,1.2871665,-0.8230296,1.0,0.0352,1,2756998,0.7324333,0.008673937,-3.8578778678949064,0.001,-0.022602975,150087.62323975563,0.7180499,-0.02028035,4.857844389665447,567533,1.3774818,0.86724937,567533,-1.6313949,0.0,0.0004957682121574744
-4.93,-1.3827968,18.368587605900565,1.267809,-0.83329797,1.0,0.04182,1,2757998,0.7324268,0.008811884,-3.858169795334565,0.001,-0.014707153,150147.52680897713,0.72557586,-0.020275692,4.858136327366053,567707,1.3643705,0.89107686,567707,-1.6314756,0.0,0.0005001708747961398
-4.6,-1.4141691,18.367783544492806,1.2751182,-0.8258471,1.0,0.02807,1,2758998,0.7324229,0.008830322,-3.85840443047448,0.001,-0.034867223,150208.54276275635,0.7145142,-0.0202889,4.858370972996293,567885,1.3610373,0.86687905,567885,-1.6315091,0.0,0.0005193516445382312
-3.81,-1.4348177,18.366910161807294,1.2640231,-0.8772991,1.0,0.01615,1,2759998,0.7324157,0.008946879,-3.858575776619472,0.001,-0.025993245,150270.1312134266,0.7210261,-0.020295534,4.8585423300960615,568071,1.3592016,0.85850614,568071,-1.6315104,0.0,0.0005072305088855929
-3.95,-1.4244623,18.36611315126943,1.2778807,-0.8765029,1.0,0.0335,1,2760998,0.73240846,0.008384249,-3.8587128097828285,0.001,-0.04069513,150331.10039448738,0.7206434,-0.02029589,4.858679374442378,568261,1.3791368,0.86386657,568261,-1.6315342,0.0,0.00047885429073145163
-4.4,-1.4230049,18.365225293146835,1.2647448,-0.88589513,1.0,0.01629,1,2761998,0.7324034,0.008471966,-3.858876904970912,0.001,-0.032094806,150392.81881451607,0.72093606,-0.02029736,4.858843480570748,568447,1.3734112,0.8581549,568447,-1.6315919,0.0,0.0005220216409474198
-4.34,-1.4009897,18.364540488975507,1.2795179,-0.8473855,1.0,0.02415,1,2762998,0.7323967,0.008749991,-3.859082108017706,0.001,-0.038396325,150452.8796491623,0.7133398,-0.020305455,4.859048694315626,568629,1.3763669,0.85838175,568629,-1.6315863,0.0,0.0005037290716552194
-4.65,-1.404871,18.363709728906837,1.250599,-0.85959923,1.0,0.03098,1,2763998,0.7323874,0.009115756,-3.8592650673155022,0.001,-0.030484669,150514.14124941826,0.71481663,-0.02030432,4.859231664480832,568814,1.3545295,0.8612101,568814,-1.6316038,0.0,0.0005078602005409664
-4.71,-1.45522,18.362794477538706,1.2771982,-0.887576,1.0,0.01122,1,2764998,0.7323833,0.008788823,-3.8595056863816826,0.001,-0.021907872,150576.1012237072,0.7215183,-0.020309962,4.859472293937865,568991,1.3753124,0.8739626,568991,-1.6316671,0.0,0.0005064380939799422
-4.16,-1.4541906,18.362141484353813,1.2652806,-0.8747252,1.0,0.01527,1,2765998,0.7323777,0.00891292,-3.8595841795680865,0.001,-0.017836487,150635.91587924957,0.7239374,-0.020311816,4.859550798681631,569188,1.3463337,0.84578264,569188,-1.6316646,0.0,0.0004782743983735044
-3.6,-1.413224,18.361377341064955,1.2604724,-0.89378464,1.0,0.04544,1,2766998,0.7323723,0.008917012,-3.8596488146881027,0.001,-0.02513825,150696.64702177048,0.71967673,-0.020316621,4.8596154454096165,569386,1.354382,0.8460557,569386,-1.6316286,0.0,0.0005218237370196565
-4.96,-1.462064,18.36066798362436,1.2932386,-0.83044535,1.0,0.01622,1,2767998,0.7323676,0.008536784,-3.859960846625875,0.001,-0.013606708,150756.93337893486,0.7225527,-0.02030663,4.859927487248817,569555,1.3613029,0.8822812,569555,-1.6317184,0.0,0.0004776296824653394
-3.96,-1.4267033,18.3599456600203,1.2789347,-0.8750869,1.0,0.02882,1,2768998,0.7323618,0.008920136,-3.8601176319849477,0.001,-0.0071642646,150817.3309047222,0.72559655,-0.020302037,4.8600842836155955,569743,1.3661741,0.8653415,569743,-1.6317602,0.0,0.00048269080993726464
-4.48,-1.4121993,18.35919819324258,1.2783139,-0.8186203,1.0,0.02699,1,2769998,0.73235667,0.009145964,-3.860275823346727,0.001,-0.018147776,150877.93981218338,0.72372323,-0.020302521,4.860242485919324,569930,1.355042,0.85680735,569930,-1.6317286,0.0,0.0005316058139748421
-4.42,-1.3905308,18.35846172064144,1.2728848,-0.8198626,1.0,0.00882,1,2770998,0.7323514,0.008234589,-3.860510640089246,0.001,-0.025721498,150938.46326375008,0.7133443,-0.020294752,4.860477313070506,570108,1.3576186,0.86549246,570108,-1.6318052,0.0,0.0005214023584241694
-4.51,-1.3728218,18.35775385988924,1.2781266,-0.84087664,1.0,0.01338,1,2771998,0.73234636,0.009391158,-3.860711217100072,0.001,-0.033981327,150998.7562289238,0.7202217,-0.020292193,4.860677900717179,570290,1.3744181,0.87956756,570290,-1.6318483,0.0,0.00047806559928587907
-4.09,-1.4153254,18.356944630023012,1.2887186,-0.84201217,1.0,0.0208,1,2772998,0.7323406,0.009389056,-3.860787362376356,0.001,-0.02167589,151059.88800907135,0.7227469,-0.020293063,4.860754057498243,570487,1.3731767,0.8514799,570487,-1.6318624,0.0,0.00046350470215371906
-3.8,-1.4035532,18.35628033278052,1.25527,-0.8452401,1.0,0.02348,1,2773998,0.7323348,0.008868753,-3.860956906944795,0.001,0.001009191,151119.83199810982,0.7253817,-0.02029461,4.860923612863431,570672,1.3537592,0.84155935,570672,-1.6318585,0.0,0.0004935245489612547
-4.56,-1.447325,18.355469848132742,1.2724384,-0.86085844,1.0,0.00753,1,2774998,0.7323269,0.008520759,-3.861239040369978,0.001,-0.02746171,151180.9843583107,0.7292153,-0.020298384,4.861205756378702,570845,1.3422683,0.8555409,570845,-1.6318607,0.0,0.0005027111989018556
-3.92,-1.4078069,18.35459200877286,1.2401737,-0.9192097,1.0,0.00555,1,2775998,0.7323218,0.00883482,-3.861342220058525,0.001,-0.021086557,151242.6971230507,0.71526355,-0.020292766,4.861308947374873,571039,1.3570136,0.85190934,571039,-1.6318887,0.0,0.00048195310925196416
-4.25,-1.3821566,18.3538922834702,1.263578,-0.85734886,1.0,0.01694,1,2776998,0.732315,0.009089809,-3.861504661035494,0.001,-0.015907371,151302.94746804237,0.70891327,-0.020281734,4.86147139918596,571225,1.3836132,0.8453588,571225,-1.631898,0.0,0.0004895519577718823
-4.22,-1.3781363,18.353238143097684,1.2746718,-0.8570132,1.0,0.00782,1,2777998,0.7323082,0.009137425,-3.8615528924231395,0.001,-0.031267166,151362.8264582157,0.7204926,-0.020294182,4.861519642157138,571424,1.3911121,0.8333809,571424,-1.6318929,0.0,0.00046656542703115735
-3.97,-1.3980138,18.3525434155158,1.276046,-0.8751991,1.0,0.04835,1,2778998,0.73230404,0.00979184,-3.8617276434498287,0.001,-0.037329648,151423.04459285736,0.71403027,-0.020294713,4.861694404061503,571611,1.3984693,0.8408849,571611,-1.631919,0.0,0.0005054447928054918
-4.23,-1.4418693,18.351685234515607,1.2812009,-0.8555823,1.0,0.02933,1,2779998,0.7322989,0.0088812485,-3.8619765751932102,0.001,-0.030582184,151484.61650657654,0.71537906,-0.020300504,4.861943346036199,571787,1.3614831,0.8656285,571787,-1.6319603,0.0,0.0004917989281149673
-4.19,-1.43693,18.35097572285914,1.2449886,-0.9344641,1.0,0.0288,1,2780998,0.7322934,0.009868787,-3.862109357926483,0.001,-0.03450392,151544.96643662453,0.71241426,-0.020301513,4.86207613969142,571975,1.3508106,0.8316606,571975,-1.6319317,0.0,0.0005553605732992947
-4.81,-1.4395721,18.350146085630072,1.2641927,-0.875706,1.0,0.00047,1,2781998,0.73228765,0.008474685,-3.8624114739542916,0.001,-0.025139838,151606.31348752975,0.7245061,-0.020294234,4.862378265763404,572148,1.3542123,0.8458108,572148,-1.6319865,0.0,0.0005047457427228364
-4.13,-1.4132782,18.34926988238736,1.2823833,-0.8554541,1.0,0.0006,1,2782998,0.73228043,0.009290935,-3.8625020311246927,0.001,-0.032511026,151668.05098176003,0.7274734,-0.020305237,4.862468834247995,572343,1.3770198,0.87208754,572343,-1.632024,0.0,0.0004830626489893528
-4.45,-1.4099402,18.348645995085842,1.2908343,-0.81554675,1.0,0.00013,1,2783998,0.73227507,0.009383712,-3.8627284191699185,0.001,-0.023801543,151727.7079052925,0.7217869,-0.020311775,4.862695232672282,572522,1.3592081,0.8384414,572522,-1.6320602,0.0,0.0005053774034951778
-4.55,-1.4327316,18.34793976275946,1.263483,-0.88169503,1.0,0.00683,1,2784998,0.73226726,0.008969146,-3.8629681560470686,0.001,-0.034940775,151788.05010318756,0.7216131,-0.020309431,4.862934979806146,572699,1.3513927,0.83988756,572699,-1.6320679,0.0,0.00048545615407852576
-5.1,-1.4140606,18.347253612602955,1.2979211,-0.8089499,1.0,0.01232,1,2785998,0.7322605,0.009444896,-3.8633163601070413,0.001,-0.026518136,151848.2307393551,0.7280981,-0.020319832,4.863283193363858,572863,1.3550684,0.8295169,572863,-1.6321441,0.0,0.000490381749627448
-4.24,-1.4316568,18.3465709851487,1.2700516,-0.8587405,1.0,0.04659,1,2786998,0.73225635,0.009116231,-3.863499852542636,0.001,-0.013280041,151908.38670921326,0.721429,-0.02031383,4.863466696448983,573047,1.3486168,0.8388892,573047,-1.6321918,0.0,0.0005442431816832924
-4.63,-1.4409893,18.345830294801978,1.2605562,-0.89537716,1.0,0.04019,1,2787998,0.7322479,0.008892225,-3.863681720490133,0.001,-0.020473376,151969.02812242508,0.7205317,-0.020315558,4.8636485750969936,573232,1.3573288,0.83205503,573232,-1.6322149,0.0,0.0005183389298061632
-4.21,-1.4522705,18.3450912114262,1.256506,-0.8961697,1.0,0.06567,1,2788998,0.7322452,0.009069581,-3.863874966429142,0.001,-0.041854724,152029.66111516953,0.72045285,-0.020310368,4.8638418315562575,573414,1.3482463,0.84605414,573414,-1.6322888,0.0,0.0004978881481623497
-4.35,-1.3791857,18.34413562190306,1.294549,-0.85242075,1.0,0.02375,1,2789998,0.73223835,0.0094116,-3.864139417142618,0.001,-0.010166943,152092.09403514862,0.720182,-0.02030714,4.864106292321318,573588,1.3935372,0.8598025,573588,-1.6323342,0.0,0.0004951330756293262
-4.52,-1.4052073,18.343330793905594,1.2525593,-0.85808223,1.0,0.00982,1,2790998,0.7322314,0.008577901,-3.864358304474449,0.001,-0.022772588,152153.28292107582,0.717199,-0.020315614,4.864325190102637,573769,1.3431381,0.8547914,573769,-1.6323836,0.0,0.000451116073745272
-4.66,-1.4080234,18.342500058612135,1.2767015,-0.85570884,1.0,0.02893,1,2791998,0.7322249,0.008929445,-3.8646224450860105,0.001,-0.017378995,152214.6921672821,0.71829355,-0.020312404,4.8645893407533505,573943,1.3642007,0.8423838,573943,-1.6324545,0.0,0.00048218909517893244
-4.45,-1.469446,18.341871227911525,1.2704878,-0.88703424,1.0,0.00965,1,2792998,0.7322214,0.008635596,-3.8648136471784937,0.001,-0.021505123,152274.4307434559,0.71947175,-0.020320145,4.8647805533976864,574126,1.3553032,0.84933084,574126,-1.632524,0.0,0.0005085196076409424
-4.01,-1.4135718,18.34106461041331,1.2640278,-0.85657024,1.0,0.02042,1,2793998,0.7322164,0.009128524,-3.8648589825290864,0.001,-0.017309915,152335.6500480175,0.7224202,-0.020327028,4.864825900272668,574326,1.3739411,0.8622346,574326,-1.6324998,0.0,0.0005442439670307229
-5.42,-1.4171982,18.34030147104591,1.2429416,-0.92191374,1.0,0.01662,1,2794998,0.73221004,0.008362826,-3.8652482392956484,0.001,-0.030755846,152396.51346039772,0.7207596,-0.020323094,4.8652151662529635,574486,1.3615369,0.8513303,574486,-1.6325941,0.0,0.0005108126769859184
